accession	organism	vclass	cell	locus_idx	contig	coverage	identity	aligned_aa	frameshifts	stop_codons	lesions	lesion_density	contig_edge	n_gap	longest_n_run	annot_gene	annot_paralog_matches	contig_n50	contig_spans_gene	scored	verdict	verdict_reason
GCF_009764475.1	Pristis pectinata	Chondrichthyes	ITPR2	0	NC_067423.1	1	0.8149	2701	0	1	1	0.3702	0	0	0	itpr2	1	17009522	1	1	intact	density 0.37 <= bar 1.59
GCF_009764475.1	Pristis pectinata	Chondrichthyes	ITPR3	0	NC_067424.1	1	0.824	2630	1	0	1	0.3802	0	0	0	itpr3	1	17009522	1	1	intact	density 0.38 <= bar 1.59
GCF_009764475.1	Pristis pectinata	Chondrichthyes	RYR	0	NC_067439.1	0.9972	0.8902	4968	0	0	0	0	0	0	0	LOC127586448	0	17009522	1	1	intact	density 0.00 <= bar 1.59
GCF_009764475.1	Pristis pectinata	Chondrichthyes	RYR	1	NC_067407.1	0.9962	0.8726	4967	0	0	0	0	0	0	0	ryr2a	1	17009522	1	1	intact	density 0.00 <= bar 1.59
GCF_009764475.1	Pristis pectinata	Chondrichthyes	RYR	2	NC_067405.1	0.9992	0.6772	4964	1	0	1	0.2015	0	0	0	ryr3	1	17009522	1	1	intact	density 0.20 <= bar 1.59
GCF_009769465.1	Tauraco erythrolophus	Aves	ITPR1	0	NC_141476.1	1	0.991	2779	0	0	0	0	0	0	0	ITPR1	1	11927027	1	1	intact	density 0.00 <= bar 1.59
GCF_009769465.1	Tauraco erythrolophus	Aves	ITPR2	0	NC_141468.1	1	0.9874	2700	0	0	0	0	0	0	0	ITPR2	1	11927027	1	1	intact	density 0.00 <= bar 1.59
GCF_009769465.1	Tauraco erythrolophus	Aves	ITPR3	0	NC_141491.1	1	0.9895	2664	1	0	1	0.3754	0	0	0	ITPR3	1	11927027	1	1	intact	density 0.38 <= bar 1.59
GCF_009769465.1	Tauraco erythrolophus	Aves	RYR	0	NC_141466.1	1	0.9819	4968	0	0	0	0	0	0	0	RYR2	1	11927027	1	1	intact	density 0.00 <= bar 1.59
GCF_009769465.1	Tauraco erythrolophus	Aves	RYR	1	NC_141470.1	1	0.6752	5037	4	0	4	0.7941	0	0	0	RYR3	1	11927027	1	1	intact	density 0.79 <= bar 1.59
GCF_011004845.1	Esox lucius	Actinopteri	ITPR1	0	NC_047585.1	1	0.9201	2748	0	0	0	0	0	0	0	LOC105017006	0	22630263	1	1	intact	density 0.00 <= bar 1.59
GCF_011004845.1	Esox lucius	Actinopteri	ITPR1	1	NC_047585.1	1	0.8563	2748	0	0	0	0	0	0	0	itpr1b	1	22630263	1	1	intact	density 0.00 <= bar 1.59
GCF_011004845.1	Esox lucius	Actinopteri	ITPR2	0	NC_047587.1	1	0.8035	2701	0	0	0	0	0	0	0	itpr2	1	22630263	1	1	intact	density 0.00 <= bar 1.59
GCF_011004845.1	Esox lucius	Actinopteri	ITPR3	0	NC_047580.1	1	0.8594	2670	0	0	0	0	0	0	0	itpr3	1	22630263	1	1	intact	density 0.00 <= bar 1.59
GCF_011004845.1	Esox lucius	Actinopteri	RYR	0	NC_047574.1	1	0.8964	4961	0	0	0	0	0	0	0	ryr2a	1	22630263	1	1	intact	density 0.00 <= bar 1.59
GCF_011004845.1	Esox lucius	Actinopteri	RYR	1	NC_047575.1	1	0.7986	5037	0	0	0	0	0	0	0	ryr1a	1	22630263	1	1	intact	density 0.00 <= bar 1.59
GCF_011004845.1	Esox lucius	Actinopteri	RYR	2	NC_047569.1	1	0.8035	5037	0	1	1	0.1985	0	0	0	ryr1b	1	22630263	1	1	intact	density 0.20 <= bar 1.59
GCF_011004845.1	Esox lucius	Actinopteri	RYR	3	NC_047583.1	1	0.6759	4967	1	0	1	0.2013	0	0	0	LOC105015717	0	22630263	1	1	intact	density 0.20 <= bar 1.59
GCF_011004845.1	Esox lucius	Actinopteri	RYR	4	NC_047591.1	1	0.6493	5037	1	1	2	0.3971	0	0	0	ryr3	1	22630263	1	1	intact	density 0.40 <= bar 1.59
GCF_011004845.1	Esox lucius	Actinopteri	RYR	5	NC_047574.1	1	0.5638	5168	0	1	1	0.1935	0	0	0	LOC105010552	0	22630263	1	1	intact	density 0.19 <= bar 1.59
GCF_011004875.1	Balearica regulorum gibbericeps	Aves	ITPR1	0	NC_046193.1	1	0.9917	2779	0	0	0	0	0	0	0	ITPR1	1	23326060	1	1	intact	density 0.00 <= bar 1.59
GCF_011004875.1	Balearica regulorum gibbericeps	Aves	ITPR2	0	NC_046184.1	1	0.9856	2700	0	0	0	0	0	0	0	ITPR2	1	23326060	1	1	intact	density 0.00 <= bar 1.59
GCF_011004875.1	Balearica regulorum gibbericeps	Aves	ITPR3	0	NC_046208.1	1	0.9899	2664	0	0	0	0	0	0	0	ITPR3	1	23326060	1	1	intact	density 0.00 <= bar 1.59
GCF_011004875.1	Balearica regulorum gibbericeps	Aves	RYR	0	NC_046186.1	1	0.9845	4968	0	0	0	0	0	0	0	RYR2	1	23326060	1	1	intact	density 0.00 <= bar 1.59
GCF_011004875.1	Balearica regulorum gibbericeps	Aves	RYR	1	NC_046188.1	1	0.6731	5037	0	0	0	0	0	0	0	RYR3	1	23326060	1	1	intact	density 0.00 <= bar 1.59
GCF_013368585.1	Megalops cyprinoides	Actinopteri	ITPR1	0	NC_050589.1	1	0.9109	2748	0	0	0	0	0	0	0	LOC118780774	0	26850664	1	1	intact	density 0.00 <= bar 1.59
GCF_013368585.1	Megalops cyprinoides	Actinopteri	ITPR1	1	NC_050588.1	1	0.8969	2748	0	0	0	0	0	0	0	itpr1b	1	26850664	1	1	intact	density 0.00 <= bar 1.59
GCF_013368585.1	Megalops cyprinoides	Actinopteri	ITPR2	0	NC_050607.1	1	0.8081	2701	0	0	0	0	0	0	0	itpr2	1	26850664	1	1	intact	density 0.00 <= bar 1.59
GCF_013368585.1	Megalops cyprinoides	Actinopteri	ITPR3	0	NC_050589.1	1	0.8507	2670	0	0	0	0	0	0	0	itpr3	1	26850664	1	1	intact	density 0.00 <= bar 1.59
GCF_013368585.1	Megalops cyprinoides	Actinopteri	RYR	0	NC_050583.1	1	0.9198	4961	0	0	0	0	0	0	0	ryr2a	1	26850664	1	1	intact	density 0.00 <= bar 1.59
GCF_013368585.1	Megalops cyprinoides	Actinopteri	RYR	1	NC_050585.1	1	0.8308	5037	0	0	0	0	0	0	0	LOC118774323	0	26850664	1	1	intact	density 0.00 <= bar 1.59
GCF_013368585.1	Megalops cyprinoides	Actinopteri	RYR	2	NC_050591.1	1	0.8224	5037	0	0	0	0	0	0	0	ryr1b	1	26850664	1	1	intact	density 0.00 <= bar 1.59
GCF_013368585.1	Megalops cyprinoides	Actinopteri	RYR	3	NC_050594.1	1	0.6872	4968	1	0	1	0.2013	0	0	0	LOC118786578	0	26850664	1	1	intact	density 0.20 <= bar 1.59
GCF_013368585.1	Megalops cyprinoides	Actinopteri	RYR	4	NC_050599.1	1	0.605	5168	8	3	11	2.1285	0	0	0	LOC118791935	0	26850664	1	1	elevated_lesions	density 2.13 > bar 1.59 in a contiguous assembly
GCF_013368605.1	Nyctibius grandis	Aves	ITPR1	0	NC_090667.1	1	0.9906	2779	0	0	0	0	0	0	0	ITPR1	1	23231768	1	1	intact	density 0.00 <= bar 1.59
GCF_013368605.1	Nyctibius grandis	Aves	ITPR2	0	NC_090662.1	1	0.9878	2700	0	0	0	0	0	0	0	ITPR2	1	23231768	1	1	intact	density 0.00 <= bar 1.59
GCF_013368605.1	Nyctibius grandis	Aves	ITPR3	0	NC_090684.1	1	0.9891	2664	0	0	0	0	0	0	0	ITPR3	1	23231768	1	1	intact	density 0.00 <= bar 1.59
GCF_013368605.1	Nyctibius grandis	Aves	RYR	0	NC_090658.1	1	0.9817	4968	0	0	0	0	0	0	0	RYR2	1	23231768	1	1	intact	density 0.00 <= bar 1.59
GCF_013368605.1	Nyctibius grandis	Aves	RYR	1	NC_090661.1	1	0.6719	5037	0	0	0	0	0	0	0	RYR3	1	23231768	1	1	intact	density 0.00 <= bar 1.59
GCF_014839835.1	Dryobates pubescens	Aves	ITPR1	0	NC_071612.1	0.9971	0.9845	2771	0	0	0	0	0	0	0	ITPR1	1	19150283	1	1	intact	density 0.00 <= bar 1.59
GCF_014839835.1	Dryobates pubescens	Aves	ITPR2	0	NC_071626.1	1	0.9582	2700	0	0	0	0	0	0	0	ITPR2	1	19150283	1	1	intact	density 0.00 <= bar 1.59
GCF_014839835.1	Dryobates pubescens	Aves	ITPR3	0	NC_071646.1	1	0.9716	2670	0	0	0	0	0	0	0	ITPR3	1	19150283	1	1	intact	density 0.00 <= bar 1.59
GCF_014839835.1	Dryobates pubescens	Aves	RYR	0	NC_071617.1	1	0.9763	4968	0	0	0	0	0	0	0	RYR2	1	19150283	1	1	intact	density 0.00 <= bar 1.59
GCF_014839835.1	Dryobates pubescens	Aves	RYR	1	NC_071616.1	1	0.6728	5037	0	0	0	0	0	0	0	RYR3	1	19150283	1	1	intact	density 0.00 <= bar 1.59
GCF_016433145.1	Gracilinanus agilis	Mammalia	ITPR1	0	NC_058130.1	1	0.9264	2758	1	0	1	0.3626	0	1	14865	ITPR1	1	73170	0	1	intact	density 0.36 <= bar 1.59
GCF_016433145.1	Gracilinanus agilis	Mammalia	ITPR2	0	NC_058134.1	1	0.9448	2701	0	0	0	0	0	1	12952	ITPR2	1	73170	0	1	intact	density 0.00 <= bar 1.59
GCF_016433145.1	Gracilinanus agilis	Mammalia	ITPR3	0	NC_058133.1	1	0.9128	2671	0	0	0	0	0	1	13575	ITPR3	1	73170	0	1	intact	density 0.00 <= bar 1.59
GCF_016433145.1	Gracilinanus agilis	Mammalia	RYR	0	NC_058133.1	1	0.9622	4967	0	0	0	0	0	1	4995	RYR2	1	73170	0	1	intact	density 0.00 <= bar 1.59
GCF_016433145.1	Gracilinanus agilis	Mammalia	RYR	1	NC_058132.1	1	0.7946	5037	0	0	0	0	0	1	2906	RYR1	1	73170	0	1	intact	density 0.00 <= bar 1.59
GCF_016433145.1	Gracilinanus agilis	Mammalia	RYR	2	NC_058131.1	0.9984	0.6284	5029	7	2	9	1.7896	0	1	21598	RYR3	1	73170	0	1	assembly_explained	density 1.79 > bar 1.59 but the assembly's contig N50 (73,170 bp) is below D4's bar for this gene
GCF_016699485.2	Gallus gallus	Aves	ITPR1	0	NC_052543.1	1	1	2779	0	0	0	0	0	0	0	ITPR1	1	18834961	1	1	intact	density 0.00 <= bar 1.59
GCF_016699485.2	Gallus gallus	Aves	ITPR2	0	NC_052532.1	1	1	2700	0	0	0	0	0	0	0	ITPR2	1	18834961	1	1	intact	density 0.00 <= bar 1.59
GCF_016699485.2	Gallus gallus	Aves	ITPR3	0	NC_052557.1	1	1	2664	0	0	0	0	0	0	0	ITPR3	1	18834961	1	1	intact	density 0.00 <= bar 1.59
GCF_016699485.2	Gallus gallus	Aves	RYR	0	NC_052534.1	1	1	4968	0	0	0	0	0	0	0	RYR2	1	18834961	1	1	intact	density 0.00 <= bar 1.59
GCF_016699485.2	Gallus gallus	Aves	RYR	1	NC_052569.1	1	0.7216	5037	6	0	6	1.1912	0	1	100	LOC101748756	0	18834961	1	1	intact	density 1.19 <= bar 1.59
GCF_016699485.2	Gallus gallus	Aves	RYR	2	NC_052536.1	1	0.6719	5037	0	0	0	0	0	0	0	RYR3	1	18834961	1	1	intact	density 0.00 <= bar 1.59
GCF_016859285.1	Xiphias gladius	Actinopteri	ITPR1	0	NC_053420.1	1	0.9659	2748	0	0	0	0	0	0	0	LOC120807463	0	5252707	1	1	intact	density 0.00 <= bar 1.59
GCF_016859285.1	Xiphias gladius	Actinopteri	ITPR1	1	NC_053420.1	1	0.8682	2748	0	1	1	0.3639	0	0	0	itpr1b	1	5252707	1	1	intact	density 0.36 <= bar 1.59
GCF_016859285.1	Xiphias gladius	Actinopteri	ITPR2	0	NC_053407.1	1	0.8775	2701	1	0	1	0.3702	0	0	0	itpr2	1	5252707	1	1	intact	density 0.37 <= bar 1.59
GCF_016859285.1	Xiphias gladius	Actinopteri	ITPR3	0	NC_053417.1	1	0.9064	2670	0	0	0	0	0	0	0	itpr3	1	5252707	1	1	intact	density 0.00 <= bar 1.59
GCF_016859285.1	Xiphias gladius	Actinopteri	RYR	0	NW_024401803.1	0.997	0.8741	4946	2	0	2	0.4044	0	0	0	ryr2a	1	5252707	1	1	intact	density 0.40 <= bar 1.59
GCF_016859285.1	Xiphias gladius	Actinopteri	RYR	1	NC_053406.1	1	0.81	5037	0	0	0	0	0	0	0	ryr1b	1	5252707	1	1	intact	density 0.00 <= bar 1.59
GCF_016859285.1	Xiphias gladius	Actinopteri	RYR	2	NC_053416.1	1	0.7979	5037	0	0	0	0	0	0	0	LOC120802314	0	5252707	1	1	intact	density 0.00 <= bar 1.59
GCF_016859285.1	Xiphias gladius	Actinopteri	RYR	3	NC_053409.1	1	0.6786	4967	0	0	0	0	0	0	0	LOC120795452	0	5252707	1	1	intact	density 0.00 <= bar 1.59
GCF_016859285.1	Xiphias gladius	Actinopteri	RYR	4	NC_053403.1	1	0.6666	4968	2	0	2	0.4026	0	0	0	ryr3	1	5252707	1	1	intact	density 0.40 <= bar 1.59
GCF_016859285.1	Xiphias gladius	Actinopteri	RYR	5	NC_053410.1	1	0.6464	4968	1	0	1	0.2013	0	0	0	ryr2b	1	5252707	1	1	intact	density 0.20 <= bar 1.59
GCF_017639515.1	Carcharodon carcharias	Chondrichthyes	ITPR1	0	NC_054473.1	1	0.8759	2750	0	0	0	0	0	0	0	itpr1b	1	6544962	1	1	intact	density 0.00 <= bar 1.59
GCF_017639515.1	Carcharodon carcharias	Chondrichthyes	ITPR2	0	NC_054479.1	1	0.8086	2700	0	0	0	0	0	0	0	itpr2	1	6544962	1	1	intact	density 0.00 <= bar 1.59
GCF_017639515.1	Carcharodon carcharias	Chondrichthyes	ITPR3	0	NC_054475.1	1	0.8501	2630	1	0	1	0.3802	0	0	0	itpr3	1	6544962	1	1	intact	density 0.38 <= bar 1.59
GCF_017639515.1	Carcharodon carcharias	Chondrichthyes	RYR	0	NC_054500.1	0.9972	0.888	4968	0	0	0	0	0	0	0	LOC121272536	0	6544962	1	1	intact	density 0.00 <= bar 1.59
GCF_017639515.1	Carcharodon carcharias	Chondrichthyes	RYR	1	NC_054468.1	0.9994	0.8734	4983	1	0	1	0.2007	0	0	0	ryr2a	1	6544962	1	1	intact	density 0.20 <= bar 1.59
GCF_017639515.1	Carcharodon carcharias	Chondrichthyes	RYR	2	NC_054486.1	0.9972	0.6687	4968	0	0	0	0	0	0	0	ryr3	1	6544962	1	1	intact	density 0.00 <= bar 1.59
GCF_017654505.1	Polyodon spathula	Actinopteri	ITPR1	0	NC_054549.1	1	0.8856	2748	0	0	0	0	0	0	0	LOC121328701	0	3441286	1	1	intact	density 0.00 <= bar 1.59
GCF_017654505.1	Polyodon spathula	Actinopteri	ITPR1	1	NC_054556.1	1	0.8872	2748	0	0	0	0	0	0	0	itpr1b	1	3441286	1	1	intact	density 0.00 <= bar 1.59
GCF_017654505.1	Polyodon spathula	Actinopteri	ITPR2	0	NC_054540.1	1	0.8327	2700	1	1	2	0.7407	0	0	0	LOC121318388	0	3441286	1	1	intact	density 0.74 <= bar 1.59
GCF_017654505.1	Polyodon spathula	Actinopteri	ITPR2	1	NC_054541.1	1	0.8314	2700	1	1	2	0.7407	0	0	0	LOC121319707	0	3441286	1	1	intact	density 0.74 <= bar 1.59
GCF_017654505.1	Polyodon spathula	Actinopteri	ITPR3	0	NC_054572.1	1	0.7998	2670	0	0	0	0	0	0	0	LOC121304724	0	3441286	1	1	intact	density 0.00 <= bar 1.59
GCF_017654505.1	Polyodon spathula	Actinopteri	ITPR3	1	NC_054558.1	1	0.798	2670	0	0	0	0	0	0	0	LOC121299669	0	3441286	1	1	intact	density 0.00 <= bar 1.59
GCF_017654505.1	Polyodon spathula	Actinopteri	RYR	0	NC_054539.1	1	0.8865	4961	0	0	0	0	0	0	0	LOC121316738	0	3441286	1	1	intact	density 0.00 <= bar 1.59
GCF_017654505.1	Polyodon spathula	Actinopteri	RYR	1	NC_054538.1	0.997	0.8772	4971	0	0	0	0	0	0	0	LOC121315498	0	3441286	1	1	intact	density 0.00 <= bar 1.59
GCF_017654505.1	Polyodon spathula	Actinopteri	RYR	2	NC_054573.1	1	0.8095	5037	0	0	0	0	0	0	0	LOC121304837	0	3441286	1	1	intact	density 0.00 <= bar 1.59
GCF_017654505.1	Polyodon spathula	Actinopteri	RYR	3	NC_054568.1	1	0.8036	5037	0	0	0	0	0	0	0	LOC121303771	0	3441286	1	1	intact	density 0.00 <= bar 1.59
GCF_017654505.1	Polyodon spathula	Actinopteri	RYR	4	NC_054545.1	1	0.6886	4968	0	1	1	0.2013	0	0	0	ryr3	1	3441286	1	1	intact	density 0.20 <= bar 1.59
GCF_017654505.1	Polyodon spathula	Actinopteri	RYR	5	NC_054550.1	1	0.6844	4968	1	1	2	0.4026	0	1	500	LOC121329961	0	3441286	1	1	intact	density 0.40 <= bar 1.59
GCF_017976375.1	Cuculus canorus	Aves	ITPR1	0	NC_071411.1	1	0.9867	2779	0	0	0	0	0	0	0	ITPR1	1	20797936	1	1	intact	density 0.00 <= bar 1.59
GCF_017976375.1	Cuculus canorus	Aves	ITPR2	0	NC_071401.1	1	0.9815	2700	0	0	0	0	0	0	0	ITPR2	1	20797936	1	1	intact	density 0.00 <= bar 1.59
GCF_017976375.1	Cuculus canorus	Aves	ITPR3	0	NC_071424.1	1	0.9861	2664	0	0	0	0	0	0	0	ITPR3	1	20797936	1	1	intact	density 0.00 <= bar 1.59
GCF_017976375.1	Cuculus canorus	Aves	RYR	0	NC_071403.1	1	0.9807	4968	0	0	0	0	0	0	0	RYR2	1	20797936	1	1	intact	density 0.00 <= bar 1.59
GCF_017976375.1	Cuculus canorus	Aves	RYR	1	NC_071437.1	1	0.7691	5037	0	0	0	0	0	0	0	RYR1	1	20797936	1	1	intact	density 0.00 <= bar 1.59
GCF_017976375.1	Cuculus canorus	Aves	RYR	2	NC_071405.1	1	0.6747	5037	0	0	0	0	0	0	0	RYR3	1	20797936	1	1	intact	density 0.00 <= bar 1.59
GCF_018139145.2	Gymnogyps californianus	Aves	ITPR1	0	NC_059483.1	1	0.9914	2779	0	0	0	0	0	0	0	ITPR1	1	17075888	1	1	intact	density 0.00 <= bar 1.59
GCF_018139145.2	Gymnogyps californianus	Aves	ITPR2	0	NC_059471.1	1	0.9915	2700	0	0	0	0	0	0	0	ITPR2	1	17075888	1	1	intact	density 0.00 <= bar 1.59
GCF_018139145.2	Gymnogyps californianus	Aves	ITPR3	0	NC_059497.1	1	0.9873	2664	3	0	3	1.1261	0	0	0	ITPR3	1	17075888	1	1	intact	density 1.13 <= bar 1.59
GCF_018139145.2	Gymnogyps californianus	Aves	RYR	0	NC_059473.1	1	0.9845	4968	0	0	0	0	0	0	0	RYR2	1	17075888	1	1	intact	density 0.00 <= bar 1.59
GCF_018139145.2	Gymnogyps californianus	Aves	RYR	1	NC_059475.1	1	0.6755	5037	1	0	1	0.1985	0	0	0	RYR3	1	17075888	1	1	intact	density 0.20 <= bar 1.59
GCF_018320785.1	Cheilinus undulatus	Actinopteri	ITPR1	0	NC_054867.1	1	0.9571	2748	0	1	1	0.3639	0	0	0	LOC121506856	0	16477222	1	1	intact	density 0.36 <= bar 1.59
GCF_018320785.1	Cheilinus undulatus	Actinopteri	ITPR1	1	NC_054867.1	1	0.8666	2748	1	0	1	0.3639	0	0	0	itpr1b	1	16477222	1	1	intact	density 0.36 <= bar 1.59
GCF_018320785.1	Cheilinus undulatus	Actinopteri	ITPR2	0	NC_054873.1	1	0.869	2701	1	0	1	0.3702	0	0	0	itpr2	1	16477222	1	1	intact	density 0.37 <= bar 1.59
GCF_018320785.1	Cheilinus undulatus	Actinopteri	ITPR3	0	NC_054875.1	1	0.9025	2670	0	0	0	0	0	0	0	itpr3	1	16477222	1	1	intact	density 0.00 <= bar 1.59
GCF_018320785.1	Cheilinus undulatus	Actinopteri	RYR	0	NC_054884.1	1	0.8602	4961	1	0	1	0.2016	0	0	0	ryr2a	1	16477222	1	1	intact	density 0.20 <= bar 1.59
GCF_018320785.1	Cheilinus undulatus	Actinopteri	RYR	1	NC_054866.1	1	0.8036	5037	0	0	0	0	0	0	0	ryr1b	1	16477222	1	1	intact	density 0.00 <= bar 1.59
GCF_018320785.1	Cheilinus undulatus	Actinopteri	RYR	2	NC_054876.1	1	0.7942	5037	0	0	0	0	0	0	0	LOC121518712	0	16477222	1	1	intact	density 0.00 <= bar 1.59
GCF_018320785.1	Cheilinus undulatus	Actinopteri	RYR	3	NC_054882.1	1	0.6721	4968	3	0	3	0.6039	0	0	0	LOC121526088	0	16477222	1	1	intact	density 0.60 <= bar 1.59
GCF_018320785.1	Cheilinus undulatus	Actinopteri	RYR	4	NC_054878.1	1	0.6635	4968	0	0	0	0	0	0	0	ryr3	1	16477222	1	1	intact	density 0.00 <= bar 1.59
GCF_018320785.1	Cheilinus undulatus	Actinopteri	RYR	5	NC_054870.1	1	0.5644	5168	2	0	2	0.387	0	0	0	ryr2b	1	16477222	1	1	intact	density 0.39 <= bar 1.59
GCF_018691265.1	Tyto alba	Aves	ITPR1	0	NW_024881304.1	1	0.9903	2779	0	0	0	0	0	0	0	ITPR1	1	17955177	1	1	intact	density 0.00 <= bar 1.59
GCF_018691265.1	Tyto alba	Aves	ITPR2	0	NW_024881295.1	1	0.9881	2700	1	0	1	0.3704	0	0	0	ITPR2	1	17955177	1	1	intact	density 0.37 <= bar 1.59
GCF_018691265.1	Tyto alba	Aves	ITPR3	0	NW_024881305.1	1	0.991	2664	0	0	0	0	0	0	0	ITPR3	1	17955177	1	1	intact	density 0.00 <= bar 1.59
GCF_018691265.1	Tyto alba	Aves	RYR	0	NW_024881296.1	1	0.9835	4968	0	0	0	0	0	0	0	RYR2	1	17955177	1	1	intact	density 0.00 <= bar 1.59
GCF_018691265.1	Tyto alba	Aves	RYR	1	NW_024881280.1	1	0.6723	5037	0	0	0	0	0	0	0	RYR3	1	17955177	1	1	intact	density 0.00 <= bar 1.59
GCF_018977255.1	Callorhinchus milii	Chondrichthyes	ITPR1	0	NW_024704753.1	1	0.8704	2758	0	0	0	0	0	0	1	itpr1b	1	1626615	1	1	intact	density 0.00 <= bar 1.59
GCF_018977255.1	Callorhinchus milii	Chondrichthyes	ITPR2	0	NW_024704746.1	0.9885	0.8119	2669	0	1	1	0.3747	0	0	1	itpr2	1	1626615	1	1	intact	density 0.37 <= bar 1.59
GCF_018977255.1	Callorhinchus milii	Chondrichthyes	ITPR3	0	NW_024704760.1	1	0.9972	2630	1	0	1	0.3802	0	0	1	itpr3	1	1626615	1	1	intact	density 0.38 <= bar 1.59
GCF_018977255.1	Callorhinchus milii	Chondrichthyes	RYR	0	NW_024704809.1	1	0.9984	4982	0	0	0	0	0	0	0	LOC103190328	0	1626615	1	1	intact	density 0.00 <= bar 1.59
GCF_018977255.1	Callorhinchus milii	Chondrichthyes	RYR	1	NW_024704744.1	0.996	0.8744	4966	1	0	1	0.2014	0	0	1	ryr2a	1	1626615	1	1	intact	density 0.20 <= bar 1.59
GCF_018977255.1	Callorhinchus milii	Chondrichthyes	RYR	2	NW_024704750.1	1	0.6796	4967	0	0	0	0	0	0	1	ryr3	1	1626615	1	1	intact	density 0.00 <= bar 1.59
GCF_019279795.1	Protopterus annectens	Dipnoi	ITPR1	0	NC_056739.1	1	0.8021	2750	0	0	0	0	0	1	53747	ITPR1	1	1603140	1	1	intact	density 0.00 <= bar 1.59
GCF_019279795.1	Protopterus annectens	Dipnoi	ITPR2	0	NC_056745.1	1	0.8144	2700	0	0	0	0	0	1	500	ITPR2	1	1603140	1	1	intact	density 0.00 <= bar 1.59
GCF_019279795.1	Protopterus annectens	Dipnoi	ITPR3	0	NC_056739.1	1	0.79	2664	0	0	0	0	0	1	29807	ITPR3	1	1603140	1	1	intact	density 0.00 <= bar 1.59
GCF_019279795.1	Protopterus annectens	Dipnoi	RYR	0	NC_056727.1	1	0.882	4967	0	0	0	0	0	1	43020	RYR2	1	1603140	1	1	intact	density 0.00 <= bar 1.59
GCF_019279795.1	Protopterus annectens	Dipnoi	RYR	1	NC_056725.1	1	0.8454	5037	1	0	1	0.1985	0	0	0	LOC122794026	0	1603140	1	1	intact	density 0.20 <= bar 1.59
GCF_019279795.1	Protopterus annectens	Dipnoi	RYR	2	NC_056737.1	1	0.6936	4967	0	0	0	0	0	0	0	RYR3	1	1603140	1	1	intact	density 0.00 <= bar 1.59
GCF_019393635.1	Dromiciops gliroides	Mammalia	ITPR1	0	NC_057861.1	1	0.972	2749	0	0	0	0	0	0	0	ITPR1	1	38230856	1	1	intact	density 0.00 <= bar 1.59
GCF_019393635.1	Dromiciops gliroides	Mammalia	ITPR2	0	NC_057865.1	1	0.9496	2701	0	0	0	0	0	0	0	ITPR2	1	38230856	1	1	intact	density 0.00 <= bar 1.59
GCF_019393635.1	Dromiciops gliroides	Mammalia	ITPR3	0	NC_057864.1	1	0.942	2671	0	0	0	0	0	0	0	ITPR3	1	38230856	1	1	intact	density 0.00 <= bar 1.59
GCF_019393635.1	Dromiciops gliroides	Mammalia	RYR	0	NC_057864.1	1	0.9578	4967	12	1	13	2.6173	0	0	0	RYR2	1	38230856	1	1	elevated_lesions	density 2.62 > bar 1.59 in a contiguous assembly
GCF_019393635.1	Dromiciops gliroides	Mammalia	RYR	1	NC_057863.1	1	0.7876	5037	7	1	8	1.5882	0	0	0	RYR1	1	38230856	1	1	intact	density 1.59 <= bar 1.59
GCF_019393635.1	Dromiciops gliroides	Mammalia	RYR	2	NC_057862.1	1	0.6774	5037	1	2	3	0.5956	0	0	0	RYR3	1	38230856	1	1	intact	density 0.60 <= bar 1.59
GCF_019740435.1	Gambusia affinis	Actinopteri	ITPR1	0	NC_057874.1	1	0.9067	2748	0	0	0	0	0	0	0	LOC122833870	0	12906370	1	1	intact	density 0.00 <= bar 1.59
GCF_019740435.1	Gambusia affinis	Actinopteri	ITPR1	1	NC_057874.1	1	0.8604	2748	0	0	0	0	0	0	0	itpr1b	1	12906370	1	1	intact	density 0.00 <= bar 1.59
GCF_019740435.1	Gambusia affinis	Actinopteri	ITPR2	0	NC_057875.1	1	0.7961	2701	3	0	3	1.1107	0	0	0	itpr2	1	12906370	1	1	intact	density 1.11 <= bar 1.59
GCF_019740435.1	Gambusia affinis	Actinopteri	ITPR3	0	NC_057868.1	1	0.8809	2670	0	0	0	0	0	0	0	itpr3	1	12906370	1	1	intact	density 0.00 <= bar 1.59
GCF_019740435.1	Gambusia affinis	Actinopteri	RYR	0	NC_057887.1	1	0.8635	4961	0	0	0	0	0	0	0	ryr2a	1	12906370	1	1	intact	density 0.00 <= bar 1.59
GCF_019740435.1	Gambusia affinis	Actinopteri	RYR	1	NC_057882.1	1	0.7888	5037	0	0	0	0	0	0	0	LOC122844448	0	12906370	1	1	intact	density 0.00 <= bar 1.59
GCF_019740435.1	Gambusia affinis	Actinopteri	RYR	2	NC_057873.1	1	0.7828	5037	0	1	1	0.1985	0	0	0	ryr1b	1	12906370	1	1	intact	density 0.20 <= bar 1.59
GCF_019740435.1	Gambusia affinis	Actinopteri	RYR	3	NC_057883.1	1	0.6721	4968	2	0	2	0.4026	0	0	0	LOC122845862	0	12906370	1	1	intact	density 0.40 <= bar 1.59
GCF_019740435.1	Gambusia affinis	Actinopteri	RYR	4	NC_057889.1	1	0.6621	4967	1	0	1	0.2013	0	0	0	ryr3	1	12906370	1	1	intact	density 0.20 <= bar 1.59
GCF_019740435.1	Gambusia affinis	Actinopteri	RYR	5	NC_057880.1	1	0.5337	5168	0	0	0	0	0	0	0	ryr2b	1	12906370	1	1	intact	density 0.00 <= bar 1.59
