accession	organism	vclass	cell	ledger_status	state	rule	reason	best_coverage	contig_n50	contig_spans_gene	control_ok	n_spare_itpr_loci	recon_coverage	recon_gene_equiv	recon_n_contigs	synteny_state	synteny_call	synteny_n_regions	synteny_n_keys	synteny_reason
GCF_030867145.1	Opisthocomus hoazin	Aves	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	14274197	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013400995.1	Oreotrochilus melanogaster	Aves	ITPR1	assembly_gap	present_truncated	R2	locus at coverage 0.59, truncated at a contig edge or an N-run	0.5934	7679	0	1	2	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013400995.1	Oreotrochilus melanogaster	Aves	ITPR2	found_unannotated	present_single_locus	R1	one locus at coverage 0.73 >= 0.7	0.7311	7679	0	1	2	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013400995.1	Oreotrochilus melanogaster	Aves	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 0.97 >= 0.7	0.9655	7679	0	1	2	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013397895.1	Origma solitaria	Aves	ITPR1	found_unannotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	99117	0	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013397895.1	Origma solitaria	Aves	ITPR2	found_unannotated	present_single_locus	R1	one locus at coverage 0.99 >= 0.7	0.9885	99117	0	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013397895.1	Origma solitaria	Aves	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 0.71 >= 0.7	0.7067	99117	0	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013400675.1	Oxylabes madagascariensis	Aves	ITPR1	tblastn_trace	present_fragmented	R4	0.24 of the reference reassembled from 7 contigs outside every locus the aligner found, bar 0.137	0	3531	0	1	4	0.2355	0.2559	7	no_neighbourhood		12	0	12 of 12 regions have no flanking gene at all; the best has 0 informative neighbours against the 4 the caller needs
GCA_013400675.1	Oxylabes madagascariensis	Aves	ITPR2	assembly_gap	present_truncated	R2	locus at coverage 0.32, truncated at a contig edge or an N-run	0.3204	3531	0	1	4	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013400675.1	Oxylabes madagascariensis	Aves	ITPR3	assembly_gap	present_truncated	R2	locus at coverage 0.17, truncated at a contig edge or an N-run	0.1734	3531	0	1	4	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013399855.1	Oxyruncus cristatus	Aves	ITPR1	found_unannotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	75750	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013399855.1	Oxyruncus cristatus	Aves	ITPR2	found_unannotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	75750	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013399855.1	Oxyruncus cristatus	Aves	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	75750	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013400915.1	Pardalotus punctatus	Aves	ITPR1	assembly_gap	present_truncated	R2	locus at coverage 0.45, truncated at a contig edge or an N-run	0.4538	83169	0	1	2	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013400915.1	Pardalotus punctatus	Aves	ITPR2	assembly_gap	present_truncated	R2	locus at coverage 0.47, truncated at a contig edge or an N-run	0.4722	83169	0	1	2	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013400915.1	Pardalotus punctatus	Aves	ITPR3	assembly_gap	present_truncated	R2	locus at coverage 0.62, truncated at a contig edge or an N-run	0.6157	83169	0	1	2	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013398155.1	Pedionomus torquatus	Aves	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	36855	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013398155.1	Pedionomus torquatus	Aves	ITPR2	found_unannotated	present_single_locus	R1	one locus at coverage 0.99 >= 0.7	0.9885	36855	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013398155.1	Pedionomus torquatus	Aves	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 0.99 >= 0.7	0.9887	36855	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_030463565.1	Pelecanus crispus	Aves	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	9666746	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_030463565.1	Pelecanus crispus	Aves	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	9666746	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_030463565.1	Pelecanus crispus	Aves	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	9666746	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_964289735.1	Phaethon aethereus	Aves	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	2122569	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_964289735.1	Phaethon aethereus	Aves	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	2122569	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_964289735.1	Phaethon aethereus	Aves	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	2122569	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_000687285.1	Phaethon lepturus	Aves	ITPR1	assembly_gap	present_truncated	R2	locus at coverage 0.62, truncated at a contig edge or an N-run	0.6222	22941	0	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_000687285.1	Phaethon lepturus	Aves	ITPR2	assembly_gap	present_truncated	R2	locus at coverage 0.46, truncated at a contig edge or an N-run	0.457	22941	0	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_000687285.1	Phaethon lepturus	Aves	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 0.98 >= 0.7	0.9801	22941	0	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_963921805.1	Phalacrocorax carbo	Aves	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	4631399	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_963921805.1	Phalacrocorax carbo	Aves	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	4631399	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_963921805.1	Phalacrocorax carbo	Aves	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	4631399	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_009819775.1	Phoenicopterus ruber ruber	Aves	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	14700712	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_009819775.1	Phoenicopterus ruber ruber	Aves	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	14700712	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_009819775.1	Phoenicopterus ruber ruber	Aves	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	14700712	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_965183815.1	Platalea leucorodia	Aves	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	3299000	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_965183815.1	Platalea leucorodia	Aves	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	3299000	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_965183815.1	Platalea leucorodia	Aves	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	3299000	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_000699545.1	Podiceps cristatus	Aves	ITPR1	assembly_gap	present_truncated	R2	locus at coverage 0.33, truncated at a contig edge or an N-run	0.3343	17412	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_000699545.1	Podiceps cristatus	Aves	ITPR2	fragment	present_partial	R3	locus at coverage 0.39 with no assembly excuse	0.387	17412	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_000699545.1	Podiceps cristatus	Aves	ITPR3	found_no_annotation	present_single_locus	R1	one locus at coverage 0.82 >= 0.7	0.8239	17412	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR1	found_unannotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	35810	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR2	assembly_gap	present_truncated	R2	locus at coverage 0.66, truncated at a contig edge or an N-run	0.6622	35810	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	35810	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_030490865.1	Poecile atricapillus	Aves	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	8462732	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_030490865.1	Poecile atricapillus	Aves	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	8462732	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_030490865.1	Poecile atricapillus	Aves	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	8462732	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013397295.1	Polioptila caerulea	Aves	ITPR1	tblastn_trace	present_fragmented	R4	0.93 of the reference reassembled from 3 contigs outside every locus the aligner found, bar 0.137	0	50944	0	1	0	0.9306	1.0597	3	corroborated	ITPR1	2	6	2 of 2 reachable regions call ITPR1
GCA_013397295.1	Polioptila caerulea	Aves	ITPR2	found_unannotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	50944	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013397295.1	Polioptila caerulea	Aves	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	50944	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013401195.1	Pomatorhinus ruficollis	Aves	ITPR1	tblastn_trace	present_fragmented	R4	0.85 of the reference reassembled from 5 contigs outside every locus the aligner found, bar 0.137	0	60017	0	1	0	0.8539	1.1641	5	no_neighbourhood		11	3	9 of 11 regions have no flanking gene at all; the best has 3 informative neighbours against the 4 the caller needs
GCA_013401195.1	Pomatorhinus ruficollis	Aves	ITPR2	found_unannotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	60017	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013401195.1	Pomatorhinus ruficollis	Aves	ITPR3	tblastn_trace	present_fragmented	R4	0.62 of the reference reassembled from 5 contigs outside every locus the aligner found, bar 0.137	0	60017	0	1	0	0.6172	0.7517	5	no_neighbourhood		10	3	8 of 10 regions have no flanking gene at all; the best has 3 informative neighbours against the 4 the caller needs
GCA_013400735.1	Pomatostomus ruficeps	Aves	ITPR1	tblastn_trace	present_fragmented	R4	0.94 of the reference reassembled from 6 contigs outside every locus the aligner found, bar 0.137	0	34780	0	1	0	0.9403	1.0918	6	no_neighbourhood		12	3	8 of 12 regions have no flanking gene at all; the best has 3 informative neighbours against the 4 the caller needs
GCA_013400735.1	Pomatostomus ruficeps	Aves	ITPR2	assembly_gap	present_truncated	R2	locus at coverage 0.56, truncated at a contig edge or an N-run	0.5607	34780	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013400735.1	Pomatostomus ruficeps	Aves	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	34780	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013396835.1	Psilopogon haemacephalus	Aves	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 0.82 >= 0.7	0.8178	36269	0	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013396835.1	Psilopogon haemacephalus	Aves	ITPR2	assembly_gap	present_truncated	R2	locus at coverage 0.53, truncated at a contig edge or an N-run	0.5256	36269	0	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013396835.1	Psilopogon haemacephalus	Aves	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	36269	0	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013397535.1	Pterocles burchelli	Aves	ITPR1	found_unannotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	43196	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013397535.1	Pterocles burchelli	Aves	ITPR2	found_unannotated	present_single_locus	R1	one locus at coverage 0.99 >= 0.7	0.9885	43196	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013397535.1	Pterocles burchelli	Aves	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	43196	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_000699245.1	Pterocles gutturalis	Aves	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 0.97 >= 0.7	0.9705	26448	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_000699245.1	Pterocles gutturalis	Aves	ITPR2	fragment	present_partial	R3	locus at coverage 0.62 with no assembly excuse	0.6152	26448	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_000699245.1	Pterocles gutturalis	Aves	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 0.99 >= 0.7	0.9906	26448	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013396485.1	Ptilorrhoa leucosticta	Aves	ITPR1	found_unannotated	present_single_locus	R1	one locus at coverage 0.84 >= 0.7	0.8395	77643	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013396485.1	Ptilorrhoa leucosticta	Aves	ITPR2	found_unannotated	present_single_locus	R1	one locus at coverage 0.99 >= 0.7	0.9885	77643	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013396485.1	Ptilorrhoa leucosticta	Aves	ITPR3	assembly_gap	present_truncated	R2	locus at coverage 0.53, truncated at a contig edge or an N-run	0.5311	77643	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_000699105.1	Pygoscelis adeliae	Aves	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	22195	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_000699105.1	Pygoscelis adeliae	Aves	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 0.99 >= 0.7	0.9885	22195	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_000699105.1	Pygoscelis adeliae	Aves	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 0.99 >= 0.7	0.991	22195	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013399035.1	Quiscalus mexicanus	Aves	ITPR1	assembly_gap	present_truncated	R2	locus at coverage 0.69, truncated at a contig edge or an N-run	0.6887	60532	0	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013399035.1	Quiscalus mexicanus	Aves	ITPR2	assembly_gap	present_truncated	R2	locus at coverage 0.56, truncated at a contig edge or an N-run	0.5615	60532	0	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013399035.1	Quiscalus mexicanus	Aves	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	60532	0	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_028389875.1	Rhea pennata	Aves	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	19335416	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_028389875.1	Rhea pennata	Aves	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	19335416	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_028389875.1	Rhea pennata	Aves	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	19335416	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013399305.1	Rostratula benghalensis	Aves	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	78725	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013399305.1	Rostratula benghalensis	Aves	ITPR2	found_unannotated	present_single_locus	R1	one locus at coverage 0.99 >= 0.7	0.9885	78725	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013399305.1	Rostratula benghalensis	Aves	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	78725	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013400415.1	Scytalopus superciliaris	Aves	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 0.97 >= 0.7	0.9705	60031	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
