accession	organism	vclass	cell	bait	bait_species	bait_band	bait_group	bait_origin	identity	coverage	aligned	found
GCF_019740435.1	Gambusia affinis	Actinopteri	RYR	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2	Gallus_gallus	aves	bird	s3_seed	0.8281	1.0	1	1
GCF_019740435.1	Gambusia affinis	Actinopteri	RYR	A0A4W3I1N0|LOC103190328|Callorhinchus_milii|vertebrate_basal	Callorhinchus_milii	chondrichthyes	cartilaginous fish	s3_seed	0.6565	0.9972	1	1
GCF_019740435.1	Gambusia affinis	Actinopteri	RYR	A0AAJ7XD62|LOC116953891|Petromyzon_marinus|vertebrate_basal	Petromyzon_marinus	cyclostomata	cyclostome	s3_seed	0.6635	1.0	1	1
GCF_019740435.1	Gambusia affinis	Actinopteri	RYR	Q92736|RYR2|Homo_sapiens|RYR2	Homo_sapiens	mammalia	mammal	s3_seed	0.8281	1.0	1	1
GCF_019740435.1	Gambusia affinis	Actinopteri	RYR	A0A3Q0HBW9|RYR|Alligator_sinensis	Alligator_sinensis	reptilia	reptile	s5_addition	0.8254	0.9968	1	1
GCF_019740435.1	Gambusia affinis	Actinopteri	RYR	H3BGR5|RYR|Latimeria_chalumnae	Latimeria_chalumnae	sarcopterygian_fish	lobe-finned fish	s5_addition	0.6403	1.0	1	1
GCF_020171115.1	Neogale vison	Mammalia	ITPR1	A0A672IUQ7|ITPR1|Salarias_fasciatus	Salarias_fasciatus	actinopteri	ray-finned fish	s5_addition	0.8641	1.0	1	1
GCF_020171115.1	Neogale vison	Mammalia	ITPR1	A0A8M2BDG0|itpr1a|Danio_rerio|ITPR1	Danio_rerio	actinopteri	ray-finned fish	s3_seed	0.8229	1.0	1	1
GCF_020171115.1	Neogale vison	Mammalia	ITPR1	A0A8J0T3U5|itpr1|Xenopus_tropicalis|ITPR1	Xenopus_tropicalis	amphibia	amphibian	s3_seed	0.8863	1.0	1	1
GCF_020171115.1	Neogale vison	Mammalia	ITPR1	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	Gallus_gallus	aves	bird	s3_seed	0.9393	0.9953	1	1
GCF_020171115.1	Neogale vison	Mammalia	ITPR1	A0ABM4F3U0|ITPR1|Apteryx_mantelli	Apteryx_mantelli	aves	bird	s5_addition	0.9455	1.0	1	1
GCF_020171115.1	Neogale vison	Mammalia	ITPR1	P11881|Itpr1|Mus_musculus|ITPR1	Mus_musculus	mammalia	mammal	s3_seed	0.9865	1.0	1	1
GCF_020171115.1	Neogale vison	Mammalia	ITPR1	Q14643|ITPR1|Homo_sapiens|ITPR1	Homo_sapiens	mammalia	mammal	s3_seed	0.9837	1.0	1	1
GCF_020171115.1	Neogale vison	Mammalia	ITPR1	A0A670JBK6|ITPR1|Podarcis_muralis	Podarcis_muralis	reptilia	reptile	s5_addition	0.9368	1.0	1	1
GCF_020171115.1	Neogale vison	Mammalia	ITPR1	H3A1P5|ITPR1|Latimeria_chalumnae|ITPR1	Latimeria_chalumnae	sarcopterygian_fish	lobe-finned fish	s3_seed	0.8598	1.0	1	1
GCF_020171115.1	Neogale vison	Mammalia	ITPR2	A0A8M9PQQ3|itpr2|Danio_rerio|ITPR2	Danio_rerio	actinopteri	ray-finned fish	s3_seed	0.7506	0.9985	1	1
GCF_020171115.1	Neogale vison	Mammalia	ITPR2	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	Astatotilapia_calliptera	actinopteri	ray-finned fish	s5_addition	0.7492	1.0	1	1
GCF_020171115.1	Neogale vison	Mammalia	ITPR2	A0A6I8RGU0|itpr2|Xenopus_tropicalis|ITPR2	Xenopus_tropicalis	amphibia	amphibian	s3_seed	0.8788	1.0	1	1
GCF_020171115.1	Neogale vison	Mammalia	ITPR2	A0A672UP22|ITPR2|Strigops_habroptila	Strigops_habroptila	aves	bird	s5_addition	0.9279	1.0	1	1
GCF_020171115.1	Neogale vison	Mammalia	ITPR2	F1P1X4|ITPR2|Gallus_gallus|ITPR2	Gallus_gallus	aves	bird	s3_seed	0.9245	1.0	1	1
GCF_020171115.1	Neogale vison	Mammalia	ITPR2	Q14571|ITPR2|Homo_sapiens|ITPR2	Homo_sapiens	mammalia	mammal	s3_seed	0.9763	1.0	1	1
GCF_020171115.1	Neogale vison	Mammalia	ITPR2	Q9Z329|Itpr2|Mus_musculus|ITPR2	Mus_musculus	mammalia	mammal	s3_seed	0.9504	1.0	1	1
GCF_020171115.1	Neogale vison	Mammalia	ITPR2	A0ABM1LG32|ITPR2|Gekko_japonicus	Gekko_japonicus	reptilia	reptile	s5_addition	0.9071	1.0	1	1
GCF_020171115.1	Neogale vison	Mammalia	ITPR3	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	Nothobranchius_furzeri	actinopteri	ray-finned fish	s5_addition	0.7504	0.9921	1	1
GCF_020171115.1	Neogale vison	Mammalia	ITPR3	A0A8M6Z266|itpr3|Danio_rerio|ITPR3	Danio_rerio	actinopteri	ray-finned fish	s3_seed	0.7506	0.992	1	1
GCF_020171115.1	Neogale vison	Mammalia	ITPR3	A0A8J0SYK9|itpr3|Xenopus_tropicalis|ITPR3	Xenopus_tropicalis	amphibia	amphibian	s3_seed	0.8305	0.9944	1	1
GCF_020171115.1	Neogale vison	Mammalia	ITPR3	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	Falcunculus_frontatus	aves	bird	s5_addition	0.8894	1.0	1	1
GCF_020171115.1	Neogale vison	Mammalia	ITPR3	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	Gallus_gallus	aves	bird	s3_seed	0.8972	1.0	1	1
GCF_020171115.1	Neogale vison	Mammalia	ITPR3	A0A4W3GWE7|ITPR3|Callorhinchus_milii	Callorhinchus_milii	chondrichthyes	cartilaginous fish	s5_addition	0.7739	0.9954	1	1
GCF_020171115.1	Neogale vison	Mammalia	ITPR3	P70227|Itpr3|Mus_musculus|ITPR3	Mus_musculus	mammalia	mammal	s3_seed	0.9525	1.0	1	1
GCF_020171115.1	Neogale vison	Mammalia	ITPR3	Q14573|ITPR3|Homo_sapiens|ITPR3	Homo_sapiens	mammalia	mammal	s3_seed	0.9738	1.0	1	1
GCF_020171115.1	Neogale vison	Mammalia	ITPR3	A0A6J0TV85|ITPR3|Pogona_vitticeps	Pogona_vitticeps	reptilia	reptile	s5_addition	0.8808	1.0	1	1
GCF_020171115.1	Neogale vison	Mammalia	ITPR3	H3B932|ITPR3|Latimeria_chalumnae	Latimeria_chalumnae	sarcopterygian_fish	lobe-finned fish	s5_addition	0.763	0.9944	1	1
GCF_020171115.1	Neogale vison	Mammalia	RYR	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	Danio_rerio	actinopteri	ray-finned fish	s3_seed	0.8568	1.0	1	1
GCF_020171115.1	Neogale vison	Mammalia	RYR	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	Xenopus_tropicalis	amphibia	amphibian	s3_seed	0.6738	1.0	1	1
GCF_020171115.1	Neogale vison	Mammalia	RYR	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2	Gallus_gallus	aves	bird	s3_seed	0.9308	1.0	1	1
GCF_020171115.1	Neogale vison	Mammalia	RYR	A0A4W3I1N0|LOC103190328|Callorhinchus_milii|vertebrate_basal	Callorhinchus_milii	chondrichthyes	cartilaginous fish	s3_seed	0.6786	0.9972	1	1
GCF_020171115.1	Neogale vison	Mammalia	RYR	A0AAJ7XD62|LOC116953891|Petromyzon_marinus|vertebrate_basal	Petromyzon_marinus	cyclostomata	cyclostome	s3_seed	0.684	1.0	1	1
GCF_020171115.1	Neogale vison	Mammalia	RYR	Q92736|RYR2|Homo_sapiens|RYR2	Homo_sapiens	mammalia	mammal	s3_seed	0.9821	1.0	1	1
GCF_020171115.1	Neogale vison	Mammalia	RYR	A0A3Q0HBW9|RYR|Alligator_sinensis	Alligator_sinensis	reptilia	reptile	s5_addition	0.9273	0.999	1	1
GCF_020171115.1	Neogale vison	Mammalia	RYR	H3BGR5|RYR|Latimeria_chalumnae	Latimeria_chalumnae	sarcopterygian_fish	lobe-finned fish	s5_addition	0.6632	1.0	1	1
GCF_020740795.1	Apus apus	Aves	ITPR1	A0A672IUQ7|ITPR1|Salarias_fasciatus	Salarias_fasciatus	actinopteri	ray-finned fish	s5_addition	0.8592	1.0	1	1
GCF_020740795.1	Apus apus	Aves	ITPR1	A0A8M2BDG0|itpr1a|Danio_rerio|ITPR1	Danio_rerio	actinopteri	ray-finned fish	s3_seed	0.8257	1.0	1	1
GCF_020740795.1	Apus apus	Aves	ITPR1	A0A8J0T3U5|itpr1|Xenopus_tropicalis|ITPR1	Xenopus_tropicalis	amphibia	amphibian	s3_seed	0.8882	1.0	1	1
GCF_020740795.1	Apus apus	Aves	ITPR1	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	Gallus_gallus	aves	bird	s3_seed	0.9896	1.0	1	1
GCF_020740795.1	Apus apus	Aves	ITPR1	A0ABM4F3U0|ITPR1|Apteryx_mantelli	Apteryx_mantelli	aves	bird	s5_addition	0.9909	1.0	1	1
GCF_020740795.1	Apus apus	Aves	ITPR1	P11881|Itpr1|Mus_musculus|ITPR1	Mus_musculus	mammalia	mammal	s3_seed	0.9425	1.0	1	1
GCF_020740795.1	Apus apus	Aves	ITPR1	Q14643|ITPR1|Homo_sapiens|ITPR1	Homo_sapiens	mammalia	mammal	s3_seed	0.9384	1.0	1	1
GCF_020740795.1	Apus apus	Aves	ITPR1	A0A670JBK6|ITPR1|Podarcis_muralis	Podarcis_muralis	reptilia	reptile	s5_addition	0.9574	1.0	1	1
GCF_020740795.1	Apus apus	Aves	ITPR1	H3A1P5|ITPR1|Latimeria_chalumnae|ITPR1	Latimeria_chalumnae	sarcopterygian_fish	lobe-finned fish	s3_seed	0.8581	1.0	1	1
GCF_020740795.1	Apus apus	Aves	ITPR2	A0A8M9PQQ3|itpr2|Danio_rerio|ITPR2	Danio_rerio	actinopteri	ray-finned fish	s3_seed	0.752	0.9992	1	1
GCF_020740795.1	Apus apus	Aves	ITPR2	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	Astatotilapia_calliptera	actinopteri	ray-finned fish	s5_addition	0.7517	1.0	1	1
GCF_020740795.1	Apus apus	Aves	ITPR2	A0A6I8RGU0|itpr2|Xenopus_tropicalis|ITPR2	Xenopus_tropicalis	amphibia	amphibian	s3_seed	0.8845	1.0	1	1
GCF_020740795.1	Apus apus	Aves	ITPR2	A0A672UP22|ITPR2|Strigops_habroptila	Strigops_habroptila	aves	bird	s5_addition	0.9841	1.0	1	1
GCF_020740795.1	Apus apus	Aves	ITPR2	F1P1X4|ITPR2|Gallus_gallus|ITPR2	Gallus_gallus	aves	bird	s3_seed	0.9785	1.0	1	1
GCF_020740795.1	Apus apus	Aves	ITPR2	Q14571|ITPR2|Homo_sapiens|ITPR2	Homo_sapiens	mammalia	mammal	s3_seed	0.9301	1.0	1	1
GCF_020740795.1	Apus apus	Aves	ITPR2	Q9Z329|Itpr2|Mus_musculus|ITPR2	Mus_musculus	mammalia	mammal	s3_seed	0.9171	1.0	1	1
GCF_020740795.1	Apus apus	Aves	ITPR2	A0ABM1LG32|ITPR2|Gekko_japonicus	Gekko_japonicus	reptilia	reptile	s5_addition	0.9156	1.0	1	1
GCF_020740795.1	Apus apus	Aves	ITPR3	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	Nothobranchius_furzeri	actinopteri	ray-finned fish	s5_addition	0.7539	0.9921	1	1
GCF_020740795.1	Apus apus	Aves	ITPR3	A0A8M6Z266|itpr3|Danio_rerio|ITPR3	Danio_rerio	actinopteri	ray-finned fish	s3_seed	0.751	0.9932	1	1
GCF_020740795.1	Apus apus	Aves	ITPR3	A0A8J0SYK9|itpr3|Xenopus_tropicalis|ITPR3	Xenopus_tropicalis	amphibia	amphibian	s3_seed	0.8421	0.9959	1	1
GCF_020740795.1	Apus apus	Aves	ITPR3	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	Falcunculus_frontatus	aves	bird	s5_addition	0.9847	1.0	1	1
GCF_020740795.1	Apus apus	Aves	ITPR3	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	Gallus_gallus	aves	bird	s3_seed	0.9869	1.0	1	1
GCF_020740795.1	Apus apus	Aves	ITPR3	A0A4W3GWE7|ITPR3|Callorhinchus_milii	Callorhinchus_milii	chondrichthyes	cartilaginous fish	s5_addition	0.7901	0.9958	1	1
GCF_020740795.1	Apus apus	Aves	ITPR3	P70227|Itpr3|Mus_musculus|ITPR3	Mus_musculus	mammalia	mammal	s3_seed	0.8908	1.0	1	1
GCF_020740795.1	Apus apus	Aves	ITPR3	Q14573|ITPR3|Homo_sapiens|ITPR3	Homo_sapiens	mammalia	mammal	s3_seed	0.8938	1.0	1	1
GCF_020740795.1	Apus apus	Aves	ITPR3	A0A6J0TV85|ITPR3|Pogona_vitticeps	Pogona_vitticeps	reptilia	reptile	s5_addition	0.9262	1.0	1	1
GCF_020740795.1	Apus apus	Aves	ITPR3	H3B932|ITPR3|Latimeria_chalumnae	Latimeria_chalumnae	sarcopterygian_fish	lobe-finned fish	s5_addition	0.7713	0.9948	1	1
GCF_020740795.1	Apus apus	Aves	RYR	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	Danio_rerio	actinopteri	ray-finned fish	s3_seed	0.8577	1.0	1	1
GCF_020740795.1	Apus apus	Aves	RYR	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	Xenopus_tropicalis	amphibia	amphibian	s3_seed	0.6753	1.0	1	1
GCF_020740795.1	Apus apus	Aves	RYR	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2	Gallus_gallus	aves	bird	s3_seed	0.9801	1.0	1	1
GCF_020740795.1	Apus apus	Aves	RYR	A0A4W3I1N0|LOC103190328|Callorhinchus_milii|vertebrate_basal	Callorhinchus_milii	chondrichthyes	cartilaginous fish	s3_seed	0.6774	0.9972	1	1
GCF_020740795.1	Apus apus	Aves	RYR	A0AAJ7XD62|LOC116953891|Petromyzon_marinus|vertebrate_basal	Petromyzon_marinus	cyclostomata	cyclostome	s3_seed	0.684	1.0	1	1
GCF_020740795.1	Apus apus	Aves	RYR	Q92736|RYR2|Homo_sapiens|RYR2	Homo_sapiens	mammalia	mammal	s3_seed	0.9324	1.0	1	1
GCF_020740795.1	Apus apus	Aves	RYR	A0A3Q0HBW9|RYR|Alligator_sinensis	Alligator_sinensis	reptilia	reptile	s5_addition	0.9589	0.996	1	1
GCF_020740795.1	Apus apus	Aves	RYR	H3BGR5|RYR|Latimeria_chalumnae	Latimeria_chalumnae	sarcopterygian_fish	lobe-finned fish	s5_addition	0.6636	1.0	1	1
GCF_020826845.1	Diceros bicornis minor	Mammalia	ITPR1	A0A672IUQ7|ITPR1|Salarias_fasciatus	Salarias_fasciatus	actinopteri	ray-finned fish	s5_addition	0.8645	1.0	1	1
GCF_020826845.1	Diceros bicornis minor	Mammalia	ITPR1	A0A8M2BDG0|itpr1a|Danio_rerio|ITPR1	Danio_rerio	actinopteri	ray-finned fish	s3_seed	0.824	1.0	1	1
GCF_020826845.1	Diceros bicornis minor	Mammalia	ITPR1	A0A8J0T3U5|itpr1|Xenopus_tropicalis|ITPR1	Xenopus_tropicalis	amphibia	amphibian	s3_seed	0.8899	1.0	1	1
GCF_020826845.1	Diceros bicornis minor	Mammalia	ITPR1	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	Gallus_gallus	aves	bird	s3_seed	0.9404	0.996	1	1
GCF_020826845.1	Diceros bicornis minor	Mammalia	ITPR1	A0ABM4F3U0|ITPR1|Apteryx_mantelli	Apteryx_mantelli	aves	bird	s5_addition	0.9473	1.0	1	1
GCF_020826845.1	Diceros bicornis minor	Mammalia	ITPR1	P11881|Itpr1|Mus_musculus|ITPR1	Mus_musculus	mammalia	mammal	s3_seed	0.9847	1.0	1	1
GCF_020826845.1	Diceros bicornis minor	Mammalia	ITPR1	Q14643|ITPR1|Homo_sapiens|ITPR1	Homo_sapiens	mammalia	mammal	s3_seed	0.9855	1.0	1	1
GCF_020826845.1	Diceros bicornis minor	Mammalia	ITPR1	A0A670JBK6|ITPR1|Podarcis_muralis	Podarcis_muralis	reptilia	reptile	s5_addition	0.94	1.0	1	1
GCF_020826845.1	Diceros bicornis minor	Mammalia	ITPR1	H3A1P5|ITPR1|Latimeria_chalumnae|ITPR1	Latimeria_chalumnae	sarcopterygian_fish	lobe-finned fish	s3_seed	0.8589	1.0	1	1
GCF_020826845.1	Diceros bicornis minor	Mammalia	ITPR2	A0A8M9PQQ3|itpr2|Danio_rerio|ITPR2	Danio_rerio	actinopteri	ray-finned fish	s3_seed	0.7518	0.9992	1	1
GCF_020826845.1	Diceros bicornis minor	Mammalia	ITPR2	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	Astatotilapia_calliptera	actinopteri	ray-finned fish	s5_addition	0.7472	1.0	1	1
GCF_020826845.1	Diceros bicornis minor	Mammalia	ITPR2	A0A6I8RGU0|itpr2|Xenopus_tropicalis|ITPR2	Xenopus_tropicalis	amphibia	amphibian	s3_seed	0.8813	1.0	1	1
GCF_020826845.1	Diceros bicornis minor	Mammalia	ITPR2	A0A672UP22|ITPR2|Strigops_habroptila	Strigops_habroptila	aves	bird	s5_addition	0.9308	1.0	1	1
GCF_020826845.1	Diceros bicornis minor	Mammalia	ITPR2	F1P1X4|ITPR2|Gallus_gallus|ITPR2	Gallus_gallus	aves	bird	s3_seed	0.929	1.0	1	1
GCF_020826845.1	Diceros bicornis minor	Mammalia	ITPR2	Q14571|ITPR2|Homo_sapiens|ITPR2	Homo_sapiens	mammalia	mammal	s3_seed	0.9811	1.0	1	1
GCF_020826845.1	Diceros bicornis minor	Mammalia	ITPR2	Q9Z329|Itpr2|Mus_musculus|ITPR2	Mus_musculus	mammalia	mammal	s3_seed	0.9574	1.0	1	1
GCF_020826845.1	Diceros bicornis minor	Mammalia	ITPR2	A0ABM1LG32|ITPR2|Gekko_japonicus	Gekko_japonicus	reptilia	reptile	s5_addition	0.9078	1.0	1	1
GCF_020826845.1	Diceros bicornis minor	Mammalia	ITPR3	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	Nothobranchius_furzeri	actinopteri	ray-finned fish	s5_addition	0.7553	0.9921	1	1
GCF_020826845.1	Diceros bicornis minor	Mammalia	ITPR3	A0A8M6Z266|itpr3|Danio_rerio|ITPR3	Danio_rerio	actinopteri	ray-finned fish	s3_seed	0.7459	0.992	1	1
GCF_020826845.1	Diceros bicornis minor	Mammalia	ITPR3	A0A8J0SYK9|itpr3|Xenopus_tropicalis|ITPR3	Xenopus_tropicalis	amphibia	amphibian	s3_seed	0.8307	0.9944	1	1
GCF_020826845.1	Diceros bicornis minor	Mammalia	ITPR3	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	Falcunculus_frontatus	aves	bird	s5_addition	0.8832	1.0	1	1
GCF_020826845.1	Diceros bicornis minor	Mammalia	ITPR3	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	Gallus_gallus	aves	bird	s3_seed	0.8986	1.0	1	1
GCF_020826845.1	Diceros bicornis minor	Mammalia	ITPR3	A0A4W3GWE7|ITPR3|Callorhinchus_milii	Callorhinchus_milii	chondrichthyes	cartilaginous fish	s5_addition	0.777	0.9954	1	1
GCF_020826845.1	Diceros bicornis minor	Mammalia	ITPR3	P70227|Itpr3|Mus_musculus|ITPR3	Mus_musculus	mammalia	mammal	s3_seed	0.9573	1.0	1	1
GCF_020826845.1	Diceros bicornis minor	Mammalia	ITPR3	Q14573|ITPR3|Homo_sapiens|ITPR3	Homo_sapiens	mammalia	mammal	s3_seed	0.976	1.0	1	1
GCF_020826845.1	Diceros bicornis minor	Mammalia	ITPR3	A0A6J0TV85|ITPR3|Pogona_vitticeps	Pogona_vitticeps	reptilia	reptile	s5_addition	0.8798	1.0	1	1
GCF_020826845.1	Diceros bicornis minor	Mammalia	ITPR3	H3B932|ITPR3|Latimeria_chalumnae	Latimeria_chalumnae	sarcopterygian_fish	lobe-finned fish	s5_addition	0.7631	0.9944	1	1
GCF_020826845.1	Diceros bicornis minor	Mammalia	RYR	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	Danio_rerio	actinopteri	ray-finned fish	s3_seed	0.8594	1.0	1	1
GCF_020826845.1	Diceros bicornis minor	Mammalia	RYR	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	Xenopus_tropicalis	amphibia	amphibian	s3_seed	0.6764	1.0	1	1
GCF_020826845.1	Diceros bicornis minor	Mammalia	RYR	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2	Gallus_gallus	aves	bird	s3_seed	0.9311	1.0	1	1
GCF_020826845.1	Diceros bicornis minor	Mammalia	RYR	A0A4W3I1N0|LOC103190328|Callorhinchus_milii|vertebrate_basal	Callorhinchus_milii	chondrichthyes	cartilaginous fish	s3_seed	0.6782	0.9972	1	1
GCF_020826845.1	Diceros bicornis minor	Mammalia	RYR	A0AAJ7XD62|LOC116953891|Petromyzon_marinus|vertebrate_basal	Petromyzon_marinus	cyclostomata	cyclostome	s3_seed	0.6859	1.0	1	1
GCF_020826845.1	Diceros bicornis minor	Mammalia	RYR	Q92736|RYR2|Homo_sapiens|RYR2	Homo_sapiens	mammalia	mammal	s3_seed	0.9849	1.0	1	1
GCF_020826845.1	Diceros bicornis minor	Mammalia	RYR	A0A3Q0HBW9|RYR|Alligator_sinensis	Alligator_sinensis	reptilia	reptile	s5_addition	0.9305	0.9966	1	1
GCF_020826845.1	Diceros bicornis minor	Mammalia	RYR	H3BGR5|RYR|Latimeria_chalumnae	Latimeria_chalumnae	sarcopterygian_fish	lobe-finned fish	s5_addition	0.662	1.0	1	1
GCF_021028975.2	Sphaerodactylus townsendi	Lepidosauria	ITPR1	A0A672IUQ7|ITPR1|Salarias_fasciatus	Salarias_fasciatus	actinopteri	ray-finned fish	s5_addition	0.7371	1.0	1	1
GCF_021028975.2	Sphaerodactylus townsendi	Lepidosauria	ITPR1	A0A8M2BDG0|itpr1a|Danio_rerio|ITPR1	Danio_rerio	actinopteri	ray-finned fish	s3_seed	0.7039	1.0	1	1
GCF_021028975.2	Sphaerodactylus townsendi	Lepidosauria	ITPR1	A0A8J0T3U5|itpr1|Xenopus_tropicalis|ITPR1	Xenopus_tropicalis	amphibia	amphibian	s3_seed	0.7644	1.0	1	1
GCF_021028975.2	Sphaerodactylus townsendi	Lepidosauria	ITPR1	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	Gallus_gallus	aves	bird	s3_seed	0.8073	0.9971	1	1
GCF_021028975.2	Sphaerodactylus townsendi	Lepidosauria	ITPR1	A0ABM4F3U0|ITPR1|Apteryx_mantelli	Apteryx_mantelli	aves	bird	s5_addition	0.8148	1.0	1	1
GCF_021028975.2	Sphaerodactylus townsendi	Lepidosauria	ITPR1	P11881|Itpr1|Mus_musculus|ITPR1	Mus_musculus	mammalia	mammal	s3_seed	0.8024	1.0	1	1
GCF_021028975.2	Sphaerodactylus townsendi	Lepidosauria	ITPR1	Q14643|ITPR1|Homo_sapiens|ITPR1	Homo_sapiens	mammalia	mammal	s3_seed	0.7995	1.0	1	1
GCF_021028975.2	Sphaerodactylus townsendi	Lepidosauria	ITPR1	A0A670JBK6|ITPR1|Podarcis_muralis	Podarcis_muralis	reptilia	reptile	s5_addition	0.8344	1.0	1	1
GCF_021028975.2	Sphaerodactylus townsendi	Lepidosauria	ITPR1	H3A1P5|ITPR1|Latimeria_chalumnae|ITPR1	Latimeria_chalumnae	sarcopterygian_fish	lobe-finned fish	s3_seed	0.8347	0.8312	1	1
GCF_021028975.2	Sphaerodactylus townsendi	Lepidosauria	ITPR2	A0A8M9PQQ3|itpr2|Danio_rerio|ITPR2	Danio_rerio	actinopteri	ray-finned fish	s3_seed	0.7358	0.9992	1	1
GCF_021028975.2	Sphaerodactylus townsendi	Lepidosauria	ITPR2	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	Astatotilapia_calliptera	actinopteri	ray-finned fish	s5_addition	0.7397	1.0	1	1
GCF_021028975.2	Sphaerodactylus townsendi	Lepidosauria	ITPR2	A0A6I8RGU0|itpr2|Xenopus_tropicalis|ITPR2	Xenopus_tropicalis	amphibia	amphibian	s3_seed	0.8633	1.0	1	1
GCF_021028975.2	Sphaerodactylus townsendi	Lepidosauria	ITPR2	A0A672UP22|ITPR2|Strigops_habroptila	Strigops_habroptila	aves	bird	s5_addition	0.9051	1.0	1	1
GCF_021028975.2	Sphaerodactylus townsendi	Lepidosauria	ITPR2	F1P1X4|ITPR2|Gallus_gallus|ITPR2	Gallus_gallus	aves	bird	s3_seed	0.9051	1.0	1	1
GCF_021028975.2	Sphaerodactylus townsendi	Lepidosauria	ITPR2	Q14571|ITPR2|Homo_sapiens|ITPR2	Homo_sapiens	mammalia	mammal	s3_seed	0.8999	1.0	1	1
GCF_021028975.2	Sphaerodactylus townsendi	Lepidosauria	ITPR2	Q9Z329|Itpr2|Mus_musculus|ITPR2	Mus_musculus	mammalia	mammal	s3_seed	0.8906	1.0	1	1
GCF_021028975.2	Sphaerodactylus townsendi	Lepidosauria	ITPR2	A0ABM1LG32|ITPR2|Gekko_japonicus	Gekko_japonicus	reptilia	reptile	s5_addition	0.9472	1.0	1	1
GCF_021028975.2	Sphaerodactylus townsendi	Lepidosauria	ITPR3	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	Nothobranchius_furzeri	actinopteri	ray-finned fish	s5_addition	0.7561	0.9479	1	1
GCF_021028975.2	Sphaerodactylus townsendi	Lepidosauria	ITPR3	A0A8M6Z266|itpr3|Danio_rerio|ITPR3	Danio_rerio	actinopteri	ray-finned fish	s3_seed	0.7493	0.9469	1	1
GCF_021028975.2	Sphaerodactylus townsendi	Lepidosauria	ITPR3	A0A8J0SYK9|itpr3|Xenopus_tropicalis|ITPR3	Xenopus_tropicalis	amphibia	amphibian	s3_seed	0.8291	0.9499	1	1
GCF_021028975.2	Sphaerodactylus townsendi	Lepidosauria	ITPR3	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	Falcunculus_frontatus	aves	bird	s5_addition	0.9104	0.9539	1	1
GCF_021028975.2	Sphaerodactylus townsendi	Lepidosauria	ITPR3	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	Gallus_gallus	aves	bird	s3_seed	0.9153	0.9538	1	1
GCF_021028975.2	Sphaerodactylus townsendi	Lepidosauria	ITPR3	A0A4W3GWE7|ITPR3|Callorhinchus_milii	Callorhinchus_milii	chondrichthyes	cartilaginous fish	s5_addition	0.7705	0.9502	1	1
GCF_021028975.2	Sphaerodactylus townsendi	Lepidosauria	ITPR3	P70227|Itpr3|Mus_musculus|ITPR3	Mus_musculus	mammalia	mammal	s3_seed	0.8705	0.9539	1	1
GCF_021028975.2	Sphaerodactylus townsendi	Lepidosauria	ITPR3	Q14573|ITPR3|Homo_sapiens|ITPR3	Homo_sapiens	mammalia	mammal	s3_seed	0.8724	0.9539	1	1
GCF_021028975.2	Sphaerodactylus townsendi	Lepidosauria	ITPR3	A0A6J0TV85|ITPR3|Pogona_vitticeps	Pogona_vitticeps	reptilia	reptile	s5_addition	0.9463	0.9539	1	1
GCF_021028975.2	Sphaerodactylus townsendi	Lepidosauria	ITPR3	H3B932|ITPR3|Latimeria_chalumnae	Latimeria_chalumnae	sarcopterygian_fish	lobe-finned fish	s5_addition	0.7591	0.9499	1	1
GCF_021028975.2	Sphaerodactylus townsendi	Lepidosauria	RYR	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	Danio_rerio	actinopteri	ray-finned fish	s3_seed	0.8548	0.9994	1	1
