accession	organism	vclass	cell	panel	n_baits	found	best_coverage	best_identity	best_bait
GCF_000334495.1	Tupaia belangeri chinensis	Mammalia	RYR	drop_ITPR2_baits	30	1	0.9968	0.907	Q92736|RYR2|Homo_sapiens|RYR2
GCF_000334495.1	Tupaia belangeri chinensis	Mammalia	ITPR1	drop_ITPR3_baits	28	1	1.0	0.9785	Q14643|ITPR1|Homo_sapiens|ITPR1
GCF_000334495.1	Tupaia belangeri chinensis	Mammalia	ITPR2	drop_ITPR3_baits	28	1	0.9885	0.9749	Q14571|ITPR2|Homo_sapiens|ITPR2
GCF_000334495.1	Tupaia belangeri chinensis	Mammalia	ITPR3	drop_ITPR3_baits	28	0	0.0	0.0	
GCF_000334495.1	Tupaia belangeri chinensis	Mammalia	RYR	drop_ITPR3_baits	28	1	0.9968	0.907	Q92736|RYR2|Homo_sapiens|RYR2
GCF_000334495.1	Tupaia belangeri chinensis	Mammalia	ITPR1	one_per_cell_nonhuman	4	1	0.996	0.9336	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_000334495.1	Tupaia belangeri chinensis	Mammalia	ITPR2	one_per_cell_nonhuman	4	1	0.9885	0.8772	A0A6I8RGU0|itpr2|Xenopus_tropicalis|ITPR2
GCF_000334495.1	Tupaia belangeri chinensis	Mammalia	ITPR3	one_per_cell_nonhuman	4	1	0.9944	0.7433	H3B932|ITPR3|Latimeria_chalumnae
GCF_000334495.1	Tupaia belangeri chinensis	Mammalia	RYR	one_per_cell_nonhuman	4	1	0.9969	0.6712	A0AAJ7XD62|LOC116953891|Petromyzon_marinus|vertebrate_basal
GCF_000687185.1	Egretta garzetta	Aves	ITPR1	full38	38	1	1.0	0.9888	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_000687185.1	Egretta garzetta	Aves	ITPR2	full38	38	1	0.9885	0.9768	A0A672UP22|ITPR2|Strigops_habroptila
GCF_000687185.1	Egretta garzetta	Aves	ITPR3	full38	38	1	1.0	0.9765	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_000687185.1	Egretta garzetta	Aves	RYR	full38	38	1	1.0	0.6775	Q92736|RYR2|Homo_sapiens|RYR2
GCF_000687185.1	Egretta garzetta	Aves	ITPR1	s3_seeds_only	25	1	1.0	0.9888	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_000687185.1	Egretta garzetta	Aves	ITPR2	s3_seeds_only	25	1	0.9885	0.9731	F1P1X4|ITPR2|Gallus_gallus|ITPR2
GCF_000687185.1	Egretta garzetta	Aves	ITPR3	s3_seeds_only	25	1	1.0	0.9765	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_000687185.1	Egretta garzetta	Aves	RYR	s3_seeds_only	25	1	1.0	0.6775	Q92736|RYR2|Homo_sapiens|RYR2
GCF_000687185.1	Egretta garzetta	Aves	ITPR1	labelled_only	35	1	1.0	0.9888	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_000687185.1	Egretta garzetta	Aves	ITPR2	labelled_only	35	1	0.9885	0.9768	A0A672UP22|ITPR2|Strigops_habroptila
GCF_000687185.1	Egretta garzetta	Aves	ITPR3	labelled_only	35	1	1.0	0.9765	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_000687185.1	Egretta garzetta	Aves	RYR	labelled_only	35	1	1.0	0.6775	Q92736|RYR2|Homo_sapiens|RYR2
GCF_000687185.1	Egretta garzetta	Aves	ITPR1	basal_only	3	0	0.0	0.0	
GCF_000687185.1	Egretta garzetta	Aves	ITPR2	basal_only	3	0	0.0	0.0	
GCF_000687185.1	Egretta garzetta	Aves	ITPR3	basal_only	3	0	0.0	0.0	
GCF_000687185.1	Egretta garzetta	Aves	RYR	basal_only	3	0	0.0	0.0	
GCF_000687185.1	Egretta garzetta	Aves	ITPR1	no_ryr_control	30	1	1.0	0.9888	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_000687185.1	Egretta garzetta	Aves	ITPR2	no_ryr_control	30	1	0.9885	0.9768	A0A672UP22|ITPR2|Strigops_habroptila
GCF_000687185.1	Egretta garzetta	Aves	ITPR3	no_ryr_control	30	1	1.0	0.9765	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_000687185.1	Egretta garzetta	Aves	RYR	no_ryr_control	30	0	0.0	0.0	
GCF_000687185.1	Egretta garzetta	Aves	ITPR1	amniote_only	18	1	1.0	0.9888	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_000687185.1	Egretta garzetta	Aves	ITPR2	amniote_only	18	1	0.9885	0.9768	A0A672UP22|ITPR2|Strigops_habroptila
GCF_000687185.1	Egretta garzetta	Aves	ITPR3	amniote_only	18	1	1.0	0.9765	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_000687185.1	Egretta garzetta	Aves	RYR	amniote_only	18	1	1.0	0.6775	Q92736|RYR2|Homo_sapiens|RYR2
GCF_000687185.1	Egretta garzetta	Aves	ITPR1	human_only	4	1	1.0	0.9381	Q14643|ITPR1|Homo_sapiens|ITPR1
GCF_000687185.1	Egretta garzetta	Aves	ITPR2	human_only	4	1	0.9885	0.9214	Q14571|ITPR2|Homo_sapiens|ITPR2
GCF_000687185.1	Egretta garzetta	Aves	ITPR3	human_only	4	1	1.0	0.8833	Q14573|ITPR3|Homo_sapiens|ITPR3
GCF_000687185.1	Egretta garzetta	Aves	RYR	human_only	4	1	1.0	0.6775	Q92736|RYR2|Homo_sapiens|RYR2
GCF_000687185.1	Egretta garzetta	Aves	ITPR1	drop_ray_finned_fish	30	1	1.0	0.9888	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_000687185.1	Egretta garzetta	Aves	ITPR2	drop_ray_finned_fish	30	1	0.9885	0.9768	A0A672UP22|ITPR2|Strigops_habroptila
GCF_000687185.1	Egretta garzetta	Aves	ITPR3	drop_ray_finned_fish	30	1	1.0	0.9765	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_000687185.1	Egretta garzetta	Aves	RYR	drop_ray_finned_fish	30	1	1.0	0.6775	Q92736|RYR2|Homo_sapiens|RYR2
GCF_000687185.1	Egretta garzetta	Aves	ITPR1	drop_amphibian	34	1	1.0	0.9888	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_000687185.1	Egretta garzetta	Aves	ITPR2	drop_amphibian	34	1	0.9885	0.9768	A0A672UP22|ITPR2|Strigops_habroptila
GCF_000687185.1	Egretta garzetta	Aves	ITPR3	drop_amphibian	34	1	1.0	0.9765	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_000687185.1	Egretta garzetta	Aves	RYR	drop_amphibian	34	1	1.0	0.6775	Q92736|RYR2|Homo_sapiens|RYR2
GCF_000687185.1	Egretta garzetta	Aves	ITPR1	drop_bird	31	1	1.0	0.9538	A0A670JBK6|ITPR1|Podarcis_muralis
GCF_000687185.1	Egretta garzetta	Aves	ITPR2	drop_bird	31	1	0.9885	0.9214	Q14571|ITPR2|Homo_sapiens|ITPR2
GCF_000687185.1	Egretta garzetta	Aves	ITPR3	drop_bird	31	1	1.0	0.9178	A0A6J0TV85|ITPR3|Pogona_vitticeps
GCF_000687185.1	Egretta garzetta	Aves	RYR	drop_bird	31	1	1.0	0.6775	Q92736|RYR2|Homo_sapiens|RYR2
GCF_000687185.1	Egretta garzetta	Aves	ITPR1	drop_cartilaginous_fish	35	1	1.0	0.9888	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_000687185.1	Egretta garzetta	Aves	ITPR2	drop_cartilaginous_fish	35	1	0.9885	0.9768	A0A672UP22|ITPR2|Strigops_habroptila
GCF_000687185.1	Egretta garzetta	Aves	ITPR3	drop_cartilaginous_fish	35	1	1.0	0.9765	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_000687185.1	Egretta garzetta	Aves	RYR	drop_cartilaginous_fish	35	1	1.0	0.6775	Q92736|RYR2|Homo_sapiens|RYR2
GCF_000687185.1	Egretta garzetta	Aves	ITPR1	drop_cyclostome	36	1	1.0	0.9888	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_000687185.1	Egretta garzetta	Aves	ITPR2	drop_cyclostome	36	1	0.9885	0.9768	A0A672UP22|ITPR2|Strigops_habroptila
GCF_000687185.1	Egretta garzetta	Aves	ITPR3	drop_cyclostome	36	1	1.0	0.9765	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_000687185.1	Egretta garzetta	Aves	RYR	drop_cyclostome	36	1	1.0	0.6775	Q92736|RYR2|Homo_sapiens|RYR2
GCF_000687185.1	Egretta garzetta	Aves	ITPR1	drop_mammal	31	1	1.0	0.9888	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_000687185.1	Egretta garzetta	Aves	ITPR2	drop_mammal	31	1	0.9885	0.9768	A0A672UP22|ITPR2|Strigops_habroptila
GCF_000687185.1	Egretta garzetta	Aves	ITPR3	drop_mammal	31	1	1.0	0.9765	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_000687185.1	Egretta garzetta	Aves	RYR	drop_mammal	31	1	1.0	0.679	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCF_000687185.1	Egretta garzetta	Aves	ITPR1	drop_reptile	34	1	1.0	0.9888	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_000687185.1	Egretta garzetta	Aves	ITPR2	drop_reptile	34	1	0.9885	0.9768	A0A672UP22|ITPR2|Strigops_habroptila
GCF_000687185.1	Egretta garzetta	Aves	ITPR3	drop_reptile	34	1	1.0	0.9765	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_000687185.1	Egretta garzetta	Aves	RYR	drop_reptile	34	1	1.0	0.6775	Q92736|RYR2|Homo_sapiens|RYR2
GCF_000687185.1	Egretta garzetta	Aves	ITPR1	drop_lobe_finned_fish	35	1	1.0	0.9888	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_000687185.1	Egretta garzetta	Aves	ITPR2	drop_lobe_finned_fish	35	1	0.9885	0.9768	A0A672UP22|ITPR2|Strigops_habroptila
GCF_000687185.1	Egretta garzetta	Aves	ITPR3	drop_lobe_finned_fish	35	1	1.0	0.9765	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_000687185.1	Egretta garzetta	Aves	RYR	drop_lobe_finned_fish	35	1	1.0	0.6775	Q92736|RYR2|Homo_sapiens|RYR2
GCF_000687185.1	Egretta garzetta	Aves	ITPR1	drop_ITPR1_baits	29	0	0.0	0.0	
GCF_000687185.1	Egretta garzetta	Aves	ITPR2	drop_ITPR1_baits	29	1	0.9885	0.9768	A0A672UP22|ITPR2|Strigops_habroptila
GCF_000687185.1	Egretta garzetta	Aves	ITPR3	drop_ITPR1_baits	29	1	1.0	0.9765	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_000687185.1	Egretta garzetta	Aves	RYR	drop_ITPR1_baits	29	1	1.0	0.6775	Q92736|RYR2|Homo_sapiens|RYR2
GCF_000687185.1	Egretta garzetta	Aves	ITPR1	drop_ITPR2_baits	30	1	1.0	0.9888	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_000687185.1	Egretta garzetta	Aves	ITPR2	drop_ITPR2_baits	30	0	0.0	0.0	
GCF_000687185.1	Egretta garzetta	Aves	ITPR3	drop_ITPR2_baits	30	1	1.0	0.9765	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_000687185.1	Egretta garzetta	Aves	RYR	drop_ITPR2_baits	30	1	1.0	0.6775	Q92736|RYR2|Homo_sapiens|RYR2
GCF_000687185.1	Egretta garzetta	Aves	ITPR1	drop_ITPR3_baits	28	1	1.0	0.9888	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_000687185.1	Egretta garzetta	Aves	ITPR2	drop_ITPR3_baits	28	1	0.9885	0.9768	A0A672UP22|ITPR2|Strigops_habroptila
GCF_000687185.1	Egretta garzetta	Aves	ITPR3	drop_ITPR3_baits	28	0	0.0	0.0	
GCF_000687185.1	Egretta garzetta	Aves	RYR	drop_ITPR3_baits	28	1	1.0	0.6775	Q92736|RYR2|Homo_sapiens|RYR2
GCF_000687185.1	Egretta garzetta	Aves	ITPR1	one_per_cell_nonhuman	4	1	1.0	0.9888	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_000687185.1	Egretta garzetta	Aves	ITPR2	one_per_cell_nonhuman	4	1	0.9885	0.8769	A0A6I8RGU0|itpr2|Xenopus_tropicalis|ITPR2
GCF_000687185.1	Egretta garzetta	Aves	ITPR3	one_per_cell_nonhuman	4	1	0.9944	0.7648	H3B932|ITPR3|Latimeria_chalumnae
GCF_000687185.1	Egretta garzetta	Aves	RYR	one_per_cell_nonhuman	4	1	1.0	0.6261	A0AAJ7XD62|LOC116953891|Petromyzon_marinus|vertebrate_basal
GCF_000687285.1	Phaethon lepturus	Aves	ITPR1	full38	38	0	0.6222	0.9936	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_000687285.1	Phaethon lepturus	Aves	ITPR2	full38	38	0	0.457	0.9838	A0A672UP22|ITPR2|Strigops_habroptila
GCF_000687285.1	Phaethon lepturus	Aves	ITPR3	full38	38	1	0.9801	0.9697	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_000687285.1	Phaethon lepturus	Aves	RYR	full38	38	1	0.8941	0.6859	A0A3Q0HBW9|RYR|Alligator_sinensis
GCF_000687285.1	Phaethon lepturus	Aves	ITPR1	s3_seeds_only	25	0	0.6222	0.9936	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_000687285.1	Phaethon lepturus	Aves	ITPR2	s3_seeds_only	25	0	0.4574	0.9765	F1P1X4|ITPR2|Gallus_gallus|ITPR2
GCF_000687285.1	Phaethon lepturus	Aves	ITPR3	s3_seeds_only	25	1	0.9801	0.9697	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_000687285.1	Phaethon lepturus	Aves	RYR	s3_seeds_only	25	1	0.8903	0.6854	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCF_000687285.1	Phaethon lepturus	Aves	ITPR1	labelled_only	35	0	0.6222	0.9936	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_000687285.1	Phaethon lepturus	Aves	ITPR2	labelled_only	35	0	0.457	0.9838	A0A672UP22|ITPR2|Strigops_habroptila
GCF_000687285.1	Phaethon lepturus	Aves	ITPR3	labelled_only	35	1	0.9801	0.9697	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_000687285.1	Phaethon lepturus	Aves	RYR	labelled_only	35	1	0.8941	0.6859	A0A3Q0HBW9|RYR|Alligator_sinensis
GCF_000687285.1	Phaethon lepturus	Aves	ITPR1	basal_only	3	0	0.0	0.0	
GCF_000687285.1	Phaethon lepturus	Aves	ITPR2	basal_only	3	0	0.0	0.0	
GCF_000687285.1	Phaethon lepturus	Aves	ITPR3	basal_only	3	0	0.0	0.0	
GCF_000687285.1	Phaethon lepturus	Aves	RYR	basal_only	3	0	0.0	0.0	
GCF_000687285.1	Phaethon lepturus	Aves	ITPR1	no_ryr_control	30	0	0.6222	0.9936	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_000687285.1	Phaethon lepturus	Aves	ITPR2	no_ryr_control	30	0	0.457	0.9838	A0A672UP22|ITPR2|Strigops_habroptila
GCF_000687285.1	Phaethon lepturus	Aves	ITPR3	no_ryr_control	30	1	0.9801	0.9697	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_000687285.1	Phaethon lepturus	Aves	RYR	no_ryr_control	30	0	0.0	0.0	
GCF_000687285.1	Phaethon lepturus	Aves	ITPR1	amniote_only	18	0	0.6222	0.9936	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_000687285.1	Phaethon lepturus	Aves	ITPR2	amniote_only	18	0	0.457	0.9838	A0A672UP22|ITPR2|Strigops_habroptila
GCF_000687285.1	Phaethon lepturus	Aves	ITPR3	amniote_only	18	1	0.9801	0.9697	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_000687285.1	Phaethon lepturus	Aves	RYR	amniote_only	18	1	0.8941	0.6859	A0A3Q0HBW9|RYR|Alligator_sinensis
GCF_000687285.1	Phaethon lepturus	Aves	ITPR1	human_only	4	0	0.6175	0.9595	Q14643|ITPR1|Homo_sapiens|ITPR1
GCF_000687285.1	Phaethon lepturus	Aves	ITPR2	human_only	4	0	0.0	0.0	
GCF_000687285.1	Phaethon lepturus	Aves	ITPR3	human_only	4	1	0.9802	0.8782	Q14573|ITPR3|Homo_sapiens|ITPR3
GCF_000687285.1	Phaethon lepturus	Aves	RYR	human_only	4	1	0.8931	0.6842	Q92736|RYR2|Homo_sapiens|RYR2
GCF_000687285.1	Phaethon lepturus	Aves	ITPR1	drop_ray_finned_fish	30	0	0.6222	0.9936	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_000687285.1	Phaethon lepturus	Aves	ITPR2	drop_ray_finned_fish	30	0	0.457	0.9838	A0A672UP22|ITPR2|Strigops_habroptila
GCF_000687285.1	Phaethon lepturus	Aves	ITPR3	drop_ray_finned_fish	30	1	0.9801	0.9697	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_000687285.1	Phaethon lepturus	Aves	RYR	drop_ray_finned_fish	30	1	0.8941	0.6859	A0A3Q0HBW9|RYR|Alligator_sinensis
GCF_000687285.1	Phaethon lepturus	Aves	ITPR1	drop_amphibian	34	0	0.6222	0.9936	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_000687285.1	Phaethon lepturus	Aves	ITPR2	drop_amphibian	34	0	0.457	0.9838	A0A672UP22|ITPR2|Strigops_habroptila
GCF_000687285.1	Phaethon lepturus	Aves	ITPR3	drop_amphibian	34	1	0.9801	0.9697	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_000687285.1	Phaethon lepturus	Aves	RYR	drop_amphibian	34	1	0.8941	0.6859	A0A3Q0HBW9|RYR|Alligator_sinensis
GCF_000687285.1	Phaethon lepturus	Aves	ITPR1	drop_bird	31	0	0.6156	0.9758	A0A670JBK6|ITPR1|Podarcis_muralis
GCF_000687285.1	Phaethon lepturus	Aves	ITPR2	drop_bird	31	0	0.0	0.0	
GCF_000687285.1	Phaethon lepturus	Aves	ITPR3	drop_bird	31	1	0.9801	0.9202	A0A6J0TV85|ITPR3|Pogona_vitticeps
GCF_000687285.1	Phaethon lepturus	Aves	RYR	drop_bird	31	1	0.8941	0.6859	A0A3Q0HBW9|RYR|Alligator_sinensis
GCF_000687285.1	Phaethon lepturus	Aves	ITPR1	drop_cartilaginous_fish	35	0	0.6222	0.9936	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_000687285.1	Phaethon lepturus	Aves	ITPR2	drop_cartilaginous_fish	35	0	0.457	0.9838	A0A672UP22|ITPR2|Strigops_habroptila
GCF_000687285.1	Phaethon lepturus	Aves	ITPR3	drop_cartilaginous_fish	35	1	0.9801	0.9697	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_000687285.1	Phaethon lepturus	Aves	RYR	drop_cartilaginous_fish	35	1	0.8941	0.6859	A0A3Q0HBW9|RYR|Alligator_sinensis
GCF_000687285.1	Phaethon lepturus	Aves	ITPR1	drop_cyclostome	36	0	0.6222	0.9936	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_000687285.1	Phaethon lepturus	Aves	ITPR2	drop_cyclostome	36	0	0.457	0.9838	A0A672UP22|ITPR2|Strigops_habroptila
GCF_000687285.1	Phaethon lepturus	Aves	ITPR3	drop_cyclostome	36	1	0.9801	0.9697	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_000687285.1	Phaethon lepturus	Aves	RYR	drop_cyclostome	36	1	0.8941	0.6859	A0A3Q0HBW9|RYR|Alligator_sinensis
GCF_000687285.1	Phaethon lepturus	Aves	ITPR1	drop_mammal	31	0	0.6222	0.9936	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_000687285.1	Phaethon lepturus	Aves	ITPR2	drop_mammal	31	0	0.457	0.9838	A0A672UP22|ITPR2|Strigops_habroptila
GCF_000687285.1	Phaethon lepturus	Aves	ITPR3	drop_mammal	31	1	0.9801	0.9697	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_000687285.1	Phaethon lepturus	Aves	RYR	drop_mammal	31	1	0.8941	0.6859	A0A3Q0HBW9|RYR|Alligator_sinensis
GCF_000687285.1	Phaethon lepturus	Aves	ITPR1	drop_reptile	34	0	0.6222	0.9936	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_000687285.1	Phaethon lepturus	Aves	ITPR2	drop_reptile	34	0	0.457	0.9838	A0A672UP22|ITPR2|Strigops_habroptila
GCF_000687285.1	Phaethon lepturus	Aves	ITPR3	drop_reptile	34	1	0.9801	0.9697	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_000687285.1	Phaethon lepturus	Aves	RYR	drop_reptile	34	1	0.8903	0.6854	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCF_000687285.1	Phaethon lepturus	Aves	ITPR1	drop_lobe_finned_fish	35	0	0.6222	0.9936	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_000687285.1	Phaethon lepturus	Aves	ITPR2	drop_lobe_finned_fish	35	0	0.457	0.9838	A0A672UP22|ITPR2|Strigops_habroptila
GCF_000687285.1	Phaethon lepturus	Aves	ITPR3	drop_lobe_finned_fish	35	1	0.9801	0.9697	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_000687285.1	Phaethon lepturus	Aves	RYR	drop_lobe_finned_fish	35	1	0.8941	0.6859	A0A3Q0HBW9|RYR|Alligator_sinensis
GCF_000687285.1	Phaethon lepturus	Aves	ITPR1	drop_ITPR1_baits	29	0	0.0	0.0	
GCF_000687285.1	Phaethon lepturus	Aves	ITPR2	drop_ITPR1_baits	29	0	0.457	0.9838	A0A672UP22|ITPR2|Strigops_habroptila
GCF_000687285.1	Phaethon lepturus	Aves	ITPR3	drop_ITPR1_baits	29	1	0.9801	0.9697	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_000687285.1	Phaethon lepturus	Aves	RYR	drop_ITPR1_baits	29	1	0.8941	0.6859	A0A3Q0HBW9|RYR|Alligator_sinensis
GCF_000687285.1	Phaethon lepturus	Aves	ITPR1	drop_ITPR2_baits	30	0	0.6222	0.9936	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_000687285.1	Phaethon lepturus	Aves	ITPR2	drop_ITPR2_baits	30	0	0.0	0.0	
GCF_000687285.1	Phaethon lepturus	Aves	ITPR3	drop_ITPR2_baits	30	1	0.9801	0.9697	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_000687285.1	Phaethon lepturus	Aves	RYR	drop_ITPR2_baits	30	1	0.8941	0.6859	A0A3Q0HBW9|RYR|Alligator_sinensis
GCF_000687285.1	Phaethon lepturus	Aves	ITPR1	drop_ITPR3_baits	28	0	0.6222	0.9936	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_000687285.1	Phaethon lepturus	Aves	ITPR2	drop_ITPR3_baits	28	1	0.9748	0.6393	Q14571|ITPR2|Homo_sapiens|ITPR2
GCF_000687285.1	Phaethon lepturus	Aves	ITPR3	drop_ITPR3_baits	28	0	0.0	0.0	
GCF_000687285.1	Phaethon lepturus	Aves	RYR	drop_ITPR3_baits	28	1	0.8941	0.6859	A0A3Q0HBW9|RYR|Alligator_sinensis
GCF_000687285.1	Phaethon lepturus	Aves	ITPR1	one_per_cell_nonhuman	4	0	0.6222	0.9936	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_000687285.1	Phaethon lepturus	Aves	ITPR2	one_per_cell_nonhuman	4	0	0.0	0.0	
GCF_000687285.1	Phaethon lepturus	Aves	ITPR3	one_per_cell_nonhuman	4	1	0.9746	0.7659	H3B932|ITPR3|Latimeria_chalumnae
GCF_000687285.1	Phaethon lepturus	Aves	RYR	one_per_cell_nonhuman	4	1	0.8982	0.626	A0AAJ7XD62|LOC116953891|Petromyzon_marinus|vertebrate_basal
GCF_000690535.1	Cariama cristata	Aves	ITPR1	full38	38	1	1.0	0.9917	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_000690535.1	Cariama cristata	Aves	ITPR2	full38	38	0	0.0	0.0	
GCF_000690535.1	Cariama cristata	Aves	ITPR3	full38	38	1	0.9801	0.9897	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_000690535.1	Cariama cristata	Aves	RYR	full38	38	0	0.677	0.6709	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1
GCF_000690535.1	Cariama cristata	Aves	ITPR1	s3_seeds_only	25	1	1.0	0.9917	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_000690535.1	Cariama cristata	Aves	ITPR2	s3_seeds_only	25	0	0.0	0.0	
GCF_000690535.1	Cariama cristata	Aves	ITPR3	s3_seeds_only	25	1	0.9801	0.9897	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_000690535.1	Cariama cristata	Aves	RYR	s3_seeds_only	25	0	0.677	0.6709	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1
GCF_000690535.1	Cariama cristata	Aves	ITPR1	labelled_only	35	1	1.0	0.9917	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_000690535.1	Cariama cristata	Aves	ITPR2	labelled_only	35	0	0.0	0.0	
GCF_000690535.1	Cariama cristata	Aves	ITPR3	labelled_only	35	1	0.9801	0.9897	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_000690535.1	Cariama cristata	Aves	RYR	labelled_only	35	0	0.677	0.6709	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1
GCF_000690535.1	Cariama cristata	Aves	ITPR1	basal_only	3	0	0.0	0.0	
GCF_000690535.1	Cariama cristata	Aves	ITPR2	basal_only	3	0	0.0	0.0	
GCF_000690535.1	Cariama cristata	Aves	ITPR3	basal_only	3	0	0.0	0.0	
GCF_000690535.1	Cariama cristata	Aves	RYR	basal_only	3	0	0.0	0.0	
GCF_000690535.1	Cariama cristata	Aves	ITPR1	no_ryr_control	30	1	1.0	0.9917	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_000690535.1	Cariama cristata	Aves	ITPR2	no_ryr_control	30	0	0.0	0.0	
GCF_000690535.1	Cariama cristata	Aves	ITPR3	no_ryr_control	30	1	0.9801	0.9897	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_000690535.1	Cariama cristata	Aves	RYR	no_ryr_control	30	0	0.0	0.0	
GCF_000690535.1	Cariama cristata	Aves	ITPR1	amniote_only	18	1	1.0	0.9917	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_000690535.1	Cariama cristata	Aves	ITPR2	amniote_only	18	0	0.0	0.0	
GCF_000690535.1	Cariama cristata	Aves	ITPR3	amniote_only	18	1	0.9801	0.9897	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_000690535.1	Cariama cristata	Aves	RYR	amniote_only	18	0	0.6723	0.6785	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
