paralog	accession	organism	vclass	vorder	mp_id	bait	coverage	identity	aligned_aa	frameshifts	stop_codons	integrity	seq_len	source	kept	reason	name
ITPR1	GCF_025201925.1	Gopherus flavomarginatus	Testudines	Testudines	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	0.9975	0.8932	2772	0	0	intact	2744	sweep_model	True	ok	ITPR1|Gopherus_flavomarginatus|GCF_025201925.1
ITPR2	GCF_025201925.1	Gopherus flavomarginatus	Testudines	Testudines	MP000054	A0A672UP22|ITPR2|Strigops_habroptila	1.0	0.9526	2700	0	0	intact	2699	sweep_model	True	ok	ITPR2|Gopherus_flavomarginatus|GCF_025201925.1
ITPR3	GCF_025201925.1	Gopherus flavomarginatus	Testudines	Testudines	MP000019	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	1.0	0.9414	2664	0	0	intact	2663	sweep_model	True	ok	ITPR3|Gopherus_flavomarginatus|GCF_025201925.1
ITPR1	GCF_027244095.1	Hemicordylus capensis	Lepidosauria	Squamata	MP000060	A0A670JBK6|ITPR1|Podarcis_muralis	1.0	0.9807	2747	0	0	intact	2751	sweep_model	True	ok	ITPR1|Hemicordylus_capensis|GCF_027244095.1
ITPR2	GCF_027244095.1	Hemicordylus capensis	Lepidosauria	Squamata	MP000061	A0ABM1LG32|ITPR2|Gekko_japonicus	1.0	0.9441	2701	1	0	intact	2705	sweep_model	True	ok	ITPR2|Hemicordylus_capensis|GCF_027244095.1
ITPR3	GCF_027244095.1	Hemicordylus capensis	Lepidosauria	Squamata	MP000062	A0A6J0TV85|ITPR3|Pogona_vitticeps	1.0	0.9618	2666	0	0	intact	2670	sweep_model	True	ok	ITPR3|Hemicordylus_capensis|GCF_027244095.1
ITPR1	GCF_027409185.1	Cynocephalus volans	Mammalia	Dermoptera	MP000001	Q14643|ITPR1|Homo_sapiens|ITPR1	1.0	0.988	2758	0	0	intact	2756	sweep_model	True	ok	ITPR1|Cynocephalus_volans|GCF_027409185.1
ITPR2	GCF_027409185.1	Cynocephalus volans	Mammalia	Dermoptera	MP000008	Q14571|ITPR2|Homo_sapiens|ITPR2	1.0	0.9815	2701	0	0	intact	2700	sweep_model	True	ok	ITPR2|Cynocephalus_volans|GCF_027409185.1
ITPR3	GCF_027409185.1	Cynocephalus volans	Mammalia	Dermoptera	MP000016	Q14573|ITPR3|Homo_sapiens|ITPR3	1.0	0.976	2671	0	0	intact	2671	sweep_model	True	ok	ITPR3|Cynocephalus_volans|GCF_027409185.1
ITPR1	GCF_027409825.1	Scomber japonicus	Actinopteri	Scombriformes	MP000081	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9629	2748	0	0	intact	2736	sweep_model	True	ok	ITPR1|Scomber_japonicus|GCF_027409825.1
ITPR2	GCF_027409825.1	Scomber japonicus	Actinopteri	Scombriformes	MP000083	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	1.0	0.8673	2701	1	1	intact	2687	sweep_model	True	ok	ITPR2|Scomber_japonicus|GCF_027409825.1
ITPR3	GCF_027409825.1	Scomber japonicus	Actinopteri	Scombriformes			0.7251	0.888					0	sweep_model	False	below_quality_bar(found_annotated)	
ITPR1	GCF_027579695.1	Neoarius graeffei	Actinopteri	Siluriformes	MP000009	A0A8M2BDG0|itpr1a|Danio_rerio|ITPR1	1.0	0.929	2711	0	0	intact	2712	sweep_model	True	ok	ITPR1|Neoarius_graeffei|GCF_027579695.1
ITPR2	GCF_027579695.1	Neoarius graeffei	Actinopteri	Siluriformes	MP000029	A0A8M9PQQ3|itpr2|Danio_rerio|ITPR2	1.0	0.8259	2665	0	0	intact	2663	sweep_model	True	ok	ITPR2|Neoarius_graeffei|GCF_027579695.1
ITPR3	GCF_027579695.1	Neoarius graeffei	Actinopteri	Siluriformes	MP000048	A0A8M6Z266|itpr3|Danio_rerio|ITPR3	1.0	0.833	2635	0	0	intact	2642	sweep_model	True	ok	ITPR3|Neoarius_graeffei|GCF_027579695.1
ITPR1	GCF_027579735.1	Bombina bombina	Amphibia	Anura	MP000004#41	A0A8J0T3U5|itpr1|Xenopus_tropicalis|ITPR1	1.0	0.9189	2743	0	0	intact	0	sweep_model	False	no_translation	
ITPR2	GCF_027579735.1	Bombina bombina	Amphibia	Anura	MP000013#50	A0A6I8RGU0|itpr2|Xenopus_tropicalis|ITPR2	1.0	0.9234	2705	0	0	intact	0	sweep_model	False	no_translation	
ITPR3	GCF_027579735.1	Bombina bombina	Amphibia	Anura	MP000015	A0A8J0SYK9|itpr3|Xenopus_tropicalis|ITPR3	1.0	0.8812	2673	36	1	elevated_lesions	2668	sweep_model	False	s15a_elevated_lesions	
ITPR1	GCF_027595985.1	Sorex araneus	Mammalia	Eulipotyphla	MP000002	P11881|Itpr1|Mus_musculus|ITPR1	1.0	0.9585	2749	0	0	intact	2749	sweep_model	True	ok	ITPR1|Sorex_araneus|GCF_027595985.1
ITPR2	GCF_027595985.1	Sorex araneus	Mammalia	Eulipotyphla	MP000007	Q14571|ITPR2|Homo_sapiens|ITPR2	1.0	0.9158	2701	2	0	intact	2702	sweep_model	True	ok	ITPR2|Sorex_araneus|GCF_027595985.1
ITPR3	GCF_027595985.1	Sorex araneus	Mammalia	Eulipotyphla	MP000016	Q14573|ITPR3|Homo_sapiens|ITPR3	1.0	0.9558	2671	0	0	intact	2671	sweep_model	True	ok	ITPR3|Sorex_araneus|GCF_027595985.1
ITPR1	GCF_028372415.1	Notamacropus eugenii	Mammalia	Diprotodontia	MP000002	P11881|Itpr1|Mus_musculus|ITPR1	1.0	0.9692	2749	0	0	intact	2760	sweep_model	True	ok	ITPR1|Notamacropus_eugenii|GCF_028372415.1
ITPR2	GCF_028372415.1	Notamacropus eugenii	Mammalia	Diprotodontia	MP000008	Q14571|ITPR2|Homo_sapiens|ITPR2	1.0	0.9504	2701	0	0	intact	2698	sweep_model	True	ok	ITPR2|Notamacropus_eugenii|GCF_028372415.1
ITPR3	GCF_028372415.1	Notamacropus eugenii	Mammalia	Diprotodontia	MP000016	Q14573|ITPR3|Homo_sapiens|ITPR3	1.0	0.9397	2671	0	0	intact	2668	sweep_model	True	ok	ITPR3|Notamacropus_eugenii|GCF_028372415.1
ITPR1	GCF_028389875.1	Rhea pennata	Aves	Rheiformes	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9896	2779	0	0	intact	2778	sweep_model	True	ok	ITPR1|Rhea_pennata|GCF_028389875.1
ITPR2	GCF_028389875.1	Rhea pennata	Aves	Rheiformes	MP000054	A0A672UP22|ITPR2|Strigops_habroptila	1.0	0.9833	2700	0	0	intact	2699	sweep_model	True	ok	ITPR2|Rhea_pennata|GCF_028389875.1
ITPR3	GCF_028389875.1	Rhea pennata	Aves	Rheiformes	MP000018	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	1.0	0.9876	2664	0	0	intact	2664	sweep_model	True	ok	ITPR3|Rhea_pennata|GCF_028389875.1
ITPR1	GCF_028858725.1	Colius striatus	Aves	Coliiformes	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9885	2779	0	0	intact	2778	sweep_model	True	ok	ITPR1|Colius_striatus|GCF_028858725.1
ITPR2	GCF_028858725.1	Colius striatus	Aves	Coliiformes	MP000050	A0A672UP22|ITPR2|Strigops_habroptila	1.0	0.9826	2700	0	0	intact	2698	sweep_model	True	ok	ITPR2|Colius_striatus|GCF_028858725.1
ITPR3	GCF_028858725.1	Colius striatus	Aves	Coliiformes	MP000018	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	1.0	0.9835	2664	0	0	intact	2664	sweep_model	True	ok	ITPR3|Colius_striatus|GCF_028858725.1
ITPR1	GCF_029633855.1	Hoplias malabaricus	Actinopteri	Characiformes	MP000009	A0A8M2BDG0|itpr1a|Danio_rerio|ITPR1	1.0	0.9308	2711	0	0	intact	2717	sweep_model	True	ok	ITPR1|Hoplias_malabaricus|GCF_029633855.1
ITPR2	GCF_029633855.1	Hoplias malabaricus	Actinopteri	Characiformes	MP000029	A0A8M9PQQ3|itpr2|Danio_rerio|ITPR2	1.0	0.8149	2665	0	0	intact	2673	sweep_model	True	ok	ITPR2|Hoplias_malabaricus|GCF_029633855.1
ITPR3	GCF_029633855.1	Hoplias malabaricus	Actinopteri	Characiformes	MP000048	A0A8M6Z266|itpr3|Danio_rerio|ITPR3	1.0	0.8435	2635	0	0	intact	2641	sweep_model	True	ok	ITPR3|Hoplias_malabaricus|GCF_029633855.1
ITPR1	GCF_029633865.1	Lampris incognitus	Actinopteri	Lampriformes	MP000082	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9473	2748	0	0	intact	2732	sweep_model	True	ok	ITPR1|Lampris_incognitus|GCF_029633865.1
ITPR2	GCF_029633865.1	Lampris incognitus	Actinopteri	Lampriformes	MP000084	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	1.0	0.8575	2701	1	0	intact	2685	sweep_model	True	ok	ITPR2|Lampris_incognitus|GCF_029633865.1
ITPR3	GCF_029633865.1	Lampris incognitus	Actinopteri	Lampriformes	MP000118	H3B932|ITPR3|Latimeria_chalumnae	0.9944	0.5153	2660	8	0	elevated_lesions	2426	sweep_model	False	s15a_elevated_lesions	
ITPR1	GCF_030020395.1	Manis pentadactyla	Mammalia	Pholidota	MP000002	P11881|Itpr1|Mus_musculus|ITPR1	1.0	0.9833	2749	0	0	intact	2749	sweep_model	True	ok	ITPR1|Manis_pentadactyla|GCF_030020395.1
ITPR2	GCF_030020395.1	Manis pentadactyla	Mammalia	Pholidota	MP000008	Q14571|ITPR2|Homo_sapiens|ITPR2	1.0	0.9678	2701	0	0	intact	2701	sweep_model	True	ok	ITPR2|Manis_pentadactyla|GCF_030020395.1
ITPR3	GCF_030020395.1	Manis pentadactyla	Mammalia	Pholidota	MP000016	Q14573|ITPR3|Homo_sapiens|ITPR3	1.0	0.9716	2671	0	0	intact	2672	sweep_model	True	ok	ITPR3|Manis_pentadactyla|GCF_030020395.1
ITPR1	GCF_030445035.2	Dasypus novemcinctus	Mammalia	Cingulata	MP000001	Q14643|ITPR1|Homo_sapiens|ITPR1	1.0	0.9837	2758	0	0	intact	2757	sweep_model	True	ok	ITPR1|Dasypus_novemcinctus|GCF_030445035.2
ITPR2	GCF_030445035.2	Dasypus novemcinctus	Mammalia	Cingulata	MP000008	Q14571|ITPR2|Homo_sapiens|ITPR2	1.0	0.9648	2701	0	0	intact	2701	sweep_model	True	ok	ITPR2|Dasypus_novemcinctus|GCF_030445035.2
ITPR3	GCF_030445035.2	Dasypus novemcinctus	Mammalia	Cingulata	MP000016	Q14573|ITPR3|Homo_sapiens|ITPR3	1.0	0.9501	2671	1	0	intact	2666	sweep_model	True	ok	ITPR3|Dasypus_novemcinctus|GCF_030445035.2
ITPR1	GCF_030463565.1	Pelecanus crispus	Aves	Pelecaniformes	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9917	2779	0	0	intact	2778	sweep_model	True	ok	ITPR1|Pelecanus_crispus|GCF_030463565.1
ITPR2	GCF_030463565.1	Pelecanus crispus	Aves	Pelecaniformes	MP000050	A0A672UP22|ITPR2|Strigops_habroptila	1.0	0.9882	2700	0	0	intact	2699	sweep_model	True	ok	ITPR2|Pelecanus_crispus|GCF_030463565.1
ITPR3	GCF_030463565.1	Pelecanus crispus	Aves	Pelecaniformes	MP000018	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	1.0	0.9895	2664	0	0	intact	2664	sweep_model	True	ok	ITPR3|Pelecanus_crispus|GCF_030463565.1
ITPR1	GCF_030490865.1	Poecile atricapillus	Aves	Passeriformes	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9827	2779	0	0	intact	2778	sweep_model	True	ok	ITPR1|Poecile_atricapillus|GCF_030490865.1
ITPR2	GCF_030490865.1	Poecile atricapillus	Aves	Passeriformes	MP000066	A0A672UP22|ITPR2|Strigops_habroptila	1.0	0.9807	2700	0	0	intact	2699	sweep_model	True	ok	ITPR2|Poecile_atricapillus|GCF_030490865.1
ITPR3	GCF_030490865.1	Poecile atricapillus	Aves	Passeriformes	MP000068	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	1.0	0.9974	2670	0	0	intact	2670	sweep_model	True	ok	ITPR3|Poecile_atricapillus|GCF_030490865.1
ITPR1	GCF_030867095.1	Alligator mississippiensis	Crocodylia	Crocodylia	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	0.9978	0.9659	2773	0	0	intact	2783	sweep_model	True	ok	ITPR1|Alligator_mississippiensis|GCF_030867095.1
ITPR2	GCF_030867095.1	Alligator mississippiensis	Crocodylia	Crocodylia	MP000053	A0A672UP22|ITPR2|Strigops_habroptila	1.0	0.9552	2700	0	0	intact	2701	sweep_model	True	ok	ITPR2|Alligator_mississippiensis|GCF_030867095.1
ITPR3	GCF_030867095.1	Alligator mississippiensis	Crocodylia	Crocodylia	MP000018	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	1.0	0.952	2664	0	0	intact	2667	sweep_model	True	ok	ITPR3|Alligator_mississippiensis|GCF_030867095.1
ITPR1	GCF_030867145.1	Opisthocomus hoazin	Aves	Opisthocomiformes	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9888	2779	0	0	intact	2776	sweep_model	True	ok	ITPR1|Opisthocomus_hoazin|GCF_030867145.1
ITPR2	GCF_030867145.1	Opisthocomus hoazin	Aves	Opisthocomiformes	MP000051	A0A672UP22|ITPR2|Strigops_habroptila	1.0	0.9841	2700	0	0	intact	2699	sweep_model	True	ok	ITPR2|Opisthocomus_hoazin|GCF_030867145.1
ITPR3	GCF_030867145.1	Opisthocomus hoazin	Aves	Opisthocomiformes	MP000018	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	1.0	0.9884	2664	0	0	intact	2664	sweep_model	True	ok	ITPR3|Opisthocomus_hoazin|GCF_030867145.1
ITPR1	GCF_030936135.1	Gavia stellata	Aves	Gaviiformes	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9924	2779	0	0	intact	2778	sweep_model	True	ok	ITPR1|Gavia_stellata|GCF_030936135.1
ITPR2	GCF_030936135.1	Gavia stellata	Aves	Gaviiformes	MP000054	A0A672UP22|ITPR2|Strigops_habroptila	1.0	0.9889	2700	0	0	intact	2699	sweep_model	True	ok	ITPR2|Gavia_stellata|GCF_030936135.1
ITPR3	GCF_030936135.1	Gavia stellata	Aves	Gaviiformes	MP000018	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	1.0	0.9899	2664	0	0	intact	2664	sweep_model	True	ok	ITPR3|Gavia_stellata|GCF_030936135.1
ITPR1	GCF_033026475.1	Channa argus	Actinopteri	Anabantiformes	MP000080	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9431	2748	1	0	intact	2770	sweep_model	True	ok	ITPR1|Channa_argus|GCF_033026475.1
ITPR2	GCF_033026475.1	Channa argus	Actinopteri	Anabantiformes	MP000082	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	1.0	0.8588	2701	1	0	intact	2696	sweep_model	True	ok	ITPR2|Channa_argus|GCF_033026475.1
ITPR3	GCF_033026475.1	Channa argus	Actinopteri	Anabantiformes	MP000084	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	1.0	0.902	2670	0	0	intact	2680	sweep_model	True	ok	ITPR3|Channa_argus|GCF_033026475.1
ITPR1	GCF_033807715.1	Cololabis saira	Actinopteri	Beloniformes	MP000091	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9447	2748	0	1	intact	2743	sweep_model	True	ok	ITPR1|Cololabis_saira|GCF_033807715.1
ITPR2	GCF_033807715.1	Cololabis saira	Actinopteri	Beloniformes	MP000093	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	1.0	0.8567	2701	1	1	intact	2711	sweep_model	True	ok	ITPR2|Cololabis_saira|GCF_033807715.1
ITPR3	GCF_033807715.1	Cololabis saira	Actinopteri	Beloniformes	MP000094	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	1.0	0.8897	2670	0	0	intact	2691	sweep_model	True	ok	ITPR3|Cololabis_saira|GCF_033807715.1
ITPR1	GCF_033978785.1	Entelurus aequoreus	Actinopteri	Syngnathiformes	MP000093	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9415	2748	0	0	intact	2766	sweep_model	True	ok	ITPR1|Entelurus_aequoreus|GCF_033978785.1
ITPR2	GCF_033978785.1	Entelurus aequoreus	Actinopteri	Syngnathiformes	MP000095	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	1.0	0.8124	2701	0	0	intact	2711	sweep_model	True	ok	ITPR2|Entelurus_aequoreus|GCF_033978785.1
ITPR3	GCF_033978785.1	Entelurus aequoreus	Actinopteri	Syngnathiformes	MP000098	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	0.9989	0.8854	2667	0	0	intact	2672	sweep_model	True	ok	ITPR3|Entelurus_aequoreus|GCF_033978785.1
ITPR1	GCF_034619465.1	Leptosomus discolor	Aves	Leptosomiformes	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9903	2779	0	0	intact	2778	sweep_model	True	ok	ITPR1|Leptosomus_discolor|GCF_034619465.1
ITPR2	GCF_034619465.1	Leptosomus discolor	Aves	Leptosomiformes	MP000050	A0A672UP22|ITPR2|Strigops_habroptila	1.0	0.9889	2700	0	0	intact	2699	sweep_model	True	ok	ITPR2|Leptosomus_discolor|GCF_034619465.1
ITPR3	GCF_034619465.1	Leptosomus discolor	Aves	Leptosomiformes	MP000018	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	1.0	0.9899	2664	0	0	intact	2664	sweep_model	True	ok	ITPR3|Leptosomus_discolor|GCF_034619465.1
ITPR1	GCF_034638445.1	Ciconia boyciana	Aves	Ciconiiformes	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9921	2779	0	0	intact	2778	sweep_model	True	ok	ITPR1|Ciconia_boyciana|GCF_034638445.1
ITPR2	GCF_034638445.1	Ciconia boyciana	Aves	Ciconiiformes	MP000052	A0A672UP22|ITPR2|Strigops_habroptila	1.0	0.99	2700	0	0	intact	2699	sweep_model	True	ok	ITPR2|Ciconia_boyciana|GCF_034638445.1
ITPR3	GCF_034638445.1	Ciconia boyciana	Aves	Ciconiiformes	MP000018	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	1.0	0.9902	2664	0	0	intact	2664	sweep_model	True	ok	ITPR3|Ciconia_boyciana|GCF_034638445.1
ITPR1	GCF_034702125.1	Engraulis encrasicolus	Actinopteri	Clupeiformes	MP000009	A0A8M2BDG0|itpr1a|Danio_rerio|ITPR1	1.0	0.8786	2711	0	0	intact	2733	sweep_model	True	ok	ITPR1|Engraulis_encrasicolus|GCF_034702125.1
ITPR2	GCF_034702125.1	Engraulis encrasicolus	Actinopteri	Clupeiformes	MP000029	A0A8M9PQQ3|itpr2|Danio_rerio|ITPR2	1.0	0.8087	2665	0	0	intact	2662	sweep_model	True	ok	ITPR2|Engraulis_encrasicolus|GCF_034702125.1
ITPR3	GCF_034702125.1	Engraulis encrasicolus	Actinopteri	Clupeiformes	MP000083	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	1.0	0.8021	2670	0	0	intact	2669	sweep_model	True	ok	ITPR3|Engraulis_encrasicolus|GCF_034702125.1
ITPR1	GCF_035084215.1	Heptranchias perlo	Chondrichthyes	Hexanchiformes	MP000068	A0ABM4F3U0|ITPR1|Apteryx_mantelli	1.0	0.876	2750	0	0	intact	2760	sweep_model	True	ok	ITPR1|Heptranchias_perlo|GCF_035084215.1
ITPR2	GCF_035084215.1	Heptranchias perlo	Chondrichthyes	Hexanchiformes	MP000013	Q14571|ITPR2|Homo_sapiens|ITPR2	1.0	0.811	2701	0	0	intact	2703	sweep_model	True	ok	ITPR2|Heptranchias_perlo|GCF_035084215.1
ITPR3	GCF_035084215.1	Heptranchias perlo	Chondrichthyes	Hexanchiformes	MP000076	A0A4W3GWE7|ITPR3|Callorhinchus_milii	1.0	0.8577	2630	1	0	intact	2649	sweep_model	True	ok	ITPR3|Heptranchias_perlo|GCF_035084215.1
ITPR1	GCF_035582795.1	Mycteria americana	Aves	Ciconiiformes	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9932	2779	0	0	intact	2778	sweep_model	True	ok	ITPR1|Mycteria_americana|GCF_035582795.1
ITPR2	GCF_035582795.1	Mycteria americana	Aves	Ciconiiformes	MP000050	A0A672UP22|ITPR2|Strigops_habroptila	1.0	0.9893	2700	0	0	intact	2699	sweep_model	True	ok	ITPR2|Mycteria_americana|GCF_035582795.1
ITPR3	GCF_035582795.1	Mycteria americana	Aves	Ciconiiformes	MP000018	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	1.0	0.9891	2664	0	0	intact	2664	sweep_model	True	ok	ITPR3|Mycteria_americana|GCF_035582795.1
ITPR1	GCF_035609145.1	Eleutherodactylus coqui	Amphibia	Anura	MP000004	A0A8J0T3U5|itpr1|Xenopus_tropicalis|ITPR1	1.0	0.9304	2743	0	1	intact	2728	sweep_model	True	ok	ITPR1|Eleutherodactylus_coqui|GCF_035609145.1
ITPR2	GCF_035609145.1	Eleutherodactylus coqui	Amphibia	Anura	MP000013	A0A6I8RGU0|itpr2|Xenopus_tropicalis|ITPR2	0.8828	0.8915	2388	0	0	intact	2386	sweep_model	True	ok	ITPR2|Eleutherodactylus_coqui|GCF_035609145.1
ITPR3	GCF_035609145.1	Eleutherodactylus coqui	Amphibia	Anura	MP000022	A0A8J0SYK9|itpr3|Xenopus_tropicalis|ITPR3	1.0	0.886	2673	0	0	intact	2683	sweep_model	True	ok	ITPR3|Eleutherodactylus_coqui|GCF_035609145.1
ITPR1	GCF_036013445.1	Caloenas nicobarica	Aves	Columbiformes	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9914	2779	0	0	intact	2778	sweep_model	True	ok	ITPR1|Caloenas_nicobarica|GCF_036013445.1
ITPR2	GCF_036013445.1	Caloenas nicobarica	Aves	Columbiformes	MP000052	A0A672UP22|ITPR2|Strigops_habroptila	1.0	0.9885	2700	0	0	intact	2699	sweep_model	True	ok	ITPR2|Caloenas_nicobarica|GCF_036013445.1
ITPR3	GCF_036013445.1	Caloenas nicobarica	Aves	Columbiformes	MP000018	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	1.0	0.9769	2664	0	0	intact	2688	sweep_model	True	ok	ITPR3|Caloenas_nicobarica|GCF_036013445.1
ITPR1	GCF_036365525.1	Heterodontus francisci	Chondrichthyes	Heterodontiformes	MP000067	A0ABM4F3U0|ITPR1|Apteryx_mantelli	1.0	0.8784	2750	0	0	intact	2757	sweep_model	True	ok	ITPR1|Heterodontus_francisci|GCF_036365525.1
ITPR2	GCF_036365525.1	Heterodontus francisci	Chondrichthyes	Heterodontiformes	MP000013	Q14571|ITPR2|Homo_sapiens|ITPR2	1.0	0.8149	2701	0	1	intact	2700	sweep_model	True	ok	ITPR2|Heterodontus_francisci|GCF_036365525.1
ITPR3	GCF_036365525.1	Heterodontus francisci	Chondrichthyes	Heterodontiformes	MP000075	A0A4W3GWE7|ITPR3|Callorhinchus_milii	1.0	0.8483	2630	2	0	intact	2636	sweep_model	True	ok	ITPR3|Heterodontus_francisci|GCF_036365525.1
ITPR1	GCF_036370855.1	Dromaius novaehollandiae	Aves	Casuariiformes	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9906	2779	0	0	intact	2778	sweep_model	True	ok	ITPR1|Dromaius_novaehollandiae|GCF_036370855.1
ITPR2	GCF_036370855.1	Dromaius novaehollandiae	Aves	Casuariiformes	MP000054	A0A672UP22|ITPR2|Strigops_habroptila	1.0	0.9841	2700	0	0	intact	2699	sweep_model	True	ok	ITPR2|Dromaius_novaehollandiae|GCF_036370855.1
ITPR3	GCF_036370855.1	Dromaius novaehollandiae	Aves	Casuariiformes	MP000018	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	1.0	0.9891	2664	0	0	intact	2664	sweep_model	True	ok	ITPR3|Dromaius_novaehollandiae|GCF_036370855.1
ITPR1	GCF_036373705.1	Amia ocellicauda	Actinopteri	Amiiformes	MP000053	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9096	2748	0	0	intact	2733	sweep_model	True	ok	ITPR1|Amia_ocellicauda|GCF_036373705.1
ITPR2	GCF_036373705.1	Amia ocellicauda	Actinopteri	Amiiformes	MP000013	F1P1X4|ITPR2|Gallus_gallus|ITPR2	1.0	0.8125	2700	0	0	intact	2691	sweep_model	True	ok	ITPR2|Amia_ocellicauda|GCF_036373705.1
ITPR3	GCF_036373705.1	Amia ocellicauda	Actinopteri	Amiiformes	MP000056	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	1.0	0.8297	2670	0	0	intact	2668	sweep_model	True	ok	ITPR3|Amia_ocellicauda|GCF_036373705.1
ITPR1	GCF_036417535.1	Chlamydotis macqueenii	Aves	Otidiformes	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9881	2779	0	0	intact	2778	sweep_model	True	ok	ITPR1|Chlamydotis_macqueenii|GCF_036417535.1
ITPR2	GCF_036417535.1	Chlamydotis macqueenii	Aves	Otidiformes	MP000050	A0A672UP22|ITPR2|Strigops_habroptila	1.0	0.9874	2700	0	0	intact	2699	sweep_model	True	ok	ITPR2|Chlamydotis_macqueenii|GCF_036417535.1
ITPR3	GCF_036417535.1	Chlamydotis macqueenii	Aves	Otidiformes	MP000018	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	1.0	0.9884	2664	0	0	intact	2664	sweep_model	True	ok	ITPR3|Chlamydotis_macqueenii|GCF_036417535.1
ITPR1	GCF_036417845.1	Apteryx mantelli	Aves	Apterygiformes	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9896	2779	0	0	intact	2778	sweep_model	True	ok	ITPR1|Apteryx_mantelli|GCF_036417845.1
ITPR2	GCF_036417845.1	Apteryx mantelli	Aves	Apterygiformes	MP000010	F1P1X4|ITPR2|Gallus_gallus|ITPR2	1.0	0.9833	2700	0	0	intact	2700	sweep_model	True	ok	ITPR2|Apteryx_mantelli|GCF_036417845.1
ITPR3	GCF_036417845.1	Apteryx mantelli	Aves	Apterygiformes	MP000018	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	1.0	0.9895	2664	0	0	intact	2664	sweep_model	True	ok	ITPR3|Apteryx_mantelli|GCF_036417845.1
ITPR1	GCF_036850765.1	Saccopteryx bilineata	Mammalia	Chiroptera	MP000001	Q14643|ITPR1|Homo_sapiens|ITPR1	1.0	0.9753	2758	0	0	intact	2757	sweep_model	True	ok	ITPR1|Saccopteryx_bilineata|GCF_036850765.1
ITPR2	GCF_036850765.1	Saccopteryx bilineata	Mammalia	Chiroptera	MP000008	Q14571|ITPR2|Homo_sapiens|ITPR2	1.0	0.9674	2701	0	0	intact	2701	sweep_model	True	ok	ITPR2|Saccopteryx_bilineata|GCF_036850765.1
ITPR3	GCF_036850765.1	Saccopteryx bilineata	Mammalia	Chiroptera	MP000016	Q14573|ITPR3|Homo_sapiens|ITPR3	1.0	0.9622	2671	0	0	intact	2671	sweep_model	True	ok	ITPR3|Saccopteryx_bilineata|GCF_036850765.1
