accession	assignment	confidence	evidence	reason	itpr_score	ryr_score	score_margin	rel_margin	itpr_evalue	ryr_evalue	best_evalue	itpr_coverage	ryr_coverage	itpr_positions	ryr_positions	target_coverage	length	gene	species	taxon_id	reviewed	protein_name
A0A7L0SNH3	unassigned	none	module	ryr.hmm matched only 158 profile positions (< 200) — a shared module, not a family assignment	0.0	199.1	199.1	1.0		2.5e-56	2.5e-56	0.0	0.032	0	158	0.613	253	Ryr3_1	Podilymbus podiceps	9252	0	RYR3 protein (Fragment)
A0A7L0SNW8	unassigned	none	module	ryr.hmm matched only 44 profile positions (< 200) — a shared module, not a family assignment	0.0	44.6	44.6	1.0		9e-10	9e-10	0.0	0.009	0	44	0.979	47	Ryr3_0	Podilymbus podiceps	9252	0	RYR3 protein (Fragment)
A0A7L0SPH4	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	133.2	256.2	123.0	0.4801	3.2e-36	1.6e-73	1.6e-73	0.041	0.022	110	108	1.0	108	Ryr3_3	Podilymbus podiceps	9252	0	RYR3 protein (Fragment)
A0A7L0SPR3	unassigned	none	module	itpr.hmm matched only 81 profile positions (< 200) — a shared module, not a family assignment	109.3	0.0	109.3	1.0	5.1e-29		5.1e-29	0.03	0.0	81	0	0.988	82	Itpr1_0	Podilymbus podiceps	9252	0	ITPR1 protein (Fragment)
A0A7L0TB70	unassigned	none	module	itpr.hmm matched only 83 profile positions (< 200) — a shared module, not a family assignment	101.3	0.0	101.3	1.0	1.3e-26		1.3e-26	0.031	0.0	83	0	0.939	82	Itpr2_1	Podilymbus podiceps	9252	0	ITPR2 protein (Fragment)
A0A7L0TZF7	unassigned	none	module	itpr.hmm matched only 81 profile positions (< 200) — a shared module, not a family assignment	108.8	0.0	108.8	1.0	7.3e-29		7.3e-29	0.03	0.0	81	0	0.988	82	Itpr1_0	Chordeiles acutipennis	118183	0	ITPR1 protein (Fragment)
A0A7L0UBX4	unassigned	none	module	ryr.hmm matched only 44 profile positions (< 200) — a shared module, not a family assignment	0.0	46.2	46.2	1.0		3e-10	3e-10	0.0	0.009	0	44	0.979	47	Ryr3_0	Chordeiles acutipennis	118183	0	RYR3 protein (Fragment)
A0A7L0UD63	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	42.4	321.4	279.0	0.8681	7.6e-09	3.7e-93	3.7e-93	0.029	0.035	78	173	0.989	174	Ryr3_2	Chordeiles acutipennis	118183	0	RYR3 protein (Fragment)
A0A7L0UEN6	unassigned	none	module	ryr.hmm matched only 158 profile positions (< 200) — a shared module, not a family assignment	0.0	197.4	197.4	1.0		8.1e-56	8.1e-56	0.0	0.032	0	158	0.722	216	Ryr3_1	Chordeiles acutipennis	118183	0	RYR3 protein (Fragment)
A0A7L0UF48	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	41.0	327.5	286.5	0.8748	1.9e-08	5.5e-95	5.5e-95	0.025	0.035	67	173	0.977	177	Ryr2_1	Chordeiles acutipennis	118183	0	RYR2 protein (Fragment)
A0A7L0UFT8	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	133.2	256.2	123.0	0.4801	3.2e-36	1.6e-73	1.6e-73	0.041	0.022	110	108	1.0	108	Ryr3_3	Chordeiles acutipennis	118183	0	RYR3 protein (Fragment)
A0A7L0UGW9	unassigned	none	module	itpr.hmm matched only 83 profile positions (< 200) — a shared module, not a family assignment	101.3	0.0	101.3	1.0	1.3e-26		1.3e-26	0.031	0.0	83	0	0.939	82	Itpr2_0	Chordeiles acutipennis	118183	0	ITPR2 protein (Fragment)
A0A7L0UI60	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	130.3	256.2	125.9	0.4914	2.4e-35	1.6e-73	1.6e-73	0.041	0.022	110	108	1.0	108	Ryr2_2	Chordeiles acutipennis	118183	0	RYR2 protein (Fragment)
A0A7L0VJ19	unassigned	none	module	itpr.hmm matched only 83 profile positions (< 200) — a shared module, not a family assignment	101.3	0.0	101.3	1.0	1.3e-26		1.3e-26	0.031	0.0	83	0	0.939	82	Itpr2_0	Leptocoma aspasia	2585812	0	ITPR2 protein (Fragment)
A0A7L0VM27	unassigned	none	module	itpr.hmm matched only 81 profile positions (< 200) — a shared module, not a family assignment	103.4	0.0	103.4	1.0	3e-27		3e-27	0.03	0.0	81	0	0.964	83	Itpr1_0	Leptocoma aspasia	2585812	0	ITPR1 protein (Fragment)
A0A7L0VM44	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	133.2	256.2	123.0	0.4801	3.2e-36	1.6e-73	1.6e-73	0.041	0.022	110	108	1.0	108	Ryr3_2	Leptocoma aspasia	2585812	0	RYR3 protein (Fragment)
A0A7L0VM98	unassigned	none	module	ryr.hmm matched only 44 profile positions (< 200) — a shared module, not a family assignment	0.0	46.7	46.7	1.0		2e-10	2e-10	0.0	0.009	0	44	0.979	47	Ryr3_0	Leptocoma aspasia	2585812	0	RYR3 protein (Fragment)
A0A7L0VNE1	unassigned	none	module	ryr.hmm matched only 49 profile positions (< 200) — a shared module, not a family assignment	0.0	45.1	45.1	1.0		6.3e-10	6.3e-10	0.0	0.01	0	49	0.959	49	Ryr1	Leptocoma aspasia	2585812	0	RYR1 protein (Fragment)
A0A7L0VNT9	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	42.5	321.3	278.8	0.8677	7.1e-09	4e-93	4e-93	0.029	0.035	78	173	0.983	175	Ryr3_1	Leptocoma aspasia	2585812	0	RYR3 protein (Fragment)
A0A7L0W0P6	unassigned	none	module	itpr.hmm matched only 75 profile positions (< 200) — a shared module, not a family assignment	100.6	0.0	100.6	1.0	2.2e-26		2.2e-26	0.028	0.0	75	0	0.938	81	Itpr2_0	Alectura lathami	81907	0	ITPR2 protein (Fragment)
A0A7L0WLU6	unassigned	none	module	itpr.hmm matched only 102 profile positions (< 200) — a shared module, not a family assignment	229.2	118.6	110.6	0.4825	3.6e-65	4.6e-32	3.6e-65	0.038	0.02	102	99	1.0	101	Itpr1_2	Alectura lathami	81907	0	ITPR1 protein (Fragment)
A0A7L0WR03	unassigned	none	module	itpr.hmm matched only 81 profile positions (< 200) — a shared module, not a family assignment	108.9	0.0	108.9	1.0	6.9e-29		6.9e-29	0.03	0.0	81	0	0.988	82	Itpr1_0	Alectura lathami	81907	0	ITPR1 protein (Fragment)
A0A7L0WRK0	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	128.8	247.2	118.4	0.479	6.7e-35	8e-71	8e-71	0.041	0.022	110	108	1.0	108	Ryr3_2	Alectura lathami	81907	0	RYR3 protein (Fragment)
A0A7L0WRV6	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	42.7	322.1	279.4	0.8674	6.1e-09	2.3e-93	2.3e-93	0.03	0.035	81	173	1.0	174	Ryr3_1	Alectura lathami	81907	0	RYR3 protein (Fragment)
A0A7L0X884	unassigned	none	module	ryr.hmm matched only 44 profile positions (< 200) — a shared module, not a family assignment	0.0	46.2	46.2	1.0		3e-10	3e-10	0.0	0.009	0	44	0.979	47	Ryr3_0	Tyrannus savana	137541	0	RYR3 protein (Fragment)
A0A7L0X905	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	133.2	256.2	123.0	0.4801	3.2e-36	1.6e-73	1.6e-73	0.041	0.022	110	108	1.0	108	Ryr3_2	Tyrannus savana	137541	0	RYR3 protein (Fragment)
A0A7L0X994	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	42.5	321.3	278.8	0.8677	7.1e-09	4e-93	4e-93	0.029	0.035	78	173	0.983	175	Ryr3_1	Tyrannus savana	137541	0	RYR3 protein (Fragment)
A0A7L0XA31	unassigned	none	module	itpr.hmm matched only 83 profile positions (< 200) — a shared module, not a family assignment	101.3	0.0	101.3	1.0	1.3e-26		1.3e-26	0.031	0.0	83	0	0.939	82	Itpr2_1	Tyrannus savana	137541	0	ITPR2 protein (Fragment)
A0A7L0XDG8	unassigned	none	module	itpr.hmm matched only 81 profile positions (< 200) — a shared module, not a family assignment	101.7	0.0	101.7	1.0	1e-26		1e-26	0.03	0.0	81	0	0.976	83	Itpr1_0	Tyrannus savana	137541	0	ITPR1 protein (Fragment)
A0A7L0XE96	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	130.3	256.2	125.9	0.4914	2.4e-35	1.6e-73	1.6e-73	0.041	0.022	110	108	1.0	108	Ryr2	Tyrannus savana	137541	0	RYR2 protein (Fragment)
A0A7L0Y3Q7	unassigned	none	module	itpr.hmm matched only 75 profile positions (< 200) — a shared module, not a family assignment	100.6	0.0	100.6	1.0	2.2e-26		2.2e-26	0.028	0.0	75	0	0.938	81	Itpr2_0	Ploceus nigricollis	441696	0	ITPR2 protein (Fragment)
A0A7L0Y661	unassigned	none	module	ryr.hmm matched only 49 profile positions (< 200) — a shared module, not a family assignment	0.0	45.0	45.0	1.0		6.8e-10	6.8e-10	0.0	0.01	0	49	0.906	53	Ryr1_0	Ploceus nigricollis	441696	0	RYR1 protein (Fragment)
A0A7L0YT80	unassigned	none	module	ryr.hmm matched only 94 profile positions (< 200) — a shared module, not a family assignment	0.0	123.9	123.9	1.0		1.1e-33	1.1e-33	0.0	0.019	0	94	0.586	157	Ryr1_1	Ploceus nigricollis	441696	0	RYR1 protein (Fragment)
A0A7L0YUW6	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	42.5	321.3	278.8	0.8677	7.1e-09	4e-93	4e-93	0.029	0.035	78	173	0.983	175	Ryr3_0	Ploceus nigricollis	441696	0	RYR3 protein (Fragment)
A0A7L0YX21	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	133.2	256.2	123.0	0.4801	3.2e-36	1.6e-73	1.6e-73	0.041	0.022	110	108	1.0	108	Ryr3_1	Ploceus nigricollis	441696	0	RYR3 protein (Fragment)
A0A7L0Z5D8	unassigned	none	module	itpr.hmm matched only 81 profile positions (< 200) — a shared module, not a family assignment	103.4	0.0	103.4	1.0	3e-27		3e-27	0.03	0.0	81	0	0.964	83	Itpr1_0	Ploceus nigricollis	441696	0	ITPR1 protein (Fragment)
A0A7L0ZA06	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	42.5	321.3	278.8	0.8677	7.1e-09	4e-93	4e-93	0.029	0.035	78	173	0.983	175	Ryr3_1	Oxyruncus cristatus	114331	0	RYR3 protein (Fragment)
A0A7L0ZAQ6	unassigned	none	module	itpr.hmm matched only 102 profile positions (< 200) — a shared module, not a family assignment	229.2	118.6	110.6	0.4825	3.6e-65	4.6e-32	3.6e-65	0.038	0.02	102	99	1.0	101	Itpr1_2	Ploceus nigricollis	441696	0	ITPR1 protein (Fragment)
A0A7L0ZD57	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	133.2	256.2	123.0	0.4801	3.2e-36	1.6e-73	1.6e-73	0.041	0.022	110	108	1.0	108	Ryr3_2	Oxyruncus cristatus	114331	0	RYR3 protein (Fragment)
A0A7L0ZHT6	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	130.3	256.2	125.9	0.4914	2.4e-35	1.6e-73	1.6e-73	0.041	0.022	110	108	1.0	108	Ryr2_1	Oxyruncus cristatus	114331	0	RYR2 protein (Fragment)
A0A7L0ZMB1	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	40.9	326.1	285.2	0.8746	2.1e-08	1.4e-94	1.4e-94	0.027	0.035	72	173	0.989	175	Ryr2_0	Oxyruncus cristatus	114331	0	RYR2 protein (Fragment)
A0A7L0ZSU1	unassigned	none	module	itpr.hmm matched only 102 profile positions (< 200) — a shared module, not a family assignment	229.2	118.6	110.6	0.4825	3.6e-65	4.6e-32	3.6e-65	0.038	0.02	102	99	1.0	101	Itpr1_2	Oxyruncus cristatus	114331	0	ITPR1 protein (Fragment)
A0A7L0ZTF4	unassigned	none	module	itpr.hmm matched only 75 profile positions (< 200) — a shared module, not a family assignment	100.6	0.0	100.6	1.0	2.2e-26		2.2e-26	0.028	0.0	75	0	0.938	81	Itpr2_0	Oxyruncus cristatus	114331	0	ITPR2 protein (Fragment)
A0A7L0ZUL7	unassigned	none	module	itpr.hmm matched only 81 profile positions (< 200) — a shared module, not a family assignment	103.4	0.0	103.4	1.0	3e-27		3e-27	0.03	0.0	81	0	0.964	83	Itpr1_0	Oxyruncus cristatus	114331	0	ITPR1 protein (Fragment)
A0A7L1AL54	unassigned	none	module	itpr.hmm matched only 75 profile positions (< 200) — a shared module, not a family assignment	100.6	0.0	100.6	1.0	2.2e-26		2.2e-26	0.028	0.0	75	0	0.938	81	Itpr2_0	Gymnorhina tibicen	9132	0	ITPR2 protein (Fragment)
A0A7L1B4U6	unassigned	none	module	ryr.hmm matched only 113 profile positions (< 200) — a shared module, not a family assignment	34.9	191.7	156.8	0.8179	1.4e-06	4.2e-54	4.2e-54	0.022	0.023	59	113	0.717	159	Ryr1_2	Gymnorhina tibicen	9132	0	RYR1 protein (Fragment)
A0A7L1BC82	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	42.5	321.3	278.8	0.8677	7.1e-09	4e-93	4e-93	0.029	0.035	78	173	0.983	175	Ryr3_2	Gymnorhina tibicen	9132	0	RYR3 protein (Fragment)
A0A7L1BDP9	unassigned	none	module	itpr.hmm matched only 81 profile positions (< 200) — a shared module, not a family assignment	103.2	0.0	103.2	1.0	3.6e-27		3.6e-27	0.03	0.0	81	0	0.964	83	Itpr1_0	Gymnorhina tibicen	9132	0	ITPR1 protein (Fragment)
A0A7L1BDW0	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	133.2	256.2	123.0	0.4801	3.2e-36	1.6e-73	1.6e-73	0.041	0.022	110	108	1.0	108	Ryr3_3	Gymnorhina tibicen	9132	0	RYR3 protein (Fragment)
A0A7L1BE92	unassigned	none	module	itpr.hmm matched only 102 profile positions (< 200) — a shared module, not a family assignment	229.2	118.6	110.6	0.4825	3.6e-65	4.6e-32	3.6e-65	0.038	0.02	102	99	1.0	101	Itpr1_2	Gymnorhina tibicen	9132	0	ITPR1 protein (Fragment)
A0A7L1BG52	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	132.3	253.4	121.1	0.4779	6.1e-36	1.1e-72	1.1e-72	0.041	0.022	110	108	1.0	108	Ryr1_3	Gymnorhina tibicen	9132	0	RYR1 protein (Fragment)
A0A7L1BI52	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	42.3	321.3	279.0	0.8683	8.1e-09	3.9e-93	3.9e-93	0.029	0.035	78	173	0.983	175	Ryr3_1	Illadopsis cleaveri	201329	0	RYR3 protein (Fragment)
A0A7L1BNG2	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	133.2	256.2	123.0	0.4801	3.2e-36	1.6e-73	1.6e-73	0.041	0.022	110	108	1.0	108	Ryr3_2	Illadopsis cleaveri	201329	0	RYR3 protein (Fragment)
A0A7L1BRN7	unassigned	none	module	itpr.hmm matched only 75 profile positions (< 200) — a shared module, not a family assignment	100.6	0.0	100.6	1.0	2.2e-26		2.2e-26	0.028	0.0	75	0	0.938	81	Itpr2_0	Illadopsis cleaveri	201329	0	ITPR2 protein (Fragment)
A0A7L1C5E6	unassigned	none	module	itpr.hmm matched only 102 profile positions (< 200) — a shared module, not a family assignment	229.2	118.6	110.6	0.4825	3.6e-65	4.6e-32	3.6e-65	0.038	0.02	102	99	1.0	101	Itpr1_2	Illadopsis cleaveri	201329	0	ITPR1 protein (Fragment)
A0A7L1C662	unassigned	none	module	itpr.hmm matched only 81 profile positions (< 200) — a shared module, not a family assignment	103.4	0.0	103.4	1.0	3e-27		3e-27	0.03	0.0	81	0	0.964	83	Itpr1_0	Illadopsis cleaveri	201329	0	ITPR1 protein (Fragment)
A0A7L1DCZ4	unassigned	none	module	itpr.hmm matched only 102 profile positions (< 200) — a shared module, not a family assignment	229.2	118.6	110.6	0.4825	3.6e-65	4.6e-32	3.6e-65	0.038	0.02	102	99	1.0	101	Itpr1_1	Serilophus lunatus	239386	0	ITPR1 protein (Fragment)
A0A7L1DCZ9	unassigned	none	module	itpr.hmm matched only 78 profile positions (< 200) — a shared module, not a family assignment	104.1	0.0	104.1	1.0	2e-27		2e-27	0.029	0.0	78	0	0.94	83	Itpr1_0	Serilophus lunatus	239386	0	ITPR1 protein (Fragment)
A0A7L1DKR6	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	133.2	256.2	123.0	0.4801	3.2e-36	1.6e-73	1.6e-73	0.041	0.022	110	108	1.0	108	Ryr3_1	Serilophus lunatus	239386	0	RYR3 protein (Fragment)
A0A7L1DL47	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	43.6	322.3	278.7	0.8647	3.2e-09	2e-93	2e-93	0.028	0.035	75	173	0.988	173	Ryr3_0	Serilophus lunatus	239386	0	RYR3 protein (Fragment)
A0A7L1DLL0	unassigned	none	module	itpr.hmm matched only 75 profile positions (< 200) — a shared module, not a family assignment	100.6	0.0	100.6	1.0	2.2e-26		2.2e-26	0.028	0.0	75	0	0.938	81	Itpr2_0	Serilophus lunatus	239386	0	ITPR2 protein (Fragment)
A0A7L1E7Z1	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	133.2	256.2	123.0	0.4801	3.2e-36	1.6e-73	1.6e-73	0.041	0.022	110	108	1.0	108	Ryr3_2	Oenanthe oenanthe	279966	0	RYR3 protein (Fragment)
A0A7L1E810	unassigned	none	module	ryr.hmm matched only 44 profile positions (< 200) — a shared module, not a family assignment	0.0	46.7	46.7	1.0		2e-10	2e-10	0.0	0.009	0	44	0.979	47	Ryr3_0	Oenanthe oenanthe	279966	0	RYR3 protein (Fragment)
A0A7L1E862	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	41.9	320.7	278.8	0.8693	1.1e-08	6.1e-93	6.1e-93	0.029	0.035	78	173	0.977	175	Ryr3_1	Oenanthe oenanthe	279966	0	RYR3 protein (Fragment)
A0A7L1EMP2	unassigned	none	module	itpr.hmm matched only 83 profile positions (< 200) — a shared module, not a family assignment	101.3	0.0	101.3	1.0	1.3e-26		1.3e-26	0.031	0.0	83	0	0.939	82	Itpr2_0	Oenanthe oenanthe	279966	0	ITPR2 protein (Fragment)
A0A7L1EQG2	unassigned	none	module	itpr.hmm matched only 81 profile positions (< 200) — a shared module, not a family assignment	103.4	0.0	103.4	1.0	3e-27		3e-27	0.03	0.0	81	0	0.964	83	Itpr1_1	Oenanthe oenanthe	279966	0	ITPR1 protein (Fragment)
A0A7L1EY31	unassigned	none	module	itpr.hmm matched only 102 profile positions (< 200) — a shared module, not a family assignment	229.2	118.6	110.6	0.4825	3.6e-65	4.6e-32	3.6e-65	0.038	0.02	102	99	1.0	101	Itpr1_0	Sylvia borin	73324	0	ITPR1 protein (Fragment)
A0A7L1F3D1	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	42.3	321.3	279.0	0.8683	8.1e-09	3.9e-93	3.9e-93	0.029	0.035	78	173	0.983	175	Ryr3_0	Sylvia borin	73324	0	RYR3 protein (Fragment)
A0A7L1F3F4	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	133.2	256.2	123.0	0.4801	3.2e-36	1.6e-73	1.6e-73	0.041	0.022	110	108	1.0	108	Ryr3_1	Sylvia borin	73324	0	RYR3 protein (Fragment)
A0A7L1F641	unassigned	none	module	itpr.hmm matched only 81 profile positions (< 200) — a shared module, not a family assignment	103.4	0.0	103.4	1.0	3e-27		3e-27	0.03	0.0	81	0	0.964	83	Itpr1_1	Sylvia borin	73324	0	ITPR1 protein (Fragment)
A0A7L1F915	unassigned	none	module	ryr.hmm matched only 49 profile positions (< 200) — a shared module, not a family assignment	0.0	44.9	44.9	1.0		6.9e-10	6.9e-10	0.0	0.01	0	49	0.887	53	Ryr1	Sylvia borin	73324	0	RYR1 protein (Fragment)
A0A7L1FMT9	unassigned	none	module	itpr.hmm matched only 75 profile positions (< 200) — a shared module, not a family assignment	100.6	0.0	100.6	1.0	2.2e-26		2.2e-26	0.028	0.0	75	0	0.938	81	Itpr2_0	Sylvia borin	73324	0	ITPR2 protein (Fragment)
A0A7L1G533	unassigned	none	module	ryr.hmm matched only 138 profile positions (< 200) — a shared module, not a family assignment	0.0	190.8	190.8	1.0		7.9e-54	7.9e-54	0.0	0.028	0	138	0.556	250	Ryr1	Indicator maculatus	545262	0	RYR1 protein (Fragment)
A0A7L1G536	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	42.5	319.9	277.4	0.8671	7.3e-09	1e-92	1e-92	0.03	0.035	81	173	0.988	173	Ryr3_1	Indicator maculatus	545262	0	RYR3 protein (Fragment)
A0A7L1G605	unassigned	none	module	ryr.hmm matched only 44 profile positions (< 200) — a shared module, not a family assignment	0.0	46.2	46.2	1.0		3e-10	3e-10	0.0	0.009	0	44	0.979	47	Ryr3_0	Indicator maculatus	545262	0	RYR3 protein (Fragment)
A0A7L1G6J8	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	133.2	256.2	123.0	0.4801	3.2e-36	1.6e-73	1.6e-73	0.041	0.022	110	108	1.0	108	Ryr3_2	Indicator maculatus	545262	0	RYR3 protein (Fragment)
A0A7L1GIC3	unassigned	none	module	itpr.hmm matched only 81 profile positions (< 200) — a shared module, not a family assignment	107.4	0.0	107.4	1.0	1.9e-28		1.9e-28	0.03	0.0	81	0	0.988	82	Itpr1_1	Indicator maculatus	545262	0	ITPR1 protein (Fragment)
A0A7L1GSR4	unassigned	none	module	itpr.hmm matched only 72 profile positions (< 200) — a shared module, not a family assignment	98.3	0.0	98.3	1.0	1e-25		1e-25	0.027	0.0	72	0	0.89	82	Itpr2_0	Indicator maculatus	545262	0	ITPR2 protein (Fragment)
A0A7L1HMP9	unassigned	none	module	itpr.hmm matched only 81 profile positions (< 200) — a shared module, not a family assignment	108.8	0.0	108.8	1.0	7.4e-29		7.4e-29	0.03	0.0	81	0	0.988	82	Itpr1_0	Nycticryphes semicollaris	227226	0	ITPR1 protein (Fragment)
