upid	organism	taxid	protein_count	group	genus	genus_n_available	status
UP001165413	Opacimonas viscosa	2961944	2749	bacteria_genus	Opacimonas	1	swept
UP000007013	Opitutus terrae (strain DSM 11246 / JCM 15787 / PB90-1)	452637	4588	bacteria_genus	Opitutus	1	swept
UP001500171	Orbus sasakiae	1078475	2579	bacteria_genus	Orbus	3	swept
UP000219573	Orenia metallireducens	1413210	3871	bacteria_genus	Orenia	3	swept
UP000004121	Oribacterium sinus F0268	585501	2638	bacteria_genus	Oribacterium	3	swept
UP000509367	Oricola thermophila	2742145	3798	bacteria_genus	Oricola	2	swept
UP000244959	Orientia tsutsugamushi str. Gilliam	1359184	2194	bacteria_genus	Orientia	2	swept
UP000298127	Orlajensenia leifsoniae	2561933	3455	bacteria_genus	Orlajensenia	2	swept
UP000050417	Ornatilinea apprima	1134406	3344	bacteria_genus	Ornatilinea	1	swept
UP000469125	Ornithinibacillus caprae	2678566	4042	bacteria_genus	Ornithinibacillus	8	swept
UP001500390	Ornithinibacter aureus	622664	3461	bacteria_genus	Ornithinibacter	1	swept
UP000319516	Ornithinicoccus hortensis	82346	3571	bacteria_genus	Ornithinicoccus	1	swept
UP001056455	Ornithinimicrobium faecis	2934158	4153	bacteria_genus	Ornithinimicrobium	10	swept
UP000006051	Ornithobacterium rhinotracheale (strain ATCC 51463 / DSM 15997 / CCUG 23171 / CIP 104009 / LMG 9086)	867902	2138	bacteria_genus	Ornithobacterium	1	swept
UP000078558	Orrella dioscoreae	1851544	4360	bacteria_genus	Orrella	3	swept
UP000643405	Oryzicola mucosus	2767425	4546	bacteria_genus	Oryzicola	1	swept
UP000319514	Oryzihumus leptocrescens	297536	4026	bacteria_genus	Oryzihumus	1	swept
UP000198552	Oryzisolibacter propanilivorax	1527607	3378	bacteria_genus	Oryzisolibacter	1	swept
UP000323671	Oryzomicrobium terrae	1735038	3119	bacteria_genus	Oryzomicrobium	1	swept
UP000324298	Oryzomonas rubra	2509454	3510	bacteria_genus	Oryzomonas	3	swept
UP000719500	Oscillibacter valericigenes	351091	2742	bacteria_genus	Oscillibacter	2	swept
UP000054010	Oscillochloris trichoides DG-6	765420	3230	bacteria_genus	Oscillochloris	1	swept
UP000471298	Ostreibacterium oceani	2654998	1905	bacteria_genus	Ostreibacterium	1	swept
UP000280099	Otariodibacter oris	1032623	1851	bacteria_genus	Otariodibacter	1	swept
UP001549320	Ottowia thiooxydans	219182	5604	bacteria_genus	Ottowia	7	swept
UP001675504	Owariibacterium komagatae	3136601	3511	bacteria_genus	Owariibacterium	1	swept
UP000005631	Owenweeksia hongkongensis (strain DSM 17368 / CIP 108786 / JCM 12287 / NRRL B-23963 / UST20020801)	926562	3471	bacteria_genus	Owenweeksia	1	swept
UP000642180	Oxalicibacterium faecigallinarum	573741	3134	bacteria_genus	Oxalicibacterium	3	swept
UP001156215	Oxalobacter vibrioformis	933080	2420	bacteria_genus	Oxalobacter	4	swept
UP000050326	Oxobacter pfennigii	36849	4273	bacteria_genus	Oxobacter	1	swept
UP000010367	Oxynema acuminatum PCC 6304	56110	5755	bacteria_genus	Oxynema	3	swept
UP000193307	Pacificibacter marinus	658057	3808	bacteria_genus	Pacificibacter	2	swept
UP000824621	Pacificimonas aurantium	1250540	3104	bacteria_genus	Pacificimonas	4	swept
UP000539372	Pacificispira spongiicola	2729598	3919	bacteria_genus	Pacificispira	1	swept
UP000219050	Pacificitalea manganoxidans	1411902	3510	bacteria_genus	Pacificitalea	1	swept
UP000183656	Paenacidovorax caeni	343013	3855	bacteria_genus	Paenacidovorax	2	swept
UP000535491	Paenactinomyces guangxiensis	1490290	3893	bacteria_genus	Paenactinomyces	1	swept
UP000783934	Paenalcaligenes hominis	643674	2580	bacteria_genus	Paenalcaligenes	2	swept
UP000663505	Paenalicyclobacillus mengziensis	2931921	4716	bacteria_genus	Paenalicyclobacillus	5	swept
UP000318138	Paenalkalicoccus suaedae	2592382	3829	bacteria_genus	Paenalkalicoccus	1	swept
UP001163293	Paenarthrobacter ureafaciens	37931	4599	bacteria_genus	Paenarthrobacter	12	swept
UP001519887	Paenibacillus sepulcri	359917	10080	bacteria_genus	Paenibacillus	259	swept
UP000611796	Paeniclostridium hominis	2764329	2891	bacteria_genus	Paeniclostridium	1	swept
UP000766570	Paeniglutamicibacter psychrophenolicus	257454	4406	bacteria_genus	Paeniglutamicibacter	7	swept
UP000236500	Paenilisteria newyorkensis	1497681	3288	bacteria_genus	Paenilisteria	5	swept
UP001242368	Paenimyroides ceti	395087	4221	bacteria_genus	Paenimyroides	7	swept
UP000477849	Paenirhizobium daejeonense	240521	4730	bacteria_genus	Paenirhizobium	4	swept
UP000285710	Paenirhodobacter populi	2306993	4081	bacteria_genus	Paenirhodobacter	5	swept
UP001529369	Paeniroseomonas aquatica	373043	6231	bacteria_genus	Paeniroseomonas	1	swept
UP001596170	Paenisporosarcina macmurdoensis	212659	3610	bacteria_genus	Paenisporosarcina	4	swept
UP001424441	Paenochrobactrum glaciei	486407	3442	bacteria_genus	Paenochrobactrum	2	swept
UP000185544	Pajaroellobacter abortibovis	1882918	1745	bacteria_genus	Pajaroellobacter	1	swept
UP000308886	Palleniella muris	3038145	2856	bacteria_genus	Palleniella	1	swept
UP000248916	Palleronia aestuarii	568105	4336	bacteria_genus	Palleronia	8	swept
UP001208656	Pallidibacillus thermolactis	251051	3077	bacteria_genus	Pallidibacillus	2	swept
UP000008718	Paludibacter propionicigenes (strain DSM 17365 / JCM 13257 / WB4)	694427	3020	bacteria_genus	Paludibacter	2	swept
UP000295611	Paludibacterium purpuratum	1144873	3774	bacteria_genus	Paludibacterium	3	swept
UP000593892	Paludibaculum fermentans	1473598	7446	bacteria_genus	Paludibaculum	1	swept
UP000215459	Paludifilum halophilum	1642702	3615	bacteria_genus	Paludifilum	1	swept
UP001216907	Paludisphaera mucosa	3030827	6336	bacteria_genus	Paludisphaera	2	swept
UP000295341	Panacagrimonas perspica	381431	4772	bacteria_genus	Panacagrimonas	1	swept
UP000321533	Panacibacter ginsenosidivorans	1813871	4562	bacteria_genus	Panacibacter	2	swept
UP000414233	Pandoraea terrae	1537710	5574	bacteria_genus	Pandoraea	28	swept
UP000064921	Pannonibacter phragmitetus	121719	4943	bacteria_genus	Pannonibacter	5	swept
UP001328733	Pannus brasiliensis CCIBt3594	1427578	4951	bacteria_genus	Pannus	1	swept
UP000193749	Pantoea cypripedii (Pectobacterium cypripedii) (Erwinia cypripedii)	55209	5848	bacteria_genus	Pantoea	29	swept
UP000192790	Papillibacter cinnamivorans DSM 12816	1122930	2640	bacteria_genus	Papillibacter	1	swept
UP001702503	Parabacteroides distasonis	823	6064	bacteria_genus	Parabacteroides	13	swept
UP001154420	Parablautia muri	2320879	4736	bacteria_genus	Parablautia	2	swept
UP000004980	Paraburkholderia hospita	169430	10221	bacteria_genus	Paraburkholderia	94	swept
UP000294692	Paracandidimonas soli	1917182	3626	bacteria_genus	Paracandidimonas	1	swept
UP001275315	Paracerasibacillus soli	480284	3366	bacteria_genus	Paracerasibacillus	1	swept
UP001172778	Parachitinimonas caeni	3031301	4852	bacteria_genus	Parachitinimonas	1	swept
UP000000495	Parachlamydia acanthamoebae (strain UV7)	765952	2784	bacteria_genus	Parachlamydia	1	swept
UP001209076	Paracholeplasma vituli	69473	1724	bacteria_genus	Paracholeplasma	2	swept
UP000264702	Paracidobacterium acidisoli	2303751	3991	bacteria_genus	Paracidobacterium	1	swept
UP000199317	Paracidovorax cattleyae	80868	5082	bacteria_genus	Paracidovorax	8	swept
UP000032811	Paraclostridium sordellii (Clostridium sordellii)	1505	3430	bacteria_genus	Paraclostridium	6	swept
UP000256794	Paracoccus versutus (Thiobacillus versutus)	34007	5408	bacteria_genus	Paracoccus	76	swept
UP001056035	Paraconexibacter antarcticus	2949664	4805	bacteria_genus	Paraconexibacter	2	swept
UP001243009	Paracraurococcus lichenis	3064888	8118	bacteria_genus	Paracraurococcus	2	swept
UP000219612	Paractinoplanes atraurantiacus	1036182	10240	bacteria_genus	Paractinoplanes	17	swept
UP001597387	Paradesertivirga mongoliensis	2100740	3872	bacteria_genus	Paradesertivirga	1	swept
UP001156140	Paradevosia shaoguanensis	1335043	4358	bacteria_genus	Paradevosia	2	swept
UP000278632	Paraeggerthella hongkongensis	230658	2364	bacteria_genus	Paraeggerthella	1	swept
UP000198528	Parafannyhessea umbonata	604330	1943	bacteria_genus	Parafannyhessea	2	swept
UP001161422	Paraferrimonas sedimenticola	375674	3450	bacteria_genus	Paraferrimonas	2	swept
UP000199031	Parafilimonas terrae	1465490	4249	bacteria_genus	Parafilimonas	1	swept
UP001155483	Paraflavisolibacter caeni	2982496	5502	bacteria_genus	Paraflavisolibacter	1	swept
UP000263900	Paraflavitalea soli	2315862	6406	bacteria_genus	Paraflavitalea	1	swept
UP000198802	Parafrankia irregularis	795642	7768	bacteria_genus	Parafrankia	3	swept
UP000474758	Paragemmobacter kunshanensis	2583234	4299	bacteria_genus	Paragemmobacter	5	swept
UP000023561	Parageobacillus caldoxylosilyticus NBRC 107762	1220594	3810	bacteria_genus	Parageobacillus	5	swept
UP000011864	Paraglaciecola psychrophila 170	1129794	5601	bacteria_genus	Paraglaciecola	9	swept
UP000664303	Parahaliea mediterranea	651086	4262	bacteria_genus	Parahaliea	3	swept
UP000644693	Parahalioglobus pacificus	930806	3121	bacteria_genus	Parahalioglobus	1	swept
UP001596045	Paraherbaspirillum soli	631222	4221	bacteria_genus	Paraherbaspirillum	1	swept
UP001320715	Parahoeflea alexandrii	288436	4564	bacteria_genus	Parahoeflea	3	swept
UP001528920	Paralabilibaculum antarcticum	2912572	4217	bacteria_genus	Paralabilibaculum	1	swept
UP000295525	Paralcaligenes ureilyticus	627131	3977	bacteria_genus	Paralcaligenes	1	swept
UP001239909	Paralimibaculum aggregatum	3036245	4890	bacteria_genus	Paralimibaculum	1	swept
UP000618460	Paraliobacillus quinghaiensis	470815	3220	bacteria_genus	Paraliobacillus	2	swept
UP000653156	Paralysiella testudinis	2809020	2718	bacteria_genus	Paralysiella	1	swept
UP000011744	Paramagnetospirillum caucaseum	1244869	4630	bacteria_genus	Paramagnetospirillum	5	swept
UP000184465	Paramaledivibacter caminithermalis (strain DSM 15212 / CIP 107654 / DViRD3) (Clostridium caminithermale)	1121301	3784	bacteria_genus	Paramaledivibacter	1	swept
UP000070107	Paramesorhizobium deserti	1494590	4946	bacteria_genus	Paramesorhizobium	4	swept
UP000662814	Paramicrobacterium chengjingii	2769067	3416	bacteria_genus	Paramicrobacterium	3	swept
UP000505325	Paramixta manurensis	2740817	4353	bacteria_genus	Paramixta	1	swept
UP000244925	Paramuribaculum intestinale	2094151	2513	bacteria_genus	Paramuribaculum	1	swept
UP000634455	Paramylibacter ulvae	1651968	3059	bacteria_genus	Paramylibacter	2	swept
UP000248555	Paranoxybacillus vitaminiphilus	581036	3513	bacteria_genus	Paranoxybacillus	1	swept
UP001321475	Paraoerskovia sediminicola	1138587	3327	bacteria_genus	Paraoerskovia	2	swept
UP000198670	Parapedobacter indicus	1477437	5134	bacteria_genus	Parapedobacter	7	swept
UP001597044	Paraperlucidibaca wandonensis	1268273	2250	bacteria_genus	Paraperlucidibaca	2	swept
UP000242175	Paraphotobacterium marinum	1755811	2308	bacteria_genus	Paraphotobacterium	1	swept
UP000619788	Paraplanobispora siamensis	936338	8621	bacteria_genus	Paraplanobispora	2	swept
UP000433104	Parapontixanthobacter aurantiacus	1463599	2696	bacteria_genus	Parapontixanthobacter	1	swept
UP000003598	Paraprevotella clara YIT 11840	762968	4010	bacteria_genus	Paraprevotella	2	swept
UP000559809	Parapusillimonas granuli	380911	4283	bacteria_genus	Parapusillimonas	1	swept
UP000245647	Pararcticibacter amylolyticus	2173175	4966	bacteria_genus	Pararcticibacter	1	swept
UP001230207	Pararhizobium capsulatum DSM 1112	1121113	6200	bacteria_genus	Pararhizobium	4	swept
UP000244810	Pararhodobacter aggregans	404875	4842	bacteria_genus	Pararhodobacter	4	swept
UP000033220	Pararhodospirillum photometricum DSM 122	1150469	3275	bacteria_genus	Pararhodospirillum	2	swept
UP000494115	Pararobbsia alpina	621374	6080	bacteria_genus	Pararobbsia	2	swept
UP000681594	Pararoseomonas baculiformis	2820812	4785	bacteria_genus	Pararoseomonas	1	swept
UP000237218	Parasaccharibacter apium	1510841	1725	bacteria_genus	Parasaccharibacter	1	swept
UP000004946	Parascardovia denticolens DSM 10105 = JCM 12538	864564	1679	bacteria_genus	Parascardovia	1	swept
UP000283063	Parasedimentitalea marina	2483033	4642	bacteria_genus	Parasedimentitalea	5	swept
UP001595906	Parasediminibacterium paludis	908966	3344	bacteria_genus	Parasediminibacterium	1	swept
UP000281474	Parashewanella curva	2338552	4117	bacteria_genus	Parashewanella	2	swept
UP000007939	Parasphaerochaeta coccoides (strain ATCC BAA-1237 / DSM 17374 / SPN1) (Sphaerochaeta coccoides)	760011	1819	bacteria_genus	Parasphaerochaeta	1	swept
UP000564378	Parasphingopyxis marina	2761622	3211	bacteria_genus	Parasphingopyxis	2	swept
UP000663923	Parasphingorhabdus cellanae	2806553	3508	bacteria_genus	Parasphingorhabdus	5	swept
UP000184342	Parasporobacterium paucivorans DSM 15970	1122934	2361	bacteria_genus	Parasporobacterium	1	swept
UP000777935	Parasulfitobacter algicola	2614809	3889	bacteria_genus	Parasulfitobacter	1	swept
UP000295443	Parasulfuritortus cantonensis	2528202	2975	bacteria_genus	Parasulfuritortus	1	swept
UP000005156	Parasutterella excrementihominis YIT 11859	762966	2750	bacteria_genus	Parasutterella	3	swept
UP000001422	Parasynechococcus marenigrum (strain WH8102)	84588	2513	bacteria_genus	Parasynechococcus	1	swept
UP001150830	Parathalassolituus penaei	2997323	3893	bacteria_genus	Parathalassolituus	1	swept
UP000231057	Parathermosynechococcus lividus PCC 6715	1917166	2257	bacteria_genus	Parathermosynechococcus	1	swept
UP000601171	Paratissierella segnis	2763679	2899	bacteria_genus	Paratissierella	1	swept
UP001478817	Paratractidigestivibacter faecalis	2292441	1858	bacteria_genus	Paratractidigestivibacter	1	swept
UP000092698	Paraurantiacibacter namhicola	645517	2513	bacteria_genus	Paraurantiacibacter	1	swept
UP000248259	Parazoarcus communis SWub3 = DSM 12120	1121029	4610	bacteria_genus	Parazoarcus	2	swept
UP000229730	Paremcibacter congregatus	2043170	3533	bacteria_genus	Paremcibacter	1	swept
UP000196573	Parendozoicomonas haliclonae	1960125	4695	bacteria_genus	Parendozoicomonas	2	swept
UP000216300	Parenemella sanctibonifatiensis	2016505	2661	bacteria_genus	Parenemella	1	swept
UP001206067	Parerythrobacter lacustris	2969984	2984	bacteria_genus	Parerythrobacter	2	swept
UP000305888	Paroceanicella profunda	2579971	4636	bacteria_genus	Paroceanicella	1	swept
UP000273154	Parolsenella catena	2003188	1584	bacteria_genus	Parolsenella	1	swept
UP000637423	Parundibacterium terreum	1224302	5703	bacteria_genus	Parundibacterium	1	swept
UP000309454	Parvibacter caecicola	747645	1821	bacteria_genus	Parvibacter	1	swept
UP000006377	Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966)	402881	3580	bacteria_genus	Parvibaculum	2	swept
UP000252357	Parvibium lacunae	1888893	2432	bacteria_genus	Parvibium	1	swept
UP000683507	Parvicella tangerina	2829795	3545	bacteria_genus	Parvicella	1	swept
UP000823123	Parvimonas parva	2769485	1585	bacteria_genus	Parvimonas	2	swept
UP000264589	Parvularcula marina	2292771	3100	bacteria_genus	Parvularcula	6	swept
UP000192408	Pasteurella testudinis DSM 23072	1122938	2787	bacteria_genus	Pasteurella	8	swept
UP000326509	Patiriisocius marinus	1397112	3169	bacteria_genus	Patiriisocius	3	swept
UP000005143	Patulibacter medicamentivorans	1097667	4372	bacteria_genus	Patulibacter	2	swept
UP001177769	Paucibacter sediminis	3019553	4825	bacteria_genus	Paucibacter	1	swept
UP000190027	Paucidesulfovibrio gracilis DSM 16080	1121449	2871	bacteria_genus	Paucidesulfovibrio	1	swept
UP000317332	Paucihalobacter ruber	2567861	3060	bacteria_genus	Paucihalobacter	1	swept
UP000051820	Paucilactobacillus suebicus DSM 5007 = KCTC 3549	1423807	2449	bacteria_genus	Paucilactobacillus	6	swept
UP000295382	Paucimonas lemoignei (Pseudomonas lemoignei)	29443	3805	bacteria_genus	Paucimonas	1	swept
UP000095214	Pauljensenia hongkongensis	178339	1597	bacteria_genus	Pauljensenia	1	swept
UP000825369	Paulownia witches'-broom phytoplasma	39647	716	bacteria_genus	Paulownia	1	swept
UP000014082	Peanut witches'-broom phytoplasma NTU2011	1163385	424	bacteria_genus	Peanut	1	swept
UP001239167	Pectinatus haikarae	349096	2910	bacteria_genus	Pectinatus	3	swept
UP000029447	Pectobacterium odoriferum	78398	4730	bacteria_genus	Pectobacterium	23	swept
UP000182818	Pediococcus ethanolidurans	319653	2174	bacteria_genus	Pediococcus	11	swept
UP000184287	Pedobacter caeni	288992	6683	bacteria_genus	Pedobacter	75	swept
UP000199019	Pedococcus cremeus	587636	4010	bacteria_genus	Pedococcus	6	swept
UP000003688	Pedosphaera parvula (strain Ellin514)	320771	6492	bacteria_genus	Pedosphaera	1	swept
UP001169063	Peiella sedimenti	3061083	2679	bacteria_genus	Peiella	1	swept
UP000285092	Pelagerythrobacter aerophilus	2306995	3275	bacteria_genus	Pelagerythrobacter	5	swept
UP000002528	Pelagibacter ubique (strain HTCC1062)	335992	1354	bacteria_genus	Pelagibacter	2	swept
UP000199495	Pelagibacterium luteolum	440168	4253	bacteria_genus	Pelagibacterium	6	swept
UP000244906	Pelagibaculum spongiae	2080658	4189	bacteria_genus	Pelagibaculum	1	swept
UP000761264	Pelagibius litoralis	374515	5570	bacteria_genus	Pelagibius	1	swept
UP000617628	Pelagicoccus mobilis	415221	5549	bacteria_genus	Pelagicoccus	3	swept
UP000707206	Pelagihabitans pacificus	2696054	3934	bacteria_genus	Pelagihabitans	1	swept
UP000220836	Pelagimonas varians	696760	4735	bacteria_genus	Pelagimonas	2	swept
UP000242949	Pelagirhabdus alkalitolerans	1612202	2406	bacteria_genus	Pelagirhabdus	1	swept
UP000244446	Pelagivirga sediminicola	2170575	3729	bacteria_genus	Pelagivirga	1	swept
UP000314011	Pelagovum pacificum	2588711	3956	bacteria_genus	Pelagovum	1	swept
UP000018766	Pelistega indica	1414851	2121	bacteria_genus	Pelistega	4	swept
UP000006732	Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1)	338966	3694	bacteria_genus	Pelobacter	1	swept
UP000283433	Pelobium manganitolerans	1842495	3301	bacteria_genus	Pelobium	1	swept
UP000002724	Pelodictyon phaeoclathratiforme (strain DSM 5477 / BU-1)	324925	2685	bacteria_genus	Pelodictyon	1	swept
UP000256388	Pelolinea submarina	913107	3066	bacteria_genus	Pelolinea	1	swept
UP000321201	Pelomicrobium methylotrophicum	2602750	3202	bacteria_genus	Pelomicrobium	1	swept
UP001606210	Pelomonas parva	3299032	5667	bacteria_genus	Pelomonas	11	swept
UP001431532	Peloplasma aerotolerans	3044389	1892	bacteria_genus	Peloplasma	1	swept
UP000199520	Pelosinus propionicus DSM 13327	1123291	5173	bacteria_genus	Pelosinus	3	swept
UP000784128	Pelotalea chapellei	44671	3488	bacteria_genus	Pelotalea	1	swept
UP000298324	Pelotomaculum schinkii	78350	4132	bacteria_genus	Pelotomaculum	4	swept
UP000632828	Pelovirga terrestris	2771352	2873	bacteria_genus	Pelovirga	1	swept
UP001379533	Pendulispora brunnea	2905690	10466	bacteria_genus	Pendulispora	3	swept
UP000663937	Pengzhenrongella sicca	2819238	3899	bacteria_genus	Pengzhenrongella	2	swept
UP000003178	Peptacetobacter hiranonis (strain DSM 13275 / JCM 10541 / KCTC 15199 / TO-931) (Clostridium hiranonis)	500633	2271	bacteria_genus	Peptacetobacter	2	swept
UP000078368	Peptidiphaga gingivicola	2741497	1994	bacteria_genus	Peptidiphaga	1	swept
UP000005244	Peptoanaerobacter stomatis	796937	2275	bacteria_genus	Peptoanaerobacter	1	swept
UP000027946	Peptoclostridium litorale DSM 5388	1121324	2948	bacteria_genus	Peptoclostridium	2	swept
UP000198995	Peptococcus niger	2741	1844	bacteria_genus	Peptococcus	2	swept
