accession	assignment	confidence	evidence	reason	itpr_score	ryr_score	score_margin	rel_margin	itpr_evalue	ryr_evalue	best_evalue	itpr_coverage	ryr_coverage	itpr_positions	ryr_positions	target_coverage	length	gene	species	taxon_id	reviewed	protein_name	group
A0AAD2D7M0	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	31.7	31.7	1.0		1.7e-06	1.7e-06	0.0	0.011	0	54	0.739	153	ECRASSUSDP1_LOCUS23921	Euplotes crassus	5936	0	EF-hand domain-containing protein	protista_other
A0AAD2FIA4	unassigned	none	module	ryr.hmm matched only 148 profile positions (< 200) — a shared module, not a family assignment	0.0	77.3	77.3	1.0		3.1e-20	3.1e-20	0.0	0.03	0	148	0.03	5004	CYCCA115_LOCUS3515	Cylindrotheca closterium	2856	0	HECT-type E3 ubiquitin transferase	protista_other
A0AAD2FZA0	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	50.4	50.4	1.0		3.9e-12	3.9e-12	0.0	0.011	0	54	0.755	151	CYCCA115_LOCUS16653	Cylindrotheca closterium	2856	0	Calmodulin	protista_other
A0AAD2G4C7	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	41.4	41.4	1.0		2.1e-09	2.1e-09	0.0	0.011	0	54	0.752	149	CYCCA115_LOCUS19692	Cylindrotheca closterium	2856	0	EF-hand domain-containing protein	protista_other
A0AAD2JLS5	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	52.4	52.4	1.0		9.6e-13	9.6e-13	0.0	0.015	0	74	0.872	149	CYCCA115_LOCUS19689	Cylindrotheca closterium	2856	0	Calmodulin	protista_other
A0AAD2JMV9	unassigned	none	module	ryr.hmm matched only 158 profile positions (< 200) — a shared module, not a family assignment	0.0	40.7	40.7	1.0		3.3e-09	3.3e-09	0.0	0.032	0	158	0.3	537	CYCCA115_LOCUS21466	Cylindrotheca closterium	2856	0	B30.2/SPRY domain-containing protein	protista_other
A0AAD3CI01	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	55.6	55.6	1.0		1.1e-13	1.1e-13	0.0	0.015	0	74	0.872	149	CTEN210_02921	Chaetoceros tenuissimus	426638	0	Calmodulin	protista_other
A0AAD3CIV4	unassigned	none	module	best profile score 29.6 < 30 bits	0.0	29.6	29.6	1.0		7.4e-06	7.4e-06	0.0	0.018	0	89	0.865	111	CTEN210_02927	Chaetoceros tenuissimus	426638	0	Calmodulin	protista_other
A0AAD3CZV5	RYR	medium	partial	ryr.hmm wins by 63.1 bits (100.0% of 63.1) over 202 profile positions; no itpr.hmm hit	0.0	63.1	63.1	1.0		5.8e-16	5.8e-16	0.0	0.041	0	202	0.283	619	CTEN210_11505	Chaetoceros tenuissimus	426638	0	B30.2/SPRY domain-containing protein	protista_other
A0AAD3DAF2	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	37.3	37.3	1.0		3.4e-08	3.4e-08	0.0	0.013	0	64	0.204	568	CTEN210_16092	Chaetoceros tenuissimus	426638	0	Calmodulin	protista_other
A0AAD3H1A0	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	45.5	45.5	1.0		1.2e-10	1.2e-10	0.0	0.015	0	74	0.862	152	CTEN210_02932	Chaetoceros tenuissimus	426638	0	Calmodulin	protista_other
A0AAD3H2P6	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	37.7	37.7	1.0		2.7e-08	2.7e-08	0.0	0.013	0	64	0.215	535	CTEN210_04179	Chaetoceros tenuissimus	426638	0	Calmodulin	protista_other
A0AAD3H3U6	unassigned	none	module	ryr.hmm matched only 69 profile positions (< 200) — a shared module, not a family assignment	0.0	49.7	49.7	1.0		6.5e-12	6.5e-12	0.0	0.014	0	69	0.857	147	CTEN210_05797	Chaetoceros tenuissimus	426638	0	EF-hand domain-containing protein	protista_other
A0AAD3H6C4	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	43.1	43.1	1.0		6.5e-10	6.5e-10	0.0	0.011	0	54	0.76	146	CTEN210_08050	Chaetoceros tenuissimus	426638	0	Calmodulin	protista_other
A0AAD3HBB3	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	81.3	81.3	1.0		2e-21	2e-21	0.0	0.027	0	133	0.039	4655	CTEN210_13751	Chaetoceros tenuissimus	426638	0	HECT-type E3 ubiquitin transferase	protista_other
A0AAD5L8I2	unassigned	none	module	ryr.hmm matched only 123 profile positions (< 200) — a shared module, not a family assignment	0.0	97.2	97.2	1.0		3.1e-26	3.1e-26	0.0	0.025	0	123	0.052	2406	P43SY_003510	Pythium insidiosum	114742	0	B30.2/SPRY domain-containing protein	protista_other
A0AAD5LED1	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	39.0	39.0	1.0		1.1e-08	1.1e-08	0.0	0.013	0	64	0.115	3195	P43SY_000462	Pythium insidiosum	114742	0	EF-hand domain-containing protein	protista_other
A0AAD5LHU8	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.6	57.6	1.0		2.7e-14	2.7e-14	0.0	0.015	0	74	0.872	149	P43SY_003588	Pythium insidiosum	114742	0	Calmodulin	protista_other
A0AAD5LLQ5	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	54.6	54.6	1.0		2.2e-13	2.2e-13	0.0	0.012	0	59	0.199	924	P43SY_005913	Pythium insidiosum	114742	0	Serine/threonine-protein phosphatase	protista_other
A0AAD5LLY0	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	37.9	37.9	1.0		2.3e-08	2.3e-08	0.0	0.013	0	64	0.211	579	P43SY_005169	Pythium insidiosum	114742	0	Calmodulin	protista_other
A0AAD5LN67	RYR	medium	partial	ryr.hmm wins by 180.4 bits (100.0% of 180.4) over 232 profile positions; no itpr.hmm hit	0.0	180.4	180.4	1.0		2.8e-51	2.8e-51	0.0	0.047	0	232	0.159	1428	P43SY_008807	Pythium insidiosum	114742	0	Ryanodine-inositol 1,4,5-triphosphate receptor Ca2 channel (RIR-CaC) family protein	protista_other
A0AAD5M469	ITPR	high	architecture	itpr.hmm wins by 1183.6 bits (78.2% of 1512.9) over 2488 profile positions	1512.9	329.3	1183.6	0.7823	0	3.8e-96	0	0.927	0.215	2488	1060	0.825	3660	P43SY_003040	Pythium insidiosum	114742	0	MIR domain-containing protein	protista_other
A0AAD5Q448	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	0.0	36.7	36.7	1.0		5.2e-08	5.2e-08	0.0	0.035	0	173	0.041	4345	P43SY_009330	Pythium insidiosum	114742	0	FHA domain-containing protein	protista_other
A0AAD5QCC2	unassigned	none	module	best profile score 29.7 < 30 bits	0.0	29.7	29.7	1.0		7e-06	7e-06	0.0	0.012	0	59	0.178	673	P43SY_003079	Pythium insidiosum	114742	0	EF-hand domain-containing protein	protista_other
A0AAD5QCH0	unassigned	none	module	ryr.hmm matched only 128 profile positions (< 200) — a shared module, not a family assignment	0.0	81.7	81.7	1.0		1.4e-21	1.4e-21	0.0	0.026	0	128	0.214	598	P43SY_003222	Pythium insidiosum	114742	0	C3H1-type domain-containing protein	protista_other
A0AAD5QDC1	unassigned	none	module	ryr.hmm matched only 113 profile positions (< 200) — a shared module, not a family assignment	0.0	180.2	180.2	1.0		3.2e-51	3.2e-51	0.0	0.023	0	113	0.196	1023	P43SY_010104	Pythium insidiosum	114742	0	Ryanodine receptor Ryr domain-containing protein	protista_other
A0AAD7U867	unassigned	none	module	ryr.hmm matched only 84 profile positions (< 200) — a shared module, not a family assignment	0.0	69.0	69.0	1.0		1e-17	1e-17	0.0	0.017	0	84	0.172	540	CTAYLR_010759	Chrysophaeum taylorii	2483200	0	B30.2/SPRY domain-containing protein	protista_other
A0AAD7U887	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	40.1	40.1	1.0		4.9e-09	4.9e-09	0.0	0.013	0	64	0.071	2566	CTAYLR_001845	Chrysophaeum taylorii	2483200	0	EF-hand domain-containing protein	protista_other
A0AAD7U8K0	ITPR	medium	partial	itpr.hmm wins by 67.2 bits (100.0% of 67.2) over 483 profile positions; no ryr.hmm hit	67.2	0.0	67.2	1.0	6.4e-17		6.4e-17	0.18	0.0	483	0	0.836	689	CTAYLR_009815	Chrysophaeum taylorii	2483200	0	Inositol 1,4,5-trisphosphate/ryanodine receptor domain-containing protein	protista_other
A0AAD7UC35	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	30.2	30.2	1.0		5e-06	5e-06	0.0	0.012	0	59	0.102	1127	CTAYLR_010078	Chrysophaeum taylorii	2483200	0	EF-hand domain-containing protein	protista_other
A0AAD7UCJ3	ITPR	medium	partial	itpr.hmm wins by 69.1 bits (31.8% of 217.4) over 260 profile positions	217.4	148.3	69.1	0.3178	3.4e-62	1.3e-41	3.4e-62	0.097	0.049	260	242	0.473	588	CTAYLR_005917	Chrysophaeum taylorii	2483200	0	Ion transport domain-containing protein	protista_other
A0AAD7UD70	ITPR	high	architecture	itpr.hmm wins by 650.3 bits (74.1% of 877.4) over 2418 profile positions	877.4	227.1	650.3	0.7412	3.8e-261	2.4e-65	3.8e-261	0.901	0.183	2418	902	0.801	3368	CTAYLR_006814	Chrysophaeum taylorii	2483200	0	Inositol 1,4,5-trisphosphate receptor	protista_other
A0AAD7XET7	unassigned	none	module	ryr.hmm matched only 123 profile positions (< 200) — a shared module, not a family assignment	0.0	52.6	52.6	1.0		8.5e-13	8.5e-13	0.0	0.025	0	123	0.741	162	CTAYLR_001722	Chrysophaeum taylorii	2483200	0	B30.2/SPRY domain-containing protein	protista_other
A0AAD7XTE8	unassigned	none	module	ryr.hmm matched only 84 profile positions (< 200) — a shared module, not a family assignment	0.0	41.2	41.2	1.0		2.4e-09	2.4e-09	0.0	0.017	0	84	0.117	698	CTAYLR_005777	Chrysophaeum taylorii	2483200	0	ATP-dependent RNA helicase DDX1	protista_other
A0AAD8PD82	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	49.8	49.8	1.0		6.2e-12	6.2e-12	0.0	0.011	0	54	0.758	149	BgAZ_501430	Babesia gibsoni	33632	0	Calmodulin	protista_other
A0AAD8US90	unassigned	none	module	ryr.hmm matched only 89 profile positions (< 200) — a shared module, not a family assignment	0.0	43.0	43.0	1.0		6.7e-10	6.7e-10	0.0	0.018	0	89	0.118	718	BgAZ_107260	Babesia gibsoni	33632	0	ATP-dependent RNA helicase	protista_other
A0AAD8Y0V8	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	85.1	85.1	1.0		1.4e-22	1.4e-22	0.0	0.011	0	54	0.687	492	QTG54_011970	Skeletonema marinoi	267567	0	Calmodulin	protista_other
A0AAD8Y898	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	45.5	45.5	1.0		1.2e-10	1.2e-10	0.0	0.012	0	59	0.203	562	QTG54_008691	Skeletonema marinoi	267567	0	Calcium-dependent protein kinase	protista_other
A0AAD8YHM3	unassigned	none	module	ryr.hmm matched only 163 profile positions (< 200) — a shared module, not a family assignment	0.0	81.1	81.1	1.0		2.2e-21	2.2e-21	0.0	0.033	0	163	0.031	4944	QTG54_004556	Skeletonema marinoi	267567	0	HECT domain-containing protein	protista_other
A0AAD9GGU2	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	107.3	107.3	1.0		2.8e-29	2.8e-29	0.0	0.012	0	59	0.413	1253	P3T76_009325	Phytophthora citrophthora	4793	0	Calmodulin	protista_other
A0AAD9GIL7	unassigned	none	module	ryr.hmm matched only 69 profile positions (< 200) — a shared module, not a family assignment	0.0	35.9	35.9	1.0		9.5e-08	9.5e-08	0.0	0.014	0	69	0.182	741	P3T76_008619	Phytophthora citrophthora	4793	0	Squidulin	protista_other
A0AAD9GIM8	unassigned	none	module	ryr.hmm matched only 143 profile positions (< 200) — a shared module, not a family assignment	0.0	109.5	109.5	1.0		6.4e-30	6.4e-30	0.0	0.029	0	143	0.073	3266	P3T76_008575	Phytophthora citrophthora	4793	0	E3 ubiquitin-protein ligase	protista_other
A0AAD9GJX5	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	53.8	53.8	1.0		3.8e-13	3.8e-13	0.0	0.011	0	54	0.758	149	X943_003701	Babesia divergens	32595	0	Calmodulin	protista_other
A0AAD9GL81	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	44.8	44.8	1.0		1.9e-10	1.9e-10	0.0	0.012	0	59	0.086	1995	P3T76_007936	Phytophthora citrophthora	4793	0	Calcium-dependent protein kinase 11	protista_other
A0AAD9GLS2	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.6	57.6	1.0		2.7e-14	2.7e-14	0.0	0.015	0	74	0.872	149	P3T76_008024	Phytophthora citrophthora	4793	0	Calmodulin	protista_other
A0AAD9GU83	RYR	medium	partial	ryr.hmm wins by 180.6 bits (100.0% of 180.6) over 217 profile positions; no itpr.hmm hit	0.0	180.6	180.6	1.0		2.4e-51	2.4e-51	0.0	0.044	0	217	0.161	1338	P3T76_003400	Phytophthora citrophthora	4793	0	Polycystin-2	protista_other
A0AAD9GUR2	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	47.6	47.6	1.0		2.9e-11	2.9e-11	0.0	0.012	0	59	0.211	573	P3T76_003488	Phytophthora citrophthora	4793	0	Calcium-dependent protein kinase 19	protista_other
A0AAD9GUV8	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	102.0	102.0	1.0		1.2e-27	1.2e-27	0.0	0.027	0	133	0.096	2469	P3T76_002527	Phytophthora citrophthora	4793	0	E3 ubiquitin-protein ligase HERC2	protista_other
A0AAD9GZW5	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	90.6	90.6	1.0		3.2e-24	3.2e-24	0.0	0.027	0	133	0.217	627	P3T76_000054	Phytophthora citrophthora	4793	0	E3 ubiquitin-protein ligase	protista_other
A0AAD9H1S6	RYR	medium	partial	ryr.hmm wins by 126.0 bits (100.0% of 126.0) over 232 profile positions; no itpr.hmm hit	0.0	126.0	126.0	1.0		6.5e-35	6.5e-35	0.0	0.047	0	232	0.046	6792	P3T76_000473	Phytophthora citrophthora	4793	0	E3 ubiquitin-protein ligase HERC1	protista_other
A0AAD9LFE9	unassigned	none	module	ryr.hmm matched only 84 profile positions (< 200) — a shared module, not a family assignment	0.0	41.2	41.2	1.0		2.3e-09	2.3e-09	0.0	0.017	0	84	0.112	740	X943_003929	Babesia divergens	32595	0	ATP-dependent RNA helicase	protista_other
A0AAD9LIJ6	ITPR	high	architecture	itpr.hmm wins by 1623.1 bits (82.7% of 1961.9) over 2625 profile positions	1961.9	338.8	1623.1	0.8273	0	5.4e-99	0	0.978	0.226	2625	1114	0.918	3785	P3T76_010134	Phytophthora citrophthora	4793	0	Inositol 1	protista_other
A0AAD9LJ54	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	64.0	64.0	1.0		3.3e-16	3.3e-16	0.0	0.013	0	64	0.198	955	P3T76_009421	Phytophthora citrophthora	4793	0	Serine/threonine-protein phosphatase	protista_other
A0AAD9LM89	unassigned	none	module	ryr.hmm matched only 69 profile positions (< 200) — a shared module, not a family assignment	0.0	49.3	49.3	1.0		8.6e-12	8.6e-12	0.0	0.014	0	69	0.149	2911	P3T76_006372	Phytophthora citrophthora	4793	0	Nephrocystin-4	protista_other
A0AAD9LQ66	RYR	medium	partial	ryr.hmm wins by 116.5 bits (100.0% of 116.5) over 217 profile positions; no itpr.hmm hit	0.0	116.5	116.5	1.0		4.9e-32	4.9e-32	0.0	0.044	0	217	0.248	803	P3T76_002608	Phytophthora citrophthora	4793	0	Ryanodine receptor 3	protista_other
A0AAD9LSJ1	unassigned	none	module	ryr.hmm matched only 197 profile positions (< 200) — a shared module, not a family assignment	0.0	182.8	182.8	1.0		5.1e-52	5.1e-52	0.0	0.04	0	197	0.142	1390	P3T76_003692	Phytophthora citrophthora	4793	0	Polycystin-2	protista_other
A0AAD9PLG5	unassigned	none	module	ryr.hmm matched only 84 profile positions (< 200) — a shared module, not a family assignment	0.0	41.0	41.0	1.0		2.8e-09	2.8e-09	0.0	0.017	0	84	0.124	676	BdWA1_002252	Babesia duncani	323732	0	ATP-dependent RNA helicase DDX1	protista_other
A0AAD9PNY6	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	38.6	38.6	1.0		1.4e-08	1.4e-08	0.0	0.012	0	59	0.279	420	BdWA1_000885	Babesia duncani	323732	0	Calmodulin	protista_other
A0AAD9UML4	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	50.4	50.4	1.0		4e-12	4e-12	0.0	0.011	0	54	0.758	149	BdWA1_003697	Babesia duncani	323732	0	Calmodulin	protista_other
A0AAN7U8N4	unassigned	none	module	ryr.hmm matched only 89 profile positions (< 200) — a shared module, not a family assignment	0.0	32.5	32.5	1.0		1e-06	1e-06	0.0	0.018	0	89	0.198	464	RB653_003806	Dictyostelium firmibasis	79012	0	Uncharacterized protein	protista_other
A0AAN7UA14	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	54.6	54.6	1.0		2.2e-13	2.2e-13	0.0	0.013	0	64	0.789	152	RB653_004125	Dictyostelium firmibasis	79012	0	EF-hand domain-containing protein	protista_other
A0AAN7YNG6	unassigned	none	module	ryr.hmm matched only 84 profile positions (< 200) — a shared module, not a family assignment	0.0	44.7	44.7	1.0		2.1e-10	2.1e-10	0.0	0.017	0	84	0.11	755	RB653_006835	Dictyostelium firmibasis	79012	0	ATP-dependent RNA helicase	protista_other
A0AAN7YWK4	ITPR	high	architecture	itpr.hmm wins by 1478.2 bits (88.5% of 1669.8) over 2617 profile positions	1669.8	191.6	1478.2	0.8853	0	1.2e-54	0	0.975	0.179	2617	882	1.0	3071	RB653_003929	Dictyostelium firmibasis	79012	0	Uncharacterized protein	protista_other
A0AAU9I3T8	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	30.9	30.9	1.0		2.9e-06	2.9e-06	0.0	0.012	0	59	0.237	498	BSTOLATCC_MIC294	Blepharisma stoltei	1481888	0	EF-hand domain-containing protein	protista_other
A0AAU9I9Q8	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	35.2	35.2	1.0		1.5e-07	1.5e-07	0.0	0.012	0	59	0.282	659	BSTOLATCC_MIC5291	Blepharisma stoltei	1481888	0	EF-hand domain-containing protein	protista_other
A0AAU9IGQ0	unassigned	none	module	best profile score 29.6 < 30 bits	0.0	29.6	29.6	1.0		7.2e-06	7.2e-06	0.0	0.014	0	69	0.258	492	BSTOLATCC_MIC7183	Blepharisma stoltei	1481888	0	non-specific serine/threonine protein kinase	protista_other
A0AAU9IGZ8	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	55.9	55.9	1.0		8.6e-14	8.6e-14	0.0	0.011	0	54	0.758	149	BSTOLATCC_MIC2767	Blepharisma stoltei	1481888	0	Calmodulin	protista_other
A0AAU9IHR1	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	32.0	32.0	1.0		1.4e-06	1.4e-06	0.0	0.013	0	64	0.268	462	BSTOLATCC_MIC9436	Blepharisma stoltei	1481888	0	non-specific serine/threonine protein kinase	protista_other
A0AAU9IIJ9	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	30.9	30.9	1.0		3e-06	3e-06	0.0	0.012	0	59	0.299	793	BSTOLATCC_MIC9434	Blepharisma stoltei	1481888	0	EF-hand domain-containing protein	protista_other
A0AAU9IK84	ITPR	high	architecture	itpr.hmm wins by 600.0 bits (73.0% of 821.8) over 2236 profile positions	821.8	221.8	600.0	0.7301	2.2e-244	9.5e-64	2.2e-244	0.833	0.255	2236	1257	0.916	2629	BSTOLATCC_MIC11466	Blepharisma stoltei	1481888	0	MIR domain-containing protein	protista_other
A0AAU9IKS2	unassigned	none	module	best profile score 29.1 < 30 bits	0.0	29.1	29.1	1.0		1e-05	1e-05	0.0	0.012	0	59	0.718	170	BSTOLATCC_MIC11351	Blepharisma stoltei	1481888	0	EF-hand domain-containing protein	protista_other
A0AAU9IKY6	unassigned	none	module	best profile score 29.9 < 30 bits	0.0	29.9	29.9	1.0		6e-06	6e-06	0.0	0.012	0	59	0.223	498	BSTOLATCC_MIC9642	Blepharisma stoltei	1481888	0	non-specific serine/threonine protein kinase	protista_other
A0AAU9IL20	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	32.1	32.1	1.0		1.3e-06	1.3e-06	0.0	0.011	0	54	0.234	483	BSTOLATCC_MIC9743	Blepharisma stoltei	1481888	0	Calcium-dependent protein kinase 1	protista_other
