group	profile	accession	target	species	taxon_id	gene	length	full_evalue	full_score	hmm_coverage	qlen	positions	protein_name
viridiplantae	ryr	A0A0B0NYW7	tr|A0A0B0NYW7|A0A0B0NYW7_GOSAR	Gossypium arboreum	29729	F383_23464	536	3.2e-10	46.1	0.012	4930	59	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0ABR0MH43	tr|A0ABR0MH43|A0ABR0MH43_GOSAR	Gossypium arboreum	29729	PVK06_048755	536	3.2e-10	46.1	0.012	4930	59	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A1U8KRC8	tr|A0A1U8KRC8|A0A1U8KRC8_GOSHI	Gossypium hirsutum	3635	LOC107920041	536	3.2e-10	46.1	0.012	4930	59	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A5D2E0I5	tr|A0A5D2E0I5|A0A5D2E0I5_GOSDA	Gossypium darwinii	34276	ES288_A13G163700v1	536	3.2e-10	46.1	0.012	4930	59	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A5J5T015	tr|A0A5J5T015|A0A5J5T015_GOSBA	Gossypium barbadense	3634	ES319_A13G153400v1	536	3.2e-10	46.1	0.012	4930	59	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A151SJ16	tr|A0A151SJ16|A0A151SJ16_CAJCA	Cajanus cajan	3821	KK1_000978	148	3.2e-10	46.1	0.012	4930	59	Calmodulin-like protein 11
viridiplantae	ryr	A0A9D3U9S6	tr|A0A9D3U9S6|A0A9D3U9S6_9ROSI	Gossypium stocksii	47602	J1N35_044718	536	3.2e-10	46.1	0.012	4930	59	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A9Q0G0S3	tr|A0A9Q0G0S3|A0A9Q0G0S3_9ROSI	Turnera subulata	218843	CPK17	531	3.2e-10	46.1	0.012	4930	59	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A314KX82	tr|A0A314KX82|A0A314KX82_NICAT	Nicotiana attenuata	49451	CAM	147	3.2e-10	46.1	0.014	4930	69	Calmodulin
viridiplantae	ryr	A0A8S2ASK4	tr|A0A8S2ASK4|A0A8S2ASK4_ARAAE	Arabidopsis arenosa	38785	AARE701A_LOCUS19460	151	3.2e-10	46.1	0.012	4930	59	EF-hand domain-containing protein
viridiplantae	ryr	A0A8J5XMT5	tr|A0A8J5XMT5|A0A8J5XMT5_9ROSI	Gossypium anomalum	47600	CXB51_034274	537	3.2e-10	46.1	0.012	4930	59	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0ACB9L6U2	tr|A0ACB9L6U2|A0ACB9L6U2_9MYRT	Melastoma candidum	119954	MLD38_040266	529	3.2e-10	46.1	0.012	4930	59	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A5D2SVN5	tr|A0A5D2SVN5|A0A5D2SVN5_GOSMU	Gossypium mustelinum	34275	E1A91_D11G179800v1	152	3.2e-10	46.1	0.012	4930	59	EF-hand domain-containing protein
viridiplantae	ryr	A0AAD8KHP1	tr|A0AAD8KHP1|A0AAD8KHP1_TARER	Tagetes erecta	13708	QVD17_18399	163	3.2e-10	46.1	0.013	4930	64	EF-hand domain-containing protein
viridiplantae	ryr	A0AAP0BQL9	tr|A0AAP0BQL9|A0AAP0BQL9_9ASPA	Platanthera zijinensis	2320716	CPK2	497	3.2e-10	46.1	0.011	4930	54	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A834WGR5	tr|A0A834WGR5|A0A834WGR5_9FABA	Senna tora	362788	G2W53_030438	142	3.2e-10	46.1	0.013	4930	64	Calcium-binding protein CML18
viridiplantae	ryr	A0ACB9QYB6	tr|A0ACB9QYB6|A0ACB9QYB6_9MYRT	Melastoma candidum	119954	MLD38_009976	538	3.2e-10	46.1	0.012	4930	59	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A6I9S1V0	tr|A0A6I9S1V0|A0A6I9S1V0_ELAGV	Elaeis guineensis var. tenera	51953	LOC105055589	148	3.3e-10	46.1	0.012	4930	59	Calmodulin
viridiplantae	ryr	A0AAD8NVA3	tr|A0AAD8NVA3|A0AAD8NVA3_TARER	Tagetes erecta	13708	QVD17_17883	550	3.3e-10	46.1	0.012	4930	59	non-specific serine/threonine protein kinase
viridiplantae	ryr	B9HNH4	tr|B9HNH4|B9HNH4_POPTR	Populus trichocarpa	3694	POPTR_009G069200	525	3.3e-10	46.1	0.011	4930	54	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A388MCF7	tr|A0A388MCF7|A0A388MCF7_CHABU	Chara braunii	69332	CBR_g54630	1087	3.3e-10	46.1	0.018	4930	89	B30.2/SPRY domain-containing protein
viridiplantae	ryr	A0A7J0G6B2	tr|A0A7J0G6B2|A0A7J0G6B2_9ERIC	Actinidia rufa	165716	Acr_18g0004810	290	3.3e-10	46.1	0.011	4930	54	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0ABR2FCX9	tr|A0ABR2FCX9|A0ABR2FCX9_9ROSI	Hibiscus sabdariffa	183260	V6N12_063690	535	3.3e-10	46.1	0.012	4930	59	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0AAV6YCW5	tr|A0AAV6YCW5|A0AAV6YCW5_9LAMI	Buddleja alternifolia	168488	BUALT_Bualt02G0213500	156	3.3e-10	46.1	0.011	4930	54	EF-hand domain-containing protein
viridiplantae	ryr	A0AAQ3MNT0	tr|A0AAQ3MNT0|A0AAQ3MNT0_VIGMU	Vigna mungo	3915	V8G54_033348	542	3.3e-10	46.1	0.011	4930	54	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A1J7FPT1	tr|A0A1J7FPT1|A0A1J7FPT1_LUPAN	Lupinus angustifolius	3871	TanjilG_00312	195	3.3e-10	46.1	0.015	4930	74	EF-hand domain-containing protein
viridiplantae	ryr	A0A3B6C2G7	tr|A0A3B6C2G7|A0A3B6C2G7_WHEAT	Triticum aestivum	4565	LOC130494096	175	3.3e-10	46.1	0.015	4930	74	EF-hand domain-containing protein
viridiplantae	ryr	A0ACF0AME9	tr|A0ACF0AME9|A0ACF0AME9_CORYI	Corymbia citriodora subsp. variegata	360336	BT93_F1616	153	3.3e-10	46.1	0.012	4930	59	Uncharacterized protein
viridiplantae	ryr	A0ABC8QWM9	tr|A0ABC8QWM9|A0ABC8QWM9_9AQUA	Ilex paraguariensis	185542	ILEXP_LOCUS4038	194	3.3e-10	46.1	0.011	4930	54	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0ABU6Q8N4	tr|A0ABU6Q8N4|A0ABU6Q8N4_9FABA	Stylosanthes scabra	79078	CML3_1	155	3.3e-10	46.1	0.012	4930	59	Calmodulin-like protein 3
viridiplantae	ryr	A0A2P5FIH1	tr|A0A2P5FIH1|A0A2P5FIH1_TREOI	Trema orientale	63057	TorRG33x02_064920	534	3.3e-10	46.1	0.011	4930	54	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A2C9WLW1	tr|A0A2C9WLW1|A0A2C9WLW1_MANES	Manihot esculenta	3983	MANES_01G178100v8	528	3.3e-10	46.1	0.011	4930	54	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A8I6XNQ1	tr|A0A8I6XNQ1|A0A8I6XNQ1_HORVV	Hordeum vulgare subsp. vulgare	112509		165	3.3e-10	46.1	0.012	4930	59	EF-hand domain-containing protein
viridiplantae	ryr	A0A2G2WWV3	tr|A0A2G2WWV3|A0A2G2WWV3_CAPBA	Capsicum baccatum	33114	CQW23_09417	555	3.3e-10	46.1	0.011	4930	54	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A1U8GNX4	tr|A0A1U8GNX4|A0A1U8GNX4_CAPAN	Capsicum annuum	4072	T459_11329	555	3.4e-10	46.1	0.011	4930	54	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A1S3UJF3	tr|A0A1S3UJF3|A0A1S3UJF3_VIGRR	Vigna radiata var. radiata	3916	LOC106765905	542	3.4e-10	46.1	0.011	4930	54	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A8T1YNP2	tr|A0A8T1YNP2|A0A8T1YNP2_ARASU	Arabidopsis suecica	45249	ISN44_As12g028140	154	3.4e-10	46.1	0.012	4930	59	EF-hand domain
viridiplantae	ryr	D7MGZ5	tr|D7MGZ5|D7MGZ5_ARALL	Arabidopsis lyrata subsp. lyrata	81972	ARALYDRAFT_330049	154	3.4e-10	46.1	0.012	4930	59	EF-hand domain-containing protein
viridiplantae	ryr	A0A1U8KJ95	tr|A0A1U8KJ95|A0A1U8KJ95_GOSHI	Gossypium hirsutum	3635	LOC107917802	537	3.4e-10	46.1	0.012	4930	59	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A7J9DFS9	tr|A0A7J9DFS9|A0A7J9DFS9_9ROSI	Gossypium trilobum	34281	Gotri_022212	537	3.4e-10	46.1	0.012	4930	59	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A0D2R2U8	tr|A0A0D2R2U8|A0A0D2R2U8_GOSRA	Gossypium raimondii	29730	B456_002G088800	537	3.4e-10	46.1	0.012	4930	59	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A7J8QYQ2	tr|A0A7J8QYQ2|A0A7J8QYQ2_GOSDV	Gossypium davidsonii	34287	Godav_019094	537	3.4e-10	46.1	0.012	4930	59	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A5D2W4S5	tr|A0A5D2W4S5|A0A5D2W4S5_GOSMU	Gossypium mustelinum	34275	E1A91_D01G087900v1	537	3.4e-10	46.1	0.012	4930	59	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A5D3AD11	tr|A0A5D3AD11|A0A5D3AD11_GOSMU	Gossypium mustelinum	34275	E1A91_A01G084100v1	537	3.4e-10	46.1	0.012	4930	59	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A5J5SPV5	tr|A0A5J5SPV5|A0A5J5SPV5_GOSBA	Gossypium barbadense	3634	ES319_D01G082400v1	537	3.4e-10	46.1	0.012	4930	59	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A7J9G3M9	tr|A0A7J9G3M9|A0A7J9G3M9_9ROSI	Gossypium harknessii	34285	Gohar_016736	537	3.4e-10	46.1	0.012	4930	59	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A1U8N450	tr|A0A1U8N450|A0A1U8N450_GOSHI	Gossypium hirsutum	3635	LOC107943387	537	3.4e-10	46.1	0.012	4930	59	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A5D2DN34	tr|A0A5D2DN34|A0A5D2DN34_GOSDA	Gossypium darwinii	34276	ES288_D01G091700v1	537	3.4e-10	46.1	0.012	4930	59	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A5D2M6U0	tr|A0A5D2M6U0|A0A5D2M6U0_GOSTO	Gossypium tomentosum	34277	ES332_D01G088500v1	537	3.4e-10	46.1	0.012	4930	59	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A0B0PUJ9	tr|A0A0B0PUJ9|A0A0B0PUJ9_GOSAR	Gossypium arboreum	29729	F383_13191	537	3.4e-10	46.1	0.012	4930	59	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A5D2HJG6	tr|A0A5D2HJG6|A0A5D2HJG6_GOSDA	Gossypium darwinii	34276	ES288_A01G089000v1	537	3.4e-10	46.1	0.012	4930	59	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A5J5WU18	tr|A0A5J5WU18|A0A5J5WU18_GOSBA	Gossypium barbadense	3634	ES319_A01G080900v1	537	3.4e-10	46.1	0.012	4930	59	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0ABR0QZM2	tr|A0ABR0QZM2|A0ABR0QZM2_GOSAR	Gossypium arboreum	29729	PVK06_000890	537	3.4e-10	46.1	0.012	4930	59	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A9D3WBN5	tr|A0A9D3WBN5|A0A9D3WBN5_9ROSI	Gossypium stocksii	47602	J1N35_004282	537	3.4e-10	46.1	0.012	4930	59	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A5D2RPQ6	tr|A0A5D2RPQ6|A0A5D2RPQ6_GOSTO	Gossypium tomentosum	34277	ES332_A01G095600v1	537	3.4e-10	46.1	0.012	4930	59	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A5N5NM33	tr|A0A5N5NM33|A0A5N5NM33_9ROSI	Salix brachista	2182728	DKX38_001890	545	3.4e-10	46.1	0.014	4930	69	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0AA87ZWT4	tr|A0AA87ZWT4|A0AA87ZWT4_FICCA	Ficus carica	3494	TIFTF001_012927	504	3.4e-10	46.1	0.012	4930	59	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0AAQ3PLR4	tr|A0AAQ3PLR4|A0AAQ3PLR4_PASNO	Paspalum notatum var. saurae	547442	U9M48_005384	182	3.4e-10	46.1	0.011	4930	54	EF-hand domain-containing protein
viridiplantae	ryr	J3L537	tr|J3L537|J3L537_ORYBR	Oryza brachyantha	4533		236	3.4e-10	46.1	0.011	4930	54	Calmodulin
viridiplantae	ryr	A0A8B8MJH6	tr|A0A8B8MJH6|A0A8B8MJH6_ABRPR	Abrus precatorius	3816	LOC113874871	183	3.4e-10	46.0	0.015	4930	74	Calmodulin-2/4 isoform X1
viridiplantae	ryr	A0A2P5BGN2	tr|A0A2P5BGN2|A0A2P5BGN2_TREOI	Trema orientale	63057	TorRG33x02_321780	531	3.4e-10	46.0	0.012	4930	59	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A9D4V4D4	tr|A0A9D4V4D4|A0A9D4V4D4_ADICA	Adiantum capillus-veneris	13818	GOP47_0005024	184	3.4e-10	46.0	0.012	4930	59	EF-hand domain-containing protein
viridiplantae	ryr	A0ABD1LPE8	tr|A0ABD1LPE8|A0ABD1LPE8_9FABA	Flemingia macrophylla	520843	Fmac_024445	159	3.4e-10	46.0	0.012	4930	59	EF-hand domain-containing protein
viridiplantae	ryr	A0A6A3CZQ2	tr|A0A6A3CZQ2|A0A6A3CZQ2_HIBSY	Hibiscus syriacus	106335	F3Y22_tig00000715pilonHSYRG00185	372	3.4e-10	46.0	0.011	4930	54	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A7J0GI41	tr|A0A7J0GI41|A0A7J0GI41_9ERIC	Actinidia rufa	165716	Acr_21g0010820	474	3.4e-10	46.0	0.011	4930	54	Calcium-dependent protein kinase 29
viridiplantae	ryr	A0AAV9DT89	tr|A0AAV9DT89|A0AAV9DT89_ACOCL	Acorus calamus	4465	CPK2	473	3.4e-10	46.0	0.011	4930	54	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0ABD0Z5W7	tr|A0ABD0Z5W7|A0ABD0Z5W7_CARAN	Cardamine amara subsp. amara	228776	V5N11_033376	525	3.4e-10	46.0	0.012	4930	59	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0AAW1YND4	tr|A0AAW1YND4|A0AAW1YND4_RUBAR	Rubus argutus	59490	M0R45_005693	494	3.4e-10	46.0	0.011	4930	54	EF-hand domain-containing protein
viridiplantae	ryr	A0ABR0DT02	tr|A0ABR0DT02|A0ABR0DT02_9LAMI	Penstemon davidsonii	160366	RD792_003161	467	3.4e-10	46.0	0.019	4930	94	B30.2/SPRY domain-containing protein
viridiplantae	ryr	A0AAW2CRE1	tr|A0AAW2CRE1|A0AAW2CRE1_9ROSI	Lithocarpus litseifolius	425828	SO802_014598	539	3.4e-10	46.0	0.012	4930	59	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0AAJ6XD24	tr|A0AAJ6XD24|A0AAJ6XD24_POPEU	Populus euphratica	75702	LOC105118220	525	3.4e-10	46.0	0.011	4930	54	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0AAP0BNP9	tr|A0AAP0BNP9|A0AAP0BNP9_9ASPA	Platanthera zijinensis	2320716	CPK2	497	3.4e-10	46.0	0.011	4930	54	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0ABD1MUI2	tr|A0ABD1MUI2|A0ABD1MUI2_9FABA	Flemingia macrophylla	520843	Fmac_013628	535	3.4e-10	46.0	0.011	4930	54	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A7J6VLI2	tr|A0A7J6VLI2|A0A7J6VLI2_THATH	Thalictrum thalictroides	46969	FRX31_024424	150	3.4e-10	46.0	0.013	4930	64	Calmodulin-like
viridiplantae	ryr	A0ABR0VSJ6	tr|A0ABR0VSJ6|A0ABR0VSJ6_REHGL	Rehmannia glutinosa	99300	DH2020_027993	434	3.4e-10	46.0	0.013	4930	64	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A9J5ZN26	tr|A0A9J5ZN26|A0A9J5ZN26_SOLCO	Solanum commersonii	4109	H5410_024812	529	3.4e-10	46.0	0.011	4930	54	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A4P1R5V7	tr|A0A4P1R5V7|A0A4P1R5V7_LUPAN	Lupinus angustifolius	3871	TanjilG_29650	521	3.4e-10	46.0	0.012	4930	59	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0AA88DJC1	tr|A0AA88DJC1|A0AA88DJC1_FICCA	Ficus carica	3494	TIFTF001_019044	570	3.4e-10	46.0	0.011	4930	54	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A9W7J1D7	tr|A0A9W7J1D7|A0A9W7J1D7_HIBTR	Hibiscus trionum	183268	HRI_004179600	541	3.4e-10	46.0	0.012	4930	59	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0ABD1HHZ7	tr|A0ABD1HHZ7|A0ABD1HHZ7_SALDI	Salvia divinorum	28513	CPK17	516	3.5e-10	46.0	0.011	4930	54	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A2R6WHP9	tr|A0A2R6WHP9|A0A2R6WHP9_MARPO	Marchantia polymorpha	3197	MARPO_0089s0009	548	3.5e-10	46.0	0.011	4930	54	non-specific serine/threonine protein kinase
viridiplantae	ryr	R0GHQ2	tr|R0GHQ2|R0GHQ2_9BRAS	Capsella rubella	81985	CARUB_v10004493mg	559	3.5e-10	46.0	0.012	4930	59	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A6A1USZ8	tr|A0A6A1USZ8|A0A6A1USZ8_9ROSI	Morella rubra	262757	CJ030_MR8G000669	560	3.5e-10	46.0	0.013	4930	64	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0ACB9LLI2	tr|A0ACB9LLI2|A0ACB9LLI2_9MYRT	Melastoma candidum	119954	MLD38_036858	423	3.5e-10	46.0	0.012	4930	59	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0ACC0XV94	tr|A0ACC0XV94|A0ACC0XV94_9ROSI	Pistacia integerrima	434235	Pint_09317	593	3.5e-10	46.0	0.012	4930	59	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A8B8Q8U4	tr|A0A8B8Q8U4|A0A8B8Q8U4_9MYRT	Rhodamnia argentea	178133	LOC115749995	533	3.5e-10	46.0	0.011	4930	54	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A445CKG5	tr|A0A445CKG5|A0A445CKG5_ARAHY	Arachis hypogaea	3818	Ahy_A06g026440	149	3.5e-10	46.0	0.012	4930	59	EF-hand domain-containing protein
viridiplantae	ryr	A0A6P4DKC0	tr|A0A6P4DKC0|A0A6P4DKC0_ARADU	Arachis duranensis	130453	LOC107493167	149	3.5e-10	46.0	0.012	4930	59	Calmodulin-like
viridiplantae	ryr	A0ACH3NKY0	tr|A0ACH3NKY0|A0ACH3NKY0_ARAHY	Arachis hypogaea	3818	HN873_053886	149	3.5e-10	46.0	0.012	4930	59	Uncharacterized protein
viridiplantae	ryr	A0ACH3RRK4	tr|A0ACH3RRK4|A0ACH3RRK4_ARAHY	Arachis hypogaea	3818	HN873_018306	149	3.5e-10	46.0	0.012	4930	59	Uncharacterized protein
viridiplantae	ryr	A0ACB7HB76	tr|A0ACB7HB76|A0ACB7HB76_MANES	Manihot esculenta	3983	MANES_08G134100v8	150	3.5e-10	46.0	0.013	4930	64	EF-hand domain-containing protein
viridiplantae	ryr	A0ABR2QPF3	tr|A0ABR2QPF3|A0ABR2QPF3_9ROSI	Hibiscus sabdariffa	183260	V6N11_025223	537	3.5e-10	46.0	0.011	4930	54	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A6J0P6D2	tr|A0A6J0P6D2|A0A6J0P6D2_RAPSA	Raphanus sativus	3726	LOC108862543	154	3.5e-10	46.0	0.012	4930	59	Calmodulin-like protein 11
viridiplantae	ryr	A0A8B8NIC7	tr|A0A8B8NIC7|A0A8B8NIC7_9MYRT	Rhodamnia argentea	178133	LOC115735245	532	3.5e-10	46.0	0.011	4930	54	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0ACC2KAQ3	tr|A0ACC2KAQ3|A0ACC2KAQ3_PERAE	Persea americana	3435	MRB53_014389	526	3.5e-10	46.0	0.012	4930	59	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A835HYK4	tr|A0A835HYK4|A0A835HYK4_9MAGN	Coptis chinensis	261450	IFM89_025895	149	3.5e-10	46.0	0.013	4930	64	EF-hand domain-containing protein
viridiplantae	ryr	A0A8T3CBQ9	tr|A0A8T3CBQ9|A0A8T3CBQ9_DENNO	Dendrobium nobile	94219	KFK09_002244	525	3.5e-10	46.0	0.011	4930	54	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A804QQV4	tr|A0A804QQV4|A0A804QQV4_MAIZE	Zea mays	4577	LOC100286149	530	3.5e-10	46.0	0.013	4930	64	Uncharacterized protein
viridiplantae	ryr	Q1PFH8	sp|Q1PFH8|CDPKJ_ARATH	Arabidopsis thaliana	3702	CPK19	551	3.5e-10	46.0	0.015	4930	74	Calcium-dependent protein kinase 19
viridiplantae	ryr	A0A8T2HDU7	tr|A0A8T2HDU7|A0A8T2HDU7_ARASU	Arabidopsis suecica	45249	ISN44_As01g051300	551	3.5e-10	46.0	0.015	4930	74	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0ABD2UWF9	tr|A0ABD2UWF9|A0ABD2UWF9_9SOLN	Solanum stoloniferum	62892	AABB24_008704	534	3.5e-10	46.0	0.011	4930	54	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0AAF0TWJ7	tr|A0AAF0TWJ7|A0AAF0TWJ7_SOLVR	Solanum verrucosum	315347	MTR67_021158	534	3.5e-10	46.0	0.011	4930	54	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A4D6LT28	tr|A0A4D6LT28|A0A4D6LT28_VIGUN	Vigna unguiculata	3917	DEO72_LG4g2664	392	3.5e-10	46.0	0.012	4930	59	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0AAN7PSA9	tr|A0AAN7PSA9|A0AAN7PSA9_9MYRT	Trapa incisa	236973	SAY87_021621	665	3.5e-10	46.0	0.011	4930	54	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A6A3AW73	tr|A0A6A3AW73|A0A6A3AW73_HIBSY	Hibiscus syriacus	106335	F3Y22_tig00110387pilonHSYRG00752	187	3.5e-10	46.0	0.013	4930	64	Calcium-binding protein CML25
viridiplantae	ryr	A0A161ZR11	tr|A0A161ZR11|A0A161ZR11_DAUCS	Daucus carota subsp. sativus	79200	DCAR_0623603	521	3.6e-10	46.0	0.011	4930	54	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0ABD1L060	tr|A0ABD1L060|A0ABD1L060_9FABA	Flemingia macrophylla	520843	Fmac_030758	527	3.6e-10	46.0	0.012	4930	59	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A1R3I2I6	tr|A0A1R3I2I6|A0A1R3I2I6_COCAP	Corchorus capsularis	210143	CCACVL1_15412	547	3.6e-10	46.0	0.012	4930	59	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A7J8XTQ3	tr|A0A7J8XTQ3|A0A7J8XTQ3_GOSAI	Gossypium aridum	34290	Goari_008367	406	3.6e-10	46.0	0.011	4930	54	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A5J9UAA3	tr|A0A5J9UAA3|A0A5J9UAA3_9POAL	Eragrostis curvula	38414	EJB05_36303	539	3.6e-10	46.0	0.013	4930	64	non-specific serine/threonine protein kinase (Fragment)
viridiplantae	ryr	A0A5J5NMS0	tr|A0A5J5NMS0|A0A5J5NMS0_GOSBA	Gossypium barbadense	3634	ES319_D13G162200v1	536	3.6e-10	46.0	0.012	4930	59	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A7J8Y6X5	tr|A0A7J8Y6X5|A0A7J8Y6X5_GOSAI	Gossypium aridum	34290	Goari_001930	536	3.6e-10	46.0	0.011	4930	54	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0ACC4BCH4	tr|A0ACC4BCH4|A0ACC4BCH4_POPAL	Populus alba	43335	D5086_021359	289	3.6e-10	46.0	0.012	4930	59	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0ACC0N0A8	tr|A0ACC0N0A8|A0ACC0N0A8_RHOML	Rhododendron molle	49168	RHMOL_Rhmol07G0103400	818	3.6e-10	46.0	0.014	4930	69	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0ACB7YTG1	tr|A0ACB7YTG1|A0ACB7YTG1_9ERIC	Vaccinium darrowii	229202	Vadar_005046	551	3.6e-10	46.0	0.011	4930	54	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0AAD8X7N2	tr|A0AAD8X7N2|A0AAD8X7N2_LOLMU	Lolium multiflorum	4521	QYE76_013914	520	3.6e-10	46.0	0.011	4930	54	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A4Y7K3F3	tr|A0A4Y7K3F3|A0A4Y7K3F3_PAPSO	Papaver somniferum	3469	C5167_010479	527	3.6e-10	46.0	0.012	4930	59	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0AAE2CVA0	tr|A0AAE2CVA0|A0AAE2CVA0_9LAMI	Sesamum alatum	300844	Salat_0705800	512	3.6e-10	46.0	0.011	4930	54	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A2P5A559	tr|A0A2P5A559|A0A2P5A559_PARAD	Parasponia andersonii	3476	PanWU01x14_367870	642	3.6e-10	46.0	0.012	4930	59	Parvalbumin
viridiplantae	ryr	A0A816VVP4	tr|A0A816VVP4|A0A816VVP4_BRANA	Brassica napus	3708	HID58_011671	154	3.6e-10	46.0	0.013	4930	64	EF-hand domain-containing protein
viridiplantae	ryr	A0AAN7QQP8	tr|A0AAN7QQP8|A0AAN7QQP8_9MYRT	Trapa incisa	236973	SAY87_023840	193	3.6e-10	45.9	0.013	4930	64	EF-hand domain-containing protein
viridiplantae	ryr	A0ACC0PP61	tr|A0ACC0PP61|A0ACC0PP61_RHOML	Rhododendron molle	49168	RHMOL_Rhmol02G0118100	557	3.6e-10	45.9	0.011	4930	54	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0ACB9C822	tr|A0ACB9C822|A0ACB9C822_9ASTR	Smallanthus sonchifolius	185202	L1987_61492	476	3.6e-10	45.9	0.013	4930	64	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A1S3USC9	tr|A0A1S3USC9|A0A1S3USC9_VIGRR	Vigna radiata var. radiata	3916	LOC106768380	543	3.6e-10	45.9	0.011	4930	54	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0ABM0UFK5	tr|A0ABM0UFK5|A0ABM0UFK5_CAMSA	Camelina sativa	90675	LOC104723726	151	3.7e-10	45.9	0.012	4930	59	Calmodulin-like protein 8
viridiplantae	ryr	A0A3B6CB13	tr|A0A3B6CB13|A0A3B6CB13_WHEAT	Triticum aestivum	4565	LOC123041782	537	3.7e-10	45.9	0.012	4930	59	non-specific serine/threonine protein kinase
