accession	organism	vclass	cell	contig	coverage	identity	aligned_aa	frameshifts	stop_codons	lesion_density	verdict	cell_state	elevated	incomplete	not_live	state_reading_available	is_fossil	reading
GCF_033807715.1	Cololabis saira	Actinopteri	RYR	NC_084590.1	1	0.8043	5037	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_033807715.1	Cololabis saira	Actinopteri	RYR	NC_084600.1	1	0.7896	5037	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_033807715.1	Cololabis saira	Actinopteri	RYR	NC_084605.1	1	0.8181	4961	4	0	0.8063	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_033807715.1	Cololabis saira	Actinopteri	RYR	NC_084602.1	1	0.6739	4968	2	0	0.4026	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_033807715.1	Cololabis saira	Actinopteri	RYR	NC_084604.1	1	0.658	4967	3	1	0.8053	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_033807715.1	Cololabis saira	Actinopteri	RYR	NC_084603.1	1	0.6227	4968	1	0	0.2013	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_033978785.1	Entelurus aequoreus	Actinopteri	ITPR1	NC_084731.1	1	0.9415	2748	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_033978785.1	Entelurus aequoreus	Actinopteri	ITPR1	NC_084731.1	1	0.8472	2748	1	0	0.3639	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_033978785.1	Entelurus aequoreus	Actinopteri	ITPR2	NC_084754.1	1	0.8124	2701	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_033978785.1	Entelurus aequoreus	Actinopteri	ITPR3	NC_084737.1	0.9989	0.8854	2667	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_033978785.1	Entelurus aequoreus	Actinopteri	RYR	NC_084738.1	1	0.8353	4961	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_033978785.1	Entelurus aequoreus	Actinopteri	RYR	NC_084740.1	1	0.8036	5037	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_033978785.1	Entelurus aequoreus	Actinopteri	RYR	NC_084735.1	1	0.7927	5037	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_033978785.1	Entelurus aequoreus	Actinopteri	RYR	NC_084735.1	1	0.7927	5037	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_033978785.1	Entelurus aequoreus	Actinopteri	RYR	NC_084733.1	1	0.6706	4967	2	0	0.4027	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_033978785.1	Entelurus aequoreus	Actinopteri	RYR	NC_084753.1	1	0.6539	4967	1	0	0.2013	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_033978785.1	Entelurus aequoreus	Actinopteri	RYR	NC_084739.1	0.9967	0.5207	5151	4	0	0.7765	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_034619465.1	Leptosomus discolor	Aves	ITPR1	NC_141399.1	1	0.9903	2779	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_034619465.1	Leptosomus discolor	Aves	ITPR2	NC_141391.1	1	0.9889	2700	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_034619465.1	Leptosomus discolor	Aves	ITPR3	NC_141411.1	1	0.9899	2664	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_034619465.1	Leptosomus discolor	Aves	RYR	NC_141392.1	1	0.9817	4968	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_034619465.1	Leptosomus discolor	Aves	RYR	NC_141393.1	1	0.6743	5037	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_034638445.1	Ciconia boyciana	Aves	ITPR1	NC_132944.1	1	0.9921	2779	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_034638445.1	Ciconia boyciana	Aves	ITPR2	NC_132934.1	1	0.99	2700	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_034638445.1	Ciconia boyciana	Aves	ITPR3	NC_132956.1	1	0.9902	2664	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_034638445.1	Ciconia boyciana	Aves	RYR	NC_132936.1	1	0.9843	4968	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_034638445.1	Ciconia boyciana	Aves	RYR	NC_132966.1	1	0.7759	5037	7	0	1.3897	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_034638445.1	Ciconia boyciana	Aves	RYR	NC_132939.1	1	0.6766	5037	0	1	0.1985	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_034702125.1	Engraulis encrasicolus	Actinopteri	ITPR1	NC_085870.1	1	0.8786	2711	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_034702125.1	Engraulis encrasicolus	Actinopteri	ITPR1	NC_085870.1	1	0.8646	2748	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_034702125.1	Engraulis encrasicolus	Actinopteri	ITPR2	NC_085860.1	1	0.8087	2665	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_034702125.1	Engraulis encrasicolus	Actinopteri	ITPR3	NC_085866.1	1	0.8021	2670	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_034702125.1	Engraulis encrasicolus	Actinopteri	RYR	NC_085873.1	1	0.8787	4961	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_034702125.1	Engraulis encrasicolus	Actinopteri	RYR	NC_085863.1	1	0.7999	5037	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_034702125.1	Engraulis encrasicolus	Actinopteri	RYR	NC_085864.1	1	0.798	5037	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_034702125.1	Engraulis encrasicolus	Actinopteri	RYR	NC_085875.1	0.9938	0.6743	4936	1	0	0.2026	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_034702125.1	Engraulis encrasicolus	Actinopteri	RYR	NC_085874.1	0.9972	0.6473	4968	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_034702125.1	Engraulis encrasicolus	Actinopteri	RYR	NC_085880.1	1	0.5423	5168	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_035084215.1	Heptranchias perlo	Chondrichthyes	ITPR1	NC_090341.1	1	0.876	2750	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_035084215.1	Heptranchias perlo	Chondrichthyes	ITPR2	NC_090348.1	1	0.811	2701	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_035084215.1	Heptranchias perlo	Chondrichthyes	ITPR3	NC_090351.1	1	0.8577	2630	1	0	0.3802	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_035084215.1	Heptranchias perlo	Chondrichthyes	RYR	NC_090365.1	0.9972	0.8917	4968	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_035084215.1	Heptranchias perlo	Chondrichthyes	RYR	NC_090332.1	0.9962	0.8811	4967	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_035084215.1	Heptranchias perlo	Chondrichthyes	RYR	NC_090334.1	1	0.6696	5037	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_035582795.1	Mycteria americana	Aves	ITPR1	NC_134375.1	1	0.9932	2779	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_035582795.1	Mycteria americana	Aves	ITPR2	NC_134365.1	1	0.9893	2700	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_035582795.1	Mycteria americana	Aves	ITPR3	NC_134384.1	1	0.9891	2664	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_035582795.1	Mycteria americana	Aves	RYR	NC_134367.1	1	0.9843	4968	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_035582795.1	Mycteria americana	Aves	RYR	NC_134369.1	1	0.6761	5037	1	0	0.1985	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_035609145.1	Eleutherodactylus coqui	Amphibia	ITPR1	NC_089839.1	1	0.9304	2743	0	1	0.3646	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_035609145.1	Eleutherodactylus coqui	Amphibia	ITPR2	NC_089838.1	0.8828	0.8915	2388	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_035609145.1	Eleutherodactylus coqui	Amphibia	ITPR3	NC_089837.1	1	0.886	2673	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_035609145.1	Eleutherodactylus coqui	Amphibia	RYR	NC_089846.1	1	0.9215	5037	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_035609145.1	Eleutherodactylus coqui	Amphibia	RYR	NC_089842.1	0.993	0.6912	4933	1	0	0.2027	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_036013445.1	Caloenas nicobarica	Aves	ITPR1	NC_088255.1	1	0.9914	2779	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_036013445.1	Caloenas nicobarica	Aves	ITPR2	NC_088245.1	1	0.9885	2700	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_036013445.1	Caloenas nicobarica	Aves	ITPR3	NC_088265.1	1	0.9769	2664	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_036013445.1	Caloenas nicobarica	Aves	RYR	NC_088247.1	1	0.9827	4968	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_036013445.1	Caloenas nicobarica	Aves	RYR	NW_027017376.1	0.9643	0.778	4857	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_036013445.1	Caloenas nicobarica	Aves	RYR	NC_088249.1	1	0.6735	5037	1	1	0.3971	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_036365525.1	Heterodontus francisci	Chondrichthyes	ITPR1	NC_090389.1	1	0.8784	2750	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_036365525.1	Heterodontus francisci	Chondrichthyes	ITPR2	NC_090397.1	1	0.8149	2701	0	1	0.3702	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_036365525.1	Heterodontus francisci	Chondrichthyes	ITPR3	NC_090395.1	1	0.8483	2630	2	0	0.7605	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_036365525.1	Heterodontus francisci	Chondrichthyes	RYR	NC_090410.1	0.9972	0.8905	4968	1	0	0.2013	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_036365525.1	Heterodontus francisci	Chondrichthyes	RYR	NC_090383.1	0.9962	0.8749	4967	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_036365525.1	Heterodontus francisci	Chondrichthyes	RYR	NC_090379.1	1	0.6693	5037	1	0	0.1985	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_036370855.1	Dromaius novaehollandiae	Aves	ITPR1	NC_088109.1	1	0.9906	2779	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_036370855.1	Dromaius novaehollandiae	Aves	ITPR2	NC_088098.1	1	0.9841	2700	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_036370855.1	Dromaius novaehollandiae	Aves	ITPR3	NC_088124.1	1	0.9891	2664	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_036370855.1	Dromaius novaehollandiae	Aves	RYR	NC_088100.1	1	0.9789	4968	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_036370855.1	Dromaius novaehollandiae	Aves	RYR	NC_088133.1	1	0.8	5037	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_036370855.1	Dromaius novaehollandiae	Aves	RYR	NC_088102.1	1	0.6743	5037	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_036373705.1	Amia ocellicauda	Actinopteri	ITPR1	NC_089852.1	1	0.9096	2748	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_036373705.1	Amia ocellicauda	Actinopteri	ITPR2	NC_089854.1	1	0.8125	2700	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_036373705.1	Amia ocellicauda	Actinopteri	ITPR3	NC_089854.1	1	0.8297	2670	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_036373705.1	Amia ocellicauda	Actinopteri	RYR	NC_089872.1	1	0.9043	4961	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_036373705.1	Amia ocellicauda	Actinopteri	RYR	NC_089854.1	1	0.833	5037	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_036373705.1	Amia ocellicauda	Actinopteri	RYR	NC_089870.1	1	0.6922	4968	0	1	0.2013	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_036417535.1	Chlamydotis macqueenii	Aves	ITPR1	NC_141565.1	1	0.9881	2779	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_036417535.1	Chlamydotis macqueenii	Aves	ITPR2	NC_141556.1	1	0.9874	2700	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_036417535.1	Chlamydotis macqueenii	Aves	ITPR3	NC_141578.1	1	0.9884	2664	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_036417535.1	Chlamydotis macqueenii	Aves	RYR	NC_141558.1	1	0.9805	4968	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_036417535.1	Chlamydotis macqueenii	Aves	RYR	NC_141560.1	1	0.6749	5037	1	0	0.1985	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_036417845.1	Apteryx mantelli	Aves	ITPR1	NC_089989.1	1	0.9896	2779	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_036417845.1	Apteryx mantelli	Aves	ITPR2	NC_089978.1	1	0.9833	2700	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_036417845.1	Apteryx mantelli	Aves	ITPR3	NC_090002.1	1	0.9895	2664	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_036417845.1	Apteryx mantelli	Aves	RYR	NC_089980.1	0.9974	0.9792	4955	0	1	0.2018	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_036417845.1	Apteryx mantelli	Aves	RYR	NC_089981.1	1	0.6755	5037	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_036850765.1	Saccopteryx bilineata	Mammalia	ITPR1	NC_089499.1	1	0.9753	2758	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_036850765.1	Saccopteryx bilineata	Mammalia	ITPR2	NC_089490.1	1	0.9674	2701	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_036850765.1	Saccopteryx bilineata	Mammalia	ITPR3	NC_089490.1	1	0.9622	2671	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_036850765.1	Saccopteryx bilineata	Mammalia	RYR	NC_089498.1	1	0.7889	5037	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_036850765.1	Saccopteryx bilineata	Mammalia	RYR	NC_089493.1	1	0.6792	4968	1	0	0.2013	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_036971445.1	Narcine bancroftii	Chondrichthyes	ITPR1	NC_091473.1	1	0.8717	2750	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_036971445.1	Narcine bancroftii	Chondrichthyes	ITPR2	NC_091481.1	0.9985	0.7951	2696	0	1	0.3709	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_036971445.1	Narcine bancroftii	Chondrichthyes	ITPR3	NC_091473.1	1	0.8161	2630	1	0	0.3802	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_036971445.1	Narcine bancroftii	Chondrichthyes	RYR	NC_091481.1	0.9972	0.8828	4968	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_036971445.1	Narcine bancroftii	Chondrichthyes	RYR	NC_091472.1	0.996	0.865	4966	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_036971445.1	Narcine bancroftii	Chondrichthyes	RYR	NC_091470.1	1	0.6634	5037	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_037157495.1	Lathamus discolor	Aves	ITPR1	NC_088890.1	1	0.9896	2779	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_037157495.1	Lathamus discolor	Aves	ITPR2	NC_088884.1	1	0.9907	2700	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_037157495.1	Lathamus discolor	Aves	ITPR3	NC_088902.1	1	0.9854	2664	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_037157495.1	Lathamus discolor	Aves	RYR	NC_088888.1	1	0.9815	4968	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_037157495.1	Lathamus discolor	Aves	RYR	NC_088889.1	1	0.6744	5037	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_037176945.1	Latimeria chalumnae	Coelacanthimorpha	ITPR1	NC_088152.1	1	0.9847	2725	1	0	0.367	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_037176945.1	Latimeria chalumnae	Coelacanthimorpha	ITPR2	NC_088145.1	1	0.8422	2701	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_037176945.1	Latimeria chalumnae	Coelacanthimorpha	ITPR3	NC_088162.1	1	0.9827	2675	2	1	1.1215	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_037176945.1	Latimeria chalumnae	Coelacanthimorpha	RYR	NC_088167.1	1	0.9923	5024	1	0	0.199	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_037176945.1	Latimeria chalumnae	Coelacanthimorpha	RYR	NC_088141.1	0.996	0.9034	4966	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_037176945.1	Latimeria chalumnae	Coelacanthimorpha	RYR	NC_088149.1	0.9998	0.6818	5036	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_037893015.1	Macrotis lagotis	Mammalia	ITPR1	NC_133665.1	1	0.9713	2749	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_037893015.1	Macrotis lagotis	Mammalia	ITPR2	NC_133664.1	1	0.926	2701	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_037893015.1	Macrotis lagotis	Mammalia	ITPR3	NC_133662.1	1	0.9379	2671	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_037893015.1	Macrotis lagotis	Mammalia	RYR	NC_133659.1	1	0.9626	4967	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_037893015.1	Macrotis lagotis	Mammalia	RYR	NC_133658.1	1	0.7943	5037	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_037893015.1	Macrotis lagotis	Mammalia	RYR	NC_133661.1	1	0.6778	5037	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_039877785.1	Chaetodon trifascialis	Actinopteri	ITPR1	NC_092058.1	1	0.9673	2748	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_039877785.1	Chaetodon trifascialis	Actinopteri	ITPR1	NC_092058.1	1	0.8711	2748	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_039877785.1	Chaetodon trifascialis	Actinopteri	ITPR2	NC_092065.1	1	0.876	2701	2	0	0.7405	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_039877785.1	Chaetodon trifascialis	Actinopteri	ITPR3	NC_092063.1	1	0.9076	2670	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_039877785.1	Chaetodon trifascialis	Actinopteri	RYR	NC_092076.1	1	0.8822	4961	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_039877785.1	Chaetodon trifascialis	Actinopteri	RYR	NC_092064.1	1	0.8127	5037	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_039877785.1	Chaetodon trifascialis	Actinopteri	RYR	NC_092071.1	1	0.7983	5037	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_039877785.1	Chaetodon trifascialis	Actinopteri	RYR	NC_092069.1	1	0.6786	4967	1	0	0.2013	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_039877785.1	Chaetodon trifascialis	Actinopteri	RYR	NC_092074.1	1	0.6662	4968	2	1	0.6039	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_039877785.1	Chaetodon trifascialis	Actinopteri	RYR	NC_092068.1	1	0.5681	5168	0	1	0.1935	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_040054535.1	Antennarius striatus	Actinopteri	ITPR1	NC_090780.1	1	0.9486	2748	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_040054535.1	Antennarius striatus	Actinopteri	ITPR1	NC_090780.1	1	0.8631	2748	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_040054535.1	Antennarius striatus	Actinopteri	ITPR2	NC_090779.1	1	0.859	2701	1	0	0.3702	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_040054535.1	Antennarius striatus	Actinopteri	ITPR3	NC_090777.1	1	0.8844	2670	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_040054535.1	Antennarius striatus	Actinopteri	RYR	NC_090796.1	1	0.862	4961	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_040054535.1	Antennarius striatus	Actinopteri	RYR	NC_090781.1	1	0.8046	5037	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_040054535.1	Antennarius striatus	Actinopteri	RYR	NC_090788.1	1	0.7938	5037	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_040054535.1	Antennarius striatus	Actinopteri	RYR	NC_090792.1	1	0.6701	4968	1	0	0.2013	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_040054535.1	Antennarius striatus	Actinopteri	RYR	NC_090794.1	1	0.6635	4968	1	0	0.2013	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_040054535.1	Antennarius striatus	Actinopteri	RYR	NC_090786.1	1	0.5436	5168	0	1	0.1935	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_040807025.1	Struthio camelus	Aves	ITPR1	NC_090955.1	1	0.9889	2779	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_040807025.1	Struthio camelus	Aves	ITPR2	NC_090942.1	1	0.9841	2700	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_040807025.1	Struthio camelus	Aves	ITPR3	NC_090965.1	1	0.9899	2664	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_040807025.1	Struthio camelus	Aves	RYR	NC_090944.1	1	0.9767	4968	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_040807025.1	Struthio camelus	Aves	RYR	NC_090957.1	1	0.7969	5037	1	0	0.1985	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
