label	accession	organism	vclass	vorder	cell	locus_idx	status	contig	start	end	span_bp	identity	coverage	bait	bait_paralog	annot_gene	annot_paralog	has_gene_table
Apus_apus|GCF_020740795.1|ITPR3.0	GCF_020740795.1	Apus apus	Aves	Apodiformes	ITPR3	0	found_annotated	NC_067304.1	3100173	3231122	130949	0.9869	1.0000	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	ITPR3	ITPR3	ITPR3	1
Apus_apus|GCF_020740795.1|RYR.0	GCF_020740795.1	Apus apus	Aves	Apodiformes	RYR	0	found_annotated	NC_067284.1	84403139	84777757	374618	0.9801	1.0000	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2	RYR2	RYR2	RYR2	1
Apus_apus|GCF_020740795.1|RYR.1	GCF_020740795.1	Apus apus	Aves	Apodiformes	RYR	1	found_annotated	NC_067286.1	32858455	33068469	210014	0.6721	1.0000	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1	RYR3	RYR3	1
Diceros_bicornis_minor|GCF_020826845.1|ITPR1.0	GCF_020826845.1	Diceros bicornis minor	Mammalia	Perissodactyla	ITPR1	0	found_annotated	NC_080741.1	74945175	75239901	294726	0.9855	1.0000	Q14643|ITPR1|Homo_sapiens|ITPR1	ITPR1	ITPR1	ITPR1	1
Diceros_bicornis_minor|GCF_020826845.1|ITPR2.0	GCF_020826845.1	Diceros bicornis minor	Mammalia	Perissodactyla	ITPR2	0	found_annotated	NC_080756.1	36092444	36639662	547218	0.9811	1.0000	Q14571|ITPR2|Homo_sapiens|ITPR2	ITPR2	ITPR2	ITPR2	1
Diceros_bicornis_minor|GCF_020826845.1|ITPR3.0	GCF_020826845.1	Diceros bicornis minor	Mammalia	Perissodactyla	ITPR3	0	found_annotated	NC_080753.1	30701436	30931174	229738	0.9760	1.0000	Q14573|ITPR3|Homo_sapiens|ITPR3	ITPR3	ITPR3	ITPR3	1
Diceros_bicornis_minor|GCF_020826845.1|RYR.0	GCF_020826845.1	Diceros bicornis minor	Mammalia	Perissodactyla	RYR	0	found_annotated	NC_080745.1	19002113	19684278	682165	0.9849	1.0000	Q92736|RYR2|Homo_sapiens|RYR2	RYR2	RYR2	RYR2	1
Diceros_bicornis_minor|GCF_020826845.1|RYR.1	GCF_020826845.1	Diceros bicornis minor	Mammalia	Perissodactyla	RYR	1	found_annotated	NC_080773.1	12643064	12753079	110015	0.7895	1.0000	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1	RYR1	RYR1	1
Diceros_bicornis_minor|GCF_020826845.1|RYR.2	GCF_020826845.1	Diceros bicornis minor	Mammalia	Perissodactyla	RYR	2	found_annotated	NC_080744.1	32015265	32507119	491854	0.6742	1.0000	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1	RYR3	RYR3	1
Sphaerodactylus_townsendi|GCF_021028975.2|ITPR1.0	GCF_021028975.2	Sphaerodactylus townsendi	Lepidosauria	Squamata	ITPR1	0	found_annotated	NC_059427.1	42061788	42299802	238014	0.8344	1.0000	A0A670JBK6|ITPR1|Podarcis_muralis	ITPR1	ITPR1	ITPR1	1
Sphaerodactylus_townsendi|GCF_021028975.2|ITPR2.0	GCF_021028975.2	Sphaerodactylus townsendi	Lepidosauria	Squamata	ITPR2	0	found_annotated	NC_059430.1	92332823	92559978	227155	0.9472	1.0000	A0ABM1LG32|ITPR2|Gekko_japonicus	ITPR2	ITPR2	ITPR2	1
Sphaerodactylus_townsendi|GCF_021028975.2|ITPR3.0	GCF_021028975.2	Sphaerodactylus townsendi	Lepidosauria	Squamata	ITPR3	0	found_annotated	NC_059429.1	80677714	80794033	116319	0.9463	0.9539	A0A6J0TV85|ITPR3|Pogona_vitticeps	ITPR3	ITPR3	ITPR3	1
Sphaerodactylus_townsendi|GCF_021028975.2|RYR.0	GCF_021028975.2	Sphaerodactylus townsendi	Lepidosauria	Squamata	RYR	0	found_annotated	NC_059425.1	83578715	84041558	462843	0.9418	0.9960	A0A3Q0HBW9|RYR|Alligator_sinensis	RYR	RYR2	RYR2	1
Sphaerodactylus_townsendi|GCF_021028975.2|RYR.1	GCF_021028975.2	Sphaerodactylus townsendi	Lepidosauria	Squamata	RYR	1	found_annotated	NC_059426.1	128314006	128685371	371365	0.6747	1.0000	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1	RYR3	RYR3	1
Sphaerodactylus_townsendi|GCF_021028975.2|RYR.2	GCF_021028975.2	Sphaerodactylus townsendi	Lepidosauria	Squamata	RYR	2	found_annotated	NC_059430.1	129011909	129216953	205044	0.6077	0.9976	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1			1
Micropterus_dolomieu|GCF_021292245.1|ITPR1.0	GCF_021292245.1	Micropterus dolomieu	Actinopteri	Centrarchiformes	ITPR1	0	found_annotated	NC_060167.1	23291270	23356986	65716	0.9544	1.0000	A0A672IUQ7|ITPR1|Salarias_fasciatus	ITPR1	LOC123956815		1
Micropterus_dolomieu|GCF_021292245.1|ITPR1.1	GCF_021292245.1	Micropterus dolomieu	Actinopteri	Centrarchiformes	ITPR1	1	found_annotated	NC_060167.1	31791952	31871876	79924	0.7946	1.0000	A0A672IUQ7|ITPR1|Salarias_fasciatus	ITPR1	itpr1b	ITPR1	1
Micropterus_dolomieu|GCF_021292245.1|ITPR2.0	GCF_021292245.1	Micropterus dolomieu	Actinopteri	Centrarchiformes	ITPR2	0	found_annotated	NC_060171.1	21014764	21072628	57864	0.8729	1.0000	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	ITPR2	itpr2	ITPR2	1
Micropterus_dolomieu|GCF_021292245.1|ITPR3.0	GCF_021292245.1	Micropterus dolomieu	Actinopteri	Centrarchiformes	ITPR3	0	found_annotated	NC_060157.1	1831509	1933718	102209	0.9001	1.0000	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	ITPR3	itpr3	ITPR3	1
Micropterus_dolomieu|GCF_021292245.1|RYR.0	GCF_021292245.1	Micropterus dolomieu	Actinopteri	Centrarchiformes	RYR	0	found_annotated	NC_060163.1	2211426	2401915	190489	0.8807	1.0000	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	RYR2	ryr2a	RYR2	1
Micropterus_dolomieu|GCF_021292245.1|RYR.1	GCF_021292245.1	Micropterus dolomieu	Actinopteri	Centrarchiformes	RYR	1	found_annotated	NC_060166.1	33089652	33157536	67884	0.8050	1.0000	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1	ryr1b	RYR1	1
Micropterus_dolomieu|GCF_021292245.1|RYR.2	GCF_021292245.1	Micropterus dolomieu	Actinopteri	Centrarchiformes	RYR	2	found_annotated	NC_060172.1	22772035	22818902	46867	0.7979	1.0000	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1	LOC123963817		1
Micropterus_dolomieu|GCF_021292245.1|RYR.3	GCF_021292245.1	Micropterus dolomieu	Actinopteri	Centrarchiformes	RYR	3	found_annotated	NC_060160.1	18548858	18656657	107799	0.6767	1.0000	Q92736|RYR2|Homo_sapiens|RYR2	RYR2	LOC123978624		1
Micropterus_dolomieu|GCF_021292245.1|RYR.4	GCF_021292245.1	Micropterus dolomieu	Actinopteri	Centrarchiformes	RYR	4	found_annotated	NC_060159.1	20962455	21101893	139438	0.6658	1.0000	Q92736|RYR2|Homo_sapiens|RYR2	RYR2	ryr3	RYR3	1
Micropterus_dolomieu|GCF_021292245.1|RYR.5	GCF_021292245.1	Micropterus dolomieu	Actinopteri	Centrarchiformes	RYR	5	found_annotated	NC_060164.1	18914061	19001221	87160	0.5559	1.0000	A0AAJ7XD62|LOC116953891|Petromyzon_marinus|vertebrate_basal	vertebrate_basal	ryr2b	RYR2	1
Equus_quagga|GCF_021613505.1|ITPR1.0	GCF_021613505.1	Equus quagga	Mammalia	Perissodactyla	ITPR1	0	found_annotated	NC_060267.1	110125840	110420256	294416	0.9884	1.0000	Q14643|ITPR1|Homo_sapiens|ITPR1	ITPR1	ITPR1	ITPR1	1
Equus_quagga|GCF_021613505.1|ITPR2.0	GCF_021613505.1	Equus quagga	Mammalia	Perissodactyla	ITPR2	0	found_annotated	NC_060267.1	33318957	33783530	464573	0.9819	1.0000	Q14571|ITPR2|Homo_sapiens|ITPR2	ITPR2	ITPR2	ITPR2	1
Equus_quagga|GCF_021613505.1|ITPR3.0	GCF_021613505.1	Equus quagga	Mammalia	Perissodactyla	ITPR3	0	found_annotated	NC_060281.1	30103960	30168756	64796	0.9779	1.0000	Q14573|ITPR3|Homo_sapiens|ITPR3	ITPR3	ITPR3	ITPR3	1
Equus_quagga|GCF_021613505.1|RYR.0	GCF_021613505.1	Equus quagga	Mammalia	Perissodactyla	RYR	0	found_annotated	NC_060268.1	111070441	111747694	677253	0.9837	1.0000	Q92736|RYR2|Homo_sapiens|RYR2	RYR2	RYR2	RYR2	1
Equus_quagga|GCF_021613505.1|RYR.1	GCF_021613505.1	Equus quagga	Mammalia	Perissodactyla	RYR	1	found_annotated	NC_060279.1	98480156	98590825	110669	0.7878	1.0000	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1	RYR1	RYR1	1
Equus_quagga|GCF_021613505.1|RYR.2	GCF_021613505.1	Equus quagga	Mammalia	Perissodactyla	RYR	2	found_annotated	NC_060268.1	31702790	32186950	484160	0.6734	1.0000	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1	RYR3	RYR3	1
Falco_peregrinus|GCF_023634155.1|ITPR1.0	GCF_023634155.1	Falco peregrinus	Aves	Falconiformes	ITPR1	0	found_annotated	NC_073725.1	92706893	92877772	170879	0.9924	1.0000	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	ITPR1	ITPR1	ITPR1	1
Falco_peregrinus|GCF_023634155.1|ITPR2.0	GCF_023634155.1	Falco peregrinus	Aves	Falconiformes	ITPR2	0	found_annotated	NC_073726.1	76503036	76767553	264517	0.9896	1.0000	A0A672UP22|ITPR2|Strigops_habroptila	ITPR2	ITPR2	ITPR2	1
Falco_peregrinus|GCF_023634155.1|ITPR3.0	GCF_023634155.1	Falco peregrinus	Aves	Falconiformes	ITPR3	0	found_annotated	NC_073736.1	3786536	3907552	121016	0.9899	1.0000	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	ITPR3	ITPR3	ITPR3	1
Falco_peregrinus|GCF_023634155.1|RYR.0	GCF_023634155.1	Falco peregrinus	Aves	Falconiformes	RYR	0	found_annotated	NC_073727.1	8390232	8823509	433277	0.9825	1.0000	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2	RYR2	RYR2	RYR2	1
Falco_peregrinus|GCF_023634155.1|RYR.1	GCF_023634155.1	Falco peregrinus	Aves	Falconiformes	RYR	1	found_annotated	NC_073721.1	75710460	75943533	233073	0.6752	1.0000	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1	RYR3	RYR3	1
Tamandua_tetradactyla|GCF_023851605.1|ITPR1.0	GCF_023851605.1	Tamandua tetradactyla	Mammalia	Pilosa	ITPR1	0	found_annotated	NC_135335.1	44660629	44987735	327106	0.9830	1.0000	Q14643|ITPR1|Homo_sapiens|ITPR1	ITPR1	ITPR1	ITPR1	1
Tamandua_tetradactyla|GCF_023851605.1|ITPR2.0	GCF_023851605.1	Tamandua tetradactyla	Mammalia	Pilosa	ITPR2	0	found_annotated	NC_135333.1	89216458	89819054	602596	0.9789	1.0000	Q14571|ITPR2|Homo_sapiens|ITPR2	ITPR2	ITPR2	ITPR2	1
Tamandua_tetradactyla|GCF_023851605.1|ITPR3.0	GCF_023851605.1	Tamandua tetradactyla	Mammalia	Pilosa	ITPR3	0	found_annotated	NC_135331.1	89627882	89698174	70292	0.9626	1.0000	Q14573|ITPR3|Homo_sapiens|ITPR3	ITPR3	ITPR3	ITPR3	1
Tamandua_tetradactyla|GCF_023851605.1|RYR.0	GCF_023851605.1	Tamandua tetradactyla	Mammalia	Pilosa	RYR	0	found_annotated	NC_135333.1	7845328	8623418	778090	0.9793	1.0000	Q92736|RYR2|Homo_sapiens|RYR2	RYR2	RYR2	RYR2	1
Tamandua_tetradactyla|GCF_023851605.1|RYR.1	GCF_023851605.1	Tamandua tetradactyla	Mammalia	Pilosa	RYR	1	found_annotated	NC_135342.1	25397899	25510372	112473	0.7915	1.0000	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1	RYR1	RYR1	1
Tamandua_tetradactyla|GCF_023851605.1|RYR.2	GCF_023851605.1	Tamandua tetradactyla	Mammalia	Pilosa	RYR	2	found_annotated	NC_135340.1	46359152	46856562	497410	0.6692	1.0000	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1	RYR3	RYR3	1
Elephas_maximus_indicus|GCF_024166365.1|ITPR1.0	GCF_024166365.1	Elephas maximus indicus	Mammalia	Proboscidea	ITPR1	0	found_annotated	NC_064838.1	28785838	29143045	357207	0.9855	1.0000	Q14643|ITPR1|Homo_sapiens|ITPR1	ITPR1	ITPR1	ITPR1	1
Elephas_maximus_indicus|GCF_024166365.1|ITPR2.0	GCF_024166365.1	Elephas maximus indicus	Mammalia	Proboscidea	ITPR2	0	found_annotated	NC_064822.1	85124538	85646657	522119	0.9815	1.0000	Q14571|ITPR2|Homo_sapiens|ITPR2	ITPR2	ITPR2	ITPR2	1
Elephas_maximus_indicus|GCF_024166365.1|ITPR3.0	GCF_024166365.1	Elephas maximus indicus	Mammalia	Proboscidea	ITPR3	0	found_annotated	NC_064819.1	96399354	96641345	241991	0.9738	1.0000	Q14573|ITPR3|Homo_sapiens|ITPR3	ITPR3	ITPR3	ITPR3	1
Elephas_maximus_indicus|GCF_024166365.1|RYR.0	GCF_024166365.1	Elephas maximus indicus	Mammalia	Proboscidea	RYR	0	found_annotated	NC_064842.1	26493453	27242064	748611	0.9793	1.0000	Q92736|RYR2|Homo_sapiens|RYR2	RYR2	RYR2	RYR2	1
Elephas_maximus_indicus|GCF_024166365.1|RYR.1	GCF_024166365.1	Elephas maximus indicus	Mammalia	Proboscidea	RYR	1	found_annotated	NC_064829.1	113013442	113148078	134636	0.7869	1.0000	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1	RYR1	RYR1	1
Elephas_maximus_indicus|GCF_024166365.1|RYR.2	GCF_024166365.1	Elephas maximus indicus	Mammalia	Proboscidea	RYR	2	found_annotated	NC_064828.1	22878929	23504639	625710	0.6712	1.0000	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1	RYR3	RYR3	1
Gopherus_flavomarginatus|GCF_025201925.1|ITPR1.0	GCF_025201925.1	Gopherus flavomarginatus	Testudines	Testudines	ITPR1	0	found_annotated	NC_066622.1	15687179	15912638	225459	0.8932	0.9975	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	ITPR1	ITPR1	ITPR1	1
Gopherus_flavomarginatus|GCF_025201925.1|ITPR2.0	GCF_025201925.1	Gopherus flavomarginatus	Testudines	Testudines	ITPR2	0	found_annotated	NC_066617.1	128713936	129190587	476651	0.9526	1.0000	A0A672UP22|ITPR2|Strigops_habroptila	ITPR2	ITPR2	ITPR2	1
Gopherus_flavomarginatus|GCF_025201925.1|ITPR3.0	GCF_025201925.1	Gopherus flavomarginatus	Testudines	Testudines	ITPR3	0	found_annotated	NC_066621.1	18033414	18117414	84000	0.9414	1.0000	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	ITPR3	ITPR3	ITPR3	1
Gopherus_flavomarginatus|GCF_025201925.1|RYR.0	GCF_025201925.1	Gopherus flavomarginatus	Testudines	Testudines	RYR	0	found_annotated	NC_066620.1	79761695	80487965	726270	0.9605	0.9960	A0A3Q0HBW9|RYR|Alligator_sinensis	RYR	RYR2	RYR2	1
Gopherus_flavomarginatus|GCF_025201925.1|RYR.1	GCF_025201925.1	Gopherus flavomarginatus	Testudines	Testudines	RYR	1	found_annotated	NC_066634.1	23087959	23196086	108127	0.8399	1.0000	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1	RYR1	RYR1	1
Gopherus_flavomarginatus|GCF_025201925.1|RYR.2	GCF_025201925.1	Gopherus flavomarginatus	Testudines	Testudines	RYR	2	found_annotated	NC_066621.1	101755109	102386061	630952	0.6790	1.0000	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1	RYR3	RYR3	1
Hemicordylus_capensis|GCF_027244095.1|ITPR1.0	GCF_027244095.1	Hemicordylus capensis	Lepidosauria	Squamata	ITPR1	0	found_annotated	NC_069658.1	289537861	289944032	406171	0.9807	1.0000	A0A670JBK6|ITPR1|Podarcis_muralis	ITPR1	ITPR1	ITPR1	1
Hemicordylus_capensis|GCF_027244095.1|ITPR2.0	GCF_027244095.1	Hemicordylus capensis	Lepidosauria	Squamata	ITPR2	0	found_annotated	NC_069661.1	144299069	144646160	347091	0.9441	1.0000	A0ABM1LG32|ITPR2|Gekko_japonicus	ITPR2	ITPR2	ITPR2	1
Hemicordylus_capensis|GCF_027244095.1|ITPR3.0	GCF_027244095.1	Hemicordylus capensis	Lepidosauria	Squamata	ITPR3	0	found_annotated	NC_069660.1	75956854	76129438	172584	0.9618	1.0000	A0A6J0TV85|ITPR3|Pogona_vitticeps	ITPR3	ITPR3	ITPR3	1
Hemicordylus_capensis|GCF_027244095.1|RYR.0	GCF_027244095.1	Hemicordylus capensis	Lepidosauria	Squamata	RYR	0	found_annotated	NC_069657.1	382602747	383227193	624446	0.9448	0.9960	A0A3Q0HBW9|RYR|Alligator_sinensis	RYR	RYR2	RYR2	1
Hemicordylus_capensis|GCF_027244095.1|RYR.1	GCF_027244095.1	Hemicordylus capensis	Lepidosauria	Squamata	RYR	1	found_annotated	NC_069663.1	26230803	26352322	121519	0.8520	1.0000	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1	RYR1	RYR1	1
Hemicordylus_capensis|GCF_027244095.1|RYR.2	GCF_027244095.1	Hemicordylus capensis	Lepidosauria	Squamata	RYR	2	found_annotated	NC_069657.1	66846215	67489968	643753	0.6798	1.0000	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1	RYR3	RYR3	1
Cynocephalus_volans|GCF_027409185.1|ITPR1.0	GCF_027409185.1	Cynocephalus volans	Mammalia	Dermoptera	ITPR1	0	found_annotated	NC_084470.1	87168321	87461115	292794	0.9880	1.0000	Q14643|ITPR1|Homo_sapiens|ITPR1	ITPR1	ITPR1	ITPR1	1
Cynocephalus_volans|GCF_027409185.1|ITPR2.0	GCF_027409185.1	Cynocephalus volans	Mammalia	Dermoptera	ITPR2	0	found_annotated	NC_084471.1	86855595	87339988	484393	0.9815	1.0000	Q14571|ITPR2|Homo_sapiens|ITPR2	ITPR2	ITPR2	ITPR2	1
Cynocephalus_volans|GCF_027409185.1|ITPR3.0	GCF_027409185.1	Cynocephalus volans	Mammalia	Dermoptera	ITPR3	0	found_annotated	NC_084464.1	45231446	45303558	72112	0.9760	1.0000	Q14573|ITPR3|Homo_sapiens|ITPR3	ITPR3	ITPR3	ITPR3	1
Cynocephalus_volans|GCF_027409185.1|RYR.0	GCF_027409185.1	Cynocephalus volans	Mammalia	Dermoptera	RYR	0	found_annotated	NC_084477.1	12255770	12873335	617565	0.9805	1.0000	Q92736|RYR2|Homo_sapiens|RYR2	RYR2	RYR2	RYR2	1
Cynocephalus_volans|GCF_027409185.1|RYR.1	GCF_027409185.1	Cynocephalus volans	Mammalia	Dermoptera	RYR	1	found_annotated	NC_084469.1	56189407	56304776	115369	0.7883	1.0000	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1	RYR1	RYR1	1
Cynocephalus_volans|GCF_027409185.1|RYR.2	GCF_027409185.1	Cynocephalus volans	Mammalia	Dermoptera	RYR	2	found_annotated	NC_084462.1	102818143	103308348	490205	0.6722	1.0000	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1	RYR3	RYR3	1
Scomber_japonicus|GCF_027409825.1|ITPR1.0	GCF_027409825.1	Scomber japonicus	Actinopteri	Scombriformes	ITPR1	0	found_annotated	NC_070580.1	17060141	17127759	67618	0.9629	1.0000	A0A672IUQ7|ITPR1|Salarias_fasciatus	ITPR1	LOC128354948		1
Scomber_japonicus|GCF_027409825.1|ITPR1.1	GCF_027409825.1	Scomber japonicus	Actinopteri	Scombriformes	ITPR1	1	found_annotated	NC_070580.1	12381978	12460044	78066	0.8693	1.0000	A0A672IUQ7|ITPR1|Salarias_fasciatus	ITPR1	itpr1b	ITPR1	1
Scomber_japonicus|GCF_027409825.1|ITPR2.0	GCF_027409825.1	Scomber japonicus	Actinopteri	Scombriformes	ITPR2	0	found_annotated	NC_070582.1	21312625	21366334	53709	0.8673	1.0000	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	ITPR2	itpr2	ITPR2	1
Scomber_japonicus|GCF_027409825.1|ITPR3.0	GCF_027409825.1	Scomber japonicus	Actinopteri	Scombriformes	ITPR3	0	found_annotated	NC_070581.1	34893505	34940997	47492	0.8880	0.7251	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	ITPR3	itpr3	ITPR3	1
Scomber_japonicus|GCF_027409825.1|ITPR3.1	GCF_027409825.1	Scomber japonicus	Actinopteri	Scombriformes	ITPR3	1	found_annotated	NW_026518564.1	3750	30587	26837	0.9278	0.2022	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	ITPR3	LOC128354737		1
Scomber_japonicus|GCF_027409825.1|RYR.0	GCF_027409825.1	Scomber japonicus	Actinopteri	Scombriformes	RYR	0	found_annotated	NC_070597.1	25867613	26079785	212172	0.8808	1.0000	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	RYR2	ryr2a	RYR2	1
Scomber_japonicus|GCF_027409825.1|RYR.1	GCF_027409825.1	Scomber japonicus	Actinopteri	Scombriformes	RYR	1	found_annotated	NC_070583.1	18532994	18609485	76491	0.8127	1.0000	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1	ryr1b	RYR1	1
Scomber_japonicus|GCF_027409825.1|RYR.2	GCF_027409825.1	Scomber japonicus	Actinopteri	Scombriformes	RYR	2	found_annotated	NC_070590.1	16297503	16346478	48975	0.8001	1.0000	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1	LOC128371656		1
Scomber_japonicus|GCF_027409825.1|RYR.3	GCF_027409825.1	Scomber japonicus	Actinopteri	Scombriformes	RYR	3	found_annotated	NC_070593.1	18740874	18839595	98721	0.6747	1.0000	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2	RYR2	LOC128374953		1
Scomber_japonicus|GCF_027409825.1|RYR.4	GCF_027409825.1	Scomber japonicus	Actinopteri	Scombriformes	RYR	4	found_annotated	NC_070594.1	22814935	22951048	136113	0.6517	1.0000	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1	ryr3	RYR3	1
Scomber_japonicus|GCF_027409825.1|RYR.5	GCF_027409825.1	Scomber japonicus	Actinopteri	Scombriformes	RYR	5	found_annotated	NC_070591.1	13579405	13642479	63074	0.5654	1.0000	A0AAJ7XD62|LOC116953891|Petromyzon_marinus|vertebrate_basal	vertebrate_basal			1
Neoarius_graeffei|GCF_027579695.1|ITPR1.0	GCF_027579695.1	Neoarius graeffei	Actinopteri	Siluriformes	ITPR1	0	found_annotated	NC_083572.1	116317775	116522927	205152	0.9290	1.0000	A0A8M2BDG0|itpr1a|Danio_rerio|ITPR1	ITPR1	itpr1a	ITPR1	1
Neoarius_graeffei|GCF_027579695.1|ITPR1.1	GCF_027579695.1	Neoarius graeffei	Actinopteri	Siluriformes	ITPR1	1	found_annotated	NC_083594.1	52725687	52913828	188141	0.8674	1.0000	A0A672IUQ7|ITPR1|Salarias_fasciatus	ITPR1	itpr1b	ITPR1	1
Neoarius_graeffei|GCF_027579695.1|ITPR2.0	GCF_027579695.1	Neoarius graeffei	Actinopteri	Siluriformes	ITPR2	0	found_annotated	NC_083574.1	49012575	49256847	244272	0.8259	1.0000	A0A8M9PQQ3|itpr2|Danio_rerio|ITPR2	ITPR2	itpr2	ITPR2	1
Neoarius_graeffei|GCF_027579695.1|ITPR3.0	GCF_027579695.1	Neoarius graeffei	Actinopteri	Siluriformes	ITPR3	0	found_annotated	NC_083578.1	63487716	63570539	82823	0.8330	1.0000	A0A8M6Z266|itpr3|Danio_rerio|ITPR3	ITPR3	itpr3	ITPR3	1
Neoarius_graeffei|GCF_027579695.1|RYR.0	GCF_027579695.1	Neoarius graeffei	Actinopteri	Siluriformes	RYR	0	found_annotated	NC_083582.1	72104830	72693173	588343	0.9261	1.0000	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	RYR2	ryr2a	RYR2	1
Neoarius_graeffei|GCF_027579695.1|RYR.1	GCF_027579695.1	Neoarius graeffei	Actinopteri	Siluriformes	RYR	1	found_annotated	NC_083574.1	9704945	9984867	279922	0.8042	1.0000	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1	LOC132887638		1
Neoarius_graeffei|GCF_027579695.1|RYR.2	GCF_027579695.1	Neoarius graeffei	Actinopteri	Siluriformes	RYR	2	found_annotated	NC_083593.1	630470	758530	128060	0.8014	1.0000	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1	ryr1a	RYR1	1
Neoarius_graeffei|GCF_027579695.1|RYR.3	GCF_027579695.1	Neoarius graeffei	Actinopteri	Siluriformes	RYR	3	found_annotated	NC_083579.1	42600784	43098354	497570	0.6797	0.9968	A0A3Q0HBW9|RYR|Alligator_sinensis	RYR	LOC132893656		1
Neoarius_graeffei|GCF_027579695.1|RYR.4	GCF_027579695.1	Neoarius graeffei	Actinopteri	Siluriformes	RYR	4	found_annotated	NC_083571.1	104841350	105136414	295064	0.6574	1.0000	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1	ryr3	RYR3	1
Neoarius_graeffei|GCF_027579695.1|RYR.5	GCF_027579695.1	Neoarius graeffei	Actinopteri	Siluriformes	RYR	5	found_annotated	NC_083579.1	8199026	8409541	210515	0.5390	1.0000	A0AAJ7XD62|LOC116953891|Petromyzon_marinus|vertebrate_basal	vertebrate_basal	ryr2b	RYR2	1
Bombina_bombina|GCF_027579735.1|ITPR1.0	GCF_027579735.1	Bombina bombina	Amphibia	Anura	ITPR1	0	found_annotated	NC_069505.1	280886791	281367064	480273	0.9189	1.0000	A0A8J0T3U5|itpr1|Xenopus_tropicalis|ITPR1	ITPR1	ITPR1	ITPR1	1
Bombina_bombina|GCF_027579735.1|ITPR2.0	GCF_027579735.1	Bombina bombina	Amphibia	Anura	ITPR2	0	found_annotated	NC_069504.1	1122135203	1124607298	2472095	0.9234	1.0000	A0A6I8RGU0|itpr2|Xenopus_tropicalis|ITPR2	ITPR2	ITPR2	ITPR2	1
Bombina_bombina|GCF_027579735.1|ITPR3.0	GCF_027579735.1	Bombina bombina	Amphibia	Anura	ITPR3	0	found_annotated	NC_069501.1	498837649	499494739	657090	0.8812	1.0000	A0A8J0SYK9|itpr3|Xenopus_tropicalis|ITPR3	ITPR3	ITPR3	ITPR3	1
Bombina_bombina|GCF_027579735.1|RYR.0	GCF_027579735.1	Bombina bombina	Amphibia	Anura	RYR	0	found_annotated	NC_069505.1	488657609	488906186	248577	0.9127	1.0000	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1	RYR1	RYR1	1
