accession	organism	vclass	vorder	source	assembly_level	cell	locus_idx	is_control	contig	start	end	strand	bait	coverage	identity	frameshifts	stop_codons	cell_status	contig_spans_gene	contig_n50	gene_set	state	state_reason	locus_cds_bp	n_models	n_coding_models	n_coding_pieces	n_noncoding_models	best_model_frac	union_coding_frac	noncoding_biotype	top_overlapper_biotype	top_overlapper_pseudo	best_gene_id	best_symbol	best_product	best_biotype	namer_gene_id	namer_symbol	namer_product	namer_biotype	namer_coding	namer_frac_cds	namer_own_frac	namer_model_aa	symbol_verdict	symbol_claim	product_verdict	product_claim	integrity_verdict	lesion_density
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	Bucerotiformes	RefSeq	Scaffold	RYR	0	1	NW_010420577.1	1174	119110	+	A0A8V0Y8K1	0.7758	0.6727	1	0	found_annotated	0	14587	present	complete	one model covers 0.98 of the coding footprint (bar 0.50)	11534	1	1	1	0	0.9775	0.9775		protein_coding	0	gene-RYR3	RYR3	ryanodine receptor 3	protein_coding	gene-RYR3	RYR3	ryanodine receptor 3	protein_coding	1	0.9775	0.9876	3805	correct_paralog	RYR3	correct_paralog	RYR	intact	0.2595
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	Bucerotiformes	RefSeq	Scaffold	RYR	1	1	NW_010392730.1	13332	49883	-	A0A8V0Y8K1	0.2246	0.9758	0	0	found_annotated	0	14587	present	complete	one model covers 1.00 of the coding footprint (bar 0.50)	3351	1	1	1	0	0.9991	0.9991		protein_coding	0	gene-LOC104500881	LOC104500881	ryanodine receptor 2-like	protein_coding	gene-LOC104500881	LOC104500881	ryanodine receptor 2-like	protein_coding	1	0.9991	1	1116	placeholder		correct_paralog	RYR	not_scored	0
GCF_000747805.2	Chaetura pelagica	Aves	Apodiformes	RefSeq	Scaffold	ITPR1	0	0	NW_009954216.1	1102883	1279410	+	A0A8V0ZJT0	1	0.987	0	0	found_annotated	0	30767	present	complete	one model covers 0.99 of the coding footprint (bar 0.50)	8316	1	1	1	0	0.9883	0.9883		protein_coding	0	gene-ITPR1	ITPR1	inositol 1,4,5-trisphosphate receptor, type 1	protein_coding	gene-ITPR1	ITPR1	inositol 1,4,5-trisphosphate receptor, type 1	protein_coding	1	0.9883	0.9834	2786	correct_paralog	ITPR1	correct_paralog	ITPR1	intact	0
GCF_000747805.2	Chaetura pelagica	Aves	Apodiformes	RefSeq	Scaffold	ITPR2	0	0	NW_009954317.1	1129924	1328515	+	A0A672UP22	0.783	0.9849	0	0	found_annotated	0	30767	present	complete	one model covers 1.00 of the coding footprint (bar 0.50)	6342	1	1	1	0	0.9995	0.9995		protein_coding	0	gene-ITPR2	ITPR2	inositol 1,4,5-trisphosphate receptor, type 2	protein_coding	gene-ITPR2	ITPR2	inositol 1,4,5-trisphosphate receptor, type 2	protein_coding	1	0.9995	1	2113	correct_paralog	ITPR2	correct_paralog	ITPR2	intact	0
GCF_000747805.2	Chaetura pelagica	Aves	Apodiformes	RefSeq	Scaffold	ITPR3	0	0	NW_009970727.1	633770	682232	+	A0A8V1ACE6	0.9906	0.9841	0	0	found_annotated	0	30767	present	complete	one model covers 0.89 of the coding footprint (bar 0.50)	7926	1	1	1	0	0.8873	0.8873		protein_coding	0	gene-ITPR3	ITPR3	inositol 1,4,5-trisphosphate receptor, type 3	protein_coding	gene-ITPR3	ITPR3	inositol 1,4,5-trisphosphate receptor, type 3	protein_coding	1	0.8873	0.9703	2416	correct_paralog	ITPR3	correct_paralog	ITPR3	intact	0
GCF_000747805.2	Chaetura pelagica	Aves	Apodiformes	RefSeq	Scaffold	RYR	0	1	NW_009953215.1	1252334	1601770	-	A0A8V0Y8K1	0.9974	0.9792	1	0	found_annotated	0	30767	present	complete	one model covers 0.98 of the coding footprint (bar 0.50)	14879	1	1	1	0	0.9804	0.9804		protein_coding	0	gene-RYR2	RYR2	ryanodine receptor 2 (cardiac)	protein_coding	gene-RYR2	RYR2	ryanodine receptor 2 (cardiac)	protein_coding	1	0.9804	0.9811	4956	correct_paralog	RYR2	correct_paralog	RYR	intact	0.2018
GCF_000747805.2	Chaetura pelagica	Aves	Apodiformes	RefSeq	Scaffold	RYR	1	1	NW_009952265.1	3644051	3858654	-	A0A6I8Q6P7	1	0.6709	0	0	found_annotated	0	30767	present	complete	one model covers 0.99 of the coding footprint (bar 0.50)	14622	1	1	1	0	0.9903	0.9903		protein_coding	0	gene-RYR3	RYR3	ryanodine receptor 3	protein_coding	gene-RYR3	RYR3	ryanodine receptor 3	protein_coding	1	0.9903	0.9927	4862	correct_paralog	RYR3	correct_paralog	RYR	intact	0
GCF_001715985.3	Manacus vitellinus	Aves	Passeriformes	RefSeq	Scaffold	ITPR1	0	0	NW_021939063.1	1462321	1618265	-	A0A8V0ZJT0	1	0.9874	0	0	found_annotated	1	290580	present	complete	one model covers 1.00 of the coding footprint (bar 0.50)	8337	1	1	1	0	0.9995	0.9995		protein_coding	0	gene-ITPR1	ITPR1	inositol 1,4,5-trisphosphate receptor type 1, transcript variant X13	protein_coding	gene-ITPR1	ITPR1	inositol 1,4,5-trisphosphate receptor type 1, transcript variant X13	protein_coding	1	0.9995	0.9995	2779	correct_paralog	ITPR1	correct_paralog	ITPR1	intact	0
GCF_001715985.3	Manacus vitellinus	Aves	Passeriformes	RefSeq	Scaffold	ITPR2	0	0	NW_021940729.1	2305507	2544400	-	A0A672UP22	1	0.9811	0	0	found_annotated	1	290580	present	complete	one model covers 1.00 of the coding footprint (bar 0.50)	8100	1	1	1	0	1	1		protein_coding	0	gene-ITPR2	ITPR2	inositol 1,4,5-trisphosphate receptor type 2, transcript variant X1	protein_coding	gene-ITPR2	ITPR2	inositol 1,4,5-trisphosphate receptor type 2, transcript variant X1	protein_coding	1	1	0.9996	2701	correct_paralog	ITPR2	correct_paralog	ITPR2	intact	0
GCF_001715985.3	Manacus vitellinus	Aves	Passeriformes	RefSeq	Scaffold	ITPR3	0	0	NW_021940585.1	5497251	5531529	+	A0A7K6LHC3	0.9888	0.9868	0	0	found_annotated	1	290580	present	complete	one model covers 0.98 of the coding footprint (bar 0.50)	7944	1	1	1	0	0.9826	0.9826		protein_coding	0	gene-ITPR3	ITPR3	inositol 1,4,5-trisphosphate receptor type 3, transcript variant X3	protein_coding	gene-ITPR3	ITPR3	inositol 1,4,5-trisphosphate receptor type 3, transcript variant X3	protein_coding	1	0.9826	0.9905	2627	correct_paralog	ITPR3	correct_paralog	ITPR3	intact	0
GCF_001715985.3	Manacus vitellinus	Aves	Passeriformes	RefSeq	Scaffold	RYR	0	1	NW_021940864.1	26045512	26422755	-	A0A8V0Y8K1	0.9968	0.9784	0	0	found_annotated	1	290580	present	complete	one model covers 1.00 of the coding footprint (bar 0.50)	14865	1	1	1	0	0.9997	0.9997		protein_coding	0	gene-RYR2	RYR2	ryanodine receptor 2	protein_coding	gene-RYR2	RYR2	ryanodine receptor 2	protein_coding	1	0.9997	0.9953	4977	correct_paralog	RYR2	correct_paralog	RYR	intact	0
GCF_001715985.3	Manacus vitellinus	Aves	Passeriformes	RefSeq	Scaffold	RYR	1	1	NW_021940750.1	10971189	11183170	-	A0A6I8Q6P7	1	0.6753	0	0	found_annotated	1	290580	present	complete	one model covers 1.00 of the coding footprint (bar 0.50)	14589	1	1	1	0	0.9973	0.9973		protein_coding	0	gene-RYR3	RYR3	ryanodine receptor 3, transcript variant X1	protein_coding	gene-RYR3	RYR3	ryanodine receptor 3, transcript variant X1	protein_coding	1	0.9973	0.9944	4877	correct_paralog	RYR3	correct_paralog	RYR	intact	0
GCF_003342845.1	Nothoprocta perdicaria	Aves	Tinamiformes	RefSeq	Scaffold	ITPR1	0	0	NW_020454760.1	1617916	1763627	-	A0A8V0ZJT0	1	0.987	0	0	found_annotated	0	95599	present	complete	one model covers 0.99 of the coding footprint (bar 0.50)	8337	1	1	1	0	0.9894	0.9894		protein_coding	0	gene-ITPR1	ITPR1	inositol 1,4,5-trisphosphate receptor type 1	protein_coding	gene-ITPR1	ITPR1	inositol 1,4,5-trisphosphate receptor type 1	protein_coding	1	0.9894	0.9992	2752	correct_paralog	ITPR1	correct_paralog	ITPR1	intact	0
GCF_003342845.1	Nothoprocta perdicaria	Aves	Tinamiformes	RefSeq	Scaffold	ITPR2	0	0	NW_020455560.1	467090	706888	-	F1P1X4	1	0.9748	0	0	found_annotated	0	95599	present	complete	one model covers 1.00 of the coding footprint (bar 0.50)	8103	1	1	1	0	1	1		protein_coding	0	gene-ITPR2	ITPR2	inositol 1,4,5-trisphosphate receptor type 2	protein_coding	gene-ITPR2	ITPR2	inositol 1,4,5-trisphosphate receptor type 2	protein_coding	1	1	1	2701	correct_paralog	ITPR2	correct_paralog	ITPR2	intact	0
GCF_003342845.1	Nothoprocta perdicaria	Aves	Tinamiformes	RefSeq	Scaffold	ITPR3	0	0	NW_020456276.1	2224562	2267734	+	A0A8V1ACE6	1	0.9801	0	0	found_annotated	0	95599	present	complete	one model covers 1.00 of the coding footprint (bar 0.50)	8001	1	1	1	0	1	1		protein_coding	0	gene-ITPR3	ITPR3	inositol 1,4,5-trisphosphate receptor type 3	protein_coding	gene-ITPR3	ITPR3	inositol 1,4,5-trisphosphate receptor type 3	protein_coding	1	1	1	2667	correct_paralog	ITPR3	correct_paralog	ITPR3	intact	0
GCF_003342845.1	Nothoprocta perdicaria	Aves	Tinamiformes	RefSeq	Scaffold	RYR	0	1	NW_020455171.1	388668	726178	+	A0A8V0Y8K1	0.9974	0.9748	0	0	found_annotated	0	95599	present	complete	one model covers 1.00 of the coding footprint (bar 0.50)	14874	1	1	1	0	0.9956	0.9956		protein_coding	0	gene-RYR2	RYR2	ryanodine receptor 2	protein_coding	gene-RYR2	RYR2	ryanodine receptor 2	protein_coding	1	0.9956	0.9386	5259	correct_paralog	RYR2	correct_paralog	RYR	intact	0
GCF_003342845.1	Nothoprocta perdicaria	Aves	Tinamiformes	RefSeq	Scaffold	RYR	1	1	NW_020456087.1	1002751	1177419	-	A0A6I8Q6P7	1	0.6761	1	0	found_annotated	0	95599	present	complete	one model covers 0.97 of the coding footprint (bar 0.50)	14867	1	1	1	0	0.9747	0.9747		protein_coding	0	gene-RYR3	RYR3	ryanodine receptor 3	protein_coding	gene-RYR3	RYR3	ryanodine receptor 3	protein_coding	1	0.9747	0.9914	4872	correct_paralog	RYR3	correct_paralog	RYR	intact	0.1985
GCF_003668045.3	Cricetulus griseus	Mammalia	Rodentia	RefSeq	Chromosome	ITPR1	0	0	NC_048601.1	35945890	36263313	-	P11881	1	0.9956	0	0	found_annotated	1	2711962	present	complete	one model covers 1.00 of the coding footprint (bar 0.50)	8250	1	1	1	0	0.996	0.996		protein_coding	0	gene-Itpr1	Itpr1	inositol 1,4,5-trisphosphate receptor type 1, transcript variant X2	protein_coding	gene-Itpr1	Itpr1	inositol 1,4,5-trisphosphate receptor type 1, transcript variant X2	protein_coding	1	0.996	0.9967	2748	correct_paralog	ITPR1	correct_paralog	ITPR1	intact	0
GCF_003668045.3	Cricetulus griseus	Mammalia	Rodentia	RefSeq	Chromosome	ITPR2	0	0	NC_048601.1	3196447	3606830	+	Q9Z329	1	0.9708	0	0	found_annotated	1	2711962	present	complete	one model covers 1.00 of the coding footprint (bar 0.50)	8106	1	1	1	0	1	1		protein_coding	0	gene-Itpr2	Itpr2	inositol 1,4,5-trisphosphate receptor type 2, transcript variant X2	protein_coding	gene-Itpr2	Itpr2	inositol 1,4,5-trisphosphate receptor type 2, transcript variant X2	protein_coding	1	1	1	2702	correct_paralog	ITPR2	correct_paralog	ITPR2	intact	0
GCF_003668045.3	Cricetulus griseus	Mammalia	Rodentia	RefSeq	Chromosome	ITPR3	0	0	NW_023276806.1	232250454	232399863	+	P70227	1	0.9678	0	0	found_annotated	1	2711962	present	complete	one model covers 1.00 of the coding footprint (bar 0.50)	8010	1	1	1	0	1	1		protein_coding	0	gene-LOC100751775	LOC100751775	inositol 1,4,5-trisphosphate receptor type 3, transcript variant X3	protein_coding	gene-LOC100751775	LOC100751775	inositol 1,4,5-trisphosphate receptor type 3, transcript variant X3	protein_coding	1	1	1	2670	placeholder		correct_paralog	ITPR3	intact	0
GCF_003668045.3	Cricetulus griseus	Mammalia	Rodentia	RefSeq	Chromosome	RYR	0	1	NC_048596.1	235528307	236105482	-	Q92736	1	0.9751	0	0	found_annotated	1	2711962	present	complete	one model covers 1.00 of the coding footprint (bar 0.50)	14925	1	1	1	0	0.9968	0.9968		protein_coding	0	gene-Ryr2	Ryr2	ryanodine receptor 2, transcript variant X2	protein_coding	gene-Ryr2	Ryr2	ryanodine receptor 2, transcript variant X2	protein_coding	1	0.9968	0.9988	4965	correct_paralog	RYR2	correct_paralog	RYR	intact	0
GCF_003668045.3	Cricetulus griseus	Mammalia	Rodentia	RefSeq	Chromosome	RYR	1	1	NC_048602.1	6699547	6824046	+	A0A6I8Q6P7	1	0.7919	2	0	found_annotated	1	2711962	present	complete	one model covers 1.00 of the coding footprint (bar 0.50)	15109	1	1	1	0	0.9971	0.9971		protein_coding	0	gene-Ryr1	Ryr1	ryanodine receptor 1, transcript variant X2	protein_coding	gene-Ryr1	Ryr1	ryanodine receptor 1, transcript variant X2	protein_coding	1	0.9971	0.9981	5031	correct_paralog	RYR1	correct_paralog	RYR	intact	0.3971
GCF_003668045.3	Cricetulus griseus	Mammalia	Rodentia	RefSeq	Chromosome	RYR	2	1	NC_048599.1	65228657	65746342	+	A0A6I8Q6P7	1	0.6701	1	0	found_annotated	1	2711962	present	complete	one model covers 0.97 of the coding footprint (bar 0.50)	14792	1	1	1	0	0.9739	0.9739		protein_coding	0	gene-Ryr3	Ryr3	ryanodine receptor 3, transcript variant X2	protein_coding	gene-Ryr3	Ryr3	ryanodine receptor 3, transcript variant X2	protein_coding	1	0.9739	0.9423	5096	correct_paralog	RYR3	correct_paralog	RYR	intact	0.1985
GCF_003957555.1	Calypte anna	Aves	Apodiformes	RefSeq	Chromosome	ITPR1	0	0	NC_044258.1	19887535	20043996	+	A0A8V0ZJT0	1	0.9878	0	0	found_annotated	1	14522327	present	complete	one model covers 0.99 of the coding footprint (bar 0.50)	8337	1	1	1	0	0.9891	0.9891		protein_coding	0	gene-ITPR1	ITPR1	inositol 1,4,5-trisphosphate receptor type 1, transcript variant X2	protein_coding	gene-ITPR1	ITPR1	inositol 1,4,5-trisphosphate receptor type 1, transcript variant X2	protein_coding	1	0.9891	0.9995	2750	correct_paralog	ITPR1	correct_paralog	ITPR1	intact	0
GCF_003957555.1	Calypte anna	Aves	Apodiformes	RefSeq	Chromosome	ITPR2	0	0	NC_044244.1	42102890	42358908	+	A0A672UP22	1	0.9814	1	0	found_annotated	1	14522327	present	complete	one model covers 1.00 of the coding footprint (bar 0.50)	8101	1	1	1	0	0.9988	0.9988		protein_coding	0	gene-ITPR2	ITPR2	inositol 1,4,5-trisphosphate receptor type 2	protein_coding	gene-ITPR2	ITPR2	inositol 1,4,5-trisphosphate receptor type 2	protein_coding	1	0.9988	0.9989	2700	correct_paralog	ITPR2	correct_paralog	ITPR2	intact	0.3704
GCF_003957555.1	Calypte anna	Aves	Apodiformes	RefSeq	Chromosome	ITPR3	0	0	NC_044271.1	5719989	5754896	-	A0A8V1ACE6	0.9854	0.9644	4	0	found_annotated	1	14522327	present	complete	one model covers 0.93 of the coding footprint (bar 0.50)	7886	2	2	1	0	0.9281	0.9778		protein_coding	0	gene-ITPR3	ITPR3	inositol 1,4,5-trisphosphate receptor type 3	protein_coding	gene-ITPR3	ITPR3	inositol 1,4,5-trisphosphate receptor type 3	protein_coding	1	0.9281	0.999	2442	correct_paralog	ITPR3	correct_paralog	ITPR3	intact	1.5238
GCF_003957555.1	Calypte anna	Aves	Apodiformes	RefSeq	Chromosome	RYR	0	1	NC_044246.1	6821233	7160598	+	A0A8V0Y8K1	1	0.9722	0	0	found_annotated	1	14522327	present	complete	one model covers 1.00 of the coding footprint (bar 0.50)	14904	1	1	1	0	0.9962	0.9962		protein_coding	0	gene-RYR2	RYR2	ryanodine receptor 2	protein_coding	gene-RYR2	RYR2	ryanodine receptor 2	protein_coding	1	0.9962	0.9924	4987	correct_paralog	RYR2	correct_paralog	RYR	intact	0
GCF_003957555.1	Calypte anna	Aves	Apodiformes	RefSeq	Chromosome	RYR	1	1	NC_044251.1	11677553	11885029	-	A0A6I8Q6P7	1	0.6734	0	0	found_annotated	1	14522327	present	complete	one model covers 0.99 of the coding footprint (bar 0.50)	14613	1	1	1	0	0.994	0.994		protein_coding	0	gene-RYR3	RYR3	ryanodine receptor 3, transcript variant X2	protein_coding	gene-RYR3	RYR3	ryanodine receptor 3, transcript variant X2	protein_coding	1	0.994	0.9934	4874	correct_paralog	RYR3	correct_paralog	RYR	intact	0
GCF_004115215.2	Ornithorhynchus anatinus	Mammalia	Monotremata	RefSeq	Chromosome	ITPR1	0	0	NC_041749.1	96266008	96580008	-	P11881	1	0.9637	0	0	found_annotated	1	15146802	present	complete	one model covers 0.99 of the coding footprint (bar 0.50)	8271	1	1	1	0	0.9924	0.9924		protein_coding	0	gene-ITPR1	ITPR1	inositol 1,4,5-trisphosphate receptor type 1, transcript variant X9	protein_coding	gene-ITPR1	ITPR1	inositol 1,4,5-trisphosphate receptor type 1, transcript variant X9	protein_coding	1	0.9924	0.9953	2749	correct_paralog	ITPR1	correct_paralog	ITPR1	intact	0
GCF_004115215.2	Ornithorhynchus anatinus	Mammalia	Monotremata	RefSeq	Chromosome	ITPR2	0	0	NC_041729.1	161959785	162388210	+	Q14571	1	0.9178	0	0	found_annotated	1	15146802	present	complete	one model covers 1.00 of the coding footprint (bar 0.50)	8094	1	1	1	0	1	1		protein_coding	0	gene-ITPR2	ITPR2	inositol 1,4,5-trisphosphate receptor type 2	protein_coding	gene-ITPR2	ITPR2	inositol 1,4,5-trisphosphate receptor type 2	protein_coding	1	1	1	2698	correct_paralog	ITPR2	correct_paralog	ITPR2	intact	0
GCF_004115215.2	Ornithorhynchus anatinus	Mammalia	Monotremata	RefSeq	Chromosome	ITPR3	0	0	NC_041734.1	67217745	67372510	+	Q14573	1	0.9148	0	0	found_annotated	1	15146802	present	complete	one model covers 1.00 of the coding footprint (bar 0.50)	8007	1	1	1	0	1	1		protein_coding	0	gene-ITPR3	ITPR3	inositol 1,4,5-trisphosphate receptor type 3	protein_coding	gene-ITPR3	ITPR3	inositol 1,4,5-trisphosphate receptor type 3	protein_coding	1	1	1	2669	correct_paralog	ITPR3	correct_paralog	ITPR3	intact	0
GCF_004115215.2	Ornithorhynchus anatinus	Mammalia	Monotremata	RefSeq	Chromosome	RYR	0	1	NC_041746.1	1800239	2031660	+	Q92736	1	0.9174	3	0	found_annotated	1	15146802	present	complete	one model covers 1.00 of the coding footprint (bar 0.50)	14874	1	1	1	0	0.9978	0.9978		protein_coding	0	gene-RYR2	RYR2	ryanodine receptor 2	protein_coding	gene-RYR2	RYR2	ryanodine receptor 2	protein_coding	1	0.9978	0.9976	4959	correct_paralog	RYR2	correct_paralog	RYR	intact	0.604
GCF_004115215.2	Ornithorhynchus anatinus	Mammalia	Monotremata	RefSeq	Chromosome	RYR	1	1	NC_041732.1	2646515	2851019	+	A0A6I8Q6P7	1	0.8055	0	0	found_annotated	1	15146802	present	complete	one model covers 0.99 of the coding footprint (bar 0.50)	15174	1	1	1	0	0.9919	0.9919		protein_coding	0	gene-RYR1	RYR1	ryanodine receptor 1	protein_coding	gene-RYR1	RYR1	ryanodine receptor 1	protein_coding	1	0.9919	0.9978	5028	correct_paralog	RYR1	correct_paralog	RYR	intact	0
GCF_004115215.2	Ornithorhynchus anatinus	Mammalia	Monotremata	RefSeq	Chromosome	RYR	2	1	NC_041740.1	41754594	41824969	-	A0AAJ7XD62	1	0.6016	7	0	found_annotated	1	15146802	present	complete	one model covers 0.96 of the coding footprint (bar 0.50)	15167	1	1	1	0	0.9595	0.9595		protein_coding	0	gene-RYR3	RYR3	ryanodine receptor 3	protein_coding	gene-RYR3	RYR3	ryanodine receptor 3	protein_coding	1	0.9595	0.9886	4907	correct_paralog	RYR3	correct_paralog	RYR	intact	1.3545
GCF_009764475.1	Pristis pectinata	Chondrichthyes	Rhinopristiformes	RefSeq	Chromosome	ITPR1	0	0	NC_067410.1	44427554	44866170	-	A0ABM4F3U0	1	0.8723	3	1	found_annotated	1	17009522	present	complete	one model covers 0.99 of the coding footprint (bar 0.50)	8280	1	1	1	0	0.9907	0.9907		protein_coding	0	gene-itpr1b	itpr1b	inositol 1,4,5-trisphosphate receptor, type 1b	protein_coding	gene-itpr1b	itpr1b	inositol 1,4,5-trisphosphate receptor, type 1b	protein_coding	1	0.9907	0.9914	2758	correct_paralog	ITPR1	correct_paralog	ITPR1	intact	1.4545
GCF_009764475.1	Pristis pectinata	Chondrichthyes	Rhinopristiformes	RefSeq	Chromosome	ITPR2	0	0	NC_067423.1	40181944	40463218	-	Q14571	1	0.8149	0	1	found_annotated	1	17009522	present	complete	one model covers 1.00 of the coding footprint (bar 0.50)	8100	1	1	1	0	0.9985	0.9985		protein_coding	0	gene-itpr2	itpr2	inositol 1,4,5-trisphosphate receptor, type 2	protein_coding	gene-itpr2	itpr2	inositol 1,4,5-trisphosphate receptor, type 2	protein_coding	1	0.9985	0.9985	2700	correct_paralog	ITPR2	correct_paralog	ITPR2	intact	0.3702
GCF_009764475.1	Pristis pectinata	Chondrichthyes	Rhinopristiformes	RefSeq	Chromosome	ITPR3	0	0	NC_067424.1	22414155	22639934	+	A0A4W3GWE7	1	0.824	1	0	found_annotated	1	17009522	present	complete	one model covers 0.98 of the coding footprint (bar 0.50)	7879	1	1	1	0	0.9826	0.9826		protein_coding	0	gene-itpr3	itpr3	inositol 1,4,5-trisphosphate receptor, type 3	protein_coding	gene-itpr3	itpr3	inositol 1,4,5-trisphosphate receptor, type 3	protein_coding	1	0.9826	0.9662	2671	correct_paralog	ITPR3	correct_paralog	ITPR3	intact	0.3802
GCF_009764475.1	Pristis pectinata	Chondrichthyes	Rhinopristiformes	RefSeq	Chromosome	RYR	0	1	NC_067439.1	16201529	16825395	+	A0A4W3I1N0	0.9972	0.8902	0	0	found_annotated	1	17009522	present	complete	one model covers 1.00 of the coding footprint (bar 0.50)	15015	1	1	1	0	0.9968	0.9968		protein_coding	0	gene-LOC127586448	LOC127586448	ryanodine receptor 1-like	protein_coding	gene-LOC127586448	LOC127586448	ryanodine receptor 1-like	protein_coding	1	0.9968	0.9844	5068	placeholder		correct_paralog	RYR	intact	0
GCF_009764475.1	Pristis pectinata	Chondrichthyes	Rhinopristiformes	RefSeq	Chromosome	RYR	1	1	NC_067407.1	125014138	125600496	-	A0A3Q0HBW9	0.9962	0.8726	0	0	found_annotated	1	17009522	present	complete	one model covers 0.99 of the coding footprint (bar 0.50)	14934	1	1	1	0	0.9903	0.9903		protein_coding	0	gene-ryr2a	ryr2a	ryanodine receptor 2a (cardiac)	protein_coding	gene-ryr2a	ryr2a	ryanodine receptor 2a (cardiac)	protein_coding	1	0.9903	0.9953	4953	correct_paralog	RYR2	correct_paralog	RYR	intact	0
GCF_009764475.1	Pristis pectinata	Chondrichthyes	Rhinopristiformes	RefSeq	Chromosome	RYR	2	1	NC_067405.1	99603418	99907991	-	A0A8V0Y8K1	0.9992	0.6772	1	0	found_annotated	1	17009522	present	complete	one model covers 0.98 of the coding footprint (bar 0.50)	14656	1	1	1	0	0.985	0.985		protein_coding	0	gene-ryr3	ryr3	ryanodine receptor 3	protein_coding	gene-ryr3	ryr3	ryanodine receptor 3	protein_coding	1	0.985	0.993	4846	correct_paralog	RYR3	correct_paralog	RYR	intact	0.2015
GCF_009769465.1	Tauraco erythrolophus	Aves	Musophagiformes	RefSeq	Chromosome	ITPR1	0	0	NC_141476.1	1959035	2128707	-	A0A8V0ZJT0	1	0.991	0	0	found_annotated	1	11927027	present	complete	one model covers 1.00 of the coding footprint (bar 0.50)	8337	1	1	1	0	1	1		protein_coding	0	gene-ITPR1	ITPR1	inositol 1,4,5-trisphosphate receptor type 1	protein_coding	gene-ITPR1	ITPR1	inositol 1,4,5-trisphosphate receptor type 1	protein_coding	1	1	0.9927	2799	correct_paralog	ITPR1	correct_paralog	ITPR1	intact	0
GCF_009769465.1	Tauraco erythrolophus	Aves	Musophagiformes	RefSeq	Chromosome	ITPR2	0	0	NC_141468.1	78392480	78653980	+	A0A672UP22	1	0.9874	0	0	found_annotated	1	11927027	present	complete	one model covers 1.00 of the coding footprint (bar 0.50)	8100	1	1	1	0	1	1		protein_coding	0	gene-ITPR2	ITPR2	inositol 1,4,5-trisphosphate receptor type 2	protein_coding	gene-ITPR2	ITPR2	inositol 1,4,5-trisphosphate receptor type 2	protein_coding	1	1	0.9996	2701	correct_paralog	ITPR2	correct_paralog	ITPR2	intact	0
GCF_009769465.1	Tauraco erythrolophus	Aves	Musophagiformes	RefSeq	Chromosome	ITPR3	0	0	NC_141491.1	3997368	4038549	+	A0A8V1ACE6	1	0.9895	1	0	found_annotated	1	11927027	present	complete	one model covers 1.00 of the coding footprint (bar 0.50)	7994	1	1	1	0	0.9997	0.9997		protein_coding	0	gene-ITPR3	ITPR3	inositol 1,4,5-trisphosphate receptor type 3	protein_coding	gene-ITPR3	ITPR3	inositol 1,4,5-trisphosphate receptor type 3	protein_coding	1	0.9997	1	2664	correct_paralog	ITPR3	correct_paralog	ITPR3	intact	0.3754
