accession	organism	vclass	vorder	assembly_level	contig_n50	contig_spans_gene	cell	n_loci	n_copies	n_intact_copies	n_contigs	same_contig_copies	max_coverage	annot_named	copy_contigs
GCF_052327205.1	Somniosus microcephalus	Chondrichthyes	Squaliformes	Chromosome	1075145	1	RYR	3	3	3	3	0	1.0	3	NC_140989.1;NC_140998.1;NC_141020.1
GCF_054371585.1	Giraffa tippelskirchi	Mammalia	Artiodactyla	Complete Genome	166642423	1	ITPR1	1	1	1	1	0	1.0	1	NC_137283.1
GCF_054371585.1	Giraffa tippelskirchi	Mammalia	Artiodactyla	Complete Genome	166642423	1	ITPR2	1	1	1	1	0	1.0	1	NC_137278.1
GCF_054371585.1	Giraffa tippelskirchi	Mammalia	Artiodactyla	Complete Genome	166642423	1	ITPR3	1	1	1	1	0	1.0	1	NC_137282.1
GCF_054371585.1	Giraffa tippelskirchi	Mammalia	Artiodactyla	Complete Genome	166642423	1	RYR	3	3	3	2	1	1.0	3	NC_137276.1;NC_137281.1
GCF_054491055.1	Hypomesus nipponensis	Actinopteri	Osmeriformes	Complete Genome	20232928	1	ITPR1	2	2	2	1	1	1.0	2	NC_140369.1
GCF_054491055.1	Hypomesus nipponensis	Actinopteri	Osmeriformes	Complete Genome	20232928	1	ITPR2	1	1	1	1	0	1.0	1	NC_140374.1
GCF_054491055.1	Hypomesus nipponensis	Actinopteri	Osmeriformes	Complete Genome	20232928	1	ITPR3	1	1	1	1	0	1.0	1	NC_140378.1
GCF_054491055.1	Hypomesus nipponensis	Actinopteri	Osmeriformes	Complete Genome	20232928	1	RYR	6	6	6	6	0	1.0	6	NC_140363.1;NC_140365.1;NC_140366.1;NC_140371.1;NC_140373.1;NC_140375.1
GCF_056507025.1	Lutjanus erythropterus	Actinopteri	Lutjaniformes	Chromosome	37725332	1	ITPR1	2	2	2	1	1	1.0	2	NC_139318.1
GCF_056507025.1	Lutjanus erythropterus	Actinopteri	Lutjaniformes	Chromosome	37725332	1	ITPR2	1	1	1	1	0	1.0	1	NC_139329.1
GCF_056507025.1	Lutjanus erythropterus	Actinopteri	Lutjaniformes	Chromosome	37725332	1	ITPR3	1	1	1	1	0	1.0	1	NC_139322.1
GCF_056507025.1	Lutjanus erythropterus	Actinopteri	Lutjaniformes	Chromosome	37725332	1	RYR	6	6	6	6	0	1.0	6	NC_139320.1;NC_139327.1;NC_139330.1;NC_139331.1;NC_139333.1;NC_139334.1
GCF_057381845.1	Rhamphochromis longiceps	Actinopteri	Cichliformes	Chromosome	31399844	1	ITPR1	2	2	2	1	1	1.0	2	NC_140561.1
GCF_057381845.1	Rhamphochromis longiceps	Actinopteri	Cichliformes	Chromosome	31399844	1	ITPR2	1	1	1	1	0	1.0	1	NC_140563.1
GCF_057381845.1	Rhamphochromis longiceps	Actinopteri	Cichliformes	Chromosome	31399844	1	ITPR3	1	1	1	1	0	1.0	1	NC_140576.1
GCF_057381845.1	Rhamphochromis longiceps	Actinopteri	Cichliformes	Chromosome	31399844	1	RYR	7	7	7	6	1	1.0	7	NC_140564.1;NC_140566.1;NC_140569.1;NC_140570.1;NC_140571.1;NC_140575.1
GCF_900324485.3	Mastacembelus armatus	Actinopteri	Synbranchiformes	Chromosome	8014513	1	ITPR1	2	2	2	1	1	1.0	2	NC_046637.1
GCF_900324485.3	Mastacembelus armatus	Actinopteri	Synbranchiformes	Chromosome	8014513	1	ITPR2	1	1	1	1	0	1.0	1	NC_046638.1
GCF_900324485.3	Mastacembelus armatus	Actinopteri	Synbranchiformes	Chromosome	8014513	1	ITPR3	1	1	1	1	0	1.0	1	NC_046639.1
GCF_900324485.3	Mastacembelus armatus	Actinopteri	Synbranchiformes	Chromosome	8014513	1	RYR	6	6	6	6	0	1.0	6	NC_046645.1;NC_046646.1;NC_046647.1;NC_046651.1;NC_046654.1;NC_046656.1
GCF_900634775.2	Gouania willdenowi	Actinopteri	Blenniiformes	Chromosome	1838341	1	ITPR1	2	2	2	1	1	1.0	2	NC_041048.1
GCF_900634775.2	Gouania willdenowi	Actinopteri	Blenniiformes	Chromosome	1838341	1	ITPR2	1	1	1	1	0	1.0	1	NC_041049.1
GCF_900634775.2	Gouania willdenowi	Actinopteri	Blenniiformes	Chromosome	1838341	1	ITPR3	1	1	0	1	0	1.0	1	NC_041050.1
GCF_900634775.2	Gouania willdenowi	Actinopteri	Blenniiformes	Chromosome	1838341	1	RYR	6	6	6	6	0	1.0	6	NC_041056.1;NC_041057.1;NC_041058.1;NC_041062.1;NC_041065.1;NC_041066.1
GCF_900747795.2	Erpetoichthys calabaricus	Cladistia	Polypteriformes	Chromosome	6772339	1	ITPR1	1	1	1	1	0	1.0	1	NC_041411.2
GCF_900747795.2	Erpetoichthys calabaricus	Cladistia	Polypteriformes	Chromosome	6772339	1	ITPR2	1	1	1	1	0	1.0	1	NC_041394.2
GCF_900747795.2	Erpetoichthys calabaricus	Cladistia	Polypteriformes	Chromosome	6772339	1	ITPR3	1	1	1	1	0	1.0	1	NC_041396.2
GCF_900747795.2	Erpetoichthys calabaricus	Cladistia	Polypteriformes	Chromosome	6772339	1	RYR	3	3	3	3	0	1.0	3	NC_041394.2;NC_041408.2;NC_041409.2
GCF_900880675.2	Sparus aurata	Actinopteri	Spariformes	Chromosome	2862625	1	ITPR1	2	2	2	1	1	1.0	2	NC_044192.1
GCF_900880675.2	Sparus aurata	Actinopteri	Spariformes	Chromosome	2862625	1	ITPR2	1	1	1	1	0	1.0	1	NC_044194.1
GCF_900880675.2	Sparus aurata	Actinopteri	Spariformes	Chromosome	2862625	1	ITPR3	1	1	1	1	0	1.0	1	NC_044193.1
GCF_900880675.2	Sparus aurata	Actinopteri	Spariformes	Chromosome	2862625	1	RYR	6	6	6	6	0	1.0	6	NC_044188.1;NC_044199.1;NC_044201.1;NC_044202.1;NC_044206.1;NC_044208.1
GCF_901000725.3	Takifugu rubripes	Actinopteri	Tetraodontiformes	Chromosome	3136617	1	ITPR1	2	2	2	1	1	1.0	2	NC_042303.1
GCF_901000725.3	Takifugu rubripes	Actinopteri	Tetraodontiformes	Chromosome	3136617	1	ITPR2	1	1	1	1	0	1.0	1	NC_042293.1
GCF_901000725.3	Takifugu rubripes	Actinopteri	Tetraodontiformes	Chromosome	3136617	1	ITPR3	1	1	0	1	0	1.0	1	NC_042287.1
GCF_901000725.3	Takifugu rubripes	Actinopteri	Tetraodontiformes	Chromosome	3136617	1	RYR	6	6	6	6	0	1.0	6	NC_042285.1;NC_042286.1;NC_042288.1;NC_042295.1;NC_042299.1;NC_042300.1
GCF_901001135.2	Rhinatrema bivittatum	Amphibia	Gymnophiona	Chromosome	3216284	1	ITPR1	1	1	1	1	0	1.0	1	NC_042618.1
GCF_901001135.2	Rhinatrema bivittatum	Amphibia	Gymnophiona	Chromosome	3216284	1	ITPR2	1	1	1	1	0	1.0	1	NC_042618.1
GCF_901001135.2	Rhinatrema bivittatum	Amphibia	Gymnophiona	Chromosome	3216284	1	ITPR3	1	1	1	1	0	0.9989	1	NC_042626.1
GCF_901001135.2	Rhinatrema bivittatum	Amphibia	Gymnophiona	Chromosome	3216284	1	RYR	3	3	3	3	0	1.0	3	NC_042617.1;NC_042618.1;NC_042625.1
GCF_902148855.1	Sphaeramia orbicularis	Actinopteri	Kurtiformes	Chromosome	2360121	1	ITPR1	2	2	2	1	1	1.0	2	NC_043961.1
GCF_902148855.1	Sphaeramia orbicularis	Actinopteri	Kurtiformes	Chromosome	2360121	1	ITPR2	1	1	1	1	0	1.0	1	NC_043962.1
GCF_902148855.1	Sphaeramia orbicularis	Actinopteri	Kurtiformes	Chromosome	2360121	1	ITPR3	1	1	1	1	0	1.0	1	NC_043963.1
GCF_902148855.1	Sphaeramia orbicularis	Actinopteri	Kurtiformes	Chromosome	2360121	1	RYR	6	6	5	6	0	1.0	6	NC_043969.1;NC_043970.1;NC_043971.1;NC_043975.1;NC_043978.1;NC_043979.1
GCF_902150065.1	Myripristis murdjan	Actinopteri	Holocentriformes	Chromosome	14475636	1	ITPR1	2	2	2	1	1	1.0	2	NC_043984.1
GCF_902150065.1	Myripristis murdjan	Actinopteri	Holocentriformes	Chromosome	14475636	1	ITPR2	1	1	1	1	0	1.0	1	NC_043985.1
GCF_902150065.1	Myripristis murdjan	Actinopteri	Holocentriformes	Chromosome	14475636	1	ITPR3	1	1	1	1	0	1.0	1	NC_043986.1
GCF_902150065.1	Myripristis murdjan	Actinopteri	Holocentriformes	Chromosome	14475636	1	RYR	6	6	6	6	0	1.0	6	NC_043992.1;NC_043993.1;NC_043994.1;NC_043998.1;NC_044001.1;NC_044003.1
GCF_902167405.1	Gadus morhua	Actinopteri	Gadiformes	Chromosome	1015663	1	ITPR1	2	2	2	1	1	1.0	2	NC_044060.1
GCF_902167405.1	Gadus morhua	Actinopteri	Gadiformes	Chromosome	1015663	1	ITPR2	1	1	1	1	0	1.0	1	NC_044056.1
GCF_902167405.1	Gadus morhua	Actinopteri	Gadiformes	Chromosome	1015663	1	ITPR3	1	1	1	1	0	0.9978	1	NC_044048.1
GCF_902167405.1	Gadus morhua	Actinopteri	Gadiformes	Chromosome	1015663	1	RYR	6	6	5	6	0	1.0	6	NC_044052.1;NC_044054.1;NC_044062.1;NC_044063.1;NC_044065.1;NC_044068.1
GCF_902362185.1	Chanos chanos	Actinopteri	Gonorynchiformes	Chromosome	23134051	1	ITPR1	2	2	2	1	1	1.0	2	NC_044500.1
GCF_902362185.1	Chanos chanos	Actinopteri	Gonorynchiformes	Chromosome	23134051	1	ITPR2	1	1	1	1	0	1.0	1	NC_044507.1
GCF_902362185.1	Chanos chanos	Actinopteri	Gonorynchiformes	Chromosome	23134051	1	ITPR3	1	1	1	1	0	1.0	1	NC_044503.1
GCF_902362185.1	Chanos chanos	Actinopteri	Gonorynchiformes	Chromosome	23134051	1	RYR	6	6	6	6	0	1.0	5	NC_044495.1;NC_044496.1;NC_044498.1;NC_044499.1;NC_044504.1;NC_044509.1
GCF_902500255.1	Thalassophryne amazonica	Actinopteri	Batrachoidiformes	Chromosome	2329598	1	ITPR1	2	2	2	1	1	1.0	2	NC_047105.1
GCF_902500255.1	Thalassophryne amazonica	Actinopteri	Batrachoidiformes	Chromosome	2329598	1	ITPR2	1	1	1	1	0	1.0	1	NC_047110.1
GCF_902500255.1	Thalassophryne amazonica	Actinopteri	Batrachoidiformes	Chromosome	2329598	1	ITPR3	1	1	1	1	0	1.0	1	NC_047108.1
GCF_902500255.1	Thalassophryne amazonica	Actinopteri	Batrachoidiformes	Chromosome	2329598	1	RYR	6	6	5	6	0	1.0	6	NC_047106.1;NC_047111.1;NC_047115.1;NC_047120.1;NC_047121.1;NC_047123.1
GCF_907165065.1	Caprimulgus europaeus	Aves	Caprimulgiformes	Chromosome	30622946	1	ITPR1	1	1	1	1	0	1.0	1	NC_136578.1
GCF_907165065.1	Caprimulgus europaeus	Aves	Caprimulgiformes	Chromosome	30622946	1	ITPR2	1	1	1	1	0	1.0	1	NC_136557.1
GCF_907165065.1	Caprimulgus europaeus	Aves	Caprimulgiformes	Chromosome	30622946	1	ITPR3	1	1	1	1	0	1.0	1	NC_136566.1
GCF_907165065.1	Caprimulgus europaeus	Aves	Caprimulgiformes	Chromosome	30622946	1	RYR	2	2	2	2	0	1.0	2	NC_136553.1;NC_136561.1
GCF_933228915.1	Telmatherina bonti	Actinopteri	Atheriniformes	Chromosome	1254875	1	ITPR1	2	2	2	1	1	1.0	2	NC_136624.1
GCF_933228915.1	Telmatherina bonti	Actinopteri	Atheriniformes	Chromosome	1254875	1	ITPR2	1	1	1	1	0	1.0	1	NC_136620.1
GCF_933228915.1	Telmatherina bonti	Actinopteri	Atheriniformes	Chromosome	1254875	1	ITPR3	1	1	1	1	0	1.0	1	NC_136622.1
GCF_933228915.1	Telmatherina bonti	Actinopteri	Atheriniformes	Chromosome	1254875	1	RYR	6	6	6	6	0	1.0	6	NC_136614.1;NC_136627.1;NC_136628.1;NC_136629.1;NC_136630.1;NC_136631.1
GCF_947461875.1	Haliaeetus albicilla	Aves	Accipitriformes	Chromosome	4576000	1	ITPR1	1	1	1	1	0	1.0	1	NC_091506.1
GCF_947461875.1	Haliaeetus albicilla	Aves	Accipitriformes	Chromosome	4576000	1	ITPR2	1	1	1	1	0	1.0	1	NC_091501.1
GCF_947461875.1	Haliaeetus albicilla	Aves	Accipitriformes	Chromosome	4576000	1	ITPR3	1	1	1	1	0	1.0	1	NC_091508.1
GCF_947461875.1	Haliaeetus albicilla	Aves	Accipitriformes	Chromosome	4576000	1	RYR	3	3	3	3	0	1.0	3	NC_091487.1;NC_091495.1;NC_091516.1
GCF_949152265.1	Phoxinus phoxinus	Actinopteri	Cypriniformes	Chromosome	1988965	1	ITPR1	2	2	2	2	0	1.0	2	NC_136886.1;NC_136897.1
GCF_949152265.1	Phoxinus phoxinus	Actinopteri	Cypriniformes	Chromosome	1988965	1	ITPR2	1	1	1	1	0	1.0	1	NC_136883.1
GCF_949152265.1	Phoxinus phoxinus	Actinopteri	Cypriniformes	Chromosome	1988965	1	ITPR3	1	1	1	1	0	1.0	1	NC_136890.1
GCF_949152265.1	Phoxinus phoxinus	Actinopteri	Cypriniformes	Chromosome	1988965	1	RYR	6	6	6	5	1	1.0	6	NC_136883.1;NC_136888.1;NC_136891.1;NC_136896.1;NC_136898.1
GCF_949606895.1	Notothenia rossii	Actinopteri	Perciformes	Chromosome	383412	1	ITPR1	1	1	1	1	0	1.0	1	NC_136903.1
GCF_949606895.1	Notothenia rossii	Actinopteri	Perciformes	Chromosome	383412	1	ITPR2	1	1	1	1	0	1.0	1	NC_136903.1
GCF_949606895.1	Notothenia rossii	Actinopteri	Perciformes	Chromosome	383412	1	ITPR3	1	1	1	1	0	1.0	1	NC_136902.1
GCF_949606895.1	Notothenia rossii	Actinopteri	Perciformes	Chromosome	383412	1	RYR	6	6	6	6	0	1.0	6	NC_136902.1;NC_136905.1;NC_136906.1;NC_136907.1;NC_136909.1;NC_136910.1
GCF_949987555.1	Borostomias antarcticus	Actinopteri	Stomiiformes	Chromosome	959230	1	ITPR1	2	2	2	2	0	1.0	2	NC_140240.1;NC_140244.1
GCF_949987555.1	Borostomias antarcticus	Actinopteri	Stomiiformes	Chromosome	959230	1	ITPR2	1	1	1	1	0	1.0	1	NC_140251.1
GCF_949987555.1	Borostomias antarcticus	Actinopteri	Stomiiformes	Chromosome	959230	1	ITPR3	1	1	1	1	0	1.0	1	NC_140236.1
GCF_949987555.1	Borostomias antarcticus	Actinopteri	Stomiiformes	Chromosome	959230	1	RYR	6	6	6	6	0	1.0	6	NC_140234.1;NC_140235.1;NC_140238.1;NC_140239.1;NC_140248.1;NC_140262.1
GCF_949987685.1	Ammodytes marinus	Actinopteri	Uranoscopiformes	Chromosome	2041615	1	ITPR1	2	2	2	1	1	1.0	2	NC_137233.1
GCF_949987685.1	Ammodytes marinus	Actinopteri	Uranoscopiformes	Chromosome	2041615	1	ITPR2	1	1	1	1	0	1.0	1	NC_137234.1
GCF_949987685.1	Ammodytes marinus	Actinopteri	Uranoscopiformes	Chromosome	2041615	1	ITPR3	1	1	1	1	0	1.0	1	NC_137211.1
GCF_949987685.1	Ammodytes marinus	Actinopteri	Uranoscopiformes	Chromosome	2041615	1	RYR	6	6	6	6	0	1.0	6	NC_137215.1;NC_137218.1;NC_137219.1;NC_137223.1;NC_137224.1;NC_137232.1
GCF_951640355.1	Cnephaeus nilssonii	Mammalia	Chiroptera	Chromosome	2474537	1	ITPR1	1	1	1	1	0	1.0	1	NC_137088.1
GCF_951640355.1	Cnephaeus nilssonii	Mammalia	Chiroptera	Chromosome	2474537	1	ITPR2	1	1	1	1	0	1.0	1	NC_137077.1
GCF_951640355.1	Cnephaeus nilssonii	Mammalia	Chiroptera	Chromosome	2474537	1	ITPR3	1	1	1	1	0	1.0	1	NC_137080.1
GCF_951640355.1	Cnephaeus nilssonii	Mammalia	Chiroptera	Chromosome	2474537	1	RYR	3	3	3	3	0	1.0	3	NC_137075.1;NC_137091.1;NC_137094.1
GCF_951799975.1	Gobius niger	Actinopteri	Gobiiformes	Chromosome	3365000	1	ITPR1	2	2	2	1	1	1.0	2	NC_136871.1
GCF_951799975.1	Gobius niger	Actinopteri	Gobiiformes	Chromosome	3365000	1	ITPR2	1	1	1	1	0	1.0	1	NC_136863.1
GCF_951799975.1	Gobius niger	Actinopteri	Gobiiformes	Chromosome	3365000	1	ITPR3	1	1	1	1	0	1.0	1	NC_136857.1
GCF_951799975.1	Gobius niger	Actinopteri	Gobiiformes	Chromosome	3365000	1	RYR	5	5	5	5	0	1.0	5	NC_136852.1;NC_136862.1;NC_136866.1;NC_136867.1;NC_136870.1
GCF_960531495.1	Zeus faber	Actinopteri	Zeiformes	Chromosome	1449431	1	ITPR1	2	2	2	1	1	1.0	2	NC_137192.1
GCF_960531495.1	Zeus faber	Actinopteri	Zeiformes	Chromosome	1449431	1	ITPR2	1	1	1	1	0	1.0	1	NC_137201.1
GCF_960531495.1	Zeus faber	Actinopteri	Zeiformes	Chromosome	1449431	1	ITPR3	1	1	1	1	0	1.0	1	NC_137194.1
GCF_960531495.1	Zeus faber	Actinopteri	Zeiformes	Chromosome	1449431	1	RYR	6	6	6	6	0	1.0	6	NC_137189.1;NC_137197.1;NC_137198.1;NC_137200.1;NC_137202.1;NC_137207.1
GCF_963457635.1	Microchirus variegatus	Actinopteri	Pleuronectiformes	Chromosome	2444644	1	ITPR1	2	2	2	2	0	1.0	2	NC_139805.1;NC_139808.1
GCF_963457635.1	Microchirus variegatus	Actinopteri	Pleuronectiformes	Chromosome	2444644	1	ITPR2	1	1	1	1	0	1.0	1	NC_139809.1
GCF_963457635.1	Microchirus variegatus	Actinopteri	Pleuronectiformes	Chromosome	2444644	1	ITPR3	1	1	1	1	0	1.0	1	NC_139810.1
GCF_963457635.1	Microchirus variegatus	Actinopteri	Pleuronectiformes	Chromosome	2444644	1	RYR	6	6	6	6	0	1.0	6	NC_139803.1;NC_139804.1;NC_139812.1;NC_139813.1;NC_139819.1;NC_139822.1
GCF_963514005.1	Raja brachyura	Chondrichthyes	Rajiformes	Chromosome	2048057	1	ITPR1	1	1	1	1	0	0.9953	1	NC_137376.1
GCF_963514005.1	Raja brachyura	Chondrichthyes	Rajiformes	Chromosome	2048057	1	ITPR2	1	1	1	1	0	1.0	1	NC_137379.1
GCF_963514005.1	Raja brachyura	Chondrichthyes	Rajiformes	Chromosome	2048057	1	ITPR3	1	1	1	1	0	1.0	1	NC_137384.1
GCF_963514005.1	Raja brachyura	Chondrichthyes	Rajiformes	Chromosome	2048057	1	RYR	3	3	3	3	0	1.0	3	NC_137368.1;NC_137369.1;NC_137398.1
GCF_963514075.1	Conger conger	Actinopteri	Anguilliformes	Chromosome	3090688	1	ITPR1	2	2	2	2	0	1.0	2	NC_083769.1;NC_083773.1
GCF_963514075.1	Conger conger	Actinopteri	Anguilliformes	Chromosome	3090688	1	ITPR2	1	1	1	1	0	1.0	1	NC_083778.1
GCF_963514075.1	Conger conger	Actinopteri	Anguilliformes	Chromosome	3090688	1	ITPR3	1	1	1	1	0	1.0	1	NC_083769.1
GCF_963514075.1	Conger conger	Actinopteri	Anguilliformes	Chromosome	3090688	1	RYR	5	5	5	5	0	1.0	5	NC_083760.1;NC_083761.1;NC_083764.1;NC_083766.1;NC_083772.1
GCF_963514085.1	Chelon labrosus	Actinopteri	Mugiliformes	Chromosome	2544200	1	ITPR1	2	2	2	1	1	1.0	2	NC_140340.1
GCF_963514085.1	Chelon labrosus	Actinopteri	Mugiliformes	Chromosome	2544200	1	ITPR2	1	1	1	1	0	1.0	1	NC_140344.1
GCF_963514085.1	Chelon labrosus	Actinopteri	Mugiliformes	Chromosome	2544200	1	ITPR3	1	1	1	1	0	1.0	1	NC_140360.1
GCF_963514085.1	Chelon labrosus	Actinopteri	Mugiliformes	Chromosome	2544200	1	RYR	6	6	6	6	0	1.0	6	NC_140346.1;NC_140347.1;NC_140348.1;NC_140350.1;NC_140352.1;NC_140353.1
GCF_963921795.1	Nannobrachium achirus	Actinopteri	Myctophiformes	Chromosome	1305851	1	ITPR1	2	2	2	1	1	1.0	2	NC_137815.1
GCF_963921795.1	Nannobrachium achirus	Actinopteri	Myctophiformes	Chromosome	1305851	1	ITPR2	2	2	2	1	1	1.0	2	NC_137820.1
GCF_963921795.1	Nannobrachium achirus	Actinopteri	Myctophiformes	Chromosome	1305851	1	ITPR3	1	1	1	1	0	1.0	1	NC_137818.1
GCF_963921795.1	Nannobrachium achirus	Actinopteri	Myctophiformes	Chromosome	1305851	1	RYR	6	6	6	6	0	1.0	6	NC_137817.1;NC_137823.1;NC_137825.1;NC_137826.1;NC_137827.1;NC_137833.1
GCF_963921805.1	Phalacrocorax carbo	Aves	Suliformes	Chromosome	4631399	1	ITPR1	1	1	1	1	0	1.0	1	NC_087518.1
GCF_963921805.1	Phalacrocorax carbo	Aves	Suliformes	Chromosome	4631399	1	ITPR2	1	1	1	1	0	1.0	1	NC_087513.1
GCF_963921805.1	Phalacrocorax carbo	Aves	Suliformes	Chromosome	4631399	1	ITPR3	1	1	1	1	0	1.0	1	NC_087535.1
GCF_963921805.1	Phalacrocorax carbo	Aves	Suliformes	Chromosome	4631399	1	RYR	2	2	2	2	0	1.0	2	NC_087515.1;NC_087521.1
GCF_963971535.1	Notolepis coatsorum	Actinopteri	Aulopiformes	Chromosome	444000	1	ITPR1	2	2	2	1	1	1.0	0	NC_140170.1
GCF_963971535.1	Notolepis coatsorum	Actinopteri	Aulopiformes	Chromosome	444000	1	ITPR2	1	1	1	1	0	1.0	0	NC_140182.1
GCF_963971535.1	Notolepis coatsorum	Actinopteri	Aulopiformes	Chromosome	444000	1	ITPR3	1	1	1	1	0	1.0	0	NC_140181.1
GCF_963971535.1	Notolepis coatsorum	Actinopteri	Aulopiformes	Chromosome	444000	1	RYR	5	5	4	5	0	1.0	0	NC_140165.1;NC_140167.1;NC_140172.1;NC_140173.1;NC_140179.1
GCF_963989245.1	Nansenia antarctica	Actinopteri	Argentiniformes	Chromosome	750607	1	ITPR1	2	2	2	2	0	1.0	2	NC_137685.1;NC_137691.1
GCF_963989245.1	Nansenia antarctica	Actinopteri	Argentiniformes	Chromosome	750607	1	ITPR2	1	1	1	1	0	1.0	1	NC_137684.1
GCF_963989245.1	Nansenia antarctica	Actinopteri	Argentiniformes	Chromosome	750607	1	ITPR3	1	1	1	1	0	1.0	1	NC_137676.1
GCF_963989245.1	Nansenia antarctica	Actinopteri	Argentiniformes	Chromosome	750607	1	RYR	6	6	6	4	1	1.0	6	NC_137674.1;NC_137681.1;NC_137687.1;NC_137693.1
GCF_964187855.1	Myxine glutinosa	Myxini	Myxiniformes	Chromosome	739991	1	ITPR1	3	3	3	3	0	1.0	3	NC_136261.1;NC_136264.1;NC_136272.1
GCF_964187855.1	Myxine glutinosa	Myxini	Myxiniformes	Chromosome	739991	1	ITPR2	0	0	0	0	0	0.0	0	
GCF_964187855.1	Myxine glutinosa	Myxini	Myxiniformes	Chromosome	739991	1	ITPR3	0	0	0	0	0	0.0	0	
GCF_964187855.1	Myxine glutinosa	Myxini	Myxiniformes	Chromosome	739991	1	RYR	2	2	2	2	0	0.9994	2	NC_136269.1;NC_136271.1
GCF_964195595.1	Calonectris borealis	Aves	Procellariiformes	Chromosome	4142416	1	ITPR1	1	1	1	1	0	1.0	1	NC_134321.1
GCF_964195595.1	Calonectris borealis	Aves	Procellariiformes	Chromosome	4142416	1	ITPR2	1	1	1	1	0	1.0	1	NC_134312.1
GCF_964195595.1	Calonectris borealis	Aves	Procellariiformes	Chromosome	4142416	1	ITPR3	1	1	1	1	0	1.0	1	NC_134337.1
GCF_964195595.1	Calonectris borealis	Aves	Procellariiformes	Chromosome	4142416	1	RYR	3	3	3	3	0	1.0	3	NC_134314.1;NC_134316.1;NC_134343.1
GCF_964237555.1	Oryctolagus cuniculus	Mammalia	Lagomorpha	Chromosome	2030165	1	ITPR1	1	1	1	1	0	1.0	1	NC_091441.1
GCF_964237555.1	Oryctolagus cuniculus	Mammalia	Lagomorpha	Chromosome	2030165	1	ITPR2	1	1	1	1	0	1.0	1	NC_091440.1
GCF_964237555.1	Oryctolagus cuniculus	Mammalia	Lagomorpha	Chromosome	2030165	1	ITPR3	1	1	1	1	0	1.0	1	NC_091436.1
GCF_964237555.1	Oryctolagus cuniculus	Mammalia	Lagomorpha	Chromosome	2030165	1	RYR	3	3	3	3	0	1.0	3	NC_091443.1;NC_091444.1;NC_091449.1
GCF_964237585.1	Gallinula chloropus	Aves	Gruiformes	Chromosome	3673000	1	ITPR1	1	1	1	1	0	1.0	1	NC_140097.1
GCF_964237585.1	Gallinula chloropus	Aves	Gruiformes	Chromosome	3673000	1	ITPR2	1	1	1	1	0	1.0	1	NC_140085.1
GCF_964237585.1	Gallinula chloropus	Aves	Gruiformes	Chromosome	3673000	1	ITPR3	1	1	1	1	0	1.0	1	NC_140112.1
GCF_964237585.1	Gallinula chloropus	Aves	Gruiformes	Chromosome	3673000	1	RYR	2	2	2	2	0	1.0	2	NC_140087.1;NC_140088.1
GCF_964261635.1	Lissotriton helveticus	Amphibia	Caudata	Chromosome	7795245	1	ITPR1	1	1	1	1	0	1.0	1	NC_136070.1
GCF_964261635.1	Lissotriton helveticus	Amphibia	Caudata	Chromosome	7795245	1	ITPR2	1	1	1	1	0	1.0	1	NC_136057.1
GCF_964261635.1	Lissotriton helveticus	Amphibia	Caudata	Chromosome	7795245	1	ITPR3	1	1	1	1	0	1.0	1	NC_136065.1
GCF_964261635.1	Lissotriton helveticus	Amphibia	Caudata	Chromosome	7795245	1	RYR	3	3	3	2	1	1.0	3	NC_136067.1;NC_136070.1
GCF_964289735.1	Phaethon aethereus	Aves	Phaethontiformes	Chromosome	2122569	1	ITPR1	1	1	1	1	0	1.0	1	NC_138587.1
GCF_964289735.1	Phaethon aethereus	Aves	Phaethontiformes	Chromosome	2122569	1	ITPR2	1	1	1	1	0	1.0	1	NC_138575.1
GCF_964289735.1	Phaethon aethereus	Aves	Phaethontiformes	Chromosome	2122569	1	ITPR3	1	1	1	1	0	1.0	1	NC_138600.1
GCF_964289735.1	Phaethon aethereus	Aves	Phaethontiformes	Chromosome	2122569	1	RYR	2	2	2	2	0	1.0	2	NC_138576.1;NC_138579.1
GCF_964417175.1	Larus argentatus	Aves	Charadriiformes	Chromosome	3525167	1	ITPR1	1	1	1	1	0	1.0	1	NC_138697.1
GCF_964417175.1	Larus argentatus	Aves	Charadriiformes	Chromosome	3525167	1	ITPR2	1	1	1	1	0	1.0	1	NC_138688.1
GCF_964417175.1	Larus argentatus	Aves	Charadriiformes	Chromosome	3525167	1	ITPR3	1	1	1	1	0	1.0	1	NC_138708.1
GCF_964417175.1	Larus argentatus	Aves	Charadriiformes	Chromosome	3525167	1	RYR	2	2	2	2	0	1.0	2	NC_138690.1;NC_138691.1
GCF_964638095.1	Poromitra crassiceps	Actinopteri	Beryciformes	Chromosome	841497	1	ITPR1	2	2	2	2	0	1.0	2	NC_139649.1;NC_139650.1
GCF_964638095.1	Poromitra crassiceps	Actinopteri	Beryciformes	Chromosome	841497	1	ITPR2	1	1	1	1	0	1.0	1	NC_139636.1
GCF_964638095.1	Poromitra crassiceps	Actinopteri	Beryciformes	Chromosome	841497	1	ITPR3	1	1	1	1	0	1.0	1	NC_139637.1
GCF_964638095.1	Poromitra crassiceps	Actinopteri	Beryciformes	Chromosome	841497	1	RYR	6	6	6	6	0	1.0	6	NC_139623.1;NC_139625.1;NC_139626.1;NC_139630.1;NC_139633.1;NC_139642.1
GCF_965183815.1	Platalea leucorodia	Aves	Pelecaniformes	Chromosome	3299000	1	ITPR1	1	1	1	1	0	1.0	1	NC_138831.1
