model_id	accession	organism	vclass	vorder	cell	cell_status	db_status	locus_rank	contig	start	end	strand	length	coverage	identity	family_margin	paralog_margin	frameshifts	stop_codons	bait	assigned_via	annot_gene	annot_family	annot_paralog	sibling_locus_for_annot_paralog	annotated_assembly	contig_spans_gene	profile_call	profile_confidence	profile_evidence	itpr_score	ryr_score	profile_rel_margin	profile_envelope	profile_reason
GCA_040091345.1|RYR|JAHRIM010090740.1:403-24616+	GCA_040091345.1	Xenotaenia resolanae	Actinopteri	Cyprinodontiformes	RYR	assembly_gap	genome_only	1	JAHRIM010090740.1	403	24616	+	1647	0.3264	0.8257	1.0	1.0	0	0	H3BGR5|RYR|Latimeria_chalumnae	primary				0	Y	0	RYR	medium	partial	99.5	2629.3	0.9622	0.9988	ryr.hmm wins by 2529.8 bits (96.2% of 2629.3) over 1647 profile positions
GCA_040091345.1|RYR|JAHRIM010020309.1:346-31128+	GCA_040091345.1	Xenotaenia resolanae	Actinopteri	Cyprinodontiformes	RYR	assembly_gap	annotated_unnamed	2	JAHRIM010020309.1	346	31128	+	1746	0.3549	0.6933	1.0	1.0	0	0	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2	primary	XENORESO_009240			0	Y	0	RYR	medium	partial	453.1	2889.7	0.8432	0.9983	ryr.hmm wins by 2436.6 bits (84.3% of 2889.7) over 1760 profile positions
GCA_040091345.1|RYR|JAHRIM010013138.1:938-10173+	GCA_040091345.1	Xenotaenia resolanae	Actinopteri	Cyprinodontiformes	RYR	assembly_gap	annotated_unnamed	4	JAHRIM010013138.1	938	10173	+	1319	0.2552	0.7337	1.0	1.0	0	0	H3BGR5|RYR|Latimeria_chalumnae	primary	XENORESO_010084			0	Y	0	RYR	medium	partial	21.4	1806.8	0.9882	0.9992	ryr.hmm wins by 1785.4 bits (98.8% of 1806.8) over 1203 profile positions
GCA_040091345.1|RYR|JAHRIM010001033.1:2482-21155-	GCA_040091345.1	Xenotaenia resolanae	Actinopteri	Cyprinodontiformes	RYR	assembly_gap	genome_only	5	JAHRIM010001033.1	2482	21155	-	1441	0.2899	0.5956	1.0	1.0	0	0	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	primary				0	Y	0	RYR	medium	partial	52.3	1792.8	0.9708	0.9993	ryr.hmm wins by 1740.5 bits (97.1% of 1792.8) over 1410 profile positions
GCA_040091345.1|RYR|JAHRIM010081442.1:327-16718-	GCA_040091345.1	Xenotaenia resolanae	Actinopteri	Cyprinodontiformes	RYR	assembly_gap	genome_only	7	JAHRIM010081442.1	327	16718	-	1132	0.2342	0.5863	1.0	1.0	3	0	A0A4W3I1N0|LOC103190328|Callorhinchus_milii|vertebrate_basal	primary				0	Y	0	RYR	medium	partial	8.7	1511.3	0.9942	0.9982	ryr.hmm wins by 1502.6 bits (99.4% of 1511.3) over 1104 profile positions
GCA_043380575.1|ITPR1|CM092437.1:12011053-12141957+	GCA_043380575.1	Atractosteus spatula	Actinopteri	Semionotiformes	ITPR1	found_no_annotation	genome_only	0	CM092437.1	12011053	12141957	+	2738	1.0	0.9042	1.0	0.2523	0	0	A0A672IUQ7|ITPR1|Salarias_fasciatus	unresolved:vertebrate_basal				0	N	1	ITPR	high	architecture	4416.1	418.4	0.9053	0.9993	itpr.hmm wins by 3997.7 bits (90.5% of 4416.1) over 2636 profile positions
GCA_043380575.1|ITPR2|CM092440.1:51804679-51967578-	GCA_043380575.1	Atractosteus spatula	Actinopteri	Semionotiformes	ITPR2	found_no_annotation	genome_only	0	CM092440.1	51804679	51967578	-	2684	1.0	0.8197	1.0	0.2306	0	0	A0A672UP22|ITPR2|Strigops_habroptila	primary				0	N	1	ITPR	high	architecture	4102.4	461.0	0.8876	0.9985	itpr.hmm wins by 3641.4 bits (88.8% of 4102.4) over 2641 profile positions
GCA_043380575.1|ITPR3|CM092438.1:20753442-20790667+	GCA_043380575.1	Atractosteus spatula	Actinopteri	Semionotiformes	ITPR3	found_no_annotation	genome_only	0	CM092438.1	20753442	20790667	+	2668	1.0	0.8361	1.0	0.2294	0	0	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	primary				0	N	1	ITPR	high	architecture	3946.9	409.1	0.8963	0.9951	itpr.hmm wins by 3537.8 bits (89.6% of 3946.9) over 2636 profile positions
GCA_043380575.1|RYR|CM092448.1:5802523-5995263+	GCA_043380575.1	Atractosteus spatula	Actinopteri	Semionotiformes	RYR	found_no_annotation	genome_only	0	CM092448.1	5802523	5995263	+	4968	1.0	0.9029	1.0	1.0	0	0	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	primary				0	N	1	RYR	high	architecture	728.0	8449.7	0.9138	0.9996	ryr.hmm wins by 7721.7 bits (91.4% of 8449.7) over 4925 profile positions
GCA_043380575.1|RYR|CM092436.1:65620117-65734192-	GCA_043380575.1	Atractosteus spatula	Actinopteri	Semionotiformes	RYR	found_no_annotation	genome_only	1	CM092436.1	65620117	65734192	-	5078	1.0	0.8403	1.0	1.0	0	0	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	primary				0	N	1	RYR	high	architecture	744.5	8336.6	0.9107	0.9996	ryr.hmm wins by 7592.1 bits (91.1% of 8336.6) over 4925 profile positions
GCA_043380575.1|RYR|CM092441.1:37135664-37309978+	GCA_043380575.1	Atractosteus spatula	Actinopteri	Semionotiformes	RYR	found_no_annotation	genome_only	2	CM092441.1	37135664	37309978	+	4961	1.0	0.6938	1.0	1.0	0	1	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2	primary				0	N	1	RYR	high	architecture	732.4	8149.8	0.9101	0.9996	ryr.hmm wins by 7417.4 bits (91.0% of 8149.8) over 4925 profile positions
GCA_050084785.1|ITPR1|CM114425.1:14184100-14242029-	GCA_050084785.1	Liparis tanakae	Actinopteri	Perciformes	ITPR1	found_no_annotation	genome_only	0	CM114425.1	14184100	14242029	-	2756	1.0	0.9435	1.0	0.2951	0	0	A0A672IUQ7|ITPR1|Salarias_fasciatus	primary				0	N	1	ITPR	high	architecture	4308.3	405.4	0.9059	0.9989	itpr.hmm wins by 3902.9 bits (90.6% of 4308.3) over 2636 profile positions
GCA_050084785.1|ITPR1|CM114425.1:21265958-21359015-	GCA_050084785.1	Liparis tanakae	Actinopteri	Perciformes	ITPR1	found_no_annotation	genome_only	1	CM114425.1	21265958	21359015	-	2740	1.0	0.8504	1.0	0.2211	2	0	A0A672IUQ7|ITPR1|Salarias_fasciatus	unresolved:vertebrate_basal				0	N	1	ITPR	high	architecture	4253.8	389.5	0.9084	0.9993	itpr.hmm wins by 3864.3 bits (90.8% of 4253.8) over 2636 profile positions
GCA_050084785.1|ITPR2|CM114422.1:10483677-10531925-	GCA_050084785.1	Liparis tanakae	Actinopteri	Perciformes	ITPR2	found_no_annotation	genome_only	0	CM114422.1	10483677	10531925	-	2688	0.9981	0.8572	1.0	0.2828	2	0	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	primary				0	N	1	ITPR	high	architecture	3964.5	449.3	0.8867	0.9993	itpr.hmm wins by 3515.2 bits (88.7% of 3964.5) over 2630 profile positions
GCA_050084785.1|ITPR3|CM114428.1:23235495-23292314+	GCA_050084785.1	Liparis tanakae	Actinopteri	Perciformes	ITPR3	found_no_annotation	genome_only	0	CM114428.1	23235495	23292314	+	2681	1.0	0.883	1.0	0.2986	0	0	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	primary				0	N	1	ITPR	high	architecture	3868.2	391.8	0.8987	0.9918	itpr.hmm wins by 3476.4 bits (89.9% of 3868.2) over 2628 profile positions
GCA_050084785.1|RYR|CM114437.1:12838968-12958634-	GCA_050084785.1	Liparis tanakae	Actinopteri	Perciformes	RYR	found_no_annotation	genome_only	0	CM114437.1	12838968	12958634	-	4959	1.0	0.8735	1.0	1.0	2	0	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	primary				0	N	1	RYR	high	architecture	731.3	8217.5	0.911	0.9996	ryr.hmm wins by 7486.2 bits (91.1% of 8217.5) over 4925 profile positions
GCA_050084785.1|RYR|CM114427.1:15930480-15992621-	GCA_050084785.1	Liparis tanakae	Actinopteri	Perciformes	RYR	found_no_annotation	genome_only	1	CM114427.1	15930480	15992621	-	5084	1.0	0.7921	1.0	1.0	0	0	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	primary				0	N	1	RYR	high	architecture	731.1	8080.8	0.9095	0.9996	ryr.hmm wins by 7349.7 bits (91.0% of 8080.8) over 4925 profile positions
GCA_050084785.1|RYR|CM114433.1:20738662-20802129+	GCA_050084785.1	Liparis tanakae	Actinopteri	Perciformes	RYR	found_no_annotation	genome_only	2	CM114433.1	20738662	20802129	+	5115	1.0	0.7821	1.0	1.0	0	0	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	primary				0	N	1	RYR	high	architecture	762.5	8038.6	0.9051	0.9951	ryr.hmm wins by 7276.1 bits (90.5% of 8038.6) over 4930 profile positions
GCA_050084785.1|RYR|CM114430.1:14558494-14660334+	GCA_050084785.1	Liparis tanakae	Actinopteri	Perciformes	RYR	found_no_annotation	genome_only	3	CM114430.1	14558494	14660334	+	4905	1.0	0.6755	1.0	1.0	1	0	Q92736|RYR2|Homo_sapiens|RYR2	primary				0	N	1	RYR	high	architecture	704.4	7952.6	0.9114	0.9996	ryr.hmm wins by 7248.2 bits (91.1% of 7952.6) over 4925 profile positions
GCA_050084785.1|RYR|CM114435.1:3942056-4056449-	GCA_050084785.1	Liparis tanakae	Actinopteri	Perciformes	RYR	found_no_annotation	genome_only	4	CM114435.1	3942056	4056449	-	4881	0.9972	0.646	1.0	1.0	1	1	A0A4W3I1N0|LOC103190328|Callorhinchus_milii|vertebrate_basal	primary				0	N	1	RYR	high	architecture	686.3	7601.4	0.9097	0.9996	ryr.hmm wins by 6915.1 bits (91.0% of 7601.4) over 4910 profile positions
GCA_050084785.1|RYR|CM114432.1:18386616-18453368-	GCA_050084785.1	Liparis tanakae	Actinopteri	Perciformes	RYR	found_no_annotation	genome_only	5	CM114432.1	18386616	18453368	-	4966	1.0	0.5596	1.0	1.0	1	0	A0AAJ7XD62|LOC116953891|Petromyzon_marinus|vertebrate_basal	primary				0	N	1	RYR	high	architecture	674.2	6939.3	0.9028	0.9996	ryr.hmm wins by 6265.1 bits (90.3% of 6939.3) over 4925 profile positions
GCA_054084135.1|ITPR1|CM133787.1:719788-872802-	GCA_054084135.1	Copsychus sechellarum	Aves	Passeriformes	ITPR1	found_no_annotation	genome_only	0	CM133787.1	719788	872802	-	2777	1.0	0.9773	1.0	0.3226	0	0	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	primary				0	N	1	ITPR	high	architecture	4400.0	428.1	0.9027	0.9932	itpr.hmm wins by 3971.9 bits (90.3% of 4400.0) over 2636 profile positions
GCA_054084135.1|ITPR2|CM133781.1:7006064-7244922-	GCA_054084135.1	Copsychus sechellarum	Aves	Passeriformes	ITPR2	found_no_annotation	genome_only	0	CM133781.1	7006064	7244922	-	2698	1.0	0.9804	1.0	0.3116	0	0	A0A672UP22|ITPR2|Strigops_habroptila	primary				0	N	1	ITPR	high	architecture	4272.2	442.9	0.8963	0.9974	itpr.hmm wins by 3829.3 bits (89.6% of 4272.2) over 2636 profile positions
GCA_054084135.1|ITPR3|CM133804.1:2574051-2620493+	GCA_054084135.1	Copsychus sechellarum	Aves	Passeriformes	ITPR3	found_no_annotation	genome_only	0	CM133804.1	2574051	2620493	+	2671	1.0	0.9959	1.0	0.3944	0	0	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	primary				0	N	1	ITPR	high	architecture	4042.9	413.6	0.8977	0.9996	itpr.hmm wins by 3629.3 bits (89.8% of 4042.9) over 2633 profile positions
GCA_054084135.1|RYR|CM133779.1:45400159-45779593+	GCA_054084135.1	Copsychus sechellarum	Aves	Passeriformes	RYR	found_no_annotation	genome_only	0	CM133779.1	45400159	45779593	+	4970	1.0	0.9777	1.0	1.0	0	0	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2	primary				0	N	1	RYR	high	architecture	743.5	8491.0	0.9124	0.9998	ryr.hmm wins by 7747.5 bits (91.2% of 8491.0) over 4930 profile positions
GCA_054084135.1|RYR|CM133782.1:33373297-33564621-	GCA_054084135.1	Copsychus sechellarum	Aves	Passeriformes	RYR	found_no_annotation	genome_only	1	CM133782.1	33373297	33564621	-	4902	1.0	0.6744	1.0	1.0	0	0	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	primary				0	N	1	RYR	high	architecture	746.1	8228.4	0.9093	0.9912	ryr.hmm wins by 7482.3 bits (90.9% of 8228.4) over 4841 profile positions
GCA_054883375.1|ITPR1|CM142465.1:765235-860826-	GCA_054883375.1	Arapaima gigas	Actinopteri	Osteoglossiformes	ITPR1	found_no_annotation	genome_only	0	CM142465.1	765235	860826	-	2742	1.0	0.909	1.0	0.2616	0	0	A0A672IUQ7|ITPR1|Salarias_fasciatus	unresolved:vertebrate_basal				0	N	1	ITPR	high	architecture	4373.0	409.1	0.9064	0.9993	itpr.hmm wins by 3963.9 bits (90.6% of 4373.0) over 2636 profile positions
GCA_054883375.1|ITPR1|CM142465.1:21852238-22001487-	GCA_054883375.1	Arapaima gigas	Actinopteri	Osteoglossiformes	ITPR1	found_no_annotation	genome_only	1	CM142465.1	21852238	22001487	-	2744	1.0	0.8891	1.0	0.2413	0	0	A0A672IUQ7|ITPR1|Salarias_fasciatus	unresolved:vertebrate_basal				0	N	1	ITPR	high	architecture	4365.7	397.6	0.9089	0.9993	itpr.hmm wins by 3968.1 bits (90.9% of 4365.7) over 2636 profile positions
GCA_054883375.1|ITPR2|CM142463.1:6210260-6299421+	GCA_054883375.1	Arapaima gigas	Actinopteri	Osteoglossiformes	ITPR2	found_no_annotation	genome_only	0	CM142463.1	6210260	6299421	+	2690	1.0	0.7795	1.0	0.1938	0	1	Q14571|ITPR2|Homo_sapiens|ITPR2	primary				0	N	1	ITPR	high	architecture	4030.9	453.8	0.8874	0.9963	itpr.hmm wins by 3577.1 bits (88.7% of 4030.9) over 2628 profile positions
GCA_054883375.1|ITPR3|CM142469.1:255603-282378-	GCA_054883375.1	Arapaima gigas	Actinopteri	Osteoglossiformes	ITPR3	found_no_annotation	genome_only	0	CM142469.1	255603	282378	-	2668	1.0	0.8292	1.0	0.2347	0	0	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	primary				0	N	1	ITPR	high	architecture	3919.3	398.9	0.8982	0.9918	itpr.hmm wins by 3520.4 bits (89.8% of 3919.3) over 2628 profile positions
GCA_054883375.1|RYR|CM142468.1:9753883-9897024-	GCA_054883375.1	Arapaima gigas	Actinopteri	Osteoglossiformes	RYR	found_no_annotation	genome_only	0	CM142468.1	9753883	9897024	-	4970	1.0	0.9082	1.0	1.0	0	0	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	primary				0	N	1	RYR	high	architecture	729.1	8404.2	0.9132	0.9996	ryr.hmm wins by 7675.1 bits (91.3% of 8404.2) over 4925 profile positions
GCA_054883375.1|RYR|CM142463.1:23116229-23210689+	GCA_054883375.1	Arapaima gigas	Actinopteri	Osteoglossiformes	RYR	found_no_annotation	genome_only	1	CM142463.1	23116229	23210689	+	5060	1.0	0.8124	1.0	1.0	0	0	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	primary				0	N	1	RYR	high	architecture	775.7	8258.3	0.9061	0.9996	ryr.hmm wins by 7482.6 bits (90.6% of 8258.3) over 4925 profile positions
GCA_054883375.1|RYR|CM142467.1:18084142-18148814-	GCA_054883375.1	Arapaima gigas	Actinopteri	Osteoglossiformes	RYR	found_no_annotation	genome_only	2	CM142467.1	18084142	18148814	-	5012	1.0	0.8109	1.0	1.0	0	0	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	primary				0	N	1	RYR	high	architecture	734.1	8201.0	0.9105	0.9996	ryr.hmm wins by 7466.9 bits (91.0% of 8201.0) over 4925 profile positions
GCA_054883375.1|RYR|CM142465.1:34997549-35129114-	GCA_054883375.1	Arapaima gigas	Actinopteri	Osteoglossiformes	RYR	found_no_annotation	genome_only	3	CM142465.1	34997549	35129114	-	4954	1.0	0.6851	1.0	1.0	0	1	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2	primary				0	N	1	RYR	high	architecture	735.5	8061.2	0.9088	0.9996	ryr.hmm wins by 7325.7 bits (90.9% of 8061.2) over 4925 profile positions
GCA_056783665.1|ITPR1|CM165714.1:15922669-16042057+	GCA_056783665.1	Albula glossodonta	Actinopteri	Albuliformes	ITPR1	found_no_annotation	genome_only	0	CM165714.1	15922669	16042057	+	2734	1.0	0.9103	1.0	0.258	0	0	A0A672IUQ7|ITPR1|Salarias_fasciatus	unresolved:vertebrate_basal				0	N	1	ITPR	high	architecture	4363.8	410.0	0.906	0.9993	itpr.hmm wins by 3953.8 bits (90.6% of 4363.8) over 2636 profile positions
GCA_056783665.1|ITPR1|CM165712.1:23018632-23137252+	GCA_056783665.1	Albula glossodonta	Actinopteri	Albuliformes	ITPR1	found_no_annotation	genome_only	1	CM165712.1	23018632	23137252	+	2760	1.0	0.892	1.0	0.2508	0	0	A0A672IUQ7|ITPR1|Salarias_fasciatus	unresolved:vertebrate_basal				0	N	1	ITPR	high	architecture	4373.5	392.1	0.9103	0.9993	itpr.hmm wins by 3981.4 bits (91.0% of 4373.5) over 2636 profile positions
GCA_056783665.1|ITPR2|CM165725.1:13088170-13182794+	GCA_056783665.1	Albula glossodonta	Actinopteri	Albuliformes	ITPR2	found_no_annotation	genome_only	0	CM165725.1	13088170	13182794	+	2689	1.0	0.8079	1.0	0.2207	0	0	F1P1X4|ITPR2|Gallus_gallus|ITPR2	primary				0	N	1	ITPR	high	architecture	4093.5	459.1	0.8878	0.997	itpr.hmm wins by 3634.4 bits (88.8% of 4093.5) over 2630 profile positions
GCA_056783665.1|ITPR3|CM165714.1:1300026-1368194+	GCA_056783665.1	Albula glossodonta	Actinopteri	Albuliformes	ITPR3	found_no_annotation	genome_only	0	CM165714.1	1300026	1368194	+	2668	1.0	0.8455	1.0	0.2461	0	0	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	primary				0	N	1	ITPR	high	architecture	3931.4	396.2	0.8992	0.9936	itpr.hmm wins by 3535.2 bits (89.9% of 3931.4) over 2633 profile positions
GCA_056783665.1|RYR|CM165716.1:14603931-14761160+	GCA_056783665.1	Albula glossodonta	Actinopteri	Albuliformes	RYR	found_no_annotation	genome_only	0	CM165716.1	14603931	14761160	+	4966	1.0	0.9215	1.0	1.0	0	0	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	primary				0	N	1	RYR	high	architecture	732.7	8429.6	0.9131	0.9996	ryr.hmm wins by 7696.9 bits (91.3% of 8429.6) over 4925 profile positions
GCA_056783665.1|RYR|CM165711.1:25887648-25982097+	GCA_056783665.1	Albula glossodonta	Actinopteri	Albuliformes	RYR	found_no_annotation	genome_only	1	CM165711.1	25887648	25982097	+	5030	1.0	0.8273	1.0	1.0	0	0	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	primary				0	N	1	RYR	high	architecture	749.8	8282.5	0.9095	0.9996	ryr.hmm wins by 7532.7 bits (91.0% of 8282.5) over 4925 profile positions
GCA_056783665.1|RYR|CM165702.1:15074351-15169072-	GCA_056783665.1	Albula glossodonta	Actinopteri	Albuliformes	RYR	found_no_annotation	genome_only	2	CM165702.1	15074351	15169072	-	5055	1.0	0.8241	1.0	1.0	0	0	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	primary				0	N	1	RYR	high	architecture	741.5	8258.1	0.9102	0.9996	ryr.hmm wins by 7516.6 bits (91.0% of 8258.1) over 4925 profile positions
GCA_056783665.1|RYR|CM165710.1:20434967-20561644+	GCA_056783665.1	Albula glossodonta	Actinopteri	Albuliformes	RYR	found_no_annotation	genome_only	3	CM165710.1	20434967	20561644	+	4925	1.0	0.6843	1.0	1.0	0	0	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2	primary				0	N	1	RYR	high	architecture	717.7	8050.9	0.9109	0.9996	ryr.hmm wins by 7333.2 bits (91.1% of 8050.9) over 4925 profile positions
GCA_056783665.1|RYR|CM165707.1:9655061-9737521-	GCA_056783665.1	Albula glossodonta	Actinopteri	Albuliformes	RYR	found_no_annotation	genome_only	4	CM165707.1	9655061	9737521	-	4941	1.0	0.6623	1.0	1.0	1	0	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	primary				0	N	1	RYR	high	architecture	718.2	7962.9	0.9098	0.9996	ryr.hmm wins by 7244.7 bits (91.0% of 7962.9) over 4925 profile positions
GCF_000695815.1|ITPR1|NW_008667845.1:5417-160802+	GCF_000695815.1	Acanthisitta chloris	Aves	Passeriformes	ITPR1	found_annotated	annotated_unnamed	0	NW_008667845.1	5417	160802	+	2763	0.9946	0.9787	1.0	0.3201	1	0	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	primary	LOC103800315			0	Y	0	ITPR	high	architecture	4370.2	430.5	0.9015	0.9946	itpr.hmm wins by 3939.7 bits (90.1% of 4370.2) over 2622 profile positions
GCF_000695815.1|ITPR2|NW_008681905.1:13577-113250-	GCF_000695815.1	Acanthisitta chloris	Aves	Passeriformes	ITPR2	fragment	annotated_unnamed	0	NW_008681905.1	13577	113250	-	1661	0.6148	0.9843	1.0	1.0	0	0	A0A672UP22|ITPR2|Strigops_habroptila	primary	LOC103805612			0	Y	0	ITPR	high	architecture	2624.8	160.0	0.939	0.9994	itpr.hmm wins by 2464.8 bits (93.9% of 2624.8) over 1643 profile positions
GCF_000695815.1|ITPR3|NW_008652443.1:269-17972-	GCF_000695815.1	Acanthisitta chloris	Aves	Passeriformes	ITPR3	found_annotated	annotated_unnamed	0	NW_008652443.1	269	17972	-	2121	0.7918	0.9663	1.0	1.0	2	0	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	primary	LOC103804766			0	Y	0	ITPR	high	architecture	2886.3	134.4	0.9534	0.9887	itpr.hmm wins by 2751.9 bits (95.3% of 2886.3) over 2075 profile positions
GCF_000696875.1|ITPR2|NW_009917756.1:13201-121519-	GCF_000696875.1	Nestor notabilis	Aves	Psittaciformes	ITPR2	assembly_gap	annotated_unnamed	0	NW_009917756.1	13201	121519	-	1684	0.6237	0.9816	1.0	1.0	0	0	A0A672UP22|ITPR2|Strigops_habroptila	primary	LOC104401715			0	Y	0	ITPR	high	architecture	2626.6	159.9	0.9391	0.9863	itpr.hmm wins by 2466.7 bits (93.9% of 2626.6) over 1643 profile positions
GCF_000696875.1|RYR|NW_009937010.1:54862-125433-	GCF_000696875.1	Nestor notabilis	Aves	Psittaciformes	RYR	assembly_gap	annotated_unnamed	1	NW_009937010.1	54862	125433	-	1547	0.3112	0.9793	1.0	1.0	0	0	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2	primary	LOC104408888			0	Y	0	RYR	medium	partial	467.1	2710.9	0.8277	0.9994	ryr.hmm wins by 2243.8 bits (82.8% of 2710.9) over 1548 profile positions
GCF_000696875.1|RYR|NW_009933355.1:2230-69955-	GCF_000696875.1	Nestor notabilis	Aves	Psittaciformes	RYR	assembly_gap	annotated_unnamed	2	NW_009933355.1	2230	69955	-	2001	0.4135	0.6578	1.0	1.0	1	0	A0A4W3I1N0|LOC103190328|Callorhinchus_milii|vertebrate_basal	primary	LOC104407535			0	Y	0	RYR	medium	partial	225.5	3220.5	0.93	0.997	ryr.hmm wins by 2995.0 bits (93.0% of 3220.5) over 1992 profile positions
GCF_000696875.1|RYR|NW_009918034.1:272-24149-	GCF_000696875.1	Nestor notabilis	Aves	Psittaciformes	RYR	assembly_gap	annotated_unnamed	3	NW_009918034.1	272	24149	-	1135	0.2281	0.9788	1.0	1.0	0	0	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2	primary	LOC104401818			0	Y	0	RYR	medium	partial	99.8	1882.2	0.947	0.9965	ryr.hmm wins by 1782.4 bits (94.7% of 1882.2) over 1124 profile positions
GCF_000696875.1|RYR|NW_009913265.1:1985-50946+	GCF_000696875.1	Nestor notabilis	Aves	Psittaciformes	RYR	assembly_gap	annotated_unnamed	4	NW_009913265.1	1985	50946	+	1097	0.2206	0.9518	1.0	1.0	0	0	A0A3Q0HBW9|RYR|Alligator_sinensis	primary	LOC104412396			0	Y	0	RYR	medium	partial	28.0	1782.9	0.9843	0.9863	ryr.hmm wins by 1754.9 bits (98.4% of 1782.9) over 1050 profile positions
GCF_000705375.1|RYR|NW_010578151.1:58592-231349+	GCF_000705375.1	Tinamus guttatus	Aves	Tinamiformes	RYR	found_annotated	annotated_unnamed	1	NW_010578151.1	58592	231349	+	4663	0.9504	0.6628	1.0	1.0	0	0	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	primary	LOC104580300			0	Y	0	RYR	high	architecture	466.7	7587.4	0.9385	0.9891	ryr.hmm wins by 7120.7 bits (93.8% of 7587.4) over 4590 profile positions
GCF_019740435.1|ITPR1|NC_057874.1:12759475-12840509-	GCF_019740435.1	Gambusia affinis	Actinopteri	Cyprinodontiformes	ITPR1	found_annotated	annotated_unnamed	0	NC_057874.1	12759475	12840509	-	2746	1.0	0.9067	1.0	0.2744	0	0	A0A672IUQ7|ITPR1|Salarias_fasciatus	primary	LOC122833870			0	Y	1	ITPR	high	architecture	4278.9	407.4	0.9048	0.9993	itpr.hmm wins by 3871.5 bits (90.5% of 4278.9) over 2636 profile positions
GCF_019740435.1|RYR|NC_057882.1:10183852-10237563+	GCF_019740435.1	Gambusia affinis	Actinopteri	Cyprinodontiformes	RYR	found_annotated	annotated_unnamed	1	NC_057882.1	10183852	10237563	+	5095	1.0	0.7888	1.0	1.0	0	0	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	primary	LOC122844448			0	Y	1	RYR	high	architecture	752.3	8111.7	0.9073	0.9998	ryr.hmm wins by 7359.4 bits (90.7% of 8111.7) over 4930 profile positions
GCF_019740435.1|RYR|NC_057883.1:16826930-16931868+	GCF_019740435.1	Gambusia affinis	Actinopteri	Cyprinodontiformes	RYR	found_annotated	annotated_unnamed	3	NC_057883.1	16826930	16931868	+	4906	1.0	0.6721	1.0	1.0	2	0	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2	primary	LOC122845862			0	Y	1	RYR	high	architecture	715.5	7888.2	0.9093	0.9996	ryr.hmm wins by 7172.7 bits (90.9% of 7888.2) over 4925 profile positions
GCF_046128005.1|ITPR3|NW_027467302.1:163-24592+	GCF_046128005.1	Genypterus blacodes	Actinopteri	Ophidiiformes	ITPR3	found_annotated	annotated_unnamed	0	NW_027467302.1	163	24592	+	2405	0.8944	0.8721	1.0	0.322	1	0	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	primary	LOC142990507			0	Y	1	ITPR	high	architecture	3337.7	306.6	0.9081	0.9921	itpr.hmm wins by 3031.1 bits (90.8% of 3337.7) over 2348 profile positions
GCF_046128005.1|RYR|NW_027466989.1:1674764-1716333+	GCF_046128005.1	Genypterus blacodes	Actinopteri	Ophidiiformes	RYR	found_annotated	annotated_unnamed	2	NW_027466989.1	1674764	1716333	+	5062	1.0	0.7868	1.0	1.0	0	0	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	primary	LOC143014831			0	Y	1	RYR	high	architecture	745.2	8054.6	0.9075	0.9998	ryr.hmm wins by 7309.4 bits (90.8% of 8054.6) over 4930 profile positions
