accession	assignment	confidence	evidence	reason	itpr_score	ryr_score	score_margin	rel_margin	itpr_evalue	ryr_evalue	best_evalue	itpr_coverage	ryr_coverage	itpr_positions	ryr_positions	target_coverage	length	gene	species	taxon_id	reviewed	protein_name
A0A7K9DAG4	ITPR	medium	partial	itpr.hmm wins by 417.2 bits (100.0% of 417.2) over 279 profile positions; no ryr.hmm hit	417.2	0.0	417.2	1.0	8.2e-122		8.2e-122	0.104	0.0	279	0	0.996	285	Itpr2_1	Hemiprocne comata	243314	0	Inositol 1,4,5-trisphosphate receptor (Fragment)
A0A7K9DCP2	unassigned	none	module	ryr.hmm matched only 138 profile positions (< 200) — a shared module, not a family assignment	0.0	75.2	75.2	1.0		5.3e-19	5.3e-19	0.0	0.028	0	138	0.235	575	Rspry1	Hemiprocne comata	243314	0	RSPRY protein (Fragment)
A0A7K9DE97	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	52.4	52.4	1.0		4e-12	4e-12	0.0	0.012	0	59	0.785	149	Ccm1	Hemiprocne comata	243314	0	CALMS protein (Fragment)
A0A7K9DFS8	unassigned	none	module	itpr.hmm matched only 81 profile positions (< 200) — a shared module, not a family assignment	108.4	0.0	108.4	1.0	9.5e-29		9.5e-29	0.03	0.0	81	0	0.988	82	Itpr1	Hemiprocne comata	243314	0	ITPR1 protein (Fragment)
A0A7K9DKL8	unassigned	none	module	ryr.hmm matched only 49 profile positions (< 200) — a shared module, not a family assignment	0.0	45.4	45.4	1.0		4.9e-10	4.9e-10	0.0	0.01	0	49	0.716	67	Ryr1	Hemiprocne comata	243314	0	RYR1 protein (Fragment)
A0A7K9DNM1	RYR	high	architecture	ryr.hmm wins by 7527.5 bits (91.4% of 8236.6) over 4871 profile positions	709.1	8236.6	7527.5	0.9139	8e-210	0	0	0.763	0.988	2048	4871	1.0	4915	Ryr2	Hemiprocne comata	243314	0	RYR2 protein (Fragment)
A0A7K9DRX8	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	37.6	37.6	1.0		1.1e-07	1.1e-07	0.0	0.011	0	54	0.706	153	Tnnc2	Hemiprocne comata	243314	0	Troponin C, skeletal muscle (Fragment)
A0A7K9DTX1	unassigned	none	module	itpr.hmm matched only 81 profile positions (< 200) — a shared module, not a family assignment	108.2	0.0	108.2	1.0	1.1e-28		1.1e-28	0.03	0.0	81	0	0.976	83	Itpr1_0	Baryphthengus martii	176943	0	ITPR1 protein (Fragment)
A0A7K9DWI4	unassigned	none	module	ryr.hmm matched only 49 profile positions (< 200) — a shared module, not a family assignment	0.0	44.1	44.1	1.0		1.3e-09	1.3e-09	0.0	0.01	0	49	0.696	69	Ryr1	Baryphthengus martii	176943	0	RYR1 protein (Fragment)
A0A7K9DWY0	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	36.4	36.4	1.0		2.6e-07	2.6e-07	0.0	0.011	0	54	0.784	139	Cabp4	Baryphthengus martii	176943	0	CABP4 protein (Fragment)
A0A7K9DZK1	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	106.0	106.0	1.0		2.7e-28	2.7e-28	0.0	0.015	0	74	0.974	76	Ryr3_0	Baryphthengus martii	176943	0	RYR3 protein (Fragment)
A0A7K9E4I4	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	48.8	48.8	1.0		4.8e-11	4.8e-11	0.0	0.015	0	74	0.913	138	Calm2b_0	Baryphthengus martii	176943	0	CAM2B protein (Fragment)
A0A7K9E5K1	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	114.7	114.7	1.0		6.8e-31	6.8e-31	0.0	0.015	0	74	0.987	75	Ryr2_0	Baryphthengus martii	176943	0	RYR2 protein (Fragment)
A0A7K9E5Y3	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	32.8	32.8	1.0		3.2e-06	3.2e-06	0.0	0.011	0	54	0.826	132	Tnnc2	Baryphthengus martii	176943	0	Troponin C, skeletal muscle (Fragment)
A0A7K9E6Z8	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	130.3	256.2	125.9	0.4914	2.4e-35	1.6e-73	1.6e-73	0.041	0.022	110	108	1.0	108	Ryr2_2	Baryphthengus martii	176943	0	RYR2 protein (Fragment)
A0A7K9E732	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	41.0	307.4	266.4	0.8666	2e-08	6.2e-89	6.2e-89	0.025	0.035	67	173	0.977	173	Ryr2_1	Baryphthengus martii	176943	0	RYR2 protein (Fragment)
A0A7K9E8W9	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	51.0	51.0	1.0		1.1e-11	1.1e-11	0.0	0.012	0	59	0.785	149	Ccm1	Baryphthengus martii	176943	0	CALMS protein (Fragment)
A0A7K9EBL8	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	133.2	256.2	123.0	0.4801	3.2e-36	1.6e-73	1.6e-73	0.041	0.022	110	108	1.0	108	Ryr3_3	Baryphthengus martii	176943	0	RYR3 protein (Fragment)
A0A7K9EBP3	unassigned	none	module	ryr.hmm matched only 44 profile positions (< 200) — a shared module, not a family assignment	0.0	46.2	46.2	1.0		3e-10	3e-10	0.0	0.009	0	44	0.979	47	Ryr3_1	Baryphthengus martii	176943	0	RYR3 protein (Fragment)
A0A7K9EBR8	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	42.4	318.8	276.4	0.867	7.6e-09	2.3e-92	2.3e-92	0.029	0.035	78	173	0.988	173	Ryr3_2	Baryphthengus martii	176943	0	RYR3 protein (Fragment)
A0A7K9ECQ9	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	49.5	49.5	1.0		2.9e-11	2.9e-11	0.0	0.015	0	74	0.894	141	Calm2b_1	Baryphthengus martii	176943	0	CAM2B protein (Fragment)
A0A7K9EDN5	unassigned	none	module	itpr.hmm matched only 83 profile positions (< 200) — a shared module, not a family assignment	99.2	0.0	99.2	1.0	5.5e-26		5.5e-26	0.031	0.0	83	0	0.939	82	Itpr2_0	Baryphthengus martii	176943	0	ITPR2 protein (Fragment)
A0A7K9EDW1	unassigned	none	module	ryr.hmm matched only 94 profile positions (< 200) — a shared module, not a family assignment	0.0	37.7	37.7	1.0		1e-07	1e-07	0.0	0.019	0	94	0.176	541	Ranbp9	Baryphthengus martii	176943	0	RANB9 protein (Fragment)
A0A7K9EE35	ITPR	medium	partial	itpr.hmm wins by 413.9 bits (100.0% of 413.9) over 279 profile positions; no ryr.hmm hit	413.9	0.0	413.9	1.0	7.9e-121		7.9e-121	0.104	0.0	279	0	0.996	285	Itpr2_1	Baryphthengus martii	176943	0	Inositol 1,4,5-trisphosphate receptor (Fragment)
A0A7K9EHM4	ITPR	medium	partial	itpr.hmm wins by 418.1 bits (100.0% of 418.1) over 279 profile positions; no ryr.hmm hit	418.1	0.0	418.1	1.0	4.3e-122		4.3e-122	0.104	0.0	279	0	0.997	288	Itpr1_1	Baryphthengus martii	176943	0	ITPR1 protein (Fragment)
A0A7K9EJJ0	unassigned	none	module	ryr.hmm matched only 138 profile positions (< 200) — a shared module, not a family assignment	0.0	75.2	75.2	1.0		5.3e-19	5.3e-19	0.0	0.028	0	138	0.237	575	Rspry1	Baryphthengus martii	176943	0	RSPRY protein (Fragment)
A0A7K9EJP3	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	40.3	40.3	1.0		1.7e-08	1.7e-08	0.0	0.011	0	54	0.505	214	Cabp2	Baryphthengus martii	176943	0	CABP2 protein (Fragment)
A0A7K9EN52	unassigned	none	module	ryr.hmm matched only 89 profile positions (< 200) — a shared module, not a family assignment	0.0	55.2	55.2	1.0		5.6e-13	5.6e-13	0.0	0.018	0	89	0.12	718	Ddx1	Baryphthengus martii	176943	0	ATP-dependent RNA helicase (Fragment)
A0A7K9ETU9	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	36.3	36.3	1.0		2.8e-07	2.8e-07	0.0	0.011	0	54	0.419	265	Cabp1	Baryphthengus martii	176943	0	CABP1 protein (Fragment)
A0A7K9EYU1	RYR	high	architecture	ryr.hmm wins by 7655.5 bits (91.1% of 8399.5) over 4871 profile positions	744.0	8399.5	7655.5	0.9114	2.5e-220	0	0	0.767	0.988	2059	4871	1.0	4907	Ryr2	Stercorarius parasiticus	54059	0	RYR2 protein (Fragment)
A0A7K9EZC8	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	35.5	35.5	1.0		5e-07	5e-07	0.0	0.011	0	54	0.757	144	Cabp4	Stercorarius parasiticus	54059	0	CABP4 protein (Fragment)
A0A7K9F1H8	ITPR	high	architecture	itpr.hmm wins by 3629.7 bits (89.7% of 4044.5) over 2633 profile positions	4044.5	414.8	3629.7	0.8974	0	2.6e-121	0	0.981	0.271	2633	1336	1.0	2663	Itpr3	Stercorarius parasiticus	54059	0	Inositol 1,4,5-trisphosphate receptor (Fragment)
A0A7K9F5P3	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	48.9	48.9	1.0		4.5e-11	4.5e-11	0.0	0.015	0	74	0.92	137	Calm2b	Stercorarius parasiticus	54059	0	CAM2B protein (Fragment)
A0A7K9F768	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	48.8	48.8	1.0		4.7e-11	4.7e-11	0.0	0.015	0	74	0.913	138	Calm	Stercorarius parasiticus	54059	0	CALM protein (Fragment)
A0A7K9F789	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	42.5	42.5	1.0		3.8e-09	3.8e-09	0.0	0.011	0	54	0.628	172	Cabp2	Stercorarius parasiticus	54059	0	CABP2 protein (Fragment)
A0A7K9F8G8	unassigned	none	module	ryr.hmm matched only 89 profile positions (< 200) — a shared module, not a family assignment	0.0	55.3	55.3	1.0		5.3e-13	5.3e-13	0.0	0.018	0	89	0.125	686	Ddx1	Stercorarius parasiticus	54059	0	ATP-dependent RNA helicase DDX1 (Fragment)
A0A7K9FFU5	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	105.8	105.8	1.0		3.2e-28	3.2e-28	0.0	0.015	0	74	0.974	76	Ryr3_1	Stercorarius parasiticus	54059	0	RYR3 protein (Fragment)
A0A7K9FFX6	unassigned	none	module	ryr.hmm matched only 138 profile positions (< 200) — a shared module, not a family assignment	0.0	190.6	190.6	1.0		8.9e-54	8.9e-54	0.0	0.028	0	138	0.567	245	Ryr3_0	Stercorarius parasiticus	54059	0	RYR3 protein (Fragment)
A0A7K9FGB1	unassigned	none	module	ryr.hmm matched only 94 profile positions (< 200) — a shared module, not a family assignment	0.0	37.3	37.3	1.0		1.4e-07	1.4e-07	0.0	0.019	0	94	0.176	541	Ranbp9	Stercorarius parasiticus	54059	0	RANB9 protein (Fragment)
A0A7K9FLJ9	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	52.9	52.9	1.0		2.7e-12	2.7e-12	0.0	0.012	0	59	0.785	149	Ccm1	Stercorarius parasiticus	54059	0	CALMS protein (Fragment)
A0A7K9FRK5	unassigned	none	module	ryr.hmm matched only 49 profile positions (< 200) — a shared module, not a family assignment	0.0	44.8	44.8	1.0		7.7e-10	7.7e-10	0.0	0.01	0	49	0.904	52	Ryr1	Stercorarius parasiticus	54059	0	RYR1 protein (Fragment)
A0A7K9FT57	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	32.9	32.9	1.0		3.1e-06	3.1e-06	0.0	0.027	0	133	0.242	549	Ash2l	Stercorarius parasiticus	54059	0	Set1/Ash2 histone methyltransferase complex subunit ASH2 (Fragment)
A0A7K9FTV0	unassigned	none	module	ryr.hmm matched only 138 profile positions (< 200) — a shared module, not a family assignment	0.0	75.1	75.1	1.0		5.8e-19	5.8e-19	0.0	0.028	0	138	0.235	575	Rspry1	Stercorarius parasiticus	54059	0	RSPRY protein (Fragment)
A0A7K9FU16	ITPR	medium	partial	itpr.hmm wins by 418.2 bits (100.0% of 418.2) over 279 profile positions; no ryr.hmm hit	418.2	0.0	418.2	1.0	4.1e-122		4.1e-122	0.104	0.0	279	0	0.997	288	Itpr1_1	Stercorarius parasiticus	54059	0	ITPR1 protein (Fragment)
A0A7K9FU54	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	36.7	36.7	1.0		2.2e-07	2.2e-07	0.0	0.011	0	54	0.762	143	Tnnc2	Stercorarius parasiticus	54059	0	Troponin C, skeletal muscle (Fragment)
A0A7K9FUA3	unassigned	none	module	itpr.hmm matched only 81 profile positions (< 200) — a shared module, not a family assignment	109.1	0.0	109.1	1.0	5.9e-29		5.9e-29	0.03	0.0	81	0	0.988	82	Itpr1_0	Stercorarius parasiticus	54059	0	ITPR1 protein (Fragment)
A0A7K9FVL1	unassigned	none	module	ryr.hmm matched only 89 profile positions (< 200) — a shared module, not a family assignment	0.0	36.7	36.7	1.0		2.1e-07	2.1e-07	0.0	0.018	0	89	0.169	543	Ranbp10	Stercorarius parasiticus	54059	0	RBP10 protein (Fragment)
A0A7K9FVT5	ITPR	medium	partial	itpr.hmm wins by 414.2 bits (100.0% of 414.2) over 279 profile positions; no ryr.hmm hit	414.2	0.0	414.2	1.0	6.2e-121		6.2e-121	0.104	0.0	279	0	0.996	285	Itpr2_0	Stercorarius parasiticus	54059	0	Inositol 1,4,5-trisphosphate receptor (Fragment)
A0A7K9FW11	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	42.4	318.0	275.6	0.8667	7.5e-09	4e-92	4e-92	0.029	0.035	78	173	0.988	173	Ryr3_2	Stercorarius parasiticus	54059	0	RYR3 protein (Fragment)
A0A7K9FW96	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	36.2	36.2	1.0		3.1e-07	3.1e-07	0.0	0.011	0	54	0.404	275	Cabp1	Stercorarius parasiticus	54059	0	CABP1 protein (Fragment)
A0A7K9FXT8	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	133.2	256.2	123.0	0.4801	3.2e-36	1.6e-73	1.6e-73	0.041	0.022	110	108	1.0	108	Ryr3_3	Stercorarius parasiticus	54059	0	RYR3 protein (Fragment)
A0A7K9FZR4	unassigned	none	module	itpr.hmm matched only 83 profile positions (< 200) — a shared module, not a family assignment	101.3	0.0	101.3	1.0	1.3e-26		1.3e-26	0.031	0.0	83	0	0.939	82	Itpr2_1	Stercorarius parasiticus	54059	0	ITPR2 protein (Fragment)
A0A7K9G1Q6	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	39.6	39.6	1.0		2.7e-08	2.7e-08	0.0	0.011	0	54	0.611	185	Cabp4	Loxia leucoptera	96539	0	CABP4 protein (Fragment)
A0A7K9G391	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	37.7	37.7	1.0		1e-07	1e-07	0.0	0.011	0	54	0.693	163	Tnnc2	Loxia leucoptera	96539	0	Troponin C, skeletal muscle (Fragment)
A0A7K9G3K4	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	43.3	43.3	1.0		2.2e-09	2.2e-09	0.0	0.011	0	54	0.358	321	Cabp1	Loxia leucoptera	96539	0	CABP1 protein (Fragment)
A0A7K9G407	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	133.2	256.2	123.0	0.4801	3.2e-36	1.6e-73	1.6e-73	0.041	0.022	110	108	1.0	108	Ryr3_2	Loxia leucoptera	96539	0	RYR3 protein (Fragment)
A0A7K9G421	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	105.1	105.1	1.0		5.2e-28	5.2e-28	0.0	0.015	0	74	0.974	76	Ryr3_3	Loxia leucoptera	96539	0	RYR3 protein (Fragment)
A0A7K9G4D1	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	42.5	321.3	278.8	0.8677	7.1e-09	4e-93	4e-93	0.029	0.035	78	173	0.983	175	Ryr3_1	Loxia leucoptera	96539	0	RYR3 protein (Fragment)
A0A7K9G611	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	103.6	103.6	1.0		1.5e-27	1.5e-27	0.0	0.027	0	133	0.1	1309	Rnf123	Loxia leucoptera	96539	0	E3 ubiquitin-protein ligase RNF123 (Fragment)
A0A7K9G628	unassigned	none	module	ryr.hmm matched only 158 profile positions (< 200) — a shared module, not a family assignment	0.0	225.4	225.4	1.0		3e-64	3e-64	0.0	0.032	0	158	0.632	250	Ryr3_0	Loxia leucoptera	96539	0	RYR3 protein (Fragment)
A0A7K9G779	RYR	high	architecture	ryr.hmm wins by 7644.5 bits (91.1% of 8387.0) over 4871 profile positions	742.5	8387.0	7644.5	0.9115	7e-220	0	0	0.769	0.988	2064	4871	1.0	4902	Ryr2	Loxia leucoptera	96539	0	RYR2 protein (Fragment)
A0A7K9G7D9	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	47.9	47.9	1.0		8.7e-11	8.7e-11	0.0	0.011	0	54	0.505	222	Cabp2	Loxia leucoptera	96539	0	CABP2 protein (Fragment)
A0A7K9G7T3	unassigned	none	module	ryr.hmm matched only 89 profile positions (< 200) — a shared module, not a family assignment	0.0	53.0	53.0	1.0		2.6e-12	2.6e-12	0.0	0.018	0	89	0.116	740	Ddx1	Loxia leucoptera	96539	0	ATP-dependent RNA helicase (Fragment)
A0A7K9GAY2	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	35.2	35.2	1.0		5.9e-07	5.9e-07	0.0	0.027	0	133	0.229	590	Ash2l	Loxia leucoptera	96539	0	Set1/Ash2 histone methyltransferase complex subunit ASH2 (Fragment)
A0A7K9GCS9	ITPR	medium	partial	itpr.hmm wins by 413.6 bits (100.0% of 413.6) over 266 profile positions; no ryr.hmm hit	413.6	0.0	413.6	1.0	9.5e-121		9.5e-121	0.099	0.0	266	0	0.996	272	Itpr1_1	Loxia leucoptera	96539	0	ITPR1 protein (Fragment)
A0A7K9GCV2	unassigned	none	module	itpr.hmm matched only 81 profile positions (< 200) — a shared module, not a family assignment	103.4	0.0	103.4	1.0	3e-27		3e-27	0.03	0.0	81	0	0.964	83	Itpr1_0	Loxia leucoptera	96539	0	ITPR1 protein (Fragment)
A0A7K9GDN6	unassigned	none	module	itpr.hmm matched only 102 profile positions (< 200) — a shared module, not a family assignment	229.2	118.6	110.6	0.4825	3.6e-65	4.6e-32	3.6e-65	0.038	0.02	102	99	1.0	101	Itpr1_2	Loxia leucoptera	96539	0	ITPR1 protein (Fragment)
A0A7K9GDT6	unassigned	none	module	ryr.hmm matched only 113 profile positions (< 200) — a shared module, not a family assignment	0.0	36.1	36.1	1.0		3.2e-07	3.2e-07	0.0	0.023	0	113	0.254	425	Hnrnpul2	Loxia leucoptera	96539	0	HNRL2 protein (Fragment)
A0A7K9GFB7	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	56.9	56.9	1.0		1.8e-13	1.8e-13	0.0	0.015	0	74	0.878	148	Calm2b_0	Loxia leucoptera	96539	0	CAM2B protein (Fragment)
A0A7K9GGX3	unassigned	none	module	itpr.hmm matched only 75 profile positions (< 200) — a shared module, not a family assignment	100.6	0.0	100.6	1.0	2.2e-26		2.2e-26	0.028	0.0	75	0	0.938	81	Itpr2_0	Loxia leucoptera	96539	0	ITPR2 protein (Fragment)
A0A7K9GH28	ITPR	medium	partial	itpr.hmm wins by 417.3 bits (100.0% of 417.3) over 279 profile positions; no ryr.hmm hit	417.3	0.0	417.3	1.0	7.7e-122		7.7e-122	0.104	0.0	279	0	0.996	285	Itpr2_1	Loxia leucoptera	96539	0	Inositol 1,4,5-trisphosphate receptor (Fragment)
A0A7K9GJ75	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	175.6	175.6	1.0		3e-49	3e-49	0.0	0.027	0	133	0.504	268	Ryr1_0	Loxia leucoptera	96539	0	RYR1 protein (Fragment)
A0A7K9GK26	ITPR	high	architecture	itpr.hmm wins by 3647.2 bits (89.8% of 4060.3) over 2633 profile positions	4060.3	413.1	3647.2	0.8983	0	8.9e-121	0	0.981	0.271	2633	1336	1.0	2664	Itpr3	Loxia leucoptera	96539	0	Inositol 1,4,5-trisphosphate receptor (Fragment)
A0A7K9GQT1	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.1	57.1	1.0		1.5e-13	1.5e-13	0.0	0.015	0	74	0.942	138	Calm2b_1	Loxia leucoptera	96539	0	CAM2B protein (Fragment)
A0A7K9GTA6	unassigned	none	module	ryr.hmm matched only 49 profile positions (< 200) — a shared module, not a family assignment	0.0	45.0	45.0	1.0		6.8e-10	6.8e-10	0.0	0.01	0	49	0.906	53	Ryr1_1	Loxia leucoptera	96539	0	RYR1 protein (Fragment)
A0A7K9GXJ9	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	52.0	52.0	1.0		5.1e-12	5.1e-12	0.0	0.012	0	59	0.785	149	Ccm1	Loxia leucoptera	96539	0	CALMS protein (Fragment)
A0A7K9GZ16	unassigned	none	module	ryr.hmm matched only 89 profile positions (< 200) — a shared module, not a family assignment	0.0	37.5	37.5	1.0		1.2e-07	1.2e-07	0.0	0.018	0	89	0.165	565	Ranbp9	Loxia leucoptera	96539	0	RANB9 protein (Fragment)
A0A7K9H1M0	unassigned	none	module	ryr.hmm matched only 138 profile positions (< 200) — a shared module, not a family assignment	0.0	75.2	75.2	1.0		5.4e-19	5.4e-19	0.0	0.028	0	138	0.235	575	Rspry1	Loxia leucoptera	96539	0	RSPRY protein (Fragment)
A0A7K9H4R6	unassigned	none	module	ryr.hmm matched only 123 profile positions (< 200) — a shared module, not a family assignment	0.0	38.0	38.0	1.0		8.4e-08	8.4e-08	0.0	0.025	0	123	0.225	542	Ranbp10	Loxia leucoptera	96539	0	RBP10 protein (Fragment)
A0A7K9H4W7	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	35.2	35.2	1.0		6e-07	6e-07	0.0	0.012	0	59	0.708	161	Tnnc1	Loxia leucoptera	96539	0	Troponin C, slow skeletal and cardiac muscles (Fragment)
A0A7K9H6N5	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	105.8	105.8	1.0		3.2e-28	3.2e-28	0.0	0.015	0	74	0.974	76	Ryr3_0	Bucco capensis	135168	0	RYR3 protein (Fragment)
