group	upid	organism	taxid	itpr_status	itpr_key	n_itpr	n_pi_plc	plc_status
viridiplantae	UP000823388	Panicum virgatum (Blackwell switchgrass)	38727	absent	proteome	0	8	present
viridiplantae	UP000823775	Datura stramonium (Jimsonweed) (Common thornapple)	4076	absent	proteome	0	7	present
viridiplantae	UP000824469	Taxus chinensis (Chinese yew) (Taxus wallichiana var. chinensis)	29808	absent	proteome	0	2	present
viridiplantae	UP000824732	Ricinus communis (Castor bean)	3988	absent	proteome	0	6	present
viridiplantae	UP000824890	Brassica napus (Rape)	3708	absent	proteome	0	23	present
viridiplantae	UP000825729	Aristolochia fimbriata (White veined hardy Dutchman's pipe vine)	158543	absent	proteome	0	2	present
viridiplantae	UP000825935	Ceratopteris richardii (Triangle waterfern)	49495	absent	proteome	0	7	present
viridiplantae	UP000826271	Buddleja alternifolia	168488	absent	proteome	0	5	present
viridiplantae	UP000826656	Solanum tuberosum (Potato)	4113	absent	proteome	0	7	present
viridiplantae	UP000827721	Xanthoceras sorbifolium	99658	absent	proteome	0	6	present
viridiplantae	UP000827889	Rhodamnia argentea	178133	absent	proteome	0	5	present
viridiplantae	UP000827976	Dioscorea alata (Purple yam)	55571	absent	proteome	0	3	present
viridiplantae	UP000828048	Vaccinium darrowii	229202	absent	proteome	0	4	present
viridiplantae	UP000828251	Gossypium stocksii	47602	absent	proteome	0	8	present
viridiplantae	UP000828922	Sphagnum magellanicum	128215	absent	proteome	0	0	absent
viridiplantae	UP000828941	Bauhinia variegata (Purple orchid tree) (Phanera variegata)	167791	absent	proteome	0	8	present
viridiplantae	UP000829196	Dendrobium nobile (Orchid)	94219	absent	proteome	0	1	present
viridiplantae	UP000829398	Citrus sinensis (Sweet orange) (Citrus aurantium var. sinensis)	2711	absent	proteome	0	6	present
viridiplantae	UP000832498	Corylus avellana (European hazel) (Corylus maxima)	13451	absent	proteome	0	3	present
viridiplantae	UP000834106	Fraxinus pennsylvanica	56036	absent	proteome	0	6	present
viridiplantae	UP000836841	Thlaspi arvense (Field penny-cress)	13288	absent	proteome	0	7	present
viridiplantae	UP000886595	Brassica carinata (Ethiopian mustard) (Abyssinian cabbage)	52824	absent	proteome	0	21	present
viridiplantae	UP001054252	Rubroshorea leprosula	152421	absent	proteome	0	7	present
viridiplantae	UP001054857	Astrephomene gubernaculifera	47775	present	proteome	1	1	present
viridiplantae	UP001054889	Eleusine coracana subsp. coracana	191504	absent	proteome	0	5	present
viridiplantae	UP001055439	Musa troglodytarum (fe'i banana)	320322	absent	proteome	0	3	present
viridiplantae	UP001055712	Chlorella vulgaris (Green alga)	3077	absent	proteome	0	0	absent
viridiplantae	UP001055811	Cichorium intybus (Chicory)	13427	absent	proteome	0	7	present
viridiplantae	UP001056120	Smallanthus sonchifolius	185202	absent	proteome	0	24	present
viridiplantae	UP001060085	Catharanthus roseus (Madagascar periwinkle) (Vinca rosea)	4058	absent	proteome	0	3	present
viridiplantae	UP001060215	Camellia lanceoleosa	1840588	absent	proteome	0	6	present
viridiplantae	UP001062846	Rhododendron molle (Chinese azalea) (Azalea mollis)	49168	absent	proteome	0	5	present
viridiplantae	UP001140949	Iris pallida (Sweet iris)	29817	absent	proteome	0	8	present
viridiplantae	UP001141552	Turnera subulata	218843	absent	proteome	0	2	present
viridiplantae	UP001141806	Protea cynaroides	273540	absent	proteome	0	3	present
viridiplantae	UP001151287	Rhynchospora breviuscula	2022672	absent	proteome	0	3	present
viridiplantae	UP001152484	Cuscuta europaea (European dodder)	41803	absent	proteome	0	5	present
viridiplantae	UP001152523	Cuscuta epithymum	186058	absent	proteome	0	9	present
viridiplantae	UP001152561	Anisodus acutangulus	402998	absent	proteome	0	8	present
viridiplantae	UP001153076	Carnegiea gigantea	171969	absent	proteome	0	5	present
viridiplantae	UP001153555	Striga hermonthica (Purple witchweed) (Buchnera hermonthica)	68872	absent	proteome	0	5	present
viridiplantae	UP001154282	Linum tenue	586396	absent	proteome	0	8	present
viridiplantae	UP001157006	Vicia faba (Broad bean) (Faba vulgaris)	3906	absent	proteome	0	7	present
viridiplantae	UP001157418	Lactuca virosa	75947	absent	proteome	0	6	present
viridiplantae	UP001161247	Oldenlandia corymbosa var. corymbosa	529605	absent	proteome	0	4	present
viridiplantae	UP001162992	Diphasiastrum complanatum (Issler's clubmoss) (Lycopodium complanatum)	34168	absent	proteome	0	3	present
viridiplantae	UP001163603	Pistacia integerrima	434235	absent	proteome	0	3	present
viridiplantae	UP001164250	Pistacia atlantica	434234	absent	proteome	0	3	present
viridiplantae	UP001164539	Melia azedarach (Chinaberry tree)	155640	absent	proteome	0	5	present
viridiplantae	UP001165080	Pleodorina starrii	330485	present	proteome	1	1	present
viridiplantae	UP001165090	Volvox africanus	51714	present	proteome	1	1	present
viridiplantae	UP001165190	Hibiscus trionum (Flower of an hour)	183268	absent	proteome	0	12	present
viridiplantae	UP001168098	Vitis rotundifolia (Muscadine grape)	103349	absent	proteome	0	7	present
viridiplantae	UP001168877	Acer saccharum (Sugar maple)	4024	absent	proteome	0	7	present
viridiplantae	UP001177003	Lactuca saligna (Willowleaf lettuce)	75948	absent	proteome	0	10	present
viridiplantae	UP001177021	Trifolium pratense (Red clover)	57577	absent	proteome	0	8	present
viridiplantae	UP001177140	Papaver nudicaule (Iceland poppy)	74823	absent	proteome	0	4	present
viridiplantae	UP001179952	Acorus gramineus (Dwarf sweet flag)	55184	absent	proteome	0	4	present
viridiplantae	UP001180020	Acorus calamus (Sweet flag)	4465	absent	proteome	0	4	present
viridiplantae	UP001187471	Escallonia rubra	112253	absent	proteome	0	4	present
viridiplantae	UP001188597	Escallonia herrerae	1293975	absent	proteome	0	7	present
viridiplantae	UP001189122	Spirodela intermedia (Intermediate duckweed)	51605	absent	proteome	0	2	present
viridiplantae	UP001189624	Sphenostylis stenocarpa	92480	absent	proteome	0	6	present
viridiplantae	UP001190926	Perilla frutescens var. hirtella (Perilla citriodora) (Perilla setoyensis)	608512	absent	proteome	0	4	present
viridiplantae	UP001202328	Papaver atlanticum	357466	absent	proteome	0	6	present
viridiplantae	UP001205105	Chlorella ohadii	2649997	absent	proteome	0	0	absent
viridiplantae	UP001206925	Ambrosia artemisiifolia (Common ragweed)	4212	absent	proteome	0	10	present
viridiplantae	UP001210211	Rhynchospora tenuis	198213	absent	proteome	0	4	present
viridiplantae	UP001222027	Ensete ventricosum (Abyssinian banana) (Musa ensete)	4639	absent	proteome	0	6	present
viridiplantae	UP001227230	Vitis vinifera (Grape)	29760	absent	proteome	0	7	present
viridiplantae	UP001229421	Tagetes erecta (African marigold)	13708	absent	proteome	0	11	present
viridiplantae	UP001231189	Lolium multiflorum (Italian ryegrass) (Lolium perenne subsp. multiflorum)	4521	absent	proteome	0	4	present
viridiplantae	UP001234297	Persea americana (Avocado)	3435	absent	proteome	0	3	present
viridiplantae	UP001234989	Solanum verrucosum	315347	absent	proteome	0	7	present
viridiplantae	UP001237642	Heracleum sosnowskyi	360622	absent	proteome	0	13	present
viridiplantae	UP001244341	Tetradesmus obliquus (Green alga) (Acutodesmus obliquus)	3088	absent	proteome	0	1	present
viridiplantae	UP001255856	Prototheca wickerhamii	3111	absent	proteome	0	0	absent
viridiplantae	UP001279734	Nepenthes gracilis (Slender pitcher plant)	150966	absent	proteome	0	4	present
viridiplantae	UP001280121	Dipteronia dyeriana	168575	absent	proteome	0	5	present
viridiplantae	UP001281410	Dipteronia sinensis	43782	absent	proteome	0	6	present
viridiplantae	UP001289374	Sesamum angolense	2727404	absent	proteome	0	5	present
viridiplantae	UP001291623	Anisodus tanguticus	243964	absent	proteome	0	9	present
viridiplantae	UP001291926	Penstemon davidsonii	160366	absent	proteome	0	4	present
viridiplantae	UP001293254	Sesamum alatum	300844	absent	proteome	0	6	present
viridiplantae	UP001293593	Acacia crassicarpa (northern wattle)	499986	absent	proteome	0	7	present
viridiplantae	UP001311915	Solanum pinnatisectum (tansyleaf nightshade)	50273	absent	proteome	0	6	present
viridiplantae	UP001314170	Dovyalis caffra	77055	absent	proteome	0	6	present
viridiplantae	UP001314263	Coccomyxa viridis	1274662	absent	proteome	0	0	absent
viridiplantae	UP001318860	Rehmannia glutinosa (Chinese foxglove)	99300	absent	proteome	0	8	present
viridiplantae	UP001324115	Quercus rubra (Northern red oak) (Quercus borealis)	3512	absent	proteome	0	4	present
viridiplantae	UP001327560	Canna indica (Indian-shot)	4628	absent	proteome	0	7	present
viridiplantae	UP001341281	Paspalum notatum var. saurae	547442	absent	proteome	0	5	present
viridiplantae	UP001341840	Stylosanthes scabra	79078	absent	proteome	0	15	present
viridiplantae	UP001346149	Trapa natans (Water chestnut)	22666	absent	proteome	0	5	present
viridiplantae	UP001359559	Clitoria ternatea (Butterfly pea)	43366	absent	proteome	0	8	present
viridiplantae	UP001367508	Canavalia gladiata (Sword bean) (Dolichos gladiatus)	3824	absent	proteome	0	9	present
viridiplantae	UP001370490	Dillenia turbinata	194707	absent	proteome	0	6	present
viridiplantae	UP001371456	Solanum bulbocastanum (Ornamental nightshade)	147425	absent	proteome	0	7	present
viridiplantae	UP001372338	Crotalaria pallida (Smooth rattlebox) (Crotalaria striata)	3830	absent	proteome	0	8	present
viridiplantae	UP001374535	Vigna mungo (Black gram) (Phaseolus mungo)	3915	absent	proteome	0	7	present
viridiplantae	UP001374584	Phaseolus coccineus (Scarlet runner bean) (Phaseolus multiflorus)	3886	absent	proteome	0	7	present
viridiplantae	UP001386955	Psophocarpus tetragonolobus (Winged bean) (Dolichos tetragonolobus)	3891	absent	proteome	0	5	present
viridiplantae	UP001396334	Hibiscus sabdariffa (roselle)	183260	absent	proteome	0	9	present
viridiplantae	UP001408789	Deinandra increscens subsp. villosa	3103831	absent	proteome	0	9	present
viridiplantae	UP001412067	Platanthera guangdongensis	2320717	absent	proteome	0	2	present
viridiplantae	UP001415857	Liquidambar formosana (Formosan gum)	63359	absent	proteome	0	6	present
viridiplantae	UP001417504	Stephania japonica	461633	absent	proteome	0	4	present
viridiplantae	UP001418222	Platanthera zijinensis	2320716	absent	proteome	0	2	present
viridiplantae	UP001419268	Stephania cephalantha	152367	absent	proteome	0	5	present
viridiplantae	UP001420932	Stephania yunnanensis	152371	absent	proteome	0	5	present
viridiplantae	UP001428341	Citrus x changshan-huyou	2935761	absent	proteome	0	5	present
viridiplantae	UP001438707	Apatococcus lobatus	904363	absent	proteome	0	0	absent
viridiplantae	UP001443914	Saponaria officinalis (Common soapwort) (Lychnis saponaria)	3572	absent	proteome	0	10	present
viridiplantae	UP001445335	Elliptochloris bilobata	381761	absent	proteome	0	0	absent
viridiplantae	UP001454036	Lithospermum erythrorhizon (Purple gromwell) (Lithospermum officinale var. erythrorhizon)	34254	absent	proteome	0	6	present
viridiplantae	UP001457282	Rubus argutus (Southern blackberry)	59490	absent	proteome	0	4	present
viridiplantae	UP001459277	Lithocarpus litseifolius	425828	absent	proteome	0	4	present
viridiplantae	UP001465755	Symbiochloris irregularis	706552	absent	proteome	0	0	absent
viridiplantae	UP001472677	Hibiscus sabdariffa (roselle)	183260	absent	proteome	0	17	present
viridiplantae	UP001472866	Chloropicon roscoffensis	1461544	absent	proteome	0	0	absent
viridiplantae	UP001485043	Apatococcus fuscideae	2026836	absent	proteome	0	0	absent
viridiplantae	UP001489004	[Myrmecia] bisecta	41462	absent	proteome	0	0	absent
viridiplantae	UP001491310	Coccomyxa subellipsoidea	248742	absent	proteome	0	0	absent
viridiplantae	UP001497392	Coccomyxa viridis	1274662	absent	proteome	0	0	absent
viridiplantae	UP001497444	Sphagnum jensenii	128206	absent	proteome	0	2	present
viridiplantae	UP001497457	Urochloa decumbens	240449	absent	proteome	0	19	present
viridiplantae	UP001497480	Lupinus luteus (European yellow lupine)	3873	absent	proteome	0	9	present
viridiplantae	UP001497512	Sphagnum troendelagicum	128251	absent	proteome	0	3	present
viridiplantae	UP001497516	Linum trigynum	586398	absent	proteome	0	6	present
viridiplantae	UP001515500	Dioscorea cayennensis subsp. rotundata (White Guinea yam) (Dioscorea rotundata)	55577	absent	proteome	0	3	present
viridiplantae	UP001552299	Dendrobium thyrsiflorum (Pinecone-like raceme dendrobium) (Orchid)	117978	absent	proteome	0	2	present
viridiplantae	UP001558713	Cardamine amara subsp. amara	228776	absent	proteome	0	7	present
viridiplantae	UP001567538	Salvia divinorum (Maria pastora) (Diviner's sage)	28513	absent	proteome	0	8	present
viridiplantae	UP001603857	Flemingia macrophylla	520843	absent	proteome	0	6	present
viridiplantae	UP001604277	Forsythia ovata	205694	absent	proteome	0	8	present
viridiplantae	UP001604336	Abeliophyllum distichum	126358	absent	proteome	0	5	present
viridiplantae	UP001605036	Riccia fluitans	41844	absent	proteome	0	2	present
viridiplantae	UP001627284	Solanum stoloniferum	62892	absent	proteome	0	10	present
viridiplantae	UP001630127	Cinchona calisaya	153742	absent	proteome	0	7	present
viridiplantae	UP001632038	Castilleja foliolosa	1961234	absent	proteome	0	6	present
viridiplantae	UP001633002	Riccia sorocarpa	122646	absent	proteome	0	3	present
viridiplantae	UP001634007	Eucalyptus globulus (Tasmanian blue gum)	34317	absent	proteome	0	7	present
viridiplantae	UP001642260	Eruca vesicaria subsp. sativa (Garden rocket) (Eruca sativa)	29727	absent	proteome	0	15	present
viridiplantae	UP001642360	Ilex paraguariensis (yerba mate)	185542	absent	proteome	0	5	present
viridiplantae	UP001642487	Citrullus colocynthis (colocynth)	252529	absent	proteome	0	4	present
viridiplantae	UP001652600	Cucumis melo (Muskmelon)	3656	absent	proteome	0	4	present
viridiplantae	UP001652623	Ziziphus jujuba (Chinese jujube) (Ziziphus sativa)	326968	absent	proteome	0	4	present
viridiplantae	UP001652660	Coffea arabica (Arabian coffee)	13443	absent	proteome	0	8	present
viridiplantae	UP001658960	Chlorella vulgaris (Green alga)	3077	absent	proteome	0	0	absent
viridiplantae	UP001662300	Arachis hypogaea (Peanut)	3818	absent	proteome	0	16	present
viridiplantae	UP001667325	Prunus speciosa (Oshima cherry)	378228	absent	proteome	0	6	present
viridiplantae	UP001698252	Hibiscus cannabinus	229543	absent	proteome	0	12	present
viridiplantae	UP001701531	Micractinium tetrahymenae	2728915	absent	proteome	0	0	absent
viridiplantae	UP001705132	Castanea dentata (American chestnut)	134033	absent	proteome	0	4	present
viridiplantae	UP001729270	Zizania latifolia	58934	absent	proteome	0	6	present
viridiplantae	UP001730765	Musa banksii (Banana)	213591	absent	proteome	0	7	present
viridiplantae	UP001730766	Musa textilis (Manila hemp) (Abaca)	228183	absent	proteome	0	5	present
viridiplantae	UP001730840	Coccomyxa elongata	1965095	absent	proteome	0	0	absent
viridiplantae	UP001730881	Arabidopsis halleri	81970	absent	proteome	0	8	present
viridiplantae	UP001732700	Avena sativa (Oat)	4498	absent	proteome	0	13	present
viridiplantae	UP000002051	Medicago truncatula (Barrel medic) (Medicago tribuloides)	3880	absent	proteome	0	9	present
viridiplantae	UP000006727	Physcomitrium patens (Spreading-leaved earth moss) (Physcomitrella patens)	3218	absent	proteome	0	7	present
viridiplantae	UP000032142	Gossypium arboreum (Tree cotton) (Gossypium nanking)	29729	absent	proteome	0	7	present
viridiplantae	UP000187609	Nicotiana attenuata (Coyote tobacco)	49451	absent	proteome	0	7	present
viridiplantae	UP000215914	Helianthus annuus (Common sunflower)	4232	absent	proteome	0	12	present
viridiplantae	UP000222542	Capsicum annuum (Capsicum pepper)	4072	absent	proteome	0	6	present
viridiplantae	UP000224567	Capsicum baccatum (Peruvian pepper)	33114	absent	proteome	0	5	present
viridiplantae	UP000235145	Lactuca sativa (Garden lettuce)	4236	absent	proteome	0	9	present
viridiplantae	UP000238479	Rosa chinensis (China rose)	74649	absent	proteome	0	5	present
viridiplantae	UP000241394	Actinidia chinensis var. chinensis (Chinese soft-hair kiwi)	1590841	absent	proteome	0	8	present
viridiplantae	UP000250235	Dorcoceras hygrometricum	472368	absent	proteome	0	4	present
viridiplantae	UP000265520	Trifolium medium	97028	absent	proteome	0	0	absent
viridiplantae	UP000275267	Panicum miliaceum (Proso millet) (Broomcorn millet)	4540	absent	proteome	0	6	present
viridiplantae	UP000289340	Glycine soja (Wild soybean)	3848	absent	proteome	0	14	present
viridiplantae	UP000289738	Arachis hypogaea (Peanut)	3818	absent	proteome	0	13	present
viridiplantae	UP000290289	Malus domestica (Apple) (Pyrus malus)	3750	absent	proteome	0	4	present
viridiplantae	UP000317650	Musa balbisiana (Banana)	52838	absent	proteome	0	4	present
viridiplantae	UP000323000	Acer yangbiense	1000413	absent	proteome	0	4	present
viridiplantae	UP000324897	Eragrostis curvula (weeping love grass)	38414	absent	proteome	0	8	present
viridiplantae	UP000326396	Mikania micrantha (bitter vine)	192012	absent	proteome	0	13	present
