accession	organism	vclass	vorder	cell	cell_status	contig	start	end	strand	span	mp_id	bait	coverage	identity	frameshifts	stop_codons	cds_bp	contig_spans_gene	contig_n50	headroom	assembly_level	n_genes_longer	annot_max_gene_span	annot_median_gene_span	loss	best_frac_cds	sum_frac_cds	n_fragments	fragment_names	control_strength	eligible	failed_rule	mode	reasons
GCF_000299155.1	Elephantulus edwardii	Mammalia	Macroscelidea	ITPR3	found_annotated	NW_006399767.1	28437360	28531519	-	94160	MP000016	Q14573|ITPR3|Homo_sapiens|ITPR3	1.0	0.9734	0	0	8004	False	24219	0.26	Scaffold	3180	2584888	16513	0.0	1.0	1.0	1	ITPR3	3	False	E2		order_rep:Macroscelidea
GCA_028571685.1	Heterohyrax brucei	Mammalia	Hyracoidea	ITPR2	found_annotated	CM053142.1	90019631	90563786	-	544156	MP000007	Q14571|ITPR2|Homo_sapiens|ITPR2	1.0	0.9722	0	0	8106	True	78495281	144.25	Chromosome	221	2527492	17182	0.0	1.0	1.0	1	ITPR2	3	True			order_rep:Hyracoidea
GCF_019393635.1	Dromiciops gliroides	Mammalia	Microbiotheria	ITPR1	found_annotated	NC_057861.1	716065122	716433494	-	368373	MP000002	P11881|Itpr1|Mus_musculus|ITPR1	1.0	0.972	0	0	8250	True	38230856	103.78	Chromosome	617	2803489	20272	0.0	1.0	1.0	1	ITPR1	3	True			order_rep:Microbiotheria
GCF_014839835.1	Dryobates pubescens	Aves	Piciformes	ITPR3	found_annotated	NC_071646.1	628732	674323	-	45592	MP000050	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	1.0	0.9716	0	0	8016	True	19150283	420.04	Chromosome	3261	1125431	14675	0.0	1.0	1.0	1	ITPR3	3	True			order_rep:Piciformes;missing_paralog
GCF_030020395.1	Manis pentadactyla	Mammalia	Pholidota	ITPR3	found_annotated	NC_080034.1	40227310	40304451	-	77142	MP000016	Q14573|ITPR3|Homo_sapiens|ITPR3	1.0	0.9716	0	0	8019	True	25547713	331.18	Chromosome	3846	2193636	17225	0.0	1.0	1.0	1	ITPR3	3	True			order_rep:Pholidota
GCF_048593235.1	Sminthopsis crassicaudata	Mammalia	Dasyuromorphia	ITPR1	found_annotated	NC_133617.1	712021628	712381558	-	359931	MP000002	P11881|Itpr1|Mus_musculus|ITPR1	1.0	0.9716	0	0	8250	True	4359487	12.11	Chromosome	601	3351339	23465	0.0	1.0	1.103	3	ITPR1;LOC141551886;LOC141551885	3	True			order_rep:Dasyuromorphia
GCA_010411085.1	Cervus hanglu yarkandensis	Mammalia	Artiodactyla	ITPR3	found_annotated	CM021198.1	7228230	7444914	+	216685	MP000016	Q14573|ITPR3|Homo_sapiens|ITPR3	1.0	0.9715	0	0	8016	True	268660	1.24	Chromosome	536	2207535	11705	0.0	1.0	1.0	1	G4228_004757	3	False	E2		zero_hit_proteome
GCF_037893015.1	Macrotis lagotis	Mammalia	Peramelemorphia	ITPR1	found_annotated	NC_133665.1	149794176	150190808	-	396633	MP000002	P11881|Itpr1|Mus_musculus|ITPR1	1.0	0.9713	0	0	8250	True	1227456	3.09	Chromosome	530	3314517	23103	0.0	1.0	1.0	1	ITPR1	3	False	E2		order_rep:Peramelemorphia
GCF_000698965.1	Struthio camelus australis	Aves	Struthioniformes	ITPR2	found_annotated	NW_009270423.1	2339724	2570126	-	230403	MP000057	A0A672UP22|ITPR2|Strigops_habroptila	0.9885	0.9709	0	0	8043	False	34997	0.15	Scaffold	291	1258879	17214	0.0	1.0	1.0	1	ITPR2	3	False	E2		missing_paralog
GCA_028571685.1	Heterohyrax brucei	Mammalia	Hyracoidea	ITPR3	found_annotated	CM053144.1	52688271	52927405	+	239135	MP000015	Q14573|ITPR3|Homo_sapiens|ITPR3	1.0	0.9708	0	0	8016	True	78495281	328.25	Chromosome	926	2527492	17182	0.0	1.0	1.0	1	ITPR3	3	True			order_rep:Hyracoidea
GCF_003668045.3	Cricetulus griseus	Mammalia	Rodentia	ITPR2	found_annotated	NC_048601.1	3196447	3606830	+	410384	MP000009	Q9Z329|Itpr2|Mus_musculus|ITPR2	1.0	0.9708	0	0	8106	True	2711962	6.61	Chromosome	212	1968760	13813	0.0	1.0	1.049	3	Itpr2;LOC113837147;LOC118239268	3	False	E2		order_rep:Rodentia
GCF_054371585.1	Giraffa tippelskirchi	Mammalia	Artiodactyla	ITPR3	found_annotated	NC_137282.1	124460593	124589774	+	129182	MP000016	Q14573|ITPR3|Homo_sapiens|ITPR3	1.0	0.9708	0	0	8016	True	166642423	1289.98	Complete Genome	2425	2308738	17581	0.0	1.0	1.0	1	ITPR3	3	True			order_rep:Artiodactyla
GCF_028372415.1	Notamacropus eugenii	Mammalia	Diprotodontia	ITPR1	found_annotated	NC_092874.1	441111273	441469460	-	358188	MP000002	P11881|Itpr1|Mus_musculus|ITPR1	1.0	0.9692	0	0	8283	True	15255043	42.59	Chromosome	650	3393579	22758	0.0	1.0	1.0	1	ITPR1	3	True			order_rep:Diprotodontia
GCF_949152265.1	Phoxinus phoxinus	Actinopteri	Cypriniformes	ITPR1	found_annotated	NC_136886.1	10749556	10777964	-	28409	MP000009	A0A8M2BDG0|itpr1a|Danio_rerio|ITPR1	1.0	0.9683	0	0	8148	True	1988965	70.01	Chromosome	5597	978518	10459	0.0	1.0	1.0	1	itpr1a	3	True			missing_paralog
GCF_951640355.1	Cnephaeus nilssonii	Mammalia	Chiroptera	ITPR3	found_annotated	NC_137080.1	93687802	93753007	-	65206	MP000015	Q14573|ITPR3|Homo_sapiens|ITPR3	1.0	0.9682	0	0	8016	True	2474537	37.95	Chromosome	3619	2362317	16772	0.0	1.0	1.0	1	ITPR3	3	True			missing_paralog
GCF_003668045.3	Cricetulus griseus	Mammalia	Rodentia	ITPR3	found_annotated	NW_023276806.1	232250454	232399863	+	149410	MP000017	P70227|Itpr3|Mus_musculus|ITPR3	1.0	0.9678	0	0	8010	True	2711962	18.15	Chromosome	1195	1968760	13813	0.0	1.0	1.0	1	LOC100751775	3	True			order_rep:Rodentia
GCF_030020395.1	Manis pentadactyla	Mammalia	Pholidota	ITPR2	found_annotated	NC_080032.1	80929886	81410170	-	480285	MP000008	Q14571|ITPR2|Homo_sapiens|ITPR2	1.0	0.9678	0	0	8106	True	25547713	53.19	Chromosome	255	2193636	17225	0.0	1.0	1.0	1	ITPR2	3	True			order_rep:Pholidota
GCF_036850765.1	Saccopteryx bilineata	Mammalia	Chiroptera	ITPR2	found_annotated	NC_089490.1	126316223	126838503	-	522281	MP000008	Q14571|ITPR2|Homo_sapiens|ITPR2	1.0	0.9674	0	0	8106	True	20156883	38.59	Chromosome	248	2510439	21237	0.0	1.0	1.0	1	ITPR2	3	True			order_rep:Chiroptera
GCF_039877785.1	Chaetodon trifascialis	Actinopteri	Chaetodontiformes	ITPR1	found_annotated	NC_092058.1	17320622	17388134	-	67513	MP000084	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9673	0	0	8232	True	21327470	315.9	Chromosome	1220	636019	8019	0.0	1.0	1.0	1	LOC139327908	3	True			order_rep:Chaetodontiformes
GCF_902148855.1	Sphaeramia orbicularis	Actinopteri	Kurtiformes	ITPR1	found_annotated	NC_043961.1	28327631	28402852	+	75222	MP000086	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9665	0	0	8238	True	2360121	31.38	Chromosome	2025	1359089	12532	0.0	1.0	1.0	1	itpr1a	3	True			order_rep:Kurtiformes
GCF_016859285.1	Xiphias gladius	Actinopteri	Istiophoriformes	ITPR1	found_annotated	NC_053420.1	18850021	18919870	-	69850	MP000086	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9659	0	0	8229	True	5252707	75.2	Chromosome	1115	1168582	9577	0.0	1.0	1.0	1	LOC120807463	3	True			order_rep:Istiophoriformes
GCF_030867095.1	Alligator mississippiensis	Crocodylia	Crocodylia	ITPR1	found_annotated	NC_081835.1	11721359	11945428	+	224070	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	0.9978	0.9659	0	0	8352	True	38556409	172.07	Chromosome	1005	2292800	18908	0.0	1.0	1.0	1	ITPR1	3	True			order_rep:Crocodylia
GCF_964237555.1	Oryctolagus cuniculus	Mammalia	Lagomorpha	ITPR2	found_annotated	NC_091440.1	123483858	124074704	-	590847	MP000008	Q14571|ITPR2|Homo_sapiens|ITPR2	1.0	0.9659	0	0	8106	True	2030165	3.44	Chromosome	219	2389242	17598	0.0	1.0	1.0	1	ITPR2	3	False	E4		order_rep:Lagomorpha
GCF_951640355.1	Cnephaeus nilssonii	Mammalia	Chiroptera	ITPR1	found_annotated	NC_137088.1	3256057	3456662	-	200606	MP000002	P11881|Itpr1|Mus_musculus|ITPR1	1.0	0.9655	0	0	8265	True	2474537	12.34	Chromosome	898	2362317	16772	0.0	1.0	1.0	1	ITPR1	3	True			missing_paralog
GCF_030445035.2	Dasypus novemcinctus	Mammalia	Cingulata	ITPR2	found_annotated	NC_080692.1	47832546	48310632	-	478087	MP000008	Q14571|ITPR2|Homo_sapiens|ITPR2	1.0	0.9648	0	0	8106	True	13963394	29.21	Chromosome	333	2676723	18602	0.0	1.0	1.0	1	ITPR2	3	True			order_rep:Cingulata
GCF_963514085.1	Chelon labrosus	Actinopteri	Mugiliformes	ITPR1	found_annotated	NC_140340.1	6279721	6356852	-	77132	MP000090	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9638	0	0	8256	True	2544200	32.99	Chromosome	778	633819	7628	0.0	1.0	1.0	1	LOC311487562	3	True			order_rep:Mugiliformes
GCF_000243295.1	Trichechus manatus latirostris	Mammalia	Sirenia	ITPR1	found_annotated	NW_004443937.1	3729845	4097254	+	367410	MP000001	Q14643|ITPR1|Homo_sapiens|ITPR1	1.0	0.9637	0	0	8253	False	37750	0.1	Scaffold	474	2703848	20058	0.0	1.0	1.0	1	ITPR1	3	False	E2		order_rep:Sirenia
GCF_004115215.2	Ornithorhynchus anatinus	Mammalia	Monotremata	ITPR1	found_annotated	NC_041749.1	96266008	96580008	-	314001	MP000002	P11881|Itpr1|Mus_musculus|ITPR1	1.0	0.9637	0	0	8271	True	15146802	48.24	Chromosome	390	1878609	18631	0.0	1.0	1.0	1	ITPR1	3	True			order_rep:Monotremata
GCF_056507025.1	Lutjanus erythropterus	Actinopteri	Lutjaniformes	ITPR1	found_annotated	NC_139318.1	22113666	22220399	+	106734	MP000084	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.963	0	0	8232	True	37725332	353.45	Chromosome	926	884227	9691	0.0	1.0	1.0	1	itpr1a	3	True			order_rep:Lutjaniformes
GCF_027409825.1	Scomber japonicus	Actinopteri	Scombriformes	ITPR1	found_annotated	NC_070580.1	17060141	17127759	+	67619	MP000081	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9629	0	0	8211	True	4898551	72.44	Chromosome	1161	592634	7761	0.0	1.0	1.0	1	LOC128354948	3	True			order_rep:Scombriformes
GCF_045865225.1	Trachurus japonicus	Actinopteri	Carangiformes	ITPR1	found_annotated	NC_140911.1	2647767	2762950	-	115184	MP000086	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9629	0	0	8199	True	1015092	8.81	Chromosome	689	1046957	8184	0.0	1.0	1.0	1	LOC146986774	3	False	E4		order_rep:Carangiformes
GCF_023851605.1	Tamandua tetradactyla	Mammalia	Pilosa	ITPR3	found_annotated	NC_135331.1	89627882	89698174	+	70293	MP000016	Q14573|ITPR3|Homo_sapiens|ITPR3	1.0	0.9626	0	0	8016	True	9869167	140.4	Chromosome	5078	2428671	20838	0.0	1.0	1.048	2	ITPR3;LOC143684502	3	True			order_rep:Pilosa
GCF_036850765.1	Saccopteryx bilineata	Mammalia	Chiroptera	ITPR3	found_annotated	NC_089490.1	11744548	11821564	+	77017	MP000016	Q14573|ITPR3|Homo_sapiens|ITPR3	1.0	0.9622	0	0	8016	True	20156883	261.72	Chromosome	3762	2510439	21237	0.0	1.0	1.0	1	ITPR3	3	True			order_rep:Chiroptera
GCF_027244095.1	Hemicordylus capensis	Lepidosauria	Squamata	ITPR3	found_annotated	NC_069660.1	75956854	76129438	-	172585	MP000062	A0A6J0TV85|ITPR3|Pogona_vitticeps	1.0	0.9618	0	0	8013	True	160691000	931.08	Chromosome	1509	2371016	24942	0.0	1.0	1.0	1	ITPR3	3	True			order_rep:Squamata
GCF_042242105.1	Pempheris klunzingeri	Actinopteri	Acropomatiformes	ITPR1	found_annotated	NC_092013.1	9877267	9939217	+	61951	MP000086	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9604	0	0	8232	True	12920725	208.56	Chromosome	1117	553579	7612	0.0	1.0	1.0	1	LOC139218084	3	True			order_rep:Acropomatiformes
GCF_050624435.1	Tenrec ecaudatus	Mammalia	Afrosoricida	ITPR2	found_annotated	NC_134535.1	104330198	104916335	+	586138	MP000008	Q14571|ITPR2|Homo_sapiens|ITPR2	1.0	0.9596	0	0	8106	True	41601014	70.97	Chromosome	158	2300776	15259	0.0	1.0	1.0	1	ITPR2	3	True			order_rep:Afrosoricida
GCF_900880675.2	Sparus aurata	Actinopteri	Spariformes	ITPR1	found_annotated	NC_044192.1	22530122	22610540	-	80419	MP000083	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9594	0	0	8232	True	2862625	35.6	Chromosome	1189	1044539	8775	0.0	1.0	1.0	1	LOC115582679	3	True			order_rep:Spariformes
GCF_027595985.1	Sorex araneus	Mammalia	Eulipotyphla	ITPR1	found_annotated	NC_073305.1	3126191	3267629	+	141439	MP000002	P11881|Itpr1|Mus_musculus|ITPR1	1.0	0.9585	0	0	8250	True	4024507	28.45	Chromosome	1566	2715231	14723	0.0	1.0	1.0	1	ITPR1	3	True			order_rep:Eulipotyphla
GCF_964237555.1	Oryctolagus cuniculus	Mammalia	Lagomorpha	ITPR3	found_annotated	NC_091436.1	135336144	135581432	-	245289	MP000016	Q14573|ITPR3|Homo_sapiens|ITPR3	1.0	0.9584	0	0	8076	True	2030165	8.28	Chromosome	995	2389242	17598	0.0	1.0	1.0	1	ITPR3	3	False	E4		order_rep:Lagomorpha
GCF_014839835.1	Dryobates pubescens	Aves	Piciformes	ITPR2	found_annotated	NC_071626.1	62173	240394	+	178222	MP000049	A0A672UP22|ITPR2|Strigops_habroptila	1.0	0.9582	0	0	8115	True	19150283	107.45	Chromosome	566	1125431	14675	0.0	1.0	1.0	1	ITPR2	3	True			order_rep:Piciformes;missing_paralog
GCF_050624435.1	Tenrec ecaudatus	Mammalia	Afrosoricida	ITPR3	found_annotated	NC_134536.1	164495846	164808007	+	312162	MP000016	Q14573|ITPR3|Homo_sapiens|ITPR3	1.0	0.9577	0	0	8010	True	41601014	133.27	Chromosome	571	2300776	15259	0.0	1.0	1.122	2	ITPR3;UQCC2	3	True			order_rep:Afrosoricida
GCF_018320785.1	Cheilinus undulatus	Actinopteri	Labriformes	ITPR1	found_annotated	NC_054867.1	27332762	27452368	+	119607	MP000086	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9571	0	1	8214	True	16477222	137.76	Chromosome	1123	1185173	13043	0.0	1.0	1.0	1	LOC121506856	3	True			order_rep:Labriformes
GCF_000334495.1	Tupaia belangeri chinensis	Mammalia	Scandentia	ITPR3	found_annotated	NW_006159580.1	2610419	2728783	-	118365	MP000016	Q14573|ITPR3|Homo_sapiens|ITPR3	1.0	0.9568	1	0	8024	False	25938	0.22	Scaffold	2210	1871701	18439	0.0	1.0	1.0	1	ITPR3	3	False	E2		order_rep:Scandentia
GCF_902150065.1	Myripristis murdjan	Actinopteri	Holocentriformes	ITPR1	found_annotated	NC_043984.1	20528351	20600919	-	72569	MP000087	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9567	0	0	8199	True	14475636	199.47	Chromosome	1344	1044768	10119	0.0	1.0	1.0	1	LOC115359857	3	True			order_rep:Holocentriformes
GCF_027595985.1	Sorex araneus	Mammalia	Eulipotyphla	ITPR3	found_annotated	NC_073303.1	27162848	27321784	-	158937	MP000016	Q14573|ITPR3|Homo_sapiens|ITPR3	1.0	0.9558	0	0	8016	True	4024507	25.32	Chromosome	1353	2715231	14723	0.0	1.0	1.0	1	ITPR3	3	True			order_rep:Eulipotyphla
GCF_030867095.1	Alligator mississippiensis	Crocodylia	Crocodylia	ITPR2	found_annotated	NC_081827.1	128848455	129269633	-	421179	MP000053	A0A672UP22|ITPR2|Strigops_habroptila	1.0	0.9552	0	0	8106	True	38556409	91.54	Chromosome	339	2292800	18908	0.0	1.0	1.0	1	ITPR2	3	True			order_rep:Crocodylia
GCF_949606895.1	Notothenia rossii	Actinopteri	Perciformes	ITPR1	found_annotated	NC_136903.1	71411014	71478936	+	67923	MP000063	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9546	0	0	8226	True	383412	5.64	Chromosome	1793	1042014	8813	0.0	1.0	1.0	1	itpr1a	3	False	E4		order_rep:Perciformes
GCF_021292245.1	Micropterus dolomieu	Actinopteri	Centrarchiformes	ITPR1	found_annotated	NC_060167.1	23291270	23356986	-	65717	MP000085	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9544	0	0	8253	False	46775	0.71	Chromosome	1496	1205200	9131	0.0	1.0	1.0	1	LOC123956815	3	False	E3		order_rep:Centrarchiformes
GCF_900324485.3	Mastacembelus armatus	Actinopteri	Synbranchiformes	ITPR1	found_annotated	NC_046637.1	26724814	26783303	+	58490	MP000088	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9539	0	0	8238	True	8014513	137.02	Chromosome	1140	1077549	7403	0.0	1.0	1.0	1	LOC113130340	3	True			order_rep:Synbranchiformes
GCF_025201925.1	Gopherus flavomarginatus	Testudines	Testudines	ITPR2	found_annotated	NC_066617.1	128713936	129190587	-	476652	MP000054	A0A672UP22|ITPR2|Strigops_habroptila	1.0	0.9526	0	0	8100	True	6917139	14.51	Chromosome	383	2697109	22614	0.0	1.0	1.0	1	ITPR2	3	True			order_rep:Testudines
GCF_949987685.1	Ammodytes marinus	Actinopteri	Uranoscopiformes	ITPR1	found_annotated	NC_137233.1	30542945	30623633	+	80689	MP000086	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9525	0	1	8250	True	2041615	25.3	Chromosome	941	671945	9213	0.0	1.0	1.0	1	LOC307249570	3	True			order_rep:Uranoscopiformes
GCF_030867095.1	Alligator mississippiensis	Crocodylia	Crocodylia	ITPR3	found_annotated	NC_081837.1	38018265	38094058	-	75794	MP000018	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	1.0	0.952	0	0	8004	True	38556409	508.7	Chromosome	3634	2292800	18908	0.0	1.0	1.0	1	ITPR3	3	True			order_rep:Crocodylia
GCF_028372415.1	Notamacropus eugenii	Mammalia	Diprotodontia	ITPR2	found_annotated	NC_092874.1	178695393	179202289	+	506897	MP000008	Q14571|ITPR2|Homo_sapiens|ITPR2	1.0	0.9504	0	0	8097	True	15255043	30.09	Chromosome	361	3393579	22758	0.0	1.0	1.011	2	ITPR2;LOC140533571	3	True			order_rep:Diprotodontia
GCF_963457635.1	Microchirus variegatus	Actinopteri	Pleuronectiformes	ITPR1	found_annotated	NC_139805.1	30912869	31007699	+	94831	MP000085	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9504	0	0	8244	True	2444644	25.78	Chromosome	568	516891	7871	0.0	1.0	1.0	1	itpr1a	3	True			order_rep:Pleuronectiformes
GCF_900634775.2	Gouania willdenowi	Actinopteri	Blenniiformes	ITPR1	found_annotated	NC_041048.1	21385608	21495709	-	110102	MP000088	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9502	0	0	8199	True	1838341	16.7	Chromosome	796	1189405	11462	0.0	1.0	1.0	1	LOC114463175	3	True			order_rep:Blenniiformes
GCF_030445035.2	Dasypus novemcinctus	Mammalia	Cingulata	ITPR3	found_annotated	NC_080683.1	5346853	5486440	+	139588	MP000016	Q14573|ITPR3|Homo_sapiens|ITPR3	1.0	0.9501	1	0	8002	True	13963394	100.03	Chromosome	2261	2676723	18602	0.0	1.0	1.079	2	ITPR3;LOC139439969	3	False	E2		order_rep:Cingulata
GCF_019393635.1	Dromiciops gliroides	Mammalia	Microbiotheria	ITPR2	found_annotated	NC_057865.1	175016423	175525192	+	508770	MP000008	Q14571|ITPR2|Homo_sapiens|ITPR2	1.0	0.9496	0	0	8097	True	38230856	75.14	Chromosome	374	2803489	20272	0.0	1.0	1.0	1	ITPR2	3	True			order_rep:Microbiotheria
GCF_048593235.1	Sminthopsis crassicaudata	Mammalia	Dasyuromorphia	ITPR2	found_annotated	NC_133621.1	172130249	172632469	+	502221	MP000008	Q14571|ITPR2|Homo_sapiens|ITPR2	1.0	0.9489	0	0	8097	True	4359487	8.68	Chromosome	362	3351339	23465	0.0	1.0	1.0	1	ITPR2	3	False	E4		order_rep:Dasyuromorphia
GCF_040054535.1	Antennarius striatus	Actinopteri	Lophiiformes	ITPR1	found_annotated	NC_090780.1	17453789	17511673	+	57885	MP000086	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9486	0	0	8280	True	21047747	363.61	Chromosome	1045	593489	7373	0.0	1.0	1.0	1	itpr1a	3	True			order_rep:Lophiiformes
GCF_046128005.1	Genypterus blacodes	Actinopteri	Ophidiiformes	ITPR1	found_annotated	NW_027466880.1	683254	733086	+	49833	MP000084	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9476	0	0	8274	True	4774482	95.81	Contig	958	380406	5960	0.0	1.0	1.0	1	itpr1a	3	True			order_rep:Ophidiiformes
GCF_057381845.1	Rhamphochromis longiceps	Actinopteri	Cichliformes	ITPR1	found_annotated	NC_140561.1	19627418	19699163	+	71746	MP000094	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9474	0	0	8265	True	31399844	437.65	Chromosome	1419	850360	8012	0.0	1.0	1.0	1	LOC146669809	3	True			order_rep:Cichliformes
GCF_029633865.1	Lampris incognitus	Actinopteri	Lampriformes	ITPR1	found_annotated	NC_079212.1	86063075	86264405	+	201331	MP000082	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9473	0	0	8199	True	917127	4.56	Chromosome	384	1391372	14737	0.0	1.0	1.0	1	LOC130107877	3	False	E4		order_rep:Lampriformes
GCF_021028975.2	Sphaerodactylus townsendi	Lepidosauria	Squamata	ITPR2	found_annotated	NC_059430.1	92332823	92559978	-	227156	MP000060	A0ABM1LG32|ITPR2|Gekko_japonicus	1.0	0.9472	3	0	8105	True	9459502	41.64	Chromosome	611	1608225	21702	0.0	1.0	1.0	1	ITPR2	3	True			fragment_only
GCF_021028975.2	Sphaerodactylus townsendi	Lepidosauria	Squamata	ITPR3	found_annotated	NC_059429.1	80677714	80794033	+	116320	MP000061	A0A6J0TV85|ITPR3|Pogona_vitticeps	0.9539	0.9463	1	0	7634	True	9459502	81.32	Chromosome	1694	1608225	21702	0.0	1.0	1.0	1	ITPR3	3	True			fragment_only
GCA_048569125.1	Diretmus argenteus	Actinopteri	Trachichthyiformes	ITPR1	found_annotated	CM109045.1	38677351	38746858	-	69508	MP000093	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9451	0	0	8289	True	542425	7.8	Chromosome	1471	1133506	8653	0.0	1.0	1.0	1	ACN63O_003237	3	False	E4		order_rep:Trachichthyiformes
GCF_964638095.1	Poromitra crassiceps	Actinopteri	Beryciformes	ITPR1	found_annotated	NC_139650.1	1814825	1962272	-	147448	MP000081	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9449	0	0	8250	True	841497	5.71	Chromosome	770	1167224	12881	0.0	1.0	1.0	1	LOC310799315	3	False	E2		order_rep:Beryciformes
GCF_016433145.1	Gracilinanus agilis	Mammalia	Didelphimorphia	ITPR2	found_annotated	NC_058134.1	181454926	181989960	+	535035	MP000008	Q14571|ITPR2|Homo_sapiens|ITPR2	1.0	0.9448	0	0	8097	False	73170	0.14	Chromosome	226	2270665	16722	0.0	1.0	1.0	1	ITPR2	3	False	E2		order_rep:Didelphimorphia
GCF_033807715.1	Cololabis saira	Actinopteri	Beloniformes	ITPR1	found_annotated	NC_084594.1	27744458	27829701	+	85244	MP000091	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9447	0	1	8232	True	8087617	94.88	Chromosome	1464	966013	12289	0.0	1.0	1.0	1	itpr1a	3	True			order_rep:Beloniformes
GCF_027244095.1	Hemicordylus capensis	Lepidosauria	Squamata	ITPR2	found_annotated	NC_069661.1	144299069	144646160	-	347092	MP000061	A0ABM1LG32|ITPR2|Gekko_japonicus	1.0	0.9441	1	0	8119	True	160691000	462.96	Chromosome	482	2371016	24942	0.0	1.0	1.0	1	ITPR2	3	True			order_rep:Squamata
GCF_902500255.1	Thalassophryne amazonica	Actinopteri	Batrachoidiformes	ITPR1	found_annotated	NC_047105.1	72962888	73240970	-	278083	MP000088	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9436	0	0	8196	True	2329598	8.38	Chromosome	783	3434143	25043	0.0	1.0	1.0	1	LOC117507035	3	False	E4		order_rep:Batrachoidiformes
GCF_033026475.1	Channa argus	Actinopteri	Anabantiformes	ITPR1	found_annotated	NC_090201.1	13103597	13164435	+	60839	MP000080	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9431	1	0	8314	True	16561385	272.22	Chromosome	1242	628821	8273	0.0	1.0	1.0	1	LOC137127812	3	True			order_rep:Anabantiformes
GCF_949152265.1	Phoxinus phoxinus	Actinopteri	Cypriniformes	ITPR3	found_annotated	NC_136890.1	23826566	23861255	-	34690	MP000046	A0A8M6Z266|itpr3|Danio_rerio|ITPR3	1.0	0.9421	0	0	7917	True	1988965	57.34	Chromosome	4545	978518	10459	0.0	1.0	1.0	1	itpr3	3	True			missing_paralog
GCF_019393635.1	Dromiciops gliroides	Mammalia	Microbiotheria	ITPR3	found_annotated	NC_057864.1	242677927	242817030	+	139104	MP000016	Q14573|ITPR3|Homo_sapiens|ITPR3	1.0	0.942	0	0	8007	True	38230856	274.84	Chromosome	2397	2803489	20272	0.0	1.0	1.0	1	ITPR3	3	True			order_rep:Microbiotheria
GCF_033978785.1	Entelurus aequoreus	Actinopteri	Syngnathiformes	ITPR1	found_annotated	NC_084731.1	33154477	33362908	+	208432	MP000093	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9415	0	0	8301	True	2039131	9.78	Chromosome	937	1271581	21172	0.0	1.0	1.171	2	LOC133650755;LOC133650804	3	False	E4		order_rep:Syngnathiformes
GCF_025201925.1	Gopherus flavomarginatus	Testudines	Testudines	ITPR3	found_annotated	NC_066621.1	18033414	18117414	+	84001	MP000019	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	1.0	0.9414	0	0	7992	True	6917139	82.35	Chromosome	4063	2697109	22614	0.0	1.0	1.0	1	ITPR3	3	True			order_rep:Testudines
GCF_960531495.1	Zeus faber	Actinopteri	Zeiformes	ITPR1	found_annotated	NC_137192.1	32191630	32258801	+	67172	MP000080	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.94	0	0	8199	True	1449431	21.58	Chromosome	1152	677945	9576	0.0	1.0	1.0	1	LOC307230239	3	True			order_rep:Zeiformes
GCF_028372415.1	Notamacropus eugenii	Mammalia	Diprotodontia	ITPR3	found_annotated	NC_092873.1	89590399	89710632	+	120234	MP000016	Q14573|ITPR3|Homo_sapiens|ITPR3	1.0	0.9397	0	0	8007	True	15255043	126.88	Chromosome	2911	3393579	22758	0.0	1.0	1.0	1	ITPR3	3	True			order_rep:Diprotodontia
