accession	cell	locus_idx	intron_index	length	splice_class	frame_ok	col_left	col_right	intron_phase	q_left	q_right
GCF_029633865.1	ITPR3	0	42	1969	canonical	1	10740	10741	0	2642	2643
GCF_029633865.1	RYR	1	0	123	canonical	1	272	274	0	56	57
GCF_029633865.1	RYR	1	1	7102	canonical	1	496	497	0	91	92
GCF_029633865.1	RYR	1	2	286	canonical	1	531	532	0	116	117
GCF_029633865.1	RYR	1	3	813	canonical	1	557	558	1	142	143
GCF_029633865.1	RYR	1	4	793	canonical	1	640	641	0	180	181
GCF_029633865.1	RYR	1	5	4804	canonical	1	769	780	1	213	214
GCF_029633865.1	RYR	1	6	97	canonical	1	847	860	2	245	246
GCF_029633865.1	RYR	1	7	660	canonical	1	1014	1015	2	270	271
GCF_029633865.1	RYR	1	8	188	canonical	1	1247	1248	0	323	324
GCF_029633865.1	RYR	1	9	3661	canonical	1	1491	1513	0	378	379
GCF_029633865.1	RYR	1	10	2005	canonical	1	1569	1570	2	418	419
GCF_029633865.1	RYR	1	11	484	canonical	1	1743	1744	0	481	482
GCF_029633865.1	RYR	1	12	1433	canonical	1	1875	1876	1	526	527
GCF_029633865.1	RYR	1	13	1542	canonical	1	2023	2024	1	558	559
GCF_029633865.1	RYR	1	14	340	canonical	1	2151	2152	0	598	599
GCF_029633865.1	RYR	1	15	701	canonical	1	2318	2319	2	642	643
GCF_029633865.1	RYR	1	16	1699	canonical	1	2434	2435	1	723	724
GCF_029633865.1	RYR	1	17	4543	canonical	1	2500	2501	2	787	788
GCF_029633865.1	RYR	1	18	1285	canonical	1	2574	2575	0	860	861
GCF_029633865.1	RYR	1	19	3261	canonical	1	2621	2622	0	895	896
GCF_029633865.1	RYR	1	20	139	canonical	1	2664	2665	2	929	930
GCF_029633865.1	RYR	1	21	94	canonical	1	2692	2693	2	957	958
GCF_029633865.1	RYR	1	22	272	canonical	1	2764	2767	0	1011	1012
GCF_029633865.1	RYR	1	23	403	canonical	1	2817	2818	1	1060	1061
GCF_029633865.1	RYR	1	24	134	canonical	1	2893	2894	0	1129	1130
GCF_029633865.1	RYR	1	25	735	canonical	1	2953	2954	1	1187	1188
GCF_029633865.1	RYR	1	26	2039	canonical	1	3025	3026	0	1257	1258
GCF_029633865.1	RYR	1	27	312	canonical	1	3239	3240	2	1377	1378
GCF_029633865.1	RYR	1	28	152	canonical	1	3378	3379	0	1421	1422
GCF_029633865.1	RYR	1	29	7716	canonical	1	3432	3433	2	1474	1475
GCF_029633865.1	RYR	1	30	1075	canonical	1	3502	3503	0	1530	1531
GCF_029633865.1	RYR	1	31	376	canonical	1	3531	3552	0	1559	1560
GCF_029633865.1	RYR	1	32	520	canonical	1	3746	3750	2	1634	1635
GCF_029633865.1	RYR	1	33	230	canonical	1	4135	4136	0	1783	1784
GCF_029633865.1	RYR	1	34	1620	canonical	1	4339	4340	0	1933	1934
GCF_029633865.1	RYR	1	35	829	canonical	1	4594	4595	0	2000	2001
GCF_029633865.1	RYR	1	36	120	canonical	1	4669	4670	1	2036	2037
GCF_029633865.1	RYR	1	37	2899	canonical	1	4748	4749	1	2085	2086
GCF_029633865.1	RYR	1	38	2849	canonical	1	5018	5019	2	2176	2177
GCF_029633865.1	RYR	1	39	965	canonical	1	5287	5288	0	2215	2216
GCF_029633865.1	RYR	1	40	127	canonical	1	5417	5421	1	2259	2260
GCF_029633865.1	RYR	1	41	2033	canonical	1	5505	5506	0	2291	2292
GCF_029633865.1	RYR	1	42	638	canonical	1	5581	5582	1	2336	2337
GCF_029633865.1	RYR	1	43	481	canonical	1	5701	5702	2	2397	2398
GCF_029633865.1	RYR	1	44	144	canonical	1	5844	5845	0	2436	2437
GCF_029633865.1	RYR	1	45	2288	canonical	1	5977	5978	1	2476	2477
GCF_029633865.1	RYR	1	46	426	canonical	1	6139	6140	0	2533	2534
GCF_029633865.1	RYR	1	47	141	canonical	1	6315	6316	2	2606	2607
GCF_029633865.1	RYR	1	48	466	canonical	1	6348	6349	0	2637	2638
GCF_029633865.1	RYR	1	49	513	canonical	1	6403	6404	0	2684	2685
GCF_029633865.1	RYR	1	50	490	canonical	1	6459	6460	2	2738	2739
GCF_029633865.1	RYR	1	51	115	canonical	1	6486	6487	0	2765	2766
GCF_029633865.1	RYR	1	52	821	canonical	1	6516	6517	0	2795	2796
GCF_029633865.1	RYR	1	53	322	canonical	1	6592	6593	0	2843	2844
GCF_029633865.1	RYR	1	54	531	canonical	1	6648	6667	0	2870	2871
GCF_029633865.1	RYR	1	55	579	canonical	1	6698	6699	1	2895	2896
GCF_029633865.1	RYR	1	56	347	canonical	1	6744	6745	2	2936	2937
GCF_029633865.1	RYR	1	57	176	canonical	1	6791	6792	1	2975	2976
GCF_029633865.1	RYR	1	58	7276	canonical	1	6816	6817	0	2998	2999
GCF_029633865.1	RYR	1	59	291	canonical	1	6892	6893	2	3038	3039
GCF_029633865.1	RYR	1	60	1579	canonical	1	6909	6910	1	3055	3056
GCF_029633865.1	RYR	1	61	1548	canonical	1	6929	6930	2	3075	3076
GCF_029633865.1	RYR	1	62	244	canonical	1	6975	6976	0	3119	3120
GCF_029633865.1	RYR	1	63	110	canonical	1	7011	7012	1	3155	3156
GCF_029633865.1	RYR	1	64	1274	canonical	1	7048	7049	2	3182	3183
GCF_029633865.1	RYR	1	65	1166	canonical	1	7092	7093	1	3226	3227
GCF_029633865.1	RYR	1	66	2054	canonical	1	7208	7209	1	3333	3334
GCF_029633865.1	RYR	1	67	1097	canonical	1	7292	7293	2	3413	3414
GCF_029633865.1	RYR	1	68	2549	canonical	1	7327	7328	0	3443	3444
GCF_029633865.1	RYR	1	69	4160	canonical	1	0	7368	0	3479	3480
GCF_029633865.1	RYR	1	70	912	canonical	1	7452	7453	0	3536	3537
GCF_029633865.1	RYR	1	71	127	canonical	1	7472	7549	0	3556	3557
GCF_029633865.1	RYR	1	72	159	canonical	1	7657	7658	0	3601	3602
GCF_029633865.1	RYR	1	73	1750	canonical	1	7694	7695	2	3638	3639
GCF_029633865.1	RYR	1	74	108	canonical	1	7732	7733	0	3671	3672
GCF_029633865.1	RYR	1	75	124	canonical	1	7797	7801	2	3706	3707
GCF_029633865.1	RYR	1	76	148	canonical	1	7823	7824	0	3724	3725
GCF_029633865.1	RYR	1	77	4273	canonical	1	7887	7888	0	3747	3748
GCF_029633865.1	RYR	1	78	177	canonical	1	7984	7985	1	3780	3781
GCF_029633865.1	RYR	1	79	806	canonical	1	8021	8022	0	3807	3808
GCF_029633865.1	RYR	1	80	1873	canonical	1	8062	8063	2	3832	3833
GCF_029633865.1	RYR	1	81	6301	canonical	1	0	8435	1	3863	3864
GCF_029633865.1	RYR	1	82	4823	canonical	1	8462	8463	1	3890	3891
GCF_029633865.1	RYR	1	83	547	canonical	1	8506	8507	0	3920	3921
GCF_029633865.1	RYR	1	84	683	canonical	1	8592	8593	0	3963	3964
GCF_029633865.1	RYR	1	85	5014	canonical	1	8669	0	0	3998	3999
GCF_029633865.1	RYR	1	86	1753	canonical	1	0	8670	0	4008	4009
GCF_029633865.1	RYR	1	87	109	canonical	1	8726	8727	1	4035	4036
GCF_029633865.1	RYR	1	88	96	canonical	1	9582	9583	1	4476	4477
GCF_029633865.1	RYR	1	89	783	canonical	1	9617	9618	2	4500	4501
GCF_029633865.1	RYR	1	90	993	canonical	1	9688	9689	0	4561	4562
GCF_029633865.1	RYR	1	91	1168	canonical	1	9719	9720	0	4590	4591
GCF_029633865.1	RYR	1	92	832	canonical	1	9926	9927	0	4665	4666
GCF_029633865.1	RYR	1	93	652	canonical	1	10023	10024	2	4708	4709
GCF_029633865.1	RYR	1	94	105	canonical	1	10064	10065	0	4723	4724
GCF_029633865.1	RYR	1	95	101	canonical	1	10110	10111	2	4766	4767
GCF_029633865.1	RYR	1	96	104	canonical	1	10144	10145	0	4787	4788
GCF_029633865.1	RYR	1	97	311	canonical	1	10197	10198	0	4836	4837
GCF_029633865.1	RYR	1	98	1072	canonical	1	10377	10378	0	4881	4882
GCF_029633865.1	RYR	1	99	641	canonical	1	10471	10472	1	4933	4934
GCF_029633865.1	RYR	1	100	102	canonical	1	10493	10494	0	4955	4956
GCF_029633865.1	RYR	1	101	1568	canonical	1	10539	10540	2	4988	4989
GCF_029633865.1	RYR	1	102	366	canonical	1	10563	10564	0	5006	5007
GCF_029633865.1	RYR	2	0	7012	canonical	1	153	154	0	16	17
GCF_029633865.1	RYR	2	1	113	canonical	1	272	274	0	56	57
GCF_029633865.1	RYR	2	2	1251	canonical	1	496	497	0	91	92
GCF_029633865.1	RYR	2	3	149	canonical	1	531	532	0	116	117
GCF_029633865.1	RYR	2	4	88	canonical	1	557	558	1	142	143
GCF_029633865.1	RYR	2	5	89	canonical	1	640	641	0	180	181
GCF_029633865.1	RYR	2	6	104	canonical	1	769	780	1	213	214
GCF_029633865.1	RYR	2	7	174	canonical	1	847	860	2	245	246
GCF_029633865.1	RYR	2	8	114	canonical	1	1014	1015	2	270	271
GCF_029633865.1	RYR	2	9	193	canonical	1	1247	1248	0	323	324
GCF_029633865.1	RYR	2	10	350	canonical	1	1491	1513	0	378	379
GCF_029633865.1	RYR	2	11	192	canonical	1	1569	1570	2	418	419
GCF_029633865.1	RYR	2	12	130	canonical	1	1743	1744	0	481	482
GCF_029633865.1	RYR	2	13	137	canonical	1	1875	1876	1	526	527
GCF_029633865.1	RYR	2	14	772	canonical	1	2023	2024	1	558	559
GCF_029633865.1	RYR	2	15	4118	canonical	1	2151	2152	0	598	599
GCF_029633865.1	RYR	2	16	513	canonical	1	2318	2319	2	642	643
GCF_029633865.1	RYR	2	17	2149	canonical	1	2434	2435	1	723	724
GCF_029633865.1	RYR	2	18	98	canonical	1	2500	2501	2	787	788
GCF_029633865.1	RYR	2	19	84	canonical	1	2574	2575	0	860	861
GCF_029633865.1	RYR	2	20	107	canonical	1	2621	2622	0	895	896
GCF_029633865.1	RYR	2	21	85	canonical	1	2664	2665	2	929	930
GCF_029633865.1	RYR	2	22	844	canonical	1	2692	2693	2	957	958
GCF_029633865.1	RYR	2	23	233	canonical	1	2764	2767	0	1011	1012
GCF_029633865.1	RYR	2	24	92	canonical	1	2817	2818	1	1060	1061
GCF_029633865.1	RYR	2	25	88	canonical	1	2893	2894	0	1129	1130
GCF_029633865.1	RYR	2	26	363	canonical	1	2953	2954	1	1187	1188
GCF_029633865.1	RYR	2	27	95	canonical	1	3025	3026	0	1257	1258
GCF_029633865.1	RYR	2	28	124	canonical	1	3239	3240	2	1377	1378
GCF_029633865.1	RYR	2	29	660	canonical	1	3378	3379	0	1421	1422
GCF_029633865.1	RYR	2	30	120	canonical	1	3432	3433	2	1474	1475
GCF_029633865.1	RYR	2	31	97	canonical	1	3502	3503	0	1530	1531
GCF_029633865.1	RYR	2	32	1596	canonical	1	3531	3552	0	1559	1560
GCF_029633865.1	RYR	2	33	88	canonical	1	3746	3750	2	1634	1635
GCF_029633865.1	RYR	2	34	80	canonical	1	4135	4136	0	1783	1784
GCF_029633865.1	RYR	2	35	117	canonical	1	4272	4273	1	1849	1850
GCF_029633865.1	RYR	2	36	134	canonical	1	4339	4340	0	1933	1934
GCF_029633865.1	RYR	2	37	485	canonical	1	4594	4595	0	2000	2001
GCF_029633865.1	RYR	2	38	108	canonical	1	4669	4670	1	2036	2037
GCF_029633865.1	RYR	2	39	132	canonical	1	4748	4749	1	2085	2086
GCF_029633865.1	RYR	2	40	116	canonical	1	5018	5019	2	2176	2177
GCF_029633865.1	RYR	2	41	143	canonical	1	5287	5288	0	2215	2216
GCF_029633865.1	RYR	2	42	89	canonical	1	5417	5421	1	2259	2260
GCF_029633865.1	RYR	2	43	78	canonical	1	5505	5506	0	2291	2292
GCF_029633865.1	RYR	2	44	108	canonical	1	5581	5582	1	2336	2337
GCF_029633865.1	RYR	2	45	118	canonical	1	5702	5706	2	2398	2399
GCF_029633865.1	RYR	2	46	121	canonical	1	5844	5845	0	2436	2437
GCF_029633865.1	RYR	2	47	600	canonical	1	5977	5978	1	2476	2477
GCF_029633865.1	RYR	2	48	141	canonical	1	6139	6140	0	2533	2534
GCF_029633865.1	RYR	2	49	92	canonical	1	6315	6316	2	2606	2607
GCF_029633865.1	RYR	2	50	128	canonical	1	6348	6349	0	2637	2638
GCF_029633865.1	RYR	2	51	83	canonical	1	6403	6404	0	2684	2685
GCF_029633865.1	RYR	2	52	129	canonical	1	6459	6460	2	2738	2739
GCF_029633865.1	RYR	2	53	422	canonical	1	6486	6487	0	2765	2766
GCF_029633865.1	RYR	2	54	92	canonical	1	6516	6517	0	2795	2796
GCF_029633865.1	RYR	2	55	87	canonical	1	6592	6593	0	2843	2844
GCF_029633865.1	RYR	2	56	84	canonical	1	6648	6667	0	2870	2871
GCF_029633865.1	RYR	2	57	829	canonical	1	6698	6699	1	2895	2896
GCF_029633865.1	RYR	2	58	606	canonical	1	6783	6784	2	2967	2968
GCF_029633865.1	RYR	2	59	297	canonical	0	6926	6927	2	3072	3073
GCF_029633865.1	RYR	2	60	186	canonical	0	7208	7209	1	3333	3334
GCF_029633865.1	RYR	2	61	113	canonical	0	7292	7293	2	3413	3414
GCF_029633865.1	RYR	2	62	95	canonical	1	7327	7328	0	3443	3444
GCF_029633865.1	RYR	2	63	4166	canonical	1	0	7368	0	3479	3480
GCF_029633865.1	RYR	2	64	201	canonical	1	7452	7453	0	3536	3537
GCF_029633865.1	RYR	2	65	164	canonical	1	7472	7549	0	3556	3557
GCF_029633865.1	RYR	2	66	1046	canonical	1	7657	7658	0	3601	3602
GCF_029633865.1	RYR	2	67	120	canonical	1	7694	7695	2	3638	3639
GCF_029633865.1	RYR	2	68	89	canonical	1	7732	7733	0	3671	3672
GCF_029633865.1	RYR	2	69	119	canonical	1	7797	7801	2	3706	3707
GCF_029633865.1	RYR	2	70	813	canonical	1	7823	7824	0	3724	3725
GCF_029633865.1	RYR	2	71	5883	canonical	1	7887	7888	0	3747	3748
GCF_029633865.1	RYR	2	72	121	canonical	1	7984	7985	1	3780	3781
GCF_029633865.1	RYR	2	73	129	canonical	1	8021	8022	0	3807	3808
GCF_029633865.1	RYR	2	74	111	canonical	1	8062	8063	2	3832	3833
GCF_029633865.1	RYR	2	75	3976	canonical	1	0	8435	1	3863	3864
GCF_029633865.1	RYR	2	76	91	canonical	1	8462	8463	1	3890	3891
GCF_029633865.1	RYR	2	77	2009	canonical	1	8506	8507	0	3920	3921
GCF_029633865.1	RYR	2	78	81	canonical	1	8592	8593	0	3963	3964
GCF_029633865.1	RYR	2	79	3994	canonical	1	0	8670	0	4008	4009
GCF_029633865.1	RYR	2	80	88	canonical	1	8726	8727	1	4035	4036
GCF_029633865.1	RYR	2	81	560	canonical	1	9573	9574	0	4473	4474
GCF_029633865.1	RYR	2	82	130	canonical	1	9617	9618	2	4500	4501
GCF_029633865.1	RYR	2	83	143	canonical	1	9688	9689	0	4561	4562
GCF_029633865.1	RYR	2	84	400	canonical	1	9719	9720	0	4590	4591
GCF_029633865.1	RYR	2	85	3666	canonical	1	9926	9927	0	4665	4666
GCF_029633865.1	RYR	2	86	135	canonical	1	10023	10024	2	4708	4709
GCF_029633865.1	RYR	2	87	84	canonical	1	10064	10065	0	4723	4724
GCF_029633865.1	RYR	2	88	117	canonical	1	10110	10111	2	4766	4767
GCF_029633865.1	RYR	2	89	5762	canonical	1	10144	10145	0	4787	4788
GCF_029633865.1	RYR	2	90	107	canonical	1	10197	10198	0	4836	4837
GCF_029633865.1	RYR	2	91	1207	canonical	1	10377	10378	0	4881	4882
GCF_029633865.1	RYR	2	92	707	canonical	1	10471	10472	1	4933	4934
GCF_029633865.1	RYR	2	93	119	canonical	1	10493	10494	0	4955	4956
GCF_029633865.1	RYR	2	94	177	canonical	1	10539	10540	2	4988	4989
GCF_029633865.1	RYR	2	95	101	canonical	1	10563	10564	0	5006	5007
GCF_029633865.1	RYR	5	0	8116	canonical	1	151	152	0	18	19
GCF_029633865.1	RYR	5	1	946	canonical	1	272	274	0	60	61
GCF_029633865.1	RYR	5	2	646	canonical	1	496	497	0	100	101
GCF_029633865.1	RYR	5	3	182	canonical	1	531	532	0	125	126
GCF_029633865.1	RYR	5	4	223	canonical	1	557	558	1	151	152
GCF_029633865.1	RYR	5	5	1963	canonical	1	640	641	0	189	190
GCF_029633865.1	RYR	5	6	483	minor	1	769	780	1	222	223
GCF_029633865.1	RYR	5	7	332	canonical	1	847	860	2	254	255
GCF_029633865.1	RYR	5	8	1097	canonical	1	1014	1015	2	279	280
GCF_029633865.1	RYR	5	9	7140	canonical	1	1247	1248	0	332	333
GCF_029633865.1	RYR	5	10	200	canonical	1	1491	1513	0	387	388
GCF_029633865.1	RYR	5	11	823	canonical	1	1569	1570	2	427	428
GCF_029633865.1	RYR	5	12	106	canonical	1	1743	1744	0	489	490
GCF_029633865.1	RYR	5	13	298	canonical	1	1875	1876	1	534	535
GCF_029633865.1	RYR	5	14	303	canonical	1	2023	2024	1	566	567
GCF_029633865.1	RYR	5	15	818	canonical	1	2151	2152	0	606	607
GCF_029633865.1	RYR	5	16	1791	canonical	1	2318	2319	2	650	651
GCF_029633865.1	RYR	5	17	364	canonical	1	2434	2435	1	731	732
GCF_029633865.1	RYR	5	18	1918	canonical	1	2500	2501	2	795	796
GCF_029633865.1	RYR	5	19	386	canonical	1	2574	2575	0	868	869
GCF_029633865.1	RYR	5	20	616	canonical	1	2621	2622	0	903	904
GCF_029633865.1	RYR	5	21	1891	canonical	1	2664	2665	2	937	938
GCF_029633865.1	RYR	5	22	205	canonical	1	2692	2693	2	965	966
GCF_029633865.1	RYR	5	23	308	canonical	1	0	0	1	1026	1027
GCF_029633865.1	RYR	5	24	408	canonical	1	2817	2818	1	1100	1101
GCF_029633865.1	RYR	5	25	195	canonical	1	2893	2894	0	1170	1171
GCF_029633865.1	RYR	5	26	756	canonical	1	2953	2954	1	1228	1229
GCF_029633865.1	RYR	5	27	365	canonical	1	3027	3028	2	1300	1301
GCF_029633865.1	RYR	5	28	709	canonical	1	3102	3103	1	1358	1359
GCF_029633865.1	RYR	5	29	2773	canonical	1	3239	3240	2	1415	1416
GCF_029633865.1	RYR	5	30	232	canonical	1	3378	3379	0	1454	1455
GCF_029633865.1	RYR	5	31	261	canonical	1	3432	3433	2	1507	1508
GCF_029633865.1	RYR	5	32	209	canonical	1	3502	3503	0	1561	1562
GCF_029633865.1	RYR	5	33	1285	canonical	1	3531	3552	0	1590	1591
GCF_029633865.1	RYR	5	34	234	canonical	1	3746	3750	2	1665	1666
GCF_029633865.1	RYR	5	35	174	canonical	1	3920	3921	0	1737	1738
GCF_029633865.1	RYR	5	36	123	canonical	1	4339	4340	0	1933	1934
GCF_029633865.1	RYR	5	37	2418	canonical	1	4594	4595	0	2000	2001
GCF_029633865.1	RYR	5	38	153	canonical	1	4669	4670	1	2035	2036
GCF_029633865.1	RYR	5	39	560	canonical	1	4748	4749	1	2083	2084
GCF_029633865.1	RYR	5	40	789	canonical	1	5018	5019	2	2174	2175
GCF_029633865.1	RYR	5	41	712	canonical	1	5287	5288	0	2213	2214
GCF_029633865.1	RYR	5	42	387	canonical	1	5417	5418	1	2257	2258
GCF_029633865.1	RYR	5	43	1107	canonical	1	5505	5506	0	2292	2293
GCF_029633865.1	RYR	5	44	3117	canonical	1	5581	5582	1	2337	2338
GCF_029633865.1	RYR	5	45	2932	canonical	1	5702	5706	2	2399	2400
GCF_029633865.1	RYR	5	46	563	canonical	1	5844	5845	0	2435	2436
GCF_029633865.1	RYR	5	47	411	canonical	1	5977	5978	1	2475	2476
GCF_029633865.1	RYR	5	48	748	canonical	1	6139	6140	0	2532	2533
GCF_029633865.1	RYR	5	49	867	canonical	1	6315	6316	2	2605	2606
GCF_029633865.1	RYR	5	50	115	canonical	1	6348	6349	0	2636	2637
GCF_029633865.1	RYR	5	51	1967	canonical	1	6403	6404	0	2683	2684
GCF_029633865.1	RYR	5	52	878	canonical	1	6459	6460	2	2737	2738
GCF_029633865.1	RYR	5	53	238	canonical	1	6486	6487	0	2764	2765
GCF_029633865.1	RYR	5	54	539	canonical	1	6516	6517	0	2794	2795
GCF_029633865.1	RYR	5	55	122	canonical	1	6592	6593	0	2840	2841
GCF_029633865.1	RYR	5	56	159	canonical	1	6648	6667	0	2866	2867
GCF_029633865.1	RYR	5	57	143	canonical	1	6698	0	1	2891	2892
GCF_029633865.1	RYR	5	58	411	canonical	1	6744	6745	2	2933	2934
GCF_029633865.1	RYR	5	59	1320	canonical	1	6791	6792	1	2972	2973
GCF_029633865.1	RYR	5	60	929	canonical	1	6816	6817	0	2994	2995
GCF_029633865.1	RYR	5	61	242	canonical	1	6892	6893	2	3034	3035
GCF_029633865.1	RYR	5	62	274	canonical	1	6909	6910	1	3051	3052
GCF_029633865.1	RYR	5	63	465	canonical	1	6929	6930	2	3071	3072
GCF_029633865.1	RYR	5	64	10206	canonical	1	7011	7012	1	3151	3152
GCF_029633865.1	RYR	5	65	1914	canonical	1	7048	7049	2	3178	3179
GCF_029633865.1	RYR	5	66	280	canonical	1	7092	7093	1	3222	3223
GCF_029633865.1	RYR	5	67	229	canonical	1	7208	7209	1	3329	3330
GCF_029633865.1	RYR	5	68	4774	canonical	1	7292	7293	2	3409	3410
GCF_029633865.1	RYR	5	69	101	canonical	1	7327	7328	0	3439	3440
GCF_029633865.1	RYR	5	70	1004	canonical	1	7374	7375	0	3472	3473
GCF_029633865.1	RYR	5	71	197	canonical	1	7452	7453	0	3527	3528
GCF_029633865.1	RYR	5	72	2822	canonical	1	7472	7549	0	3547	3548
GCF_029633865.1	RYR	5	73	446	canonical	1	7645	7658	0	3592	3593
GCF_029633865.1	RYR	5	74	1074	canonical	1	7694	7695	2	3629	3630
GCF_029633865.1	RYR	5	75	3495	canonical	1	7733	7734	1	3663	3664
GCF_029633865.1	RYR	5	76	303	canonical	1	7797	7801	2	3696	3697
GCF_029633865.1	RYR	5	77	1723	canonical	1	7823	7824	0	3714	3715
GCF_029633865.1	RYR	5	78	298	canonical	1	7887	7888	0	3732	3733
GCF_029633865.1	RYR	5	79	287	canonical	1	7984	7985	1	3765	3766
GCF_029633865.1	RYR	5	80	1720	canonical	1	8021	8022	0	3792	3793
GCF_029633865.1	RYR	5	81	247	canonical	1	8062	8063	2	3817	3818
GCF_029633865.1	RYR	5	82	236	canonical	1	8434	8435	1	3842	3843
GCF_029633865.1	RYR	5	83	836	canonical	1	8462	8463	1	3869	3870
GCF_029633865.1	RYR	5	84	4117	canonical	1	8506	8507	0	3899	3900
GCF_029633865.1	RYR	5	85	324	canonical	1	8592	8593	0	3942	3943
GCF_029633865.1	RYR	5	86	275	canonical	1	8669	8670	0	3977	3978
GCF_029633865.1	RYR	5	87	85	canonical	1	8726	8727	1	4004	4005
GCF_029633865.1	RYR	5	88	3951	canonical	1	9618	9619	0	4462	4463
GCF_029633865.1	RYR	5	89	226	canonical	1	9688	9689	0	4511	4512
GCF_029633865.1	RYR	5	90	3043	canonical	1	9719	9720	0	4540	4541
GCF_029633865.1	RYR	5	91	1095	canonical	1	9926	9927	0	4613	4614
GCF_029633865.1	RYR	5	92	273	canonical	1	10023	10024	2	4656	4657
GCF_029633865.1	RYR	5	93	2520	canonical	1	10064	10065	0	4671	4672
GCF_029633865.1	RYR	5	94	1552	canonical	1	10110	10111	2	4715	4716
GCF_029633865.1	RYR	5	95	450	canonical	1	10144	10145	0	4736	4737
GCF_029633865.1	RYR	5	96	186	canonical	1	10197	10198	0	4785	4786
GCF_029633865.1	RYR	5	97	1079	canonical	1	10377	10378	0	4830	4831
GCF_029633865.1	RYR	5	98	368	canonical	1	10471	10472	1	4882	4883
GCF_029633865.1	RYR	5	99	2130	canonical	1	10493	10494	0	4904	4905
GCF_029633865.1	RYR	5	100	1276	canonical	1	10539	10540	2	4937	4938
GCF_029633865.1	RYR	5	101	2163	canonical	1	10563	10564	0	4955	4956
GCF_029633865.1	RYR	4	0	4548	canonical	1	272	274	0	75	76
GCF_029633865.1	RYR	4	1	14495	canonical	1	490	491	0	116	117
GCF_029633865.1	RYR	4	2	3698	canonical	1	531	532	0	142	143
GCF_029633865.1	RYR	4	3	459	canonical	1	557	558	1	168	169
GCF_029633865.1	RYR	4	4	6393	canonical	1	640	641	0	206	207
GCF_029633865.1	RYR	4	5	433	minor	1	769	780	1	239	240
GCF_029633865.1	RYR	4	6	1802	canonical	1	847	860	2	271	272
GCF_029633865.1	RYR	4	7	1983	canonical	1	1014	1015	2	296	297
GCF_029633865.1	RYR	4	8	2206	canonical	1	1247	1248	0	349	350
GCF_029633865.1	RYR	4	9	1557	canonical	1	1491	1513	0	404	405
GCF_029633865.1	RYR	4	10	1606	canonical	1	1569	1570	2	444	445
GCF_029633865.1	RYR	4	11	933	canonical	1	1743	1744	0	506	507
GCF_029633865.1	RYR	4	12	4588	canonical	1	1875	1876	1	551	552
GCF_029633865.1	RYR	4	13	269	canonical	1	2023	2024	1	583	584
GCF_029633865.1	RYR	4	14	1567	canonical	1	2151	2152	0	623	624
GCF_029633865.1	RYR	4	15	713	canonical	1	2318	2319	2	667	668
GCF_029633865.1	RYR	4	16	1774	canonical	1	2434	2435	1	748	749
GCF_029633865.1	RYR	4	17	246	canonical	1	2500	2501	2	812	813
GCF_029633865.1	RYR	4	18	1136	canonical	1	2574	2575	0	885	886
GCF_029633865.1	RYR	4	19	1880	canonical	1	2621	2622	0	920	921
GCF_029633865.1	RYR	4	20	1051	canonical	1	2664	2665	2	954	955
GCF_029633865.1	RYR	4	21	425	canonical	1	2692	2693	2	982	983
GCF_029633865.1	RYR	4	22	694	canonical	1	2764	2767	0	1036	1037
GCF_029633865.1	RYR	4	23	1771	canonical	1	2816	2817	1	1084	1085
GCF_029633865.1	RYR	4	24	242	canonical	1	2893	2894	0	1155	1156
GCF_029633865.1	RYR	4	25	518	canonical	1	2953	2954	1	1213	1214
GCF_029633865.1	RYR	4	26	1268	canonical	1	3025	3026	0	1283	1284
GCF_029633865.1	RYR	4	27	731	canonical	1	3378	3379	0	1439	1440
GCF_029633865.1	RYR	4	28	1098	minor	1	3432	3433	2	1492	1493
GCF_029633865.1	RYR	4	29	1717	canonical	1	3502	3503	0	1546	1547
GCF_029633865.1	RYR	4	30	277	canonical	1	3531	3552	0	1575	1576
GCF_029633865.1	RYR	4	31	2907	canonical	1	3746	3750	2	1650	1651
GCF_029633865.1	RYR	4	32	1084	canonical	1	3919	3920	2	1721	1722
GCF_029633865.1	RYR	4	33	1335	canonical	1	4339	4340	0	1916	1917
GCF_029633865.1	RYR	4	34	3728	canonical	1	4594	4595	0	1983	1984
GCF_029633865.1	RYR	4	35	990	canonical	1	4669	4670	1	2018	2019
GCF_029633865.1	RYR	4	36	17513	canonical	1	4748	4749	1	2066	2067
GCF_029633865.1	RYR	4	37	1164	canonical	1	5018	5019	2	2157	2158
GCF_029633865.1	RYR	4	38	2886	canonical	1	5287	5288	0	2196	2197
GCF_029633865.1	RYR	4	39	5587	canonical	1	5417	5418	1	2240	2241
GCF_029633865.1	RYR	4	40	454	canonical	1	5505	5506	0	2275	2276
GCF_029633865.1	RYR	4	41	3837	canonical	1	5581	5582	1	2320	2321
GCF_029633865.1	RYR	4	42	1077	canonical	1	5706	5707	2	2383	2384
GCF_029633865.1	RYR	4	43	97	canonical	1	5844	5845	0	2418	2419
GCF_029633865.1	RYR	4	44	1435	canonical	1	5977	5978	1	2458	2459
GCF_029633865.1	RYR	4	45	2716	canonical	1	6139	6140	0	2515	2516
GCF_029633865.1	RYR	4	46	1064	canonical	1	6315	6316	2	2588	2589
GCF_029633865.1	RYR	4	47	704	canonical	1	6348	6349	0	2619	2620
GCF_029633865.1	RYR	4	48	2266	canonical	1	6403	6404	0	2666	2667
GCF_029633865.1	RYR	4	49	131	canonical	1	6459	6460	2	2720	2721
